goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	typeOfSpeedCode	typeOfSpeedDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	ANYS	Any speed	NUMBER	Number							Autorité Malienne de Régulation des Télécommunications/TIC et Postes (AMRTP) // Comité de Régulation des Télécommunications // Comité de Régulation des Télécommunications. // Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)		NA: Data nature not available							3085.0	3200.0	5272.0	8244.0	8019.0	8482.0	4320.0	2909.0		3499.0	25323.0	40516.0	40516.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Autorité Malienne de Régulation des Télécommunications/TIC et Postes (AMRTP)		NA: Data nature not available																	21146.0	32412.0	32412.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Autorité Malienne de Régulation des Télécommunications/TIC et Postes (AMRTP)		NA: Data nature not available																	4177.0	8104.0	8104.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	10MBPS	10 mbps and over	NUMBER	Number						Service non disponible	Autorité Malienne de Régulation des Télécommunications/TIC et Postes (AMRTP)		NA: Data nature not available																	0.0	0.0	0.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	ANYS	Any speed	NUMBER	Number						Includes DSL, cable and BWA subscribers over 256 kbit/s.	Malta Communications Authority // Malta Communications Authority.		NA: Data nature not available	1656.0	9157.0	17679.0	22736.0	37642.0	51409.0	52948.0	83982.0	98209.0	113656.0	125889.0	128678.0	135758.0	143010.0	151557.0	163205.0	171263.0	181318.0	181318.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Malta Communications Authority		NA: Data nature not available								8000.0	2649.0	1438.0	689.0	349.0	262.0	1.0	0.0	0.0	0.0	0.0	0.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Malta Communications Authority		NA: Data nature not available								75033.0	83042.0	96387.0	106288.0	96246.0	30003.0	18922.0	9679.0	2731.0	1239.0	857.0	857.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	10MBPS	10 mbps and over	NUMBER	Number							Malta Communications Authority		NA: Data nature not available									9636.0	10788.0	14252.0	31839.0	105472.0	124060.0	141864.0	160474.0	170024.0	180461.0	180461.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	ANYS	Any speed	NUMBER	Number							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ITU estimate. // ITU estimate. 		NA: Data nature not available				6000.0				6000.0	6000.0	6000.0	6000.0								6000.0	2010
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	ANYS	Any speed	NUMBER	Number						ADSL and Leased lines	Autorité de Régulation // Autorité de Régulation. // ITU estimate.		NA: Data nature not available						164.0	973.0	4000.0	5876.0	6775.0	5809.0	6120.0	6697.0	7532.0	8000.0	9638.0	10641.0	12637.0	12637.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	ANYS	Any speed	NUMBER	Number						In previous figures the total number of mobile broadband subscribers were included // Information and Communication Technologies Authority of Mauritius	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ICTA. // Information Communication Technologies Authority // Information and Communication Technologies Authority of Mauritius		NA: Data nature not available			285.0	1184.0	2564.0	5398.0	27895.0	35132.0	52511.0	72875.0	93922.0	118235.0	140800.0	162400.0	182000.0	197400.0	212600.0	246000.0	246000.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						Information and Communication Technologies Authority of Mauritius	Information Communication Technologies Authority // Information and Communication Technologies Authority of Mauritius		NA: Data nature not available					2556.0	3146.0	11245.0	22367.0	40434.0	26500.0	92700.0	115400.0	134900.0		153400.0	134000.0	65900.0	48400.0	48400.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						Information and Communication Technologies Authority of Mauritius	Information and Communication Technologies Authority of Mauritius		NA: Data nature not available											300.0	1400.0	3460.0		7800.0	6700.0	3700.0	2100.0	2100.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	10MBPS	10 mbps and over	NUMBER	Number						Information and Communication Technologies Authority of Mauritius	Information and Communication Technologies Authority of Mauritius		NA: Data nature not available															18300.0	56700.0	143000.0	195500.0	195500.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	ANYS	Any speed	NUMBER	Number						Information as of December 2016.   // Information as of December 2017.	Comisión Federal de Telecomunicaciones // Comisión Federal de Telecomunicaciones (CFT). // Comisión Federal de Telecomunicaciones de México // ITU estimate based on OECD data and comments by country. // ITU estimate. // Instituto Federal de Telecomunicaciones de México // Instituto Federal de Telecomunicaciones de México  Instituto Federal de Telecomunicaciones de México  Instituto Federal de Telecomunicaciones de México		NA: Data nature not available	15000.0	50000.0	231486.0	428371.0	1057282.0	1922352.0	3020000.0	4504422.0	7532633.0	9641168.0	10582865.0	11566069.0	13077276.0	12747873.0	13032519.0	14757686.0	16072157.0	17151100.0	17151100.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						Information as of December 2016.   // Information as of December 2017. // Preliminary.	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Instituto Federal de Telecomunicaciones de México		NA: Data nature not available														626203.0	635856.0	854440.0	585603.0	468829.0	468829.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						Information as of December 2016.   // Information as of December 2017. // Preliminary.	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Instituto Federal de Telecomunicaciones de México		NA: Data nature not available														10957749.0	10829256.0	3010012.0	2864202.0	2777177.0	2777177.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	10MBPS	10 mbps and over	NUMBER	Number						Information as of December 2016.   // Information as of December 2017. // Preliminary.	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Instituto Federal de Telecomunicaciones de México		NA: Data nature not available														1163921.0	1567407.0	10893234.0	12621382.0	13905023.0	13905023.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	ANYS	Any speed	NUMBER	Number						Full VDSL	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Direction des Communications Electroniques // Direction du Controle des Concessions et des Telecommunications. // ITU estimate. // ITU estimate. 		NA: Data nature not available	800.0	2658.0	4904.0	6535.0	7606.0	9500.0	11000.0	12300.0	13000.0	13400.0	13800.0	15920.0	16258.0	16896.0	17800.0	18354.0	18614.0	19258.0	19258.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Direction des Communications Electroniques		NA: Data nature not available																191.0	126.0	73.0	73.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Direction des Communications Electroniques		NA: Data nature not available																287.0	143.0	114.0	114.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	10MBPS	10 mbps and over	NUMBER	Number						Full 30Mbps // Including residential and organisations.	Direction des Communications Electroniques		NA: Data nature not available											13799.0	15920.0	16258.0			17876.0	18345.0	19071.0	19071.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	ANYS	Any speed	NUMBER	Number							Communications Regulatory Commission of Mongolia // Communications Regulatory Commission of Mongolia  // Communications Regulatory Commission. // Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Information Technology, Post and Telecommunications Authority // Information Technology, Post and Telecommunications Authority 		NA: Data nature not available		49.0	90.0	500.0	900.0	1800.0	3500.0	7395.0	32504.0	40077.0	76754.0	94052.0	110165.0	139729.0	197247.0	208047.0	226147.0	285093.0	285093.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Communications Regulatory Commission of Mongolia // Communications Regulatory Commission of Mongolia 		NA: Data nature not available											62673.0	75975.0	89277.0			49387.0	54692.0	76931.0	76931.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Communications Regulatory Commission of Mongolia // Communications Regulatory Commission of Mongolia 		NA: Data nature not available											1728.0	2050.0	2336.0			157020.0	169610.0	206021.0	206021.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	10MBPS	10 mbps and over	NUMBER	Number							Communications Regulatory Commission of Mongolia // Communications Regulatory Commission of Mongolia 		NA: Data nature not available											24.0	26.0	0.0			1640.0	1845.0	2141.0	2141.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	ANYS	Any speed	NUMBER	Number							ITU estimate. // Ministry of Transport and Communications. // National Regulatory Agency for Electronic Communications and Information Technology // National Regulatory Agency for Electronic Communications and Information Technology (ANRCETI) . // National Regulatory Agency for Telecommunications and Informatics.		NA: Data nature not available		239.0	418.0	597.0	2429.0	10395.0	21792.0	52806.0	115227.0	187665.0	270756.0	356324.0	418519.0	469367.0	509195.0	534393.0	557403.0	584330.0	584330.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							National Regulatory Agency for Electronic Communications and Information Technology		NA: Data nature not available													55239.0	56783.0	40839.0	23393.0	23267.0	21343.0	21343.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							National Regulatory Agency for Electronic Communications and Information Technology		NA: Data nature not available													182853.0	182832.0	163322.0	52550.0	31903.0	26251.0	26251.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	10MBPS	10 mbps and over	NUMBER	Number							National Regulatory Agency for Electronic Communications and Information Technology		NA: Data nature not available													179085.0	227457.0	303327.0	446245.0	489095.0	525211.0	525211.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	ANYS	Any speed	NUMBER	Number							Agency for Electronic Communications and Postal Services // Agency for telecommunications and postal services. // Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ITU estimate.		NA: Data nature not available						7665.0		17852.0	39749.0	59329.0	64665.0	64712.0	87768.0	95721.0	103863.0	112394.0	114848.0	137426.0	137426.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Agency for Electronic Communications and Postal Services		NA: Data nature not available															35885.0	32380.0	19491.0	10921.0	10921.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Agency for Electronic Communications and Postal Services		NA: Data nature not available															58475.0	68414.0	59966.0	55383.0	55383.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	10MBPS	10 mbps and over	NUMBER	Number							Agency for Electronic Communications and Postal Services		NA: Data nature not available															9503.0	11600.0	35391.0	71122.0	71122.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	ANYS	Any speed	NUMBER	Number							Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ITU estimate. // Ministry of Communications & Works // Montserrat Infor-Communications Authority (MICA)		NA: Data nature not available							44.0	50.0	10.0	20.0	50.0	300.0	600.0	1200.0	2700.0	6000.0			6000.0	2015
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	256KT2MBPS	Between 256 kbps and 2 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	2MT10MBPS	Between 2 mbps and 10 mbps																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	10MBPS	10 mbps and over																															
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	ANYS	Any speed	NUMBER	Number						128kbit/s and more. // 1Mbit/s and more (ADSL). // 256kbit/s and more (ADSL). // 2Mbit/s and more (ADSL)	Agence Nationale de Réglementation des Télécommunications // Agence nationale de réglementation des télécommunications.		NA: Data nature not available			2000.0	2712.0	64660.0	249138.0	391857.0	477360.0	493228.0	479503.0	504499.0	595207.0	689541.0	843940.0	993451.0	1147533.0	1255428.0	1378867.0	1378867.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						ADSL	Agence Nationale de Réglementation des Télécommunications		NA: Data nature not available								380864.0	390273.0	306499.0	202045.0	3906.0	2957.0	2113.0	874.0	5141.0	6822.0	3847.0	3847.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						ADSL	Agence Nationale de Réglementation des Télécommunications		NA: Data nature not available								37195.0	68159.0	152832.0	287945.0	578188.0	574035.0	732199.0	878713.0	1026956.0	1129528.0	1100019.0	1100019.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	10MBPS	10 mbps and over	NUMBER	Number						ADSL	Agence Nationale de Réglementation des Télécommunications		NA: Data nature not available								1569.0	2425.0	3055.0	3955.0	5855.0	103518.0	100716.0	102635.0	104328.0	119078.0	275001.0	275001.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	ANYS	Any speed	NUMBER	Number						The number of subscribers are from TDM, Teledata, IS and TVCabo. Most of the subscriptions are related to connection and from that link there are more users.	Instituto Nacional das Comunicações de Moçambique (INCM). // Instituto Nacional das Comunicaçőes de Moçambique		NA: Data nature not available							2201.0	6367.0	11135.0	13748.0	17323.0	28374.0	29438.0	28852.0	36985.0	42570.0	46599.0	61641.0	61641.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						ADSL TDM subscribers as well TV Cabo // ADSL TDM subscribers only	Instituto Nacional das Comunicaçőes de Moçambique		NA: Data nature not available																30163.0	33828.0	24672.0	24672.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						This includes ADSL and CDMA (EVDO) TDM subscribers only // This includes EVDO, Cable modem, FTTH as well as other ISPs.	Instituto Nacional das Comunicaçőes de Moçambique		NA: Data nature not available																11364.0	12246.0	36491.0	36491.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	10MBPS	10 mbps and over	NUMBER	Number						Dedicated Internet from fixed provider	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Instituto Nacional das Comunicaçőes de Moçambique		NA: Data nature not available																1043.0	525.0	478.0	478.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	ANYS	Any speed	NUMBER	Number						Incl. less than 40 subscriptions below 256 Kbps	Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // Telecommunication Regulatory Authority // Telecommunications Regulatory Authority (TRA).		NA: Data nature not available			97.0	136.0	668.0	13240.0	20065.0	20177.0	32447.0	41131.0	58556.0	78217.0	113324.0	154290.0	177063.0	233234.0	284647.0	348926.0	348926.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number							Telecommunication Regulatory Authority // Telecommunications Regulatory Authority		NA: Data nature not available								115.0	148.0	180.0	42146.0	42364.0	54511.0	70767.0	20009.0	18074.0	8200.0	6438.0	6438.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number							Telecommunication Regulatory Authority // Telecommunications Regulatory Authority		NA: Data nature not available								35.0	52.0	77.0	7572.0	7968.0	13524.0	20283.0	152676.0	208369.0	255181.0	291291.0	291291.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	10MBPS	10 mbps and over	NUMBER	Number						this include speeds from 10-100, as the previous one because still we don't have the new breakdown	Telecommunication Regulatory Authority // Telecommunications Regulatory Authority		NA: Data nature not available								6.0	8.0	5.0	1651.0	1751.0	2819.0	249.0	5172.0	6750.0	21266.0	50720.0	50720.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	ANYS	Any speed	NUMBER	Number							Communications Regulatory Authority of Namibia  // Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // ITU estimate. // ITU estimate. 		NA: Data nature not available						134.0	198.0	256.0	320.0	477.0	9435.0	17610.0	24053.0	35740.0	41212.0	70408.0	64343.0	65779.0	65779.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	256KT2MBPS	Between 256 kbps and 2 mbps	NUMBER	Number						Breakdown by speed covers fixed (wired)-broadband subscriptions, but excludes satellite broadband and terrestrial fixed wireless broadband	Communications Regulatory Authority of Namibia 		NA: Data nature not available											9422.0	17198.0	22057.0	29776.0	36041.0	60453.0	53348.0	21950.0	21950.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	2MT10MBPS	Between 2 mbps and 10 mbps	NUMBER	Number						Breakdown by speed covers fixed (wired)-broadband subscriptions, but excludes satellite broadband and terrestrial fixed wireless broadband	Communications Regulatory Authority of Namibia 		NA: Data nature not available										223.0	280.0	416.0	1955.0	4014.0	5087.0	9614.0	10494.0	31489.0	31489.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	10MBPS	10 mbps and over	NUMBER	Number						Breakdown by speed covers fixed (wired)-broadband subscriptions, but excludes satellite broadband and terrestrial fixed wireless broadband	Communications Regulatory Authority of Namibia 		NA: Data nature not available													38.0	57.0	84.0	341.0	501.0	1085.0	1085.0	2017
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623	ANYS	Any speed	NUMBER	Number							Ministry for Transport and Telecommunications		NA: Data nature not available											950.0								950.0	2010
17	17.6	17.6.2	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623	256KT2MBPS	Between 256 kbps and 2 mbps																															
