goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	2637.0	False	2637	C : Country data	2647.0	False	2647	C : Country data	2657.0	False	2657	C : Country data	2667.0	False	2667	2667.0	False	2667	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	5061.0	False	5061	C : Country data	4811.0	False	4811	C : Country data	4561.0	False	4561	C : Country data	4311.0	False	4311	4311.0	False	4311	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	585.5	False	585.5	C : Country data	557.7	False	557.7	C : Country data	587.1	False	587.1	C : Country data	612.2	False	612.2	612.2	False	612.2	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	47.33	False	47.33	E : Estimated data	45.99	False	45.99	E : Estimated data	44.66	False	44.66	E : Estimated data	43.33	False	43.33	43.33	False	43.33	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	1486.0	False	1486	C : Country data	1652.0	False	1652	C : Country data	1817.0	False	1817	C : Country data	1983.0	False	1983	1983.0	False	1983	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	13728.916	False	13728.916	C : Country data	13335.236	False	13335.236	C : Country data	12941.556	False	12941.556	C : Country data	12547.876	False	12547.876	12547.876	False	12547.876	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	332.0	False	332	C : Country data	309.0	False	309	C : Country data	287.0	False	287	C : Country data	265.0	False	265	265.0	False	265	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	226	Equatorial Guinea	017	Middle Africa	Country	GNQ	1	10.46535826	1.565792376	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	1743.0	False	1743	C : Country data	1685.0	False	1685	C : Country data	1626.0	False	1626	C : Country data	1568.0	False	1568	1568.0	False	1568	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	231	Ethiopia	014	Eastern Africa	Country	ETH	1	39.63505296	8.631223181	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	13705.0	False	13705	C : Country data	13000.0	False	13000	C : Country data	12296.0	False	12296	C : Country data	12499.0	False	12499	12499.0	False	12499	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	232	Eritrea	014	Eastern Africa	Country	ERI	1	38.11074289	16.12894644	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	1576.0	False	1576	E : Estimated data	1554.0	False	1554	E : Estimated data	1532.0	False	1532	E : Estimated data	1510.0	False	1510	1510.0	False	1510	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	233	Estonia	154	Northern Europe	Country	EST	1	25.84093481	58.68487172	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	2243.0	False	2243	C : Country data	2252.0	False	2252	C : Country data	2234.0	False	2234	C : Country data	2232.0	False	2232	2232.0	False	2232	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	0.083	False	0.083	E : Estimated data	0.083	False	0.083	E : Estimated data	0.083	False	0.083	E : Estimated data	0.083	False	0.083	0.083	False	0.083	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	0.0	False	0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA		True	NA	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	980.44	False	980.44	C : Country data	997.26	False	997.26	C : Country data	992.896	False	992.896	C : Country data	1017.195	False	1017.195	1017.195	False	1017.195	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	22445.0	False	22445	C : Country data	22143.0	False	22143	C : Country data	22218.0	False	22218	C : Country data	22218.0	False	22218	22218.0	False	22218	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA		True	NA	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	15289.0	False	15289	C : Country data	15861.0	False	15861	C : Country data	16424.0	False	16424	C : Country data	16989.0	False	16989	16989.0	False	16989	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	8182.0	False	8182	C : Country data	8168.0	False	8168	C : Country data	8138.0	False	8138	C : Country data	8130.0	False	8130	8130.0	False	8130	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	105.0	False	105	E : Estimated data	130.0	False	130	E : Estimated data	155.0	False	155	E : Estimated data	155.0	False	155	155.0	False	155	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA		True	NA	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	262	Djibouti	014	Eastern Africa	Country	DJI	1	42.18274707	11.56004161	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	5.6	False	5.6	E : Estimated data	5.6	False	5.6	E : Estimated data	5.6	False	5.6	E : Estimated data	5.6	False	5.6	5.6	False	5.6	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	266	Gabon	017	Middle Africa	Country	GAB	1	11.78727747	-0.60687619	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	22000.0	False	22000	C : Country data	22000.0	False	22000	C : Country data	22000.0	False	22000	C : Country data	23000.0	False	23000	23000.0	False	23000	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	268	Georgia	145	Western Asia	Country	GEO	1	43.3713615	42.04813028	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	2760.6	False	2760.6	C : Country data	2772.5	False	2772.5	C : Country data	2822.4	False	2822.4	C : Country data	2822.4	False	2822.4	2822.4	False	2822.4	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	270	Gambia	011	Western Africa	Country	GMB	1	-15.39944785	13.45295927	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	461.0	False	461	C : Country data	471.0	False	471	C : Country data	480.0	False	480	C : Country data	488.0	False	488	488.0	False	488	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	9.08	False	9.08	E : Estimated data	9.17	False	9.17	E : Estimated data	9.17	False	9.17	E : Estimated data	9.17	False	9.17	9.17	False	9.17	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	11354.0	False	11354	C : Country data	11384.0	False	11384	C : Country data	11409.0	False	11409	C : Country data	11419.0	False	11419	11419.0	False	11419	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	8909.0	False	8909	C : Country data	9053.0	False	9053	C : Country data	9195.0	False	9195	C : Country data	9337.0	False	9337	9337.0	False	9337	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	0.0	False	0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	12.15	False	12.15	E : Estimated data	12.15	False	12.15	E : Estimated data	12.15	False	12.15	E : Estimated data	12.15	False	12.15	12.15	False	12.15	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	3601.0	False	3601	E : Estimated data	3752.0	False	3752	E : Estimated data	3903.0	False	3903	E : Estimated data	4054.0	False	4054	4054.0	False	4054	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	0.22	False	0.22	E : Estimated data	0.22	False	0.22	E : Estimated data	0.22	False	0.22	E : Estimated data	0.22	False	0.22	0.22	False	0.22	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	16.99	False	16.99	E : Estimated data	16.99	False	16.99	E : Estimated data	16.99	False	16.99	E : Estimated data	16.99	False	16.99	16.99	False	16.99	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	73.061	False	73.061	C : Country data	72.896	False	72.896	C : Country data	71.696	False	71.696	C : Country data	71.496	False	71.496	71.496	False	71.496	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	25.0	False	25	E : Estimated data	25.0	False	25	E : Estimated data	25.0	False	25	E : Estimated data	25.0	False	25	25.0	False	25	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	4208.0	False	4208	C : Country data	3938.0	False	3938	C : Country data	3722.0	False	3722	C : Country data	3540.0	False	3540	3540.0	False	3540	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	6904.0	False	6904	C : Country data	6724.0	False	6724	C : Country data	6544.0	False	6544	C : Country data	6364.0	False	6364	6364.0	False	6364	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	16622.0	False	16622	C : Country data	16602.0	False	16602	C : Country data	16576.0	False	16576	C : Country data	16526.0	False	16526	16526.0	False	16526	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	109.0	False	109	C : Country data	105.0	False	105	C : Country data	101.0	False	101	C : Country data	97.0	False	97	97.0	False	97	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA		True	NA	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	E : Estimated data	0.0	False	0	0.0	False	0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	6392.0	False	6392	C : Country data	5792.0	False	5792	C : Country data	5192.0	False	5192	C : Country data	4592.0	False	4592	4592.0	False	4592	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: NA = A figure was not provided.	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA	N : Non-relevant		True	NA		True	NA	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	1917.0	False	1917	C : Country data	1983.0	False	1983	C : Country data	2046.0	False	2046	C : Country data	2069.0	False	2069	2069.0	False	2069	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	28.8	False	28.8	C : Country data	36.5	False	36.5	C : Country data	42.7	False	42.7	C : Country data	49.2	False	49.2	49.2	False	49.2	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	65390.0	False	65390	C : Country data	67709.0	False	67709	C : Country data	69790.0	False	69790	C : Country data	70682.0	False	70682	70682.0	False	70682	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	99409.0	False	99409	C : Country data	97857.0	False	97857	C : Country data	94432.0	False	94432	C : Country data	91010.0	False	91010	91010.0	False	91010	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	9325.656	False	9325.656	C : Country data	10691.98	False	10691.98	C : Country data	10691.98	False	10691.98	C : Country data	10691.98	False	10691.98	10691.98	False	10691.98	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	818.0	False	818	E : Estimated data	825.0	False	825	E : Estimated data	825.0	False	825	E : Estimated data	825.0	False	825	825.0	False	825	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	634.951	False	634.951	C : Country data	694.835	False	694.835	C : Country data	725.635	False	725.635	C : Country data	754.016	False	754.016	754.016	False	754.016	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	153.0	False	153	C : Country data	155.0	False	155	C : Country data	154.0	False	154	C : Country data	165.0	False	165	165.0	False	165	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	8369.0	False	8369	C : Country data	8759.0	False	8759	C : Country data	9028.0	False	9028	C : Country data	9297.0	False	9297	9297.0	False	9297	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	5094.45	False	5094.45	E : Estimated data	4530.02	False	4530.02	E : Estimated data	3965.58	False	3965.58	E : Estimated data	3401.15	False	3401.15	3401.15	False	3401.15	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	340.9	False	340.9	C : Country data	339.2	False	339.2	C : Country data	337.1	False	337.1	C : Country data	335.2	False	335.2	335.2	False	335.2	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: Official country data submitted to FAO	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		C : Country data	24876.0	False	24876	C : Country data	24935.0	False	24935	C : Country data	24966.0	False	24966	C : Country data	24958.0	False	24958	24958.0	False	24958	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q1.G.03	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	HA_TH	Thousands of hectares			G	Global	[2000,2005,2010,2015]: FAO Estimate	[2000,2005,2010,2015]: FAO, Global Forest Resources Assessment		E : Estimated data	3365.0	False	3365	E : Estimated data	3337.0	False	3337	E : Estimated data	3309.0	False	3309	E : Estimated data	3309.0	False	3309	3309.0	False	3309	2015
