goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	typeOfProductCode	typeOfProductDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	NMA	Non-metallic minerals - industrial or agricultural dominant	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	690002.3913	False	690002.3913	E : Estimated data	684158.5348	False	684158.5348	E : Estimated data	900902.6993	False	900902.6993	E : Estimated data	1209330.77	False	1209330.77	E : Estimated data	1342083.375	False	1342083.375	E : Estimated data	987693.4291	False	987693.4291	E : Estimated data	868231.4045	False	868231.4045	E : Estimated data	1827651.943	False	1827651.943	E : Estimated data	5514891.984	False	5514891.984	E : Estimated data	1261899.748	False	1261899.748	E : Estimated data	691444.1232	False	691444.1232	E : Estimated data	567126.7648	False	567126.7648	E : Estimated data	501732.3255	False	501732.3255	E : Estimated data	496482.9689	False	496482.9689	E : Estimated data	515952.40492	False	515952.40492	E : Estimated data	536812.86898	False	536812.86898	E : Estimated data	557664.0529	False	557664.0529	E : Estimated data	578514.7904	False	578514.7904	578514.7904	False	578514.7904	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	WOD	Wood	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	8234208.36	False	8234208.36	E : Estimated data	8265066.76	False	8265066.76	E : Estimated data	8294370.68	False	8294370.68	E : Estimated data	8328373.4	False	8328373.4	E : Estimated data	8355934.24	False	8355934.24	E : Estimated data	8391177.28	False	8391177.28	E : Estimated data	8425954.52	False	8425954.52	E : Estimated data	8461830.64	False	8461830.64	E : Estimated data	8487662.7	False	8487662.7	E : Estimated data	8540785.46	False	8540785.46	E : Estimated data	8576597.06	False	8576597.06	E : Estimated data	8617612.84	False	8617612.84	E : Estimated data	8654137.56	False	8654137.56	E : Estimated data	8692990.52	False	8692990.52	E : Estimated data	8731371.4	False	8731371.4	E : Estimated data	8731371.4	False	8731371.4	E : Estimated data	8766948.4795	False	8766948.4795	E : Estimated data	8802525.559	False	8802525.559	8802525.559	False	8802525.559	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	NMM	Non-metallic minerals	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	4623963.3001	False	4623963.3001	E : Estimated data	4344345.3771	False	4344345.3771	E : Estimated data	5694680.0566	False	5694680.0566	E : Estimated data	5762470.9922	False	5762470.9922	E : Estimated data	6726926.388	False	6726926.388	E : Estimated data	6324988.7461	False	6324988.7461	E : Estimated data	5075535.3882	False	5075535.3882	E : Estimated data	6142006.4333	False	6142006.4333	E : Estimated data	11626374.1016	False	11626374.1016	E : Estimated data	7098314.386	False	7098314.386	E : Estimated data	6921737.8892	False	6921737.8892	E : Estimated data	7477159.5138	False	7477159.5138	E : Estimated data	7599470.14511	False	7599470.14511	E : Estimated data	8789955.25912	False	8789955.25912	E : Estimated data	9100731.86475	False	9100731.86475	E : Estimated data	9346430.37009	False	9346430.37009	E : Estimated data	9592119.59527	False	9592119.59527	E : Estimated data	9837808.37403	False	9837808.37403	9837808.37403	False	9837808.37403	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	RAW	All raw materials	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	43750133.3707	False	43750133.3707	E : Estimated data	42394789.3507	False	42394789.3507	E : Estimated data	44003856.1511	False	44003856.1511	E : Estimated data	52183831.354	False	52183831.354	E : Estimated data	51221452.3321	False	51221452.3321	E : Estimated data	56165743.3466	False	56165743.3466	E : Estimated data	55583604.5137	False	55583604.5137	E : Estimated data	57057085.7892	False	57057085.7892	E : Estimated data	62830980.4897	False	62830980.4897	E : Estimated data	55350615.1806	False	55350615.1806	E : Estimated data	59393662.6716	False	59393662.6716	E : Estimated data	59081836.7275	False	59081836.7275	E : Estimated data	60915096.9037	False	60915096.9037	E : Estimated data	49227526.6097	False	49227526.6097	E : Estimated data	44882155.0914	False	44882155.0914	E : Estimated data	45848598.4767	False	45848598.4767	E : Estimated data	46850609.6616	False	46850609.6616	E : Estimated data	47852620.3998	False	47852620.3998	47852620.3998	False	47852620.3998	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	COL	Coal																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	CPR	Crop residues	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	6266195.88	False	6266195.88	E : Estimated data	6208232.73	False	6208232.73	E : Estimated data	6466605.06	False	6466605.06	E : Estimated data	6853077.06	False	6853077.06	E : Estimated data	7279541.97	False	7279541.97	E : Estimated data	7687879.32	False	7687879.32	E : Estimated data	8121616.41	False	8121616.41	E : Estimated data	8546492.7	False	8546492.7	E : Estimated data	8646191.85	False	8646191.85	E : Estimated data	8356575.57	False	8356575.57	E : Estimated data	8630217.36	False	8630217.36	E : Estimated data	8973095.22	False	8973095.22	E : Estimated data	9510802.5	False	9510802.5	E : Estimated data	9834093.0	False	9834093	E : Estimated data	9817794.9	False	9817794.9	E : Estimated data	10090049.9311	False	10090049.9311	E : Estimated data	10362304.9622	False	10362304.9622	E : Estimated data	10634559.9933	False	10634559.9933	10634559.9933	False	10634559.9933	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	CRO	Crops	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	6297522.0	False	6297522	E : Estimated data	6463954.0	False	6463954	E : Estimated data	6510601.0	False	6510601	E : Estimated data	6821834.0	False	6821834	E : Estimated data	7126501.0	False	7126501	E : Estimated data	7161578.0	False	7161578	E : Estimated data	7497513.0	False	7497513	E : Estimated data	7653265.0	False	7653265	E : Estimated data	7956423.0	False	7956423	E : Estimated data	8100926.0	False	8100926	E : Estimated data	7951191.0	False	7951191	E : Estimated data	8202475.0	False	8202475	E : Estimated data	8316117.0	False	8316117	E : Estimated data	8970707.0	False	8970707	E : Estimated data	9233258.0	False	9233258	E : Estimated data	9197947.85714	False	9197947.85714	E : Estimated data	9394591.625	False	9394591.625	E : Estimated data	9787879.16071	False	9787879.16071	9787879.16071	False	9787879.16071	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	GBO	Grazed biomass and fodder crops	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	2477829.36042	False	2477829.36042	E : Estimated data	2590436.82636	False	2590436.82636	E : Estimated data	2644110.42146	False	2644110.42146	E : Estimated data	2765316.03427	False	2765316.03427	E : Estimated data	2862380.34555	False	2862380.34555	E : Estimated data	2992597.62666	False	2992597.62666	E : Estimated data	3246378.02865	False	3246378.02865	E : Estimated data	3361312.07557	False	3361312.07557	E : Estimated data	3736741.51744	False	3736741.51744	E : Estimated data	4120998.85413	False	4120998.85413	E : Estimated data	4319024.47732	False	4319024.47732	E : Estimated data	4043941.09917	False	4043941.09917	E : Estimated data	4690710.64409	False	4690710.64409	E : Estimated data	4967837.82608	False	4967837.82608	E : Estimated data	5064248.06556	False	5064248.06556	E : Estimated data	5260083.55358	False	5260083.55358	E : Estimated data	5455919.0416	False	5455919.0416	E : Estimated data	5651754.52963	False	5651754.52963	5651754.52963	False	5651754.52963	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	FOF	Fossil fuels	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	66.7242	False	66.7242	E : Estimated data	58.99824	False	58.99824	E : Estimated data	54.78408	False	54.78408	E : Estimated data	49.86756	False	49.86756	E : Estimated data	67.42656	False	67.42656	E : Estimated data	66.02184	False	66.02184	E : Estimated data	75.85488	False	75.85488	E : Estimated data	70.93836	False	70.93836	E : Estimated data	74.30267	False	74.30267	E : Estimated data	54.91051	False	54.91051	E : Estimated data	53.88505	False	53.88505	E : Estimated data	51.05455	False	51.05455	E : Estimated data	51.05455	False	51.05455	E : Estimated data	51.05455	False	51.05455	E : Estimated data	50.41595	False	50.41595	E : Estimated data	49.77736	False	49.77736	E : Estimated data	49.13876	False	49.13876	E : Estimated data	48.50017	False	48.50017	48.50017	False	48.50017	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	NFO	Non-ferrous ores	TONNES	Tonnes			G	Global	[2000-2002,2004-2008,2014-2017]: NA	[2000-2002,2004-2008,2014-2017]: Environment Live / Global Material Flows Database		E : Estimated data	65993.6	False	65993.6	E : Estimated data	52711.762	False	52711.762	E : Estimated data	72218.675	False	72218.675					E : Estimated data	85181.34	False	85181.34	E : Estimated data	85868.969	False	85868.969	E : Estimated data	107477.077	False	107477.077	E : Estimated data	189810.254	False	189810.254	E : Estimated data	101697.894	False	101697.894																					E : Estimated data	20642.614	False	20642.614	E : Estimated data	17000.97948	False	17000.97948	E : Estimated data	13359.34495	False	13359.34495	E : Estimated data	9717.71043	False	9717.71043	9717.71043	False	9717.71043	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	FEO	Ferrous ores	TONNES	Tonnes			G	Global	[2000-2002,2004-2008,2014-2017]: NA	[2000-2002,2004-2008,2014-2017]: Environment Live / Global Material Flows Database		E : Estimated data	65993.6	False	65993.6	E : Estimated data	52711.762	False	52711.762	E : Estimated data	72218.675	False	72218.675					E : Estimated data	85181.34	False	85181.34	E : Estimated data	85868.969	False	85868.969	E : Estimated data	107477.077	False	107477.077	E : Estimated data	189810.254	False	189810.254	E : Estimated data	101697.894	False	101697.894																					E : Estimated data	20642.614	False	20642.614	E : Estimated data	17000.97948	False	17000.97948	E : Estimated data	13359.34495	False	13359.34495	E : Estimated data	9717.71043	False	9717.71043	9717.71043	False	9717.71043	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	WCH	Wild catch and harvest	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	90209.0	False	90209	E : Estimated data	103478.0	False	103478	E : Estimated data	90512.0	False	90512	E : Estimated data	118093.0	False	118093	E : Estimated data	90210.0	False	90210	E : Estimated data	92913.0	False	92913	E : Estimated data	90830.0	False	90830	E : Estimated data	74923.0	False	74923	E : Estimated data	87288.0	False	87288	E : Estimated data	122205.0	False	122205	E : Estimated data	107257.0	False	107257	E : Estimated data	116010.0	False	116010	E : Estimated data	124828.0	False	124828	E : Estimated data	148232.0	False	148232	E : Estimated data	121271.0	False	121271	E : Estimated data	123968.81786	False	123968.81786	E : Estimated data	126666.63571	False	126666.63571	E : Estimated data	129364.45357	False	129364.45357	129364.45357	False	129364.45357	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	PET	Petroleum																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	ONT	Oil shale and tar sands																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	NMC	Non-metallic minerals - construction dominant	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	1774839.1141	False	1774839.1141	E : Estimated data	2142222.2821	False	2142222.2821	E : Estimated data	1229309.6566	False	1229309.6566	E : Estimated data	890783.4914	False	890783.4914	E : Estimated data	1919615.8029	False	1919615.8029	E : Estimated data	1309564.8535	False	1309564.8535	E : Estimated data	1305567.4812	False	1305567.4812	E : Estimated data	2316067.3747	False	2316067.3747	E : Estimated data	1166068.5253	False	1166068.5253	E : Estimated data	1388461.2509	False	1388461.2509	E : Estimated data	1392268.3231	False	1392268.3231	E : Estimated data	1598197.1362	False	1598197.1362	E : Estimated data	1302465.70496	False	1302465.70496	E : Estimated data	2137485.79642	False	2137485.79642	E : Estimated data	2585575.02364	False	2585575.02364	E : Estimated data	2615148.24868	False	2615148.24868	E : Estimated data	2644721.4737	False	2644721.4737	E : Estimated data	2674294.69874	False	2674294.69874	2674294.69874	False	2674294.69874	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	BIM	Biomass	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	3948347.99878	False	3948347.99878	E : Estimated data	4422399.43784	False	4422399.43784	E : Estimated data	4840623.88295	False	4840623.88295	E : Estimated data	4657886.30108	False	4657886.30108	E : Estimated data	4959366.11514	False	4959366.11514	E : Estimated data	4339813.45676	False	4339813.45676	E : Estimated data	4425688.61243	False	4425688.61243	E : Estimated data	4475360.83081	False	4475360.83081	E : Estimated data	4181825.61351	False	4181825.61351	E : Estimated data	4275500.47946	False	4275500.47946	E : Estimated data	4428888.19514	False	4428888.19514	E : Estimated data	4780937.46865	False	4780937.46865	E : Estimated data	4359122.32061	False	4359122.32061	E : Estimated data	4331149.72061	False	4331149.72061	E : Estimated data	4581328.53789	False	4581328.53789	E : Estimated data	4566826.93073	False	4566826.93073	E : Estimated data	4566414.48207	False	4566414.48207	E : Estimated data	4566002.03341	False	4566002.03341	4566002.03341	False	4566002.03341	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	GAS	Natural gas																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	MEO	Metal ores	TONNES	Tonnes			G	Global	[2000-2016]: NA	[2000-2016]: Environment Live / Global Material Flows Database		E : Estimated data	10279102.035	False	10279102.035	E : Estimated data	9009485.837	False	9009485.837	E : Estimated data	10851387.194	False	10851387.194	E : Estimated data	9910368.735	False	9910368.735	E : Estimated data	9454655.107	False	9454655.107	E : Estimated data	5578085.118	False	5578085.118	E : Estimated data	5807040.009	False	5807040.009	E : Estimated data	6775713.73	False	6775713.73	E : Estimated data	6022423.671	False	6022423.671	E : Estimated data	7018955.463	False	7018955.463	E : Estimated data	7180764.134	False	7180764.134	E : Estimated data	9790711.222	False	9790711.222	E : Estimated data	10276492.372	False	10276492.372	E : Estimated data	11202861.696	False	11202861.696	E : Estimated data	9003382.18	False	9003382.18	E : Estimated data	8993212.7637	False	8993212.7637	E : Estimated data	8983043.34739	False	8983043.34739					8983043.34739	False	8983043.34739	2016
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	NMA	Non-metallic minerals - industrial or agricultural dominant	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	80423.20189	False	80423.20189	E : Estimated data	140532.8967	False	140532.8967	E : Estimated data	186650.5133	False	186650.5133	E : Estimated data	288612.8266	False	288612.8266	E : Estimated data	311810.3393	False	311810.3393	E : Estimated data	254963.652	False	254963.652	E : Estimated data	245697.9907	False	245697.9907	E : Estimated data	214254.3412	False	214254.3412	E : Estimated data	162442.7507	False	162442.7507	E : Estimated data	77228.22311	False	77228.22311	E : Estimated data	85582.74776	False	85582.74776	E : Estimated data	78574.39998	False	78574.39998	E : Estimated data	57543.79979	False	57543.79979	E : Estimated data	80147.19781	False	80147.19781	E : Estimated data	654526.3414	False	654526.3414	E : Estimated data	663426.3662	False	663426.3662	E : Estimated data	672326.39099	False	672326.39099	E : Estimated data	681226.41579	False	681226.41579	681226.41579	False	681226.41579	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	WOD	Wood	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	716013.64	False	716013.64	E : Estimated data	750205.6	False	750205.6	E : Estimated data	754473.2	False	754473.2	E : Estimated data	777676.22	False	777676.22	E : Estimated data	854711.38	False	854711.38	E : Estimated data	902071.1	False	902071.1	E : Estimated data	949404.94	False	949404.94	E : Estimated data	906053.62	False	906053.62	E : Estimated data	863046.5	False	863046.5	E : Estimated data	866041.02	False	866041.02	E : Estimated data	910459.06	False	910459.06	E : Estimated data	909683.82	False	909683.82	E : Estimated data	895170.02	False	895170.02	E : Estimated data	917386.42	False	917386.42	E : Estimated data	984559.82	False	984559.82	E : Estimated data	983978.7	False	983978.7	E : Estimated data	997486.7385	False	997486.7385	E : Estimated data	1010994.777	False	1010994.777	1010994.777	False	1010994.777	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	NMM	Non-metallic minerals	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	1674428.60799	False	1674428.60799	E : Estimated data	1967847.7638	False	1967847.7638	E : Estimated data	1339580.9879	False	1339580.9879	E : Estimated data	1104620.86	False	1104620.86	E : Estimated data	2214176.6182	False	2214176.6182	E : Estimated data	1533453.1155	False	1533453.1155	E : Estimated data	1473328.5969	False	1473328.5969	E : Estimated data	2475891.3849	False	2475891.3849	E : Estimated data	1324282.282	False	1324282.282	E : Estimated data	1408461.91101	False	1408461.91101	E : Estimated data	1416956.89486	False	1416956.89486	E : Estimated data	1548522.54918	False	1548522.54918	E : Estimated data	1150869.08475	False	1150869.08475	E : Estimated data	2096525.11823	False	2096525.11823	E : Estimated data	3121510.88404	False	3121510.88404	E : Estimated data	3162167.23779	False	3162167.23779	E : Estimated data	3202823.59153	False	3202823.59153	E : Estimated data	3243479.94527	False	3243479.94527	3243479.94527	False	3243479.94527	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	RAW	All raw materials	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	15901878.6418	False	15901878.6418	E : Estimated data	15399733.0386	False	15399733.0386	E : Estimated data	17031592.0648	False	17031592.0648	E : Estimated data	15672875.8961	False	15672875.8961	E : Estimated data	16628197.8403	False	16628197.8403	E : Estimated data	11451351.6903	False	11451351.6903	E : Estimated data	11706057.2183	False	11706057.2183	E : Estimated data	13726965.9457	False	13726965.9457	E : Estimated data	11528531.5665	False	11528531.5665	E : Estimated data	12702917.8535	False	12702917.8535	E : Estimated data	13026609.224	False	13026609.224	E : Estimated data	16120171.2398	False	16120171.2398	E : Estimated data	15786483.7774	False	15786483.7774	E : Estimated data	17630536.5348	False	17630536.5348	E : Estimated data	16706221.6019	False	16706221.6019	E : Estimated data	16722206.9322	False	16722206.9322	E : Estimated data	16752281.421	False	16752281.421	E : Estimated data	16782355.9098	False	16782355.9098	16782355.9098	False	16782355.9098	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	COL	Coal																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	CPR	Crop residues																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	CRO	Crops	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	3547846.0	False	3547846	E : Estimated data	3045905.0	False	3045905	E : Estimated data	3495272.0	False	3495272	E : Estimated data	3966556.0	False	3966556	E : Estimated data	3727554.0	False	3727554	E : Estimated data	3962415.0	False	3962415	E : Estimated data	3277606.0	False	3277606	E : Estimated data	3307807.0	False	3307807	E : Estimated data	3411573.0	False	3411573	E : Estimated data	3160583.0	False	3160583	E : Estimated data	3233046.0	False	3233046	E : Estimated data	3331064.0	False	3331064	E : Estimated data	3690160.0	False	3690160	E : Estimated data	3280817.0	False	3280817	E : Estimated data	3233519.0	False	3233519	E : Estimated data	3427929.27142	False	3427929.27142	E : Estimated data	3412273.39643	False	3412273.39643	E : Estimated data	3380961.64643	False	3380961.64643	3380961.64643	False	3380961.64643	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	GBO	Grazed biomass and fodder crops	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	156991.35878	False	156991.35878	E : Estimated data	147179.83784	False	147179.83784	E : Estimated data	91729.68295	False	91729.68295	E : Estimated data	117155.08108	False	117155.08108	E : Estimated data	111946.73514	False	111946.73514	E : Estimated data	135456.35676	False	135456.35676	E : Estimated data	142162.67243	False	142162.67243	E : Estimated data	142975.21081	False	142975.21081	E : Estimated data	152031.11351	False	152031.11351	E : Estimated data	155303.45946	False	155303.45946	E : Estimated data	161015.13514	False	161015.13514	E : Estimated data	157108.64865	False	157108.64865	E : Estimated data	155748.30061	False	155748.30061	E : Estimated data	155748.30061	False	155748.30061	E : Estimated data	155865.44646	False	155865.44646	E : Estimated data	158437.60573	False	158437.60573	E : Estimated data	161009.765	False	161009.765	E : Estimated data	163581.92427	False	163581.92427	163581.92427	False	163581.92427	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	FOF	Fossil fuels																																																																																					
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	NFO	Non-ferrous ores	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	100307.278	False	100307.278	E : Estimated data	75843.563	False	75843.563	E : Estimated data	110221.811	False	110221.811	E : Estimated data	23682.591	False	23682.591	E : Estimated data	108990.164	False	108990.164	E : Estimated data	42467.739	False	42467.739	E : Estimated data	13240.287	False	13240.287	E : Estimated data	52152.741	False	52152.741	E : Estimated data	22077.32	False	22077.32	E : Estimated data	33161.886	False	33161.886	E : Estimated data	130481.822	False	130481.822	E : Estimated data	118819.928	False	118819.928	E : Estimated data	136576.263	False	136576.263	E : Estimated data	88304.204	False	88304.204	E : Estimated data	99215.529	False	99215.529	E : Estimated data	101480.32726	False	101480.32726	E : Estimated data	103745.12552	False	103745.12552	E : Estimated data	106009.92377	False	106009.92377	106009.92377	False	106009.92377	2017
8	8.4	8.4.2	EN_MAT_DOMCMPT	Domestic material consumption, by type of raw material (tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	FEO	Ferrous ores	TONNES	Tonnes			G	Global	[2000-2017]: NA	[2000-2017]: Environment Live / Global Material Flows Database		E : Estimated data	100307.278	False	100307.278	E : Estimated data	75843.563	False	75843.563	E : Estimated data	110221.811	False	110221.811	E : Estimated data	23682.591	False	23682.591	E : Estimated data	108990.164	False	108990.164	E : Estimated data	42467.739	False	42467.739	E : Estimated data	13240.287	False	13240.287	E : Estimated data	52152.741	False	52152.741	E : Estimated data	22077.32	False	22077.32	E : Estimated data	33161.886	False	33161.886	E : Estimated data	130481.822	False	130481.822	E : Estimated data	118819.928	False	118819.928	E : Estimated data	136576.263	False	136576.263	E : Estimated data	88304.204	False	88304.204	E : Estimated data	99215.529	False	99215.529	E : Estimated data	101480.32726	False	101480.32726	E : Estimated data	103745.12552	False	103745.12552	E : Estimated data	106009.92377	False	106009.92377	106009.92377	False	106009.92377	2017
