goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023	NUMBER	Number			G	Global	[2016-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2016-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																														C : Country data	0.0	False	0	C : Country data	370.0	False	370	370.0	False	370	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516	NUMBER	Number			G	Global	[2005-2016]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2016]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0					0.0	False	0	2016
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773	NUMBER	Number			G	Global	[2005-2012]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2012]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	51.0	False	51	C : Country data	265.0	False	265	C : Country data	802.0	False	802	C : Country data	2494.0	False	2494	C : Country data	2457.0	False	2457	C : Country data	4217.0	False	4217	C : Country data	15619.0	False	15619	C : Country data	379.0	False	379																					379.0	False	379	2012
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458	NUMBER	Number			G	Global	[2005-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	1.0	False	1	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	1.0	False	1	C : Country data	2.0	False	2	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	3.0	False	3	C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009	NUMBER	Number			G	Global	[2014-2016]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2014-2016]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																						C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0					0.0	False	0	2016
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785	NUMBER	Number			G	Global	[2005-2015]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2015]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	58281.0	False	58281	C : Country data	137144.0	False	137144	C : Country data	1235.0	False	1235	C : Country data	26957.0	False	26957	C : Country data	8565.0	False	8565	C : Country data	45830.0	False	45830	C : Country data	6634.0	False	6634	C : Country data	699.0	False	699	C : Country data	6971.0	False	6971									6971.0	False	6971	2015
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	NUMBER	Number			G	Global	[2016-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2016-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																														C : Country data	0.0	False	0	C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	NUMBER	Number			G	Global	[2005-2008,2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2008,2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	3.0	False	3	C : Country data	5.0	False	5	C : Country data	7.0	False	7	C : Country data	2.0	False	2																																	C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	NUMBER	Number			G	Global	[2005-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	1018.0	False	1018	C : Country data	5924.0	False	5924	C : Country data	764.0	False	764	C : Country data	3275.0	False	3275	C : Country data	9925.0	False	9925	C : Country data	2136.0	False	2136	C : Country data	9795.0	False	9795	C : Country data	863.0	False	863	C : Country data	15.0	False	15													15.0	False	15	2014
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	NUMBER	Number			G	Global	[2005-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	6.0	False	6	C : Country data	4.0	False	4	C : Country data	8.0	False	8	C : Country data	0.0	False	0	C : Country data	4.0	False	4	C : Country data	1.0	False	1	C : Country data	3.0	False	3	C : Country data	4.0	False	4	C : Country data	19.0	False	19	C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	NUMBER	Number			G	Global	[2005-2013,2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013,2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	94370.0	False	94370	C : Country data	347.0	False	347	C : Country data	41801.0	False	41801	C : Country data	8859.0	False	8859	C : Country data	1303.0	False	1303	C : Country data	10333.0	False	10333	C : Country data	1534.0	False	1534	C : Country data	19102.0	False	19102	C : Country data	12088.0	False	12088													C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	NUMBER	Number			G	Global	[2006-2010,2012-2016]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2006-2010,2012-2016]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction						C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0					C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	1.0	False	1	C : Country data	0.0	False	0	C : Country data	0.0	False	0					0.0	False	0	2016
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	NUMBER	Number			G	Global	[2005-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	8.0	False	8	C : Country data	6.0	False	6	C : Country data	3574.0	False	3574	C : Country data	227.0	False	227	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	7.0	False	7	C : Country data	1.0	False	1													1.0	False	1	2014
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	NUMBER	Number			G	Global	[2005-2012,2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2012,2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	2258.0	False	2258	C : Country data	3674.0	False	3674	C : Country data	24542.0	False	24542	C : Country data	83335.0	False	83335	C : Country data	4270.0	False	4270	C : Country data	671.0	False	671	C : Country data	156.0	False	156	C : Country data	1336.0	False	1336																	C : Country data	35968.0	False	35968	35968.0	False	35968	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	NUMBER	Number			G	Global	[2005-2013]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	1449.0	False	1449	C : Country data	1927.0	False	1927	C : Country data	9456.0	False	9456	C : Country data	16026.0	False	16026	C : Country data	3761.0	False	3761	C : Country data	5330.0	False	5330	C : Country data	7490.0	False	7490	C : Country data	3594.0	False	3594	C : Country data	2518.0	False	2518																	2518.0	False	2518	2013
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531	NUMBER	Number			G	Global	[2008-2009,2011]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2008-2009,2011]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction														C : Country data	0.0	False	0	C : Country data	0.0	False	0					C : Country data	0.0	False	0																									0.0	False	0	2011
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	NUMBER	Number			G	Global	[2005-2012,2014-2015]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2012,2014-2015]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	1.0	False	1	C : Country data	0.0	False	0	C : Country data	51.0	False	51	C : Country data	118.0	False	118	C : Country data	49.0	False	49	C : Country data	7.0	False	7					C : Country data	0.0	False	0	C : Country data	0.0	False	0									0.0	False	0	2015
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	24.0	False	24	24.0	False	24	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	NUMBER	Number			G	Global	[2005-2013]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	61.0	False	61	C : Country data	8.0	False	8	C : Country data	3091.0	False	3091	C : Country data	1807.0	False	1807	C : Country data	178.0	False	178	C : Country data	46.0	False	46	C : Country data	21.0	False	21	C : Country data	104.0	False	104	C : Country data	96.0	False	96																	96.0	False	96	2013
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	NUMBER	Number			G	Global	[2005-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	3.0	False	3	C : Country data	3510.0	False	3510	C : Country data	186.0	False	186	C : Country data	324.0	False	324	C : Country data	320.0	False	320	C : Country data	12852.0	False	12852	C : Country data	7183.0	False	7183	C : Country data	23625.0	False	23625	C : Country data	21761.0	False	21761	C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	NUMBER	Number			G	Global	[2012]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2012]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																														C : Country data	0.0	False	0																					0.0	False	0	2012
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517	NUMBER	Number			G	Global	[2014-2015]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2014-2015]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																						C : Country data	0.0	False	0	C : Country data	0.0	False	0									0.0	False	0	2015
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968																																																																	
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092	NUMBER	Number			G	Global	[2006,2008-2009,2011,2015]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2006,2008-2009,2011,2015]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction						C : Country data	0.0	False	0					C : Country data	0.0	False	0	C : Country data	0.0	False	0					C : Country data	0.0	False	0													C : Country data	0.0	False	0									0.0	False	0	2015
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497	NUMBER	Number			G	Global	[2006,2008,2011,2013-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2006,2008,2011,2013-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction						C : Country data	0.0	False	0					C : Country data	0.0	False	0									C : Country data	0.0	False	0					C : Country data	0.0	False	0	C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DYDN	Number destroyed dwellings attributed to disasters (number)	2019.Q1.G.03	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591	NUMBER	Number			G	Global	[2006-2007,2009,2011-2012]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2006-2007,2009,2011-2012]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction						C : Country data	0.0	False	0	C : Country data	0.0	False	0					C : Country data	0.0	False	0					C : Country data	0.0	False	0	C : Country data	112.0	False	112																					112.0	False	112	2012
