goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2005	value_2010	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	55.139	73.303	1618.758	5228.453	4515.714	4736.86	5011.183	5011.183	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	99.189	823.459	867.072	834.299	921.387	849.615	1205.334	1205.334	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	20.27	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	71.061	59.905	49.132	50.753	50.753	50.753	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	54.42	292.157	277.315	142.474	152.888	225.477	212.009	212.009	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	14.145	14.145	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	53.059	99.03	152.085	167.135	136.311	169.647	171.235	171.235	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																				
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	19.695	902.107	1071.838	1262.902	1263.82	1271.38	1283.361	1283.361	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	42.455	25.766	25.554	21.696	25.931	22.903	22.903	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	3000.0	9236.8	9095.579	9218.403	9149.601	7414.176	7380.75	7380.75	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.544	5.837	58.528	44.217	42.884	22.501	22.501	22.501	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	4.31	27.354	2.705	38.099	36.491	37.575	37.575	37.575	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	2.7	13.245	25.022	25.022	38.88	41.686	41.686	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	30.386	673.716	550.517	498.837	669.724	805.831	805.831	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	1973.955	6977.564	6376.834	7416.476	7346.347	7261.238	7169.08	7169.08	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	101.3	435.845	360.98	374.633	386.287	424.73	424.73	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	48.9	914.676	2523.395	2523.707	2630.427	2728.308	2728.308	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	49.4	4915.993	26703.248	42747.908	43910.976	47800.717	48846.021	48846.021	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
