goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	boundsCode	boundsDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	nature_2018	value_numeric_part_2018	value_is_censored_2018	value_detail_2018	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	20.3396	False	20.3396	C : Country data	20.43995	False	20.43995	C : Country data	20.5368	False	20.5368	C : Country data	20.61532	False	20.61532	C : Country data	20.95471	False	20.95471	C : Country data	21.31796	False	21.31796	C : Country data	22.47485	False	22.47485	C : Country data	25.01453	False	25.01453	C : Country data	25.08624	False	25.08624	C : Country data	25.12842	False	25.12842	C : Country data	25.21173	False	25.21173	C : Country data	25.26202	False	25.26202	C : Country data	25.27769	False	25.27769	C : Country data	25.71052	False	25.71052	C : Country data	28.54963	False	28.54963	C : Country data	28.55149	False	28.55149	C : Country data	29.52055	False	29.52055	C : Country data	29.57015	False	29.57015	C : Country data	29.57015	False	29.57015	29.57015	False	29.57015	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	20.47381	False	20.47381	C : Country data	20.57416	False	20.57416	C : Country data	20.67101	False	20.67101	C : Country data	20.74953	False	20.74953	C : Country data	20.95636	False	20.95636	C : Country data	21.31961	False	21.31961	C : Country data	22.47649	False	22.47649	C : Country data	25.01617	False	25.01617	C : Country data	25.08789	False	25.08789	C : Country data	25.13007	False	25.13007	C : Country data	25.21173	False	25.21173	C : Country data	25.26202	False	25.26202	C : Country data	25.27769	False	25.27769	C : Country data	25.71052	False	25.71052	C : Country data	28.54963	False	28.54963	C : Country data	28.55149	False	28.55149	C : Country data	29.52055	False	29.52055	C : Country data	29.57015	False	29.57015	C : Country data	29.57015	False	29.57015	29.57015	False	29.57015	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	63.02278	False	63.02278	C : Country data	63.02278	False	63.02278	C : Country data	68.87135	False	68.87135	C : Country data	68.87135	False	68.87135	C : Country data	68.87135	False	68.87135	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	78.87117	False	78.87117	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	68.1336	False	68.1336	C : Country data	68.1336	False	68.1336	C : Country data	73.87117	False	73.87117	C : Country data	73.87117	False	73.87117	C : Country data	73.87117	False	73.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	78.87117	False	78.87117	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	68.1336	False	68.1336	C : Country data	68.1336	False	68.1336	C : Country data	73.87117	False	73.87117	C : Country data	73.87117	False	73.87117	C : Country data	73.87117	False	73.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	C : Country data	78.87117	False	78.87117	78.87117	False	78.87117	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	LB	Lower bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	_T	Mid-point																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	UB	Upper bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	10.45209	False	10.45209	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	10.45209	False	10.45209	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	C : Country data	10.45209	False	10.45209	10.45209	False	10.45209	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751	LB	Lower bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751	_T	Mid-point																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751	UB	Upper bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	55.5172	False	55.5172	C : Country data	55.5172	False	55.5172	C : Country data	55.5172	False	55.5172	C : Country data	55.5172	False	55.5172	C : Country data	55.5172	False	55.5172	C : Country data	55.54053	False	55.54053	C : Country data	55.54053	False	55.54053	C : Country data	55.54053	False	55.54053	C : Country data	55.54053	False	55.54053	C : Country data	55.54053	False	55.54053	C : Country data	56.48863	False	56.48863	C : Country data	56.48863	False	56.48863	C : Country data	56.48863	False	56.48863	C : Country data	62.6636	False	62.6636	C : Country data	62.6636	False	62.6636	C : Country data	62.6636	False	62.6636	C : Country data	62.6636	False	62.6636	C : Country data	62.6636	False	62.6636	C : Country data	65.40862	False	65.40862	65.40862	False	65.40862	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	58.2729	False	58.2729	C : Country data	58.2729	False	58.2729	C : Country data	58.2729	False	58.2729	C : Country data	58.2729	False	58.2729	C : Country data	58.2729	False	58.2729	C : Country data	59.83775	False	59.83775	C : Country data	59.83775	False	59.83775	C : Country data	59.83775	False	59.83775	C : Country data	59.83775	False	59.83775	C : Country data	59.83775	False	59.83775	C : Country data	60.0594	False	60.0594	C : Country data	60.0594	False	60.0594	C : Country data	60.0594	False	60.0594	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40862	False	65.40862	65.40862	False	65.40862	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	59.83639	False	59.83639	C : Country data	59.83639	False	59.83639	C : Country data	59.83639	False	59.83639	C : Country data	59.83639	False	59.83639	C : Country data	59.83639	False	59.83639	C : Country data	59.84873	False	59.84873	C : Country data	59.84873	False	59.84873	C : Country data	59.84873	False	59.84873	C : Country data	59.84873	False	59.84873	C : Country data	59.84873	False	59.84873	C : Country data	60.0594	False	60.0594	C : Country data	60.0594	False	60.0594	C : Country data	60.0594	False	60.0594	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40833	False	65.40833	C : Country data	65.40862	False	65.40862	65.40862	False	65.40862	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	56.66411	False	56.66411	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	56.66412	False	56.66412	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	56.66411	False	56.66411	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	56.66412	False	56.66412	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	56.66411	False	56.66411	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	C : Country data	56.66412	False	56.66412	56.66412	False	56.66412	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	45.47268	False	45.47268	C : Country data	45.7741	False	45.7741	C : Country data	49.44477	False	49.44477	C : Country data	53.00438	False	53.00438	C : Country data	81.24978	False	81.24978	C : Country data	81.24978	False	81.24978	C : Country data	81.26629	False	81.26629	C : Country data	81.26629	False	81.26629	C : Country data	81.2663	False	81.2663	C : Country data	81.26692	False	81.26692	C : Country data	83.1018	False	83.1018	C : Country data	83.13944	False	83.13944	C : Country data	83.13944	False	83.13944	C : Country data	83.13944	False	83.13944	C : Country data	83.13964	False	83.13964	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	83.13966	False	83.13966	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	45.47268	False	45.47268	C : Country data	45.7741	False	45.7741	C : Country data	49.44477	False	49.44477	C : Country data	53.00438	False	53.00438	C : Country data	81.24978	False	81.24978	C : Country data	81.24978	False	81.24978	C : Country data	81.26629	False	81.26629	C : Country data	81.26629	False	81.26629	C : Country data	81.2663	False	81.2663	C : Country data	81.26692	False	81.26692	C : Country data	83.1018	False	83.1018	C : Country data	83.13944	False	83.13944	C : Country data	83.13944	False	83.13944	C : Country data	83.13944	False	83.13944	C : Country data	83.13964	False	83.13964	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	83.13966	False	83.13966	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	45.47268	False	45.47268	C : Country data	45.7741	False	45.7741	C : Country data	49.44477	False	49.44477	C : Country data	53.00438	False	53.00438	C : Country data	81.24978	False	81.24978	C : Country data	81.24978	False	81.24978	C : Country data	81.26629	False	81.26629	C : Country data	81.26629	False	81.26629	C : Country data	81.2663	False	81.2663	C : Country data	81.26692	False	81.26692	C : Country data	83.1018	False	83.1018	C : Country data	83.13944	False	83.13944	C : Country data	83.13944	False	83.13944	C : Country data	83.13944	False	83.13944	C : Country data	83.13964	False	83.13964	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	C : Country data	83.13966	False	83.13966	83.13966	False	83.13966	2018
