goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	268	Georgia	145	Western Asia	Country	GEO	1	43.3713615	42.04813028	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	4.633	False	4.633	E : Estimated data	3.382	False	3.382	E : Estimated data	2.82	False	2.82	E : Estimated data	3.02	False	3.02	E : Estimated data	3.205	False	3.205	E : Estimated data	4.066	False	4.066	E : Estimated data	4.526	False	4.526	E : Estimated data	5.453	False	5.453	E : Estimated data	4.667	False	4.667	E : Estimated data	5.292	False	5.292	E : Estimated data	4.995	False	4.995	E : Estimated data	5.954	False	5.954	E : Estimated data	6.61	False	6.61	E : Estimated data	6.685	False	6.685	E : Estimated data	7.72	False	7.72	E : Estimated data	8.383	False	8.383	E : Estimated data	8.81	False	8.81	8.81	False	8.81	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	270	Gambia	011	Western Africa	Country	GMB	1	-15.39944785	13.45295927																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	812.312	False	812.312	E : Estimated data	831.479	False	831.479	E : Estimated data	817.902	False	817.902	E : Estimated data	820.732	False	820.732	E : Estimated data	804.673	False	804.673	E : Estimated data	786.664	False	786.664	E : Estimated data	799.17	False	799.17	E : Estimated data	766.722	False	766.722	E : Estimated data	775.187	False	775.187	E : Estimated data	720.205	False	720.205	E : Estimated data	758.803	False	758.803	E : Estimated data	731.225	False	731.225	E : Estimated data	744.674	False	744.674	E : Estimated data	763.769	False	763.769	E : Estimated data	723.177	False	723.177	E : Estimated data	729.684	False	729.684	E : Estimated data	731.623	False	731.623	731.623	False	731.623	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	4.98	False	4.98	E : Estimated data	5.481	False	5.481	E : Estimated data	6.69	False	6.69	E : Estimated data	6.409	False	6.409	E : Estimated data	5.919	False	5.919	E : Estimated data	6.398	False	6.398	E : Estimated data	7.753	False	7.753	E : Estimated data	8.392	False	8.392	E : Estimated data	7.763	False	7.763	E : Estimated data	9.25	False	9.25	E : Estimated data	10.45	False	10.45	E : Estimated data	10.818	False	10.818	E : Estimated data	12.775	False	12.775	E : Estimated data	13.652	False	13.652	E : Estimated data	13.226	False	13.226	E : Estimated data	14.056	False	14.056	E : Estimated data	12.776	False	12.776	12.776	False	12.776	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	0.34	False	0.34	E : Estimated data	0.349	False	0.349	E : Estimated data	0.356	False	0.356	E : Estimated data	0.362	False	0.362	E : Estimated data	0.393	False	0.393	E : Estimated data	0.406	False	0.406	E : Estimated data	0.424	False	0.424	E : Estimated data	0.421	False	0.421	E : Estimated data	0.43	False	0.43	E : Estimated data	0.471	False	0.471	E : Estimated data	0.474	False	0.474	E : Estimated data	0.459	False	0.459	E : Estimated data	0.468	False	0.468	E : Estimated data	0.499	False	0.499	E : Estimated data	0.537	False	0.537	E : Estimated data	0.59	False	0.59	E : Estimated data	0.646	False	0.646	0.646	False	0.646	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	87.924	False	87.924	E : Estimated data	90.042	False	90.042	E : Estimated data	90.283	False	90.283	E : Estimated data	93.849	False	93.849	E : Estimated data	93.481	False	93.481	E : Estimated data	95.156	False	95.156	E : Estimated data	94.104	False	94.104	E : Estimated data	97.903	False	97.903	E : Estimated data	94.352	False	94.352	E : Estimated data	90.158	False	90.158	E : Estimated data	83.369	False	83.369	E : Estimated data	82.117	False	82.117	E : Estimated data	76.986	False	76.986	E : Estimated data	68.845	False	68.845	E : Estimated data	65.727	False	65.727	E : Estimated data	64.543	False	64.543	E : Estimated data	63.077	False	63.077	63.077	False	63.077	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	8.582	False	8.582	E : Estimated data	8.99	False	8.99	E : Estimated data	9.653	False	9.653	E : Estimated data	9.642	False	9.642	E : Estimated data	10.237	False	10.237	E : Estimated data	10.622	False	10.622	E : Estimated data	10.631	False	10.631	E : Estimated data	11.476	False	11.476	E : Estimated data	10.252	False	10.252	E : Estimated data	11.232	False	11.232	E : Estimated data	10.266	False	10.266	E : Estimated data	10.565	False	10.565	E : Estimated data	10.959	False	10.959	E : Estimated data	11.831	False	11.831	E : Estimated data	12.702	False	12.702	E : Estimated data	15.155	False	15.155	E : Estimated data	16.252	False	16.252	16.252	False	16.252	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	1.384	False	1.384	E : Estimated data	1.514	False	1.514	E : Estimated data	1.732	False	1.732	E : Estimated data	1.642	False	1.642	E : Estimated data	1.89	False	1.89	E : Estimated data	1.981	False	1.981	E : Estimated data	2.025	False	2.025	E : Estimated data	2.317	False	2.317	E : Estimated data	2.317	False	2.317	E : Estimated data	2.239	False	2.239	E : Estimated data	2.095	False	2.095	E : Estimated data	2.14	False	2.14	E : Estimated data	2.082	False	2.082	E : Estimated data	2.166	False	2.166	E : Estimated data	2.763	False	2.763	E : Estimated data	3.209	False	3.209	E : Estimated data	3.25	False	3.25	3.25	False	3.25	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	4.488	False	4.488	E : Estimated data	5.291	False	5.291	E : Estimated data	5.62	False	5.62	E : Estimated data	6.246	False	6.246	E : Estimated data	7.036	False	7.036	E : Estimated data	7.161	False	7.161	E : Estimated data	6.399	False	6.399	E : Estimated data	8.118	False	8.118	E : Estimated data	7.878	False	7.878	E : Estimated data	7.522	False	7.522	E : Estimated data	7.497	False	7.497	E : Estimated data	8.21	False	8.21	E : Estimated data	8.535	False	8.535	E : Estimated data	8.754	False	8.754	E : Estimated data	8.445	False	8.445	E : Estimated data	9.237	False	9.237	E : Estimated data	9.13	False	9.13	9.13	False	9.13	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	40.347	False	40.347	E : Estimated data	41.45	False	41.45	E : Estimated data	40.123	False	40.123	E : Estimated data	42.819	False	42.819	E : Estimated data	40.911	False	40.911	E : Estimated data	41.332	False	41.332	E : Estimated data	42.321	False	42.321	E : Estimated data	44.032	False	44.032	E : Estimated data	42.858	False	42.858	E : Estimated data	46.247	False	46.247	E : Estimated data	41.997	False	41.997	E : Estimated data	45.649	False	45.649	E : Estimated data	45.099	False	45.099	E : Estimated data	46.051	False	46.051	E : Estimated data	47.914	False	47.914	E : Estimated data	43.917	False	43.917	E : Estimated data	44.729	False	44.729	44.729	False	44.729	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	53.28	False	53.28	E : Estimated data	54.923	False	54.923	E : Estimated data	54.174	False	54.174	E : Estimated data	56.775	False	56.775	E : Estimated data	55.061	False	55.061	E : Estimated data	54.722	False	54.722	E : Estimated data	54.162	False	54.162	E : Estimated data	52.522	False	52.522	E : Estimated data	51.753	False	51.753	E : Estimated data	46.866	False	46.866	E : Estimated data	47.145	False	47.145	E : Estimated data	46.344	False	46.344	E : Estimated data	42.749	False	42.749	E : Estimated data	40.247	False	40.247	E : Estimated data	40.059	False	40.059	E : Estimated data	42.708	False	42.708	E : Estimated data	43.924	False	43.924	43.924	False	43.924	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	2.161	False	2.161	E : Estimated data	2.106	False	2.106	E : Estimated data	2.206	False	2.206	E : Estimated data	2.194	False	2.194	E : Estimated data	2.27	False	2.27	E : Estimated data	2.235	False	2.235	E : Estimated data	2.273	False	2.273	E : Estimated data	2.32	False	2.32	E : Estimated data	2.122	False	2.122	E : Estimated data	2.08	False	2.08	E : Estimated data	1.949	False	1.949	E : Estimated data	1.869	False	1.869	E : Estimated data	1.86	False	1.86	E : Estimated data	2.032	False	2.032	E : Estimated data	2.048	False	2.048	E : Estimated data	2.057	False	2.057	E : Estimated data	2.065	False	2.065	2.065	False	2.065	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	884.724	False	884.724	E : Estimated data	899.11	False	899.11	E : Estimated data	929.343	False	929.343	E : Estimated data	947.584	False	947.584	E : Estimated data	1022.028	False	1022.028	E : Estimated data	1072.057	False	1072.057	E : Estimated data	1143.893	False	1143.893	E : Estimated data	1256.96	False	1256.96	E : Estimated data	1334.824	False	1334.824	E : Estimated data	1498.026	False	1498.026	E : Estimated data	1580.624	False	1580.624	E : Estimated data	1664.996	False	1664.996	E : Estimated data	1800.97	False	1800.97	E : Estimated data	1851.876	False	1851.876	E : Estimated data	2015.292	False	2015.292	E : Estimated data	2026.106	False	2026.106	E : Estimated data	2076.833	False	2076.833	2076.833	False	2076.833	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	255.411	False	255.411	E : Estimated data	274.46	False	274.46	E : Estimated data	280.09	False	280.09	E : Estimated data	308.794	False	308.794	E : Estimated data	316.044	False	316.044	E : Estimated data	318.634	False	318.634	E : Estimated data	340.16	False	340.16	E : Estimated data	356.192	False	356.192	E : Estimated data	350.338	False	350.338	E : Estimated data	362.398	False	362.398	E : Estimated data	362.036	False	362.036	E : Estimated data	391.63	False	391.63	E : Estimated data	414.458	False	414.458	E : Estimated data	417.206	False	417.206	E : Estimated data	455.604	False	455.604	E : Estimated data	454.622	False	454.622	E : Estimated data	454.893	False	454.893	454.893	False	454.893	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	312.265	False	312.265	E : Estimated data	327.351	False	327.351	E : Estimated data	343.057	False	343.057	E : Estimated data	357.394	False	357.394	E : Estimated data	385.876	False	385.876	E : Estimated data	417.781	False	417.781	E : Estimated data	449.26	False	449.26	E : Estimated data	480.065	False	480.065	E : Estimated data	487.344	False	487.344	E : Estimated data	504.287	False	504.287	E : Estimated data	498.608	False	498.608	E : Estimated data	507.802	False	507.802	E : Estimated data	512.345	False	512.345	E : Estimated data	535.98	False	535.98	E : Estimated data	556.684	False	556.684	E : Estimated data	553.299	False	553.299	E : Estimated data	563.379	False	563.379	563.379	False	563.379	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	70.503	False	70.503	E : Estimated data	80.279	False	80.279	E : Estimated data	75.127	False	75.127	E : Estimated data	69.585	False	69.585	E : Estimated data	72.873	False	72.873	E : Estimated data	73.176	False	73.176	E : Estimated data	68.98	False	68.98	E : Estimated data	62.807	False	62.807	E : Estimated data	72.741	False	72.741	E : Estimated data	92.22	False	92.22	E : Estimated data	103.932	False	103.932	E : Estimated data	110.524	False	110.524	E : Estimated data	126.59	False	126.59	E : Estimated data	135.591	False	135.591	E : Estimated data	140.804	False	140.804	E : Estimated data	130.379	False	130.379	E : Estimated data	139.909	False	139.909	139.909	False	139.909	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	40.913	False	40.913	E : Estimated data	43.064	False	43.064	E : Estimated data	42.18	False	42.18	E : Estimated data	42.096	False	42.096	E : Estimated data	42.569	False	42.569	E : Estimated data	44.393	False	44.393	E : Estimated data	45.459	False	45.459	E : Estimated data	44.649	False	44.649	E : Estimated data	44.267	False	44.267	E : Estimated data	39.695	False	39.695	E : Estimated data	39.531	False	39.531	E : Estimated data	35.393	False	35.393	E : Estimated data	35.913	False	35.913	E : Estimated data	34.607	False	34.607	E : Estimated data	34.089	False	34.089	E : Estimated data	35.355	False	35.355	E : Estimated data	36.868	False	36.868	36.868	False	36.868	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	54.844	False	54.844	E : Estimated data	56.131	False	56.131	E : Estimated data	59.258	False	59.258	E : Estimated data	61.002	False	61.002	E : Estimated data	61.175	False	61.175	E : Estimated data	58.797	False	58.797	E : Estimated data	62.007	False	62.007	E : Estimated data	64.268	False	64.268	E : Estimated data	64.479	False	64.479	E : Estimated data	63.854	False	63.854	E : Estimated data	68.438	False	68.438	E : Estimated data	67.512	False	67.512	E : Estimated data	73.752	False	73.752	E : Estimated data	65.176	False	65.176	E : Estimated data	62.863	False	62.863	E : Estimated data	64.396	False	64.396	E : Estimated data	63.742	False	63.742	63.742	False	63.742	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	420.437	False	420.437	E : Estimated data	420.181	False	420.181	E : Estimated data	427.183	False	427.183	E : Estimated data	445.258	False	445.258	E : Estimated data	454.995	False	454.995	E : Estimated data	456.432	False	456.432	E : Estimated data	449.184	False	449.184	E : Estimated data	441.461	False	441.461	E : Estimated data	428.854	False	428.854	E : Estimated data	383.717	False	383.717	E : Estimated data	391.992	False	391.992	E : Estimated data	384.107	False	384.107	E : Estimated data	366.677	False	366.677	E : Estimated data	337.576	False	337.576	E : Estimated data	319.192	False	319.192	E : Estimated data	329.683	False	329.683	E : Estimated data	325.671	False	325.671	325.671	False	325.671	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	6.33	False	6.33	E : Estimated data	6.258	False	6.258	E : Estimated data	6.378	False	6.378	E : Estimated data	5.151	False	5.151	E : Estimated data	5.418	False	5.418	E : Estimated data	5.813	False	5.813	E : Estimated data	5.628	False	5.628	E : Estimated data	5.548	False	5.548	E : Estimated data	6.361	False	6.361	E : Estimated data	5.927	False	5.927	E : Estimated data	6.245	False	6.245	E : Estimated data	6.042	False	6.042	E : Estimated data	7.885	False	7.885	E : Estimated data	8.458	False	8.458	E : Estimated data	8.953	False	8.953	E : Estimated data	9.658	False	9.658	E : Estimated data	10.306	False	10.306	10.306	False	10.306	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	9.79	False	9.79	E : Estimated data	9.817	False	9.817	E : Estimated data	9.971	False	9.971	E : Estimated data	10.281	False	10.281	E : Estimated data	10.257	False	10.257	E : Estimated data	10.282	False	10.282	E : Estimated data	11.745	False	11.745	E : Estimated data	11.753	False	11.753	E : Estimated data	9.539	False	9.539	E : Estimated data	7.393	False	7.393	E : Estimated data	6.931	False	6.931	E : Estimated data	7.208	False	7.208	E : Estimated data	6.881	False	6.881	E : Estimated data	7.323	False	7.323	E : Estimated data	7.129	False	7.129	E : Estimated data	6.993	False	6.993	E : Estimated data	7.228	False	7.228	7.228	False	7.228	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	1124.721	False	1124.721	E : Estimated data	1115.274	False	1115.274	E : Estimated data	1157.756	False	1157.756	E : Estimated data	1165.651	False	1165.651	E : Estimated data	1157.26	False	1157.26	E : Estimated data	1163.7	False	1163.7	E : Estimated data	1144.287	False	1144.287	E : Estimated data	1186.896	False	1186.896	E : Estimated data	1110.067	False	1110.067	E : Estimated data	1052.212	False	1052.212	E : Estimated data	1104.198	False	1104.198	E : Estimated data	1158.675	False	1158.675	E : Estimated data	1203.279	False	1203.279	E : Estimated data	1226.029	False	1226.029	E : Estimated data	1185.129	False	1185.129	E : Estimated data	1152.558	False	1152.558	E : Estimated data	1147.128	False	1147.128	1147.128	False	1147.128	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	112.014	False	112.014	E : Estimated data	109.245	False	109.245	E : Estimated data	119.577	False	119.577	E : Estimated data	134.803	False	134.803	E : Estimated data	146.417	False	146.417	E : Estimated data	156.902	False	156.902	E : Estimated data	172.937	False	172.937	E : Estimated data	187.205	False	187.205	E : Estimated data	230.259	False	230.259	E : Estimated data	202.716	False	202.716	E : Estimated data	221.101	False	221.101	E : Estimated data	234.817	False	234.817	E : Estimated data	233.846	False	233.846	E : Estimated data	249.16	False	249.16	E : Estimated data	229.816	False	229.816	E : Estimated data	225.057	False	225.057	E : Estimated data	229.954	False	229.954	229.954	False	229.954	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	14.246	False	14.246	E : Estimated data	14.121	False	14.121	E : Estimated data	15.005	False	15.005	E : Estimated data	14.82	False	14.82	E : Estimated data	16.697	False	16.697	E : Estimated data	17.922	False	17.922	E : Estimated data	18.31	False	18.31	E : Estimated data	19.216	False	19.216	E : Estimated data	18.506	False	18.506	E : Estimated data	19.284	False	19.284	E : Estimated data	18.801	False	18.801	E : Estimated data	19.815	False	19.815	E : Estimated data	22.671	False	22.671	E : Estimated data	22.344	False	22.344	E : Estimated data	24.001	False	24.001	E : Estimated data	23.785	False	23.785	E : Estimated data	23.863	False	23.863	23.863	False	23.863	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	7.768	False	7.768	E : Estimated data	7.084	False	7.084	E : Estimated data	6.834	False	6.834	E : Estimated data	5.866	False	5.866	E : Estimated data	6.724	False	6.724	E : Estimated data	7.483	False	7.483	E : Estimated data	8.445	False	8.445	E : Estimated data	8.382	False	8.382	E : Estimated data	8.822	False	8.822	E : Estimated data	10.43	False	10.43	E : Estimated data	11.21	False	11.21	E : Estimated data	11.321	False	11.321	E : Estimated data	10.355	False	10.355	E : Estimated data	11.704	False	11.704	E : Estimated data	12.354	False	12.354	E : Estimated data	14.147	False	14.147	E : Estimated data	15.695	False	15.695	15.695	False	15.695	2016
