goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	NUMBER	Number			G	Global	[2005-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	39.0	False	39	C : Country data	2.0	False	2	C : Country data	310.0	False	310	C : Country data	82.0	False	82	C : Country data	38.0	False	38	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	219.0	False	219	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	NUMBER	Number			G	Global	[2007,2009-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2007,2009-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction										C : Country data	771.0	False	771					C : Country data	0.0	False	0	C : Country data	2.0	False	2	C : Country data	58.0	False	58	C : Country data	0.0	False	0	C : Country data	86.0	False	86	C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	NUMBER	Number			G	Global	[2005-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	1810.0	False	1810	C : Country data	3060.0	False	3060	C : Country data	1674.0	False	1674	C : Country data	14858.0	False	14858	C : Country data	1750.0	False	1750	C : Country data	414.0	False	414	C : Country data	4999.0	False	4999	C : Country data	20166.0	False	20166	C : Country data	5545.0	False	5545	C : Country data	4113.0	False	4113	C : Country data	5788.0	False	5788	C : Country data	20349.0	False	20349	C : Country data	21741.0	False	21741	21741.0	False	21741	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	NUMBER	Number			G	Global	[2005-2015]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2015]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	5581.0	False	5581	C : Country data	3226.0	False	3226	C : Country data	2664.0	False	2664	C : Country data	9157.0	False	9157	C : Country data	1183.0	False	1183	C : Country data	6206.0	False	6206	C : Country data	13564.0	False	13564	C : Country data	332.0	False	332	C : Country data	178.0	False	178	C : Country data	315.0	False	315	C : Country data	56.0	False	56									56.0	False	56	2015
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	226	Equatorial Guinea	017	Middle Africa	Country	GNQ	1	10.46535826	1.565792376	NUMBER	Number			G	Global	[2010,2012-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2010,2012-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																						C : Country data	3.0	False	3					C : Country data	17.0	False	17	C : Country data	2.0	False	2	C : Country data	3.0	False	3	C : Country data	0.0	False	0	C : Country data	103.0	False	103	C : Country data	32.0	False	32	32.0	False	32	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	231	Ethiopia	014	Eastern Africa	Country	ETH	1	39.63505296	8.631223181	NUMBER	Number			G	Global	[2005-2013]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	236.0	False	236	C : Country data	23.0	False	23	C : Country data	5.0	False	5	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	85.0	False	85	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0																	0.0	False	0	2013
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	232	Eritrea	014	Eastern Africa	Country	ERI	1	38.11074289	16.12894644																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	233	Estonia	154	Northern Europe	Country	EST	1	25.84093481	58.68487172																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566	NUMBER	Number			G	Global	[2005-2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	15.0	False	15	C : Country data	0.0	False	0	C : Country data	200.0	False	200	C : Country data	3041.0	False	3041	C : Country data	1152.0	False	1152	C : Country data	62.0	False	62	C : Country data	6014.0	False	6014	C : Country data	0.0	False	0	C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294	NUMBER	Number			G	Global	[2007]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2007]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction										C : Country data	0.0	False	0																																									0.0	False	0	2007
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	262	Djibouti	014	Eastern Africa	Country	DJI	1	42.18274707	11.56004161	NUMBER	Number			G	Global	[2005-2012]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2012]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0																					0.0	False	0	2012
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	266	Gabon	017	Middle Africa	Country	GAB	1	11.78727747	-0.60687619																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	268	Georgia	145	Western Asia	Country	GEO	1	43.3713615	42.04813028																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	270	Gambia	011	Western Africa	Country	GMB	1	-15.39944785	13.45295927	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	1387.0	False	1387	1387.0	False	1387	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933	NUMBER	Number			G	Global	[2005-2013]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	1.0	False	1	C : Country data	1.0	False	1	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	177.0	False	177	C : Country data	73.0	False	73	C : Country data	0.0	False	0	C : Country data	38.0	False	38	C : Country data	310.0	False	310																	310.0	False	310	2013
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732	NUMBER	Number			G	Global	[2008,2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2008,2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction														C : Country data	0.0	False	0																					C : Country data	44.0	False	44													44.0	False	44	2014
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	NUMBER	Number			G	Global	[2005,2007-2012,2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005,2007-2012,2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	5781.0	False	5781					C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	18.0	False	18	C : Country data	0.0	False	0					C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404	NUMBER	Number			G	Global	[2015]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2015]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																										C : Country data	0.0	False	0									0.0	False	0	2015
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	NUMBER	Number			G	Global	[2005-2013,2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013,2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	44495.0	False	44495	C : Country data	1361.0	False	1361	C : Country data	4171.0	False	4171	C : Country data	12356.0	False	12356	C : Country data	2686.0	False	2686	C : Country data	56347.0	False	56347	C : Country data	6741.0	False	6741	C : Country data	22838.0	False	22838	C : Country data	6170.0	False	6170													C : Country data	1963.0	False	1963	1963.0	False	1963	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	NUMBER	Number			G	Global	[2014-2015]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2014-2015]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																						C : Country data	0.0	False	0	C : Country data	0.0	False	0									0.0	False	0	2015
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	NUMBER	Number			G	Global	[2005-2013]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	69564.0	False	69564	C : Country data	7567.0	False	7567	C : Country data	9.0	False	9	C : Country data	15.0	False	15	C : Country data	13.0	False	13	C : Country data	21.0	False	21	C : Country data	20.0	False	20	C : Country data	9.0	False	9	C : Country data	20.0	False	20																	20.0	False	20	2013
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	NUMBER	Number			G	Global	[2005-2013]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2013]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	1893.0	False	1893	C : Country data	305.0	False	305	C : Country data	667.0	False	667	C : Country data	16127.0	False	16127	C : Country data	6683.0	False	6683	C : Country data	18291.0	False	18291	C : Country data	9766.0	False	9766	C : Country data	5727.0	False	5727	C : Country data	670.0	False	670																	670.0	False	670	2013
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885	NUMBER	Number			G	Global	[2005-2011]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2011]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	17054.0	False	17054	C : Country data	35225.0	False	35225	C : Country data	2151.0	False	2151	C : Country data	2506.0	False	2506	C : Country data	2850.0	False	2850	C : Country data	8415.0	False	8415	C : Country data	8350.0	False	8350																									8350.0	False	8350	2011
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054	NUMBER	Number			G	Global	[2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction																																																		C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	NUMBER	Number			G	Global	[2005-2012,2014]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2012,2014]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	8633.0	False	8633	C : Country data	36.0	False	36	C : Country data	38126.0	False	38126	C : Country data	8792.0	False	8792	C : Country data	0.0	False	0	C : Country data	2366.0	False	2366	C : Country data	0.0	False	0	C : Country data	10054.0	False	10054					C : Country data	0.0	False	0													0.0	False	0	2014
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539																																																																	
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	NUMBER	Number			G	Global	[2005-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	124.0	False	124	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	379.0	False	379	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	1.0	False	1	C : Country data	1197.0	False	1197	C : Country data	1504.0	False	1504	1504.0	False	1504	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973	NUMBER	Number			G	Global	[2005-2012,2016-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2012,2016-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	56.0	False	56	C : Country data	25.0	False	25	C : Country data	4.0	False	4	C : Country data	13.0	False	13	C : Country data	14.0	False	14	C : Country data	0.0	False	0	C : Country data	0.0	False	0													C : Country data	2.0	False	2	C : Country data	96.0	False	96	96.0	False	96	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278	NUMBER	Number			G	Global	[2005-2017]: Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”	[2005-2017]: UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction		C : Country data	0.0	False	0	C : Country data	354.0	False	354	C : Country data	0.0	False	0	C : Country data	2094.0	False	2094	C : Country data	3041.0	False	3041	C : Country data	415.0	False	415	C : Country data	1376.0	False	1376	C : Country data	274.0	False	274	C : Country data	165.0	False	165	C : Country data	149.0	False	149	C : Country data	16.0	False	16	C : Country data	19.0	False	19	C : Country data	0.0	False	0	0.0	False	0	2017
13	13.1	13.1.1	VC_DSR_DADN	Number damaged dwellings attributed to disasters (number)	2019.Q1.G.03	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645																																																																	
