goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	4523.7276	False	4523.7276	E : Estimated data	4566.506	False	4566.506	E : Estimated data	4573.90148	False	4573.90148	E : Estimated data	4634.61651	False	4634.61651	E : Estimated data	4681.15383	False	4681.15383	E : Estimated data	4632.55055	False	4632.55055	E : Estimated data	4651.77323	False	4651.77323	E : Estimated data	4694.42825	False	4694.42825	E : Estimated data	4668.89358	False	4668.89358	E : Estimated data	4646.64516	False	4646.64516	E : Estimated data	4698.28112	False	4698.28112	E : Estimated data	4681.33294	False	4681.33294	4681.33294	False	4681.33294	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1308.42771	False	1308.42771	E : Estimated data	1313.77092	False	1313.77092	E : Estimated data	1318.80721	False	1318.80721	E : Estimated data	1322.67525	False	1322.67525	E : Estimated data	1324.21919	False	1324.21919	E : Estimated data	1326.49042	False	1326.49042	E : Estimated data	1328.58264	False	1328.58264	E : Estimated data	1331.62158	False	1331.62158	E : Estimated data	1331.43602	False	1331.43602	E : Estimated data	1333.30298	False	1333.30298	E : Estimated data	1332.7515	False	1332.7515	E : Estimated data	1333.44965	False	1333.44965	1333.44965	False	1333.44965	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	0.22547	False	0.22547	E : Estimated data	0.21933	False	0.21933	E : Estimated data	0.22659	False	0.22659	E : Estimated data	0.22907	False	0.22907	E : Estimated data	0.23196	False	0.23196	E : Estimated data	0.23026	False	0.23026	E : Estimated data	0.23248	False	0.23248	E : Estimated data	0.22342	False	0.22342	E : Estimated data	0.22857	False	0.22857	E : Estimated data	0.21281	False	0.21281	E : Estimated data	0.19599	False	0.19599	E : Estimated data	0.1875	False	0.1875	0.1875	False	0.1875	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	153.79968	False	153.79968	E : Estimated data	153.1505	False	153.1505	E : Estimated data	154.27477	False	154.27477	E : Estimated data	152.93353	False	152.93353	E : Estimated data	152.67322	False	152.67322	E : Estimated data	151.48647	False	151.48647	E : Estimated data	153.00609	False	153.00609	E : Estimated data	153.44896	False	153.44896	E : Estimated data	154.37827	False	154.37827	E : Estimated data	155.67296	False	155.67296	E : Estimated data	157.26763	False	157.26763	E : Estimated data	157.50829	False	157.50829	157.50829	False	157.50829	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	26.71006	False	26.71006	E : Estimated data	26.70365	False	26.70365	E : Estimated data	26.68361	False	26.68361	E : Estimated data	26.61348	False	26.61348	E : Estimated data	26.59161	False	26.59161	E : Estimated data	26.58111	False	26.58111	E : Estimated data	26.59816	False	26.59816	E : Estimated data	26.62624	False	26.62624	E : Estimated data	26.68713	False	26.68713	E : Estimated data	26.69706	False	26.69706	E : Estimated data	26.71	False	26.71	E : Estimated data	26.70611	False	26.70611	26.70611	False	26.70611	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	64.93772	False	64.93772	E : Estimated data	70.94498	False	70.94498	E : Estimated data	73.86495	False	73.86495	E : Estimated data	73.94716	False	73.94716	E : Estimated data	74.11156	False	74.11156	E : Estimated data	73.76968	False	73.76968	E : Estimated data	73.88699	False	73.88699	E : Estimated data	74.03186	False	74.03186	E : Estimated data	74.98595	False	74.98595	E : Estimated data	75.25704	False	75.25704	E : Estimated data	75.64224	False	75.64224	E : Estimated data	73.34402	False	73.34402	73.34402	False	73.34402	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	12197.44907	False	12197.44907	E : Estimated data	12471.46738	False	12471.46738	E : Estimated data	12159.11937	False	12159.11937	E : Estimated data	11825.47943	False	11825.47943	E : Estimated data	11924.15638	False	11924.15638	E : Estimated data	11631.4628	False	11631.4628	E : Estimated data	11029.68678	False	11029.68678	E : Estimated data	10714.59588	False	10714.59588	E : Estimated data	11219.81271	False	11219.81271	E : Estimated data	11191.25979	False	11191.25979	E : Estimated data	11309.46774	False	11309.46774	E : Estimated data	11693.76658	False	11693.76658	11693.76658	False	11693.76658	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	070	Bosnia and Herzegovina	039	Southern Europe	Country	BIH	1	17.78584332	44.16845548	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	196.7229	False	196.7229	E : Estimated data	199.19052	False	199.19052	E : Estimated data	198.60129	False	198.60129	E : Estimated data	195.96702	False	195.96702	E : Estimated data	196.72795	False	196.72795	E : Estimated data	195.95445	False	195.95445	E : Estimated data	194.35294	False	194.35294	E : Estimated data	192.70329	False	192.70329	E : Estimated data	191.52722	False	191.52722	E : Estimated data	194.15297	False	194.15297	E : Estimated data	196.92937	False	196.92937	E : Estimated data	197.81335	False	197.81335	197.81335	False	197.81335	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	072	Botswana	018	Southern Africa	Country	BWA	1	23.81380223	-22.18810073	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	146.40147	False	146.40147	E : Estimated data	111.06635	False	111.06635	E : Estimated data	129.23501	False	129.23501	E : Estimated data	130.49103	False	130.49103	E : Estimated data	158.68243	False	158.68243	E : Estimated data	151.84795	False	151.84795	E : Estimated data	161.37649	False	161.37649	E : Estimated data	147.22902	False	147.22902	E : Estimated data	199.32025	False	199.32025	E : Estimated data	246.67446	False	246.67446	E : Estimated data	326.38068	False	326.38068	E : Estimated data	383.65086	False	383.65086	383.65086	False	383.65086	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	074	Bouvet Island	005	South America	Country	BVT	0	3.410732868	-54.43295905																																																													
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	076	Brazil	005	South America	Country	BRA	1	-53.08432878	-10.77668561	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	101995.6158	False	101995.6158	E : Estimated data	102718.7079	False	102718.7079	E : Estimated data	103944.9946	False	103944.9946	E : Estimated data	104712.7151	False	104712.7151	E : Estimated data	105274.0675	False	105274.0675	E : Estimated data	105593.4902	False	105593.4902	E : Estimated data	105666.4308	False	105666.4308	E : Estimated data	106051.7387	False	106051.7387	E : Estimated data	105793.141	False	105793.141	E : Estimated data	105743.8027	False	105743.8027	E : Estimated data	105120.4814	False	105120.4814	E : Estimated data	104804.2107	False	104804.2107	104804.2107	False	104804.2107	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	084	Belize	013	Central America	Country	BLZ	1	-88.70199554	17.19965901	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	278.60748	False	278.60748	E : Estimated data	278.40356	False	278.40356	E : Estimated data	280.80402	False	280.80402	E : Estimated data	282.84931	False	282.84931	E : Estimated data	283.95199	False	283.95199	E : Estimated data	282.73844	False	282.73844	E : Estimated data	287.14028	False	287.14028	E : Estimated data	285.01367	False	285.01367	E : Estimated data	284.53835	False	284.53835	E : Estimated data	280.93969	False	280.93969	E : Estimated data	282.94512	False	282.94512	E : Estimated data	281.47659	False	281.47659	281.47659	False	281.47659	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	086	British Indian Ocean Territory	014	Eastern Africa	Country	IOT	0	72.38715553	-7.299281071																																																													
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	090	Solomon Islands	054	Melanesia	Country	SLB	1	160.1584117	-9.622391719	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	265.54482	False	265.54482	E : Estimated data	266.97802	False	266.97802	E : Estimated data	266.50422	False	266.50422	E : Estimated data	260.88867	False	260.88867	E : Estimated data	264.84342	False	264.84342	E : Estimated data	270.39918	False	270.39918	E : Estimated data	269.99538	False	269.99538	E : Estimated data	273.28767	False	273.28767	E : Estimated data	277.84629	False	277.84629	E : Estimated data	280.6328	False	280.6328	E : Estimated data	289.53019	False	289.53019	E : Estimated data	298.62019	False	298.62019	298.62019	False	298.62019	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	092	British Virgin Islands	029	Caribbean	Country	VGB	0	-64.63294223	18.42256578	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	5.45685	False	5.45685	E : Estimated data	5.53282	False	5.53282	E : Estimated data	5.42761	False	5.42761	E : Estimated data	5.3605	False	5.3605	E : Estimated data	5.28643	False	5.28643	E : Estimated data	5.27785	False	5.27785	E : Estimated data	5.36455	False	5.36455	E : Estimated data	5.44585	False	5.44585	E : Estimated data	5.44482	False	5.44482	E : Estimated data	5.39541	False	5.39541	E : Estimated data	5.47329	False	5.47329	E : Estimated data	5.48228	False	5.48228	5.48228	False	5.48228	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	096	Brunei Darussalam	035	South-Eastern Asia	Country	BRN	1	114.6288563	4.49736984	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	62.20627	False	62.20627	E : Estimated data	61.89574	False	61.89574	E : Estimated data	62.07559	False	62.07559	E : Estimated data	62.41349	False	62.41349	E : Estimated data	62.11602	False	62.11602	E : Estimated data	62.16716	False	62.16716	E : Estimated data	62.70001	False	62.70001	E : Estimated data	62.85046	False	62.85046	E : Estimated data	62.81532	False	62.81532	E : Estimated data	62.76921	False	62.76921	E : Estimated data	62.7583	False	62.7583	E : Estimated data	62.25686	False	62.25686	62.25686	False	62.25686	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	100	Bulgaria	151	Eastern Europe	Country	BGR	1	25.23763153	42.75731323	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1009.99853	False	1009.99853	E : Estimated data	1020.79992	False	1020.79992	E : Estimated data	1031.1946	False	1031.1946	E : Estimated data	1032.84625	False	1032.84625	E : Estimated data	1037.25842	False	1037.25842	E : Estimated data	1035.7757	False	1035.7757	E : Estimated data	1034.75446	False	1034.75446	E : Estimated data	1027.55887	False	1027.55887	E : Estimated data	1027.03925	False	1027.03925	E : Estimated data	1030.47568	False	1030.47568	E : Estimated data	1034.22091	False	1034.22091	E : Estimated data	1028.1105	False	1028.1105	1028.1105	False	1028.1105	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	104	Myanmar	035	South-Eastern Asia	Country	MMR	1	96.51752295	21.19332882	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	5852.14611	False	5852.14611	E : Estimated data	5983.03607	False	5983.03607	E : Estimated data	6070.29251	False	6070.29251	E : Estimated data	6225.56506	False	6225.56506	E : Estimated data	6390.09668	False	6390.09668	E : Estimated data	6462.65693	False	6462.65693	E : Estimated data	6432.53682	False	6432.53682	E : Estimated data	6512.0676	False	6512.0676	E : Estimated data	6490.37279	False	6490.37279	E : Estimated data	6412.12268	False	6412.12268	E : Estimated data	6478.61588	False	6478.61588	E : Estimated data	6513.83324	False	6513.83324	6513.83324	False	6513.83324	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	108	Burundi	014	Eastern Africa	Country	BDI	1	29.89080992	-3.366387428	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1953.93672	False	1953.93672	E : Estimated data	1953.48207	False	1953.48207	E : Estimated data	1952.62132	False	1952.62132	E : Estimated data	1952.30631	False	1952.30631	E : Estimated data	1951.93206	False	1951.93206	E : Estimated data	1951.56674	False	1951.56674	E : Estimated data	1951.63687	False	1951.63687	E : Estimated data	1952.13219	False	1952.13219	E : Estimated data	1952.66363	False	1952.66363	E : Estimated data	1953.34428	False	1953.34428	E : Estimated data	1954.30371	False	1954.30371	E : Estimated data	1955.11123	False	1955.11123	1955.11123	False	1955.11123	2016
6	6.6	6.6.1	EN_WBE_PMNR	Water body extent (permanent) (square kilometres)	2019.Q1.G.03	112	Belarus	151	Eastern Europe	Country	BLR	1	28.04940161	53.54193075	KM2	Square kilometers			G	Global		[2005-2016]: Global Surface Water Explorer extraction for UN Environment		E : Estimated data	1780.76382	False	1780.76382	E : Estimated data	1782.59765	False	1782.59765	E : Estimated data	1797.99298	False	1797.99298	E : Estimated data	1802.10468	False	1802.10468	E : Estimated data	1802.01694	False	1802.01694	E : Estimated data	1803.06354	False	1803.06354	E : Estimated data	1801.1227	False	1801.1227	E : Estimated data	1798.26424	False	1798.26424	E : Estimated data	1796.74802	False	1796.74802	E : Estimated data	1803.74056	False	1803.74056	E : Estimated data	1806.83531	False	1806.83531	E : Estimated data	1803.90194	False	1803.90194	1803.90194	False	1803.90194	2016
