goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	ageCode	ageDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	120	Cameroon	017	Middle Africa	Country	CMR	1	12.7419827	5.692387031	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2014]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.32756	False	0.32756	C : Country data	0.6047	False	0.6047	C : Country data	0.69739	False	0.69739	C : Country data	0.89987	False	0.89987	C : Country data	1.23059	False	1.23059	C : Country data	1.55954	False	1.55954	C : Country data	1.82441	False	1.82441	C : Country data	2.37764	False	2.37764	C : Country data	2.6221	False	2.6221	C : Country data	3.20891	False	3.20891	C : Country data	3.64082	False	3.64082													3.64082	False	3.64082	2014
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	124	Canada	021	Northern America	Country	CAN	1	-101.6575058	57.72360191	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	184.75959	False	184.75959	C : Country data	197.92641	False	197.92641	C : Country data	206.4792	False	206.4792	C : Country data	211.98913	False	211.98913	C : Country data	217.7378	False	217.7378	C : Country data	216.20071	False	216.20071	C : Country data	218.15571	False	218.15571	C : Country data	207.5524	False	207.5524	C : Country data	203.11102	False	203.11102	C : Country data	220.50665	False	220.50665	C : Country data	221.1951	False	221.1951	C : Country data	220.65471	False	220.65471	C : Country data	223.12333	False	223.12333	C : Country data	227.82357	False	227.82357	227.82357	False	227.82357	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	132	Cabo Verde	011	Western Africa	Country	CPV	1	-23.63544151	15.07791834	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	13.00216	False	13.00216	C : Country data	14.98229	False	14.98229	C : Country data	19.87769	False	19.87769	C : Country data	27.46055	False	27.46055	C : Country data	34.39386	False	34.39386	C : Country data	37.63167	False	37.63167	C : Country data	42.53535	False	42.53535	C : Country data	44.63256	False	44.63256	C : Country data	46.90445	False	46.90445	C : Country data	46.23327	False	46.23327	C : Country data	47.53499	False	47.53499	C : Country data	46.07139	False	46.07139	C : Country data	45.70347	False	45.70347	C : Country data	46.93888	False	46.93888	46.93888	False	46.93888	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	136	Cayman Islands	029	Caribbean	Country	CYM	0	-81.16740559	19.32266656	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	140	Central African Republic	017	Middle Africa	Country	CAF	1	20.93559492	7.003720791	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.12006	False	0.12006	C : Country data	0.31596	False	0.31596	C : Country data	0.66421	False	0.66421	C : Country data	0.93759	False	0.93759	C : Country data	0.93972	False	0.93972	C : Country data	1.17756	False	1.17756	C : Country data	0.66727	False	0.66727	C : Country data	0.82075	False	0.82075	C : Country data	1.11715	False	1.11715	C : Country data	1.32247	False	1.32247	1.32247	False	1.32247	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	144	Sri Lanka	034	Southern Asia	Country	LKA	1	80.70489654	7.614693343	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2007-2015]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS														C : Country data	9.35299	False	9.35299	C : Country data	11.20912	False	11.20912	C : Country data	12.61571	False	12.61571	C : Country data	13.46435	False	13.46435	C : Country data	15.1499	False	15.1499	C : Country data	15.79798	False	15.79798	C : Country data	16.47545	False	16.47545	C : Country data	16.86835	False	16.86835	C : Country data	17.16245	False	17.16245									17.16245	False	17.16245	2015
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	148	Chad	017	Middle Africa	Country	TCD	1	18.66618401	15.36279341	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.0	False	0	C : Country data	0.07802	False	0.07802	C : Country data	0.07541	False	0.07541	C : Country data	0.09108	False	0.09108	C : Country data	0.28145	False	0.28145	C : Country data	0.33945	False	0.33945	C : Country data	0.42538	False	0.42538	C : Country data	0.47375	False	0.47375	C : Country data	0.39587	False	0.39587	C : Country data	0.74822	False	0.74822	C : Country data	0.9187	False	0.9187	C : Country data	1.14383	False	1.14383	C : Country data	1.40709	False	1.40709	C : Country data	1.53636	False	1.53636	1.53636	False	1.53636	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	152	Chile	005	South America	Country	CHL	1	-71.23029019	-35.2652885	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	33.43405	False	33.43405	C : Country data	39.51136	False	39.51136	C : Country data	43.53768	False	43.53768	C : Country data	49.12954	False	49.12954	C : Country data	55.18599	False	55.18599	C : Country data	58.25021	False	58.25021	C : Country data	62.23539	False	62.23539	C : Country data	65.28069	False	65.28069	C : Country data	68.24009	False	68.24009	C : Country data	64.56083	False	64.56083	C : Country data	57.31952	False	57.31952	C : Country data	56.7233	False	56.7233	C : Country data	54.29362	False	54.29362	C : Country data	52.97985	False	52.97985	52.97985	False	52.97985	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	156	China	030	Eastern Asia	Country	CHN	1	104.1403375	32.30955217	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2006-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS										C : Country data	9.56675	False	9.56675	C : Country data	11.91448	False	11.91448	C : Country data	15.48639	False	15.48639	C : Country data	19.69887	False	19.69887	C : Country data	24.66758	False	24.66758	C : Country data	30.17458	False	30.17458	C : Country data	37.36008	False	37.36008	C : Country data	46.52417	False	46.52417	C : Country data	54.75061	False	54.75061	C : Country data	76.78764	False	76.78764	C : Country data	81.45148	False	81.45148	C : Country data	84.16226	False	84.16226	84.16226	False	84.16226	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	162	Christmas Island	053	Australia and New Zealand	Country	CXR	0	105.6426067	-10.4882473	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	166	Cocos (Keeling) Islands	053	Australia and New Zealand	Country	CCK	0	96.82633757	-12.18600682	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	170	Colombia	005	South America	Country	COL	1	-73.07446751	3.888209046	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2007-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS														C : Country data	24.51977	False	24.51977	C : Country data	26.42308	False	26.42308	C : Country data	27.85727	False	27.85727	C : Country data	34.01241	False	34.01241	C : Country data	31.673	False	31.673	C : Country data	35.1587	False	35.1587	C : Country data	38.57526	False	38.57526	C : Country data	40.08172	False	40.08172	C : Country data	40.57728	False	40.57728	C : Country data	41.1194	False	41.1194	C : Country data	41.84011	False	41.84011	41.84011	False	41.84011	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	174	Comoros	014	Eastern Africa	Country	COM	1	43.34234565	-11.66121732	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.58347	False	0.58347	C : Country data	0.56642	False	0.56642	C : Country data	0.55053	False	0.55053	C : Country data	1.07027	False	1.07027	C : Country data	1.04048	False	1.04048	C : Country data	1.51747	False	1.51747	C : Country data	1.96747	False	1.96747	C : Country data	6.94208	False	6.94208	C : Country data	5.59169	False	5.59169	C : Country data	5.8962	False	5.8962	C : Country data	5.07711	False	5.07711	C : Country data	4.94251	False	4.94251	C : Country data	5.02573	False	5.02573	C : Country data	4.89605	False	4.89605	4.89605	False	4.89605	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	175	Mayotte	014	Eastern Africa	Country	MYT	0	45.14015057	-12.82217691	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	178	Congo	011	Western Africa	Country	COG	1	15.22052612	-0.840544119	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2015]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.47446	False	0.47446	C : Country data	0.50639	False	0.50639	C : Country data	0.57924	False	0.57924	C : Country data	0.64622	False	0.64622	C : Country data	1.08302	False	1.08302	C : Country data	1.33042	False	1.33042	C : Country data	1.87593	False	1.87593	C : Country data	2.32855	False	2.32855	C : Country data	2.7237	False	2.7237	C : Country data	3.57437	False	3.57437	C : Country data	6.30698	False	6.30698	C : Country data	7.54493	False	7.54493									7.54493	False	7.54493	2015
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	180	Democratic Republic of the Congo	017	Middle Africa	Country	COD	1	23.65496507	-2.877154732	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2009-2015]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS																						C : Country data	0.09812	False	0.09812	C : Country data	0.40573	False	0.40573	C : Country data	0.48815	False	0.48815	C : Country data	0.65387	False	0.65387	C : Country data	0.72188	False	0.72188	C : Country data	1.1082	False	1.1082	C : Country data	1.31347	False	1.31347									1.31347	False	1.31347	2015
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	184	Cook Islands	061	Polynesia	Country	COK	0	-159.7711391	-21.22696458	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	25.66278	False	25.66278	C : Country data	28.27471	False	28.27471	C : Country data	31.26987	False	31.26987	C : Country data	35.89841	False	35.89841	C : Country data	38.29106	False	38.29106	C : Country data	41.92917	False	41.92917	C : Country data	43.72691	False	43.72691	C : Country data	52.35718	False	52.35718	C : Country data	54.29381	False	54.29381	C : Country data	72.14113	False	72.14113	C : Country data	79.61513	False	79.61513	C : Country data	61.2269	False	61.2269	C : Country data	63.87939	False	63.87939	C : Country data	64.88362	False	64.88362	64.88362	False	64.88362	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2005-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS						C : Country data	61.6312	False	61.6312	C : Country data	70.34891	False	70.34891	C : Country data	79.80256	False	79.80256	C : Country data	89.16215	False	89.16215	C : Country data	96.23751	False	96.23751	C : Country data	101.56445	False	101.56445	C : Country data	109.85548	False	109.85548	C : Country data	113.00146	False	113.00146	C : Country data	114.11833	False	114.11833	C : Country data	117.0759	False	117.0759	C : Country data	123.39765	False	123.39765	C : Country data	127.81402	False	127.81402	C : Country data	140.38165	False	140.38165	140.38165	False	140.38165	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	55.42126	False	55.42126	C : Country data	57.16698	False	57.16698	C : Country data	64.45989	False	64.45989	C : Country data	63.47804	False	63.47804	C : Country data	66.18781	False	66.18781	C : Country data	69.85948	False	69.85948	C : Country data	71.76002	False	71.76002	C : Country data	69.92652	False	69.92652	C : Country data	63.88659	False	63.88659	C : Country data	52.89838	False	52.89838	C : Country data	53.35035	False	53.35035	C : Country data	51.20062	False	51.20062	C : Country data	50.06621	False	50.06621	C : Country data	48.52033	False	48.52033	48.52033	False	48.52033	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	31.72825	False	31.72825	C : Country data	34.51275	False	34.51275	C : Country data	37.52764	False	37.52764	C : Country data	38.10001	False	38.10001	C : Country data	38.2693	False	38.2693	C : Country data	39.88406	False	39.88406	C : Country data	41.65801	False	41.65801	C : Country data	43.78759	False	43.78759	C : Country data	45.71084	False	45.71084	C : Country data	49.0608	False	49.0608	C : Country data	49.60492	False	49.60492	C : Country data	50.86944	False	50.86944	C : Country data	52.64571	False	52.64571	C : Country data	55.65099	False	55.65099	55.65099	False	55.65099	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2010-2016]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS																										C : Country data	2.51658	False	2.51658	C : Country data	2.87475	False	2.87475	C : Country data	3.59036	False	3.59036	C : Country data	4.48818	False	4.48818	C : Country data	4.52166	False	4.52166	C : Country data	4.59799	False	4.59799	C : Country data	4.84562	False	4.84562					4.84562	False	4.84562	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	67.02342	False	67.02342	C : Country data	68.13512	False	68.13512	C : Country data	69.8902	False	69.8902	C : Country data	70.39232	False	70.39232	C : Country data	68.73	False	68.73	C : Country data	65.17744	False	65.17744	C : Country data	63.13862	False	63.13862	C : Country data	61.04724	False	61.04724	C : Country data	58.7085	False	58.7085	C : Country data	56.13239	False	56.13239	C : Country data	53.99147	False	53.99147	C : Country data	51.81747	False	51.81747	C : Country data	49.85887	False	49.85887	C : Country data	50.05735	False	50.05735	50.05735	False	50.05735	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	19.96635	False	19.96635	C : Country data	21.70499	False	21.70499	C : Country data	21.64982	False	21.64982	C : Country data	18.00515	False	18.00515	C : Country data	21.56849	False	21.56849	C : Country data	35.86925	False	35.86925	C : Country data	30.39882	False	30.39882	C : Country data	46.31209	False	46.31209	C : Country data	46.10253	False	46.10253	C : Country data	49.40474	False	49.40474	C : Country data	47.39285	False	47.39285	C : Country data	41.90587	False	41.90587	C : Country data	39.95174	False	39.95174	C : Country data	36.27946	False	36.27946	36.27946	False	36.27946	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	19.05789	False	19.05789	C : Country data	24.02914	False	24.02914	C : Country data	24.47295	False	24.47295	C : Country data	26.19341	False	26.19341	C : Country data	26.7088	False	26.7088	C : Country data	27.57344	False	27.57344	C : Country data	28.48187	False	28.48187	C : Country data	30.00183	False	30.00183	C : Country data	31.21956	False	31.21956	C : Country data	33.05497	False	33.05497	C : Country data	33.9643	False	33.9643	C : Country data	36.3022	False	36.3022	C : Country data	38.00887	False	38.00887	C : Country data	39.01521	False	39.01521	39.01521	False	39.01521	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	8.18764	False	8.18764	C : Country data	8.05797	False	8.05797	C : Country data	13.61097	False	13.61097	C : Country data	34.83434	False	34.83434	C : Country data	34.1472	False	34.1472	C : Country data	43.23188	False	43.23188	C : Country data	44.6977	False	44.6977	C : Country data	47.07106	False	47.07106	C : Country data	47.57034	False	47.57034	C : Country data	49.23539	False	49.23539	C : Country data	52.83243	False	52.83243	C : Country data	53.98193	False	53.98193	C : Country data	54.6497	False	54.6497	C : Country data	50.28061	False	50.28061	50.28061	False	50.28061	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	20.52242	False	20.52242	C : Country data	22.80606	False	22.80606	C : Country data	24.00212	False	24.00212	C : Country data	25.42974	False	25.42974	C : Country data	27.94534	False	27.94534	C : Country data	29.25011	False	29.25011	C : Country data	29.33704	False	29.33704	C : Country data	29.34454	False	29.34454	C : Country data	30.63341	False	30.63341	C : Country data	33.39575	False	33.39575	C : Country data	33.42395	False	33.42395	C : Country data	35.79671	False	35.79671	C : Country data	36.64476	False	36.64476	C : Country data	37.26436	False	37.26436	37.26436	False	37.26436	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	226	Equatorial Guinea	017	Middle Africa	Country	GNQ	1	10.46535826	1.565792376	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2016]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.79111	False	0.79111	C : Country data	2.44672	False	2.44672	C : Country data	2.33002	False	2.33002	C : Country data	2.90315	False	2.90315	C : Country data	5.37814	False	5.37814	C : Country data	6.06286	False	6.06286	C : Country data	5.19548	False	5.19548	C : Country data	5.39485	False	5.39485	C : Country data	7.34192	False	7.34192	C : Country data	9.14748	False	9.14748					9.14748	False	9.14748	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	231	Ethiopia	014	Eastern Africa	Country	ETH	1	39.63505296	8.631223181	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2012]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	0.01997	False	0.01997	C : Country data	0.01937	False	0.01937	C : Country data	0.0305	False	0.0305	C : Country data	0.04091	False	0.04091	C : Country data	0.06817	False	0.06817	C : Country data	0.09778	False	0.09778	C : Country data	0.29764	False	0.29764	C : Country data	0.31679	False	0.31679	C : Country data	0.46026	False	0.46026																					0.46026	False	0.46026	2012
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	232	Eritrea	014	Eastern Africa	Country	ERI	1	38.11074289	16.12894644	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	233	Estonia	154	Northern Europe	Country	EST	1	25.84093481	58.68487172	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	67.66145	False	67.66145	C : Country data	73.16636	False	73.16636	C : Country data	80.19588	False	80.19588	C : Country data	87.67444	False	87.67444	C : Country data	89.49644	False	89.49644	C : Country data	88.69279	False	88.69279	C : Country data	88.67407	False	88.67407	C : Country data	87.82546	False	87.82546	C : Country data	83.58583	False	83.58583	C : Country data	79.56049	False	79.56049	C : Country data	76.70478	False	76.70478	C : Country data	72.60531	False	72.60531	C : Country data	70.01069	False	70.01069	C : Country data	67.98963	False	67.98963	67.98963	False	67.98963	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	19.04772	False	19.04772	C : Country data	19.4421	False	19.4421	C : Country data	21.1728	False	21.1728	C : Country data	22.61854	False	22.61854	C : Country data	25.99415	False	25.99415	C : Country data	27.25543	False	27.25543	C : Country data	33.08292	False	33.08292	C : Country data	36.36736	False	36.36736	C : Country data	36.54806	False	36.54806	C : Country data	41.37294	False	41.37294	C : Country data	44.54682	False	44.54682	C : Country data	45.93318	False	45.93318	C : Country data	50.79654	False	50.79654	C : Country data	50.17716	False	50.17716	50.17716	False	50.17716	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2006-2017]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS										C : Country data	38.2746	False	38.2746	C : Country data	37.78055	False	37.78055	C : Country data	37.38267	False	37.38267	C : Country data	37.15003	False	37.15003	C : Country data	36.83116	False	36.83116	C : Country data	36.46416	False	36.46416	C : Country data	35.71627	False	35.71627	C : Country data	36.32685	False	36.32685	C : Country data	35.84291	False	35.84291	C : Country data	33.74511	False	33.74511	C : Country data	31.70354	False	31.70354	C : Country data	32.51512	False	32.51512	32.51512	False	32.51512	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861	Y_GE15	15 years old and over	NUMBER	Number			G	Global		[2004-2016]: Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C : Country data	85.49289	False	85.49289	C : Country data	92.78983	False	92.78983	C : Country data	92.10149	False	92.10149	C : Country data	99.86474	False	99.86474	C : Country data	101.52848	False	101.52848	C : Country data	104.04453	False	104.04453	C : Country data	106.0066	False	106.0066	C : Country data	109.11234	False	109.11234	C : Country data	109.25056	False	109.25056	C : Country data	108.80999	False	108.80999	C : Country data	108.07161	False	108.07161	C : Country data	107.04208	False	107.04208	C : Country data	104.43718	False	104.43718					104.43718	False	104.43718	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294	Y_GE15	15 years old and over																																																																					
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q1.G.03	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576	Y_GE15	15 years old and over																																																																					
