topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1975	value_1976	value_1977	value_1978	value_1979	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.4041	0.35600000000000004	0.33230000000000004	0.365	0.44530000000000003	0.4383	0.46530000000000005	0.4793	0.4843	0.449	0.47190000000000004	0.4268	0.39080000000000004	0.3921	0.4118	0.42100000000000004	0.38720000000000004	0.373	0.3541	0.3271	0.3078	0.32030000000000003	0.2776	0.2605	0.2639	0.2701	0.271	0.2679	0.28400000000000003	0.2761	0.3604	0.35600000000000004	0.3669	0.38280000000000003	0.3549	0.38670000000000004	0.38680000000000003	0.3718	0.3809	0.4187	0.5232	0.6993	0.6674	0.6674	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Percent of GNI	0			[1996-2017]: Development Assistance Committee member (OECD).	[1996-2017]: Le Comité d’aide au développement (l’OCDE).	[1996-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1996-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																						0.1489	0.1441	0.1486	0.1549	0.2019	0.17200000000000001	0.2071	0.20950000000000002	0.157	0.1716	0.17300000000000001	0.16240000000000002	0.21080000000000002	0.1888	0.17120000000000002	0.1467	0.1308	0.099	0.10550000000000001	0.12190000000000001	0.1892	0.1562	0.1562	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Percent of GNI	0			[2003-2017]: Development Assistance Committee member (OECD).	[2003-2017]: Le Comité d’aide au développement (l’OCDE).	[2003-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2003-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																													0.0268	0.0737	0.10740000000000001	0.1301	0.0771	0.0751	0.0952	0.09230000000000001	0.1077	0.09920000000000001	0.10300000000000001	0.10890000000000001	0.134	0.1661	0.11080000000000001	0.11080000000000001	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Percent of GNI	0			[1997-2017]: Development Assistance Committee member (OECD).	[1997-2017]: Le Comité d’aide au développement (l’OCDE).	[1997-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1997-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																							0.10790000000000001	0.0884	0.0897	0.10400000000000001	0.1321	0.15180000000000002	0.1668	0.1772	0.1754	0.2691	0.2652	0.3557	0.3254	0.2585	0.19920000000000002	0.2028	0.2283	0.22080000000000002	0.23950000000000002	0.2844	0.2838	0.2838	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.09050000000000001	0.1015	0.0873	0.2033	0.1884	0.1631	0.16060000000000002	0.2656	0.196	0.2169	0.24130000000000001	0.2832	0.1935	0.20020000000000002	0.1686	0.16	0.18860000000000002	0.1645	0.2016	0.25320000000000004	0.2852	0.3059	0.3145	0.2964	0.31170000000000003	0.29500000000000004	0.3307	0.40230000000000005	0.3946	0.3889	0.41960000000000003	0.5409	0.5515	0.5905	0.5447000000000001	0.5227	0.5121	0.4698	0.46190000000000003	0.37510000000000004	0.3176	0.31870000000000004	0.3174	0.3174	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Percent of GNI	0					[2001-2016]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2001-2016]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																											0.08120000000000001	0.12430000000000001	0.1003	0.07050000000000001	0.07490000000000001	0.0635	0.0685	0.0693	0.0649	0.0688	0.08710000000000001	0.0726	0.07060000000000001	0.0668	0.07880000000000001	0.1114		0.1114	2016
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.09530000000000001	0.1207	0.0922	0.1438	0.0838	0.1499	0.16160000000000002	0.20120000000000002	0.2005	0.2762	0.2602	0.4002	0.3483	0.3864	0.42110000000000003	0.314	0.2953	0.34340000000000004	0.31170000000000003	0.2684	0.15030000000000002	0.199	0.1105	0.19540000000000002	0.1542	0.12810000000000002	0.1502	0.1986	0.1673	0.14750000000000002	0.29000000000000004	0.19720000000000001	0.1899	0.2177	0.1584	0.14800000000000002	0.19820000000000002	0.137	0.1666	0.1872	0.221	0.2747	0.301	0.301	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.2305	0.1978	0.20750000000000002	0.23	0.26880000000000004	0.3224	0.2775	0.2844	0.3246	0.3435	0.28550000000000003	0.2871	0.3079	0.3194	0.31020000000000003	0.3063	0.323	0.3017	0.2661	0.28600000000000003	0.2717	0.199	0.2142	0.2664	0.267	0.281	0.232	0.22840000000000002	0.2029	0.1875	0.2808	0.2482	0.1701	0.1904	0.1827	0.19640000000000002	0.1821	0.1731	0.22490000000000002	0.1981	0.2021	0.20370000000000002	0.2277	0.2277	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	Percent of GNI	0			[1987-2017]: Development Assistance Committee member (OECD).	[1987-2017]: Le Comité d’aide au développement (l’OCDE).	[1987-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1987-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.													0.0176	0.0189	0.015300000000000001	0.023200000000000002	0.0187	0.0233	0.0309	0.0332	0.022500000000000003	0.0287	0.0361	0.053700000000000005	0.0722	0.041600000000000005	0.055	0.0509	0.0604	0.062	0.0952	0.051300000000000005	0.0717	0.0858	0.0975	0.11570000000000001	0.11850000000000001	0.14070000000000002	0.1335	0.1307	0.13820000000000002	0.159	0.1438	0.1438	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	Percent of GNI	0					[2003-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2003-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																													0.008	0.0621	0.0665	0.0604	0.0599	0.0659	0.0745	0.0637	0.06770000000000001	0.0747	0.07640000000000001	0.08030000000000001	0.0857	0.1087	0.10550000000000001	0.10550000000000001	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	Percent of GNI	0					[2007-2014]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2007-2014]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																																	0.4359	0.5249	0.6756	0.6212	0.6934	0.7509	0.643	0.5042				0.5042	2014
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	Percent of GNI	0					[2003-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2003-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																													0.0108	0.041800000000000004	0.0616	0.07690000000000001	0.11220000000000001	0.11	0.1109	0.1047	0.12510000000000002	0.1272	0.11380000000000001	0.0976	0.12140000000000001	0.1391	0.1297	0.1297	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	Percent of GNI	0			[1980-2017]: Development Assistance Committee member (OECD).	[1980-2017]: Le Comité d’aide au développement (l’OCDE).	[1980-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1980-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.						0.1111	0.1316	0.0976	0.09090000000000001	0.1574	0.1714	0.1647	0.17320000000000002	0.2033	0.1905	0.2134	0.32830000000000004	0.26130000000000003	0.3544	0.4022	0.3647	0.4374	0.5458000000000001	0.6475000000000001	0.6595000000000001	0.6960000000000001	0.7738	0.7826000000000001	0.8566	0.7905000000000001	0.7932	0.8897	0.924	0.9680000000000001	1.0428	1.0466	0.9730000000000001	1.0038	1.0016	1.0643	0.9523	1.0008	0.9957	0.9957	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	Percent of GNI	0					[2009-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2009-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																																			0.1821	0.1796	0.24750000000000003	0.2343	0.2041	0.2016	0.1743	0.19920000000000002	0.2121	0.2121	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	Percent of GNI	0																																																			
