topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Incidents per 100,000 population	0					[2004-2010,2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2004-2010,2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.		8.2	8.22	6.12	3.58	4.6	3.12	2.96				5.65		5.65	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Incidents per 100,000 population	0			[2003-2005,2009-2012]: Break in the time series.	[2003-2005,2009-2012]: Discontinuité dans la série.	[2003-2005,2009-2012]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2003-2005,2009-2012]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	153.43	165.72	183.6				6.64	7.03	8.13	8.07				8.07	2012
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Incidents per 100,000 population	0			Break in the time series.	Discontinuité dans la série.	United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	546.44	582.89	608.43	630.15	647.19	642.77	185.42	177.66	172.95	169.09	158.71	155.93	157.88	157.88	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Incidents per 100,000 population	0			Break in the time series.	Discontinuité dans la série.	United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	69.48	68.85	70.26	66.67	69.96	71.74	70.39	9.85	12.78	15.23	14.56	13.26	14.82	14.82	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Incidents per 100,000 population	0					[2005-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2005-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.			1839.71	1842.94	1266.57	1236.36	1126.58	1100.53	1176.36	1244.83	1316.31	1342.75	462.44	462.44	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Incidents per 100,000 population	0					[2004-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2004-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.		50.03	46.23	44.88	45.21	49.34	52.73	50.58	41.44	39.6	38.31	37.28		37.28	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Incidents per 100,000 population	0					[2005,2007]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2005,2007]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.			2.96		2.89									2.89	2007
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Incidents per 100,000 population	0			[2010,2012-2013,2015]: Break in the time series.	[2010,2012-2013,2015]: Discontinuité dans la série.	[2010,2012-2013,2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2010,2012-2013,2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.								1484.28		1301.01	854.23		1208.34	1208.34	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Incidents per 100,000 population	0					[2011-2013,2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2011-2013,2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.									47.83	26.2	22.07		16.43	16.43	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Incidents per 100,000 population	0					[2003-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2003-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	113.19	114.17	118.25	126.75	125.9	121.7	117.08	108.7	104.51	103.24	92.45			92.45	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Incidents per 100,000 population	0					[2003-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2003-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	112.82	123.69	122.22	114.26	110.77	126.93	127.42	145.48	142.28	140.31	134.79	136.26		136.26	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Incidents per 100,000 population	0					[2006-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2006-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.				18.61	16.37	24.84	25.13	17.92	18.69	22.88	28.27	30.86	25.8	25.8	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Incidents per 100,000 population	0					[2004-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2004-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.		24.58	23.67	22.78	23.15	23.81	23.0	23.48	24.28	26.3	26.16			26.16	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Incidents per 100,000 population	0			[2008-2015]: Break in the time series.	[2008-2015]: Discontinuité dans la série.	[2008-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2008-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.						14.16	14.95	13.23	14.62	12.46	13.99	14.53	5.65	5.65	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Incidents per 100,000 population	0			[2008-2014]: Data refer to Central Iraq.	[2008-2014]: Les données se réfèrent l'Iraq central.	[2008-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2008-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.						53.62	66.92	98.3	104.42	117.38	96.15	83.23		83.23	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	291.81	297.47	296.86	319.92	345.14	361.28	341.77	325.69	316.14	290.63	270.68	289.29	317.4	317.4	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Incidents per 100,000 population	0					[2004-2008,2010-2011]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2004-2008,2010-2011]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.		775.44	774.02	753.03	650.58	640.45		620.01	569.44					569.44	2011
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Incidents per 100,000 population	0					[2004-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2004-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.		88.82	96.54	100.38	107.55	110.91	110.33	108.86	114.78	116.39	110.95	110.69	107.1	107.1	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Incidents per 100,000 population	0					[2007-2008]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2007-2008]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.					52.07	52.56								52.56	2008
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Incidents per 100,000 population	0			[2010,2012-2013]: Break in the time series.	[2010,2012-2013]: Discontinuité dans la série.	[2010,2012-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2010,2012-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.								51.33		205.72	178.02			178.02	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	Incidents per 100,000 population	0					[2003-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2003-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	46.24	47.04	47.49	51.12	49.47	47.23	20.87	20.93	20.38	22.07	21.94	21.02		21.02	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	Incidents per 100,000 population	0					[2006-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2006-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.				15.86	12.62	12.22	10.07	9.75	11.85	9.9	7.96	5.51	5.11	5.11	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	Incidents per 100,000 population	0					[2005-2006]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2005-2006]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.			275.21	283.79										283.79	2006
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	Incidents per 100,000 population	0					[2005-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2005-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.			35.97	36.34	32.45	30.01	36.13	34.91	34.68	34.16	31.3	31.09	32.4	32.4	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	Incidents per 100,000 population	0			[2006-2014]: Break in the time series.	[2006-2014]: Discontinuité dans la série.	[2006-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2006-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.				588.56	611.4	629.7	646.9	595.53	631.85	125.5	112.11	100.41		100.41	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	Incidents per 100,000 population	0					[2004-2009]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2004-2009]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.		29.59	26.29	26.45	28.83	23.81	23.81							23.81	2009
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	4.45	4.19	5.16	3.99	6.5600000000000005	6.58	6.67	9.81	8.68	7.33	5.33	6.5	6.04	6.04	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	Incidents per 100,000 population	0					[2008-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2008-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.						193.46	217.61	218.95	195.05	175.82	155.51	151.71	132.79	132.79	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	Incidents per 100,000 population	0					[2007-2009]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2007-2009]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.					477.44	504.87	368.37							368.37	2009
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	Incidents per 100,000 population	0			Break in the time series.	Discontinuité dans la série.	United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	38.61	38.64	49.38	70.44	57.84	62.77	57.38	58.65	56.26	65.04	22.77	28.6	27.1	27.1	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	177.89	202.49	203.72	219.12	191.92	246.35	249.97	212.26	213.48	187.55	278.08	321.84	327.73	327.73	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	15.94	13.44	12.17	10.29	8.79	7.8	6.93	7.85	6.71	5.9	7.12	6.99	7.43	7.43	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	Incidents per 100,000 population	0					[2006-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2006-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.				389.01	427.63	477.65	473.54	487.31	527.71	562.28	553.88	572.61		572.61	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	Incidents per 100,000 population	0			[2008-2015]: Break in the time series.	[2008-2015]: Discontinuité dans la série.	[2008-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2008-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.						393.87	360.37	343.42	316.09	314.47	299.27	308.52	275.69	275.69	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	Incidents per 100,000 population	0					[2010-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2010-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.								16.37	15.84	9.49	11.97	10.78	9.03	9.03	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	Incidents per 100,000 population	0					[2005-2006]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2005-2006]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.			16.46	21.76										21.76	2006
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	Incidents per 100,000 population	0					[2007-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2007-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.					366.7	465.69	549.41	444.41	368.85	366.57	367.12			367.12	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	Incidents per 100,000 population	0			[2008-2015]: Break in the time series.	[2008-2015]: Discontinuité dans la série.	[2008-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2008-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.						48.23	42.25	43.68	43.71	41.87	52.31	38.3	43.71	43.71	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	Incidents per 100,000 population	0					[2003-2011]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2003-2011]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	8.68	11.84	9.98	8.63	11.35	11.95	22.04	19.07	18.35					18.35	2011
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	Incidents per 100,000 population	0			[2004-2015]: Break in the time series.	[2004-2015]: Discontinuité dans la série.	[2004-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2004-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.		227.55	217.92	220.42	230.95	218.25	209.41	194.48	176.25	173.6	171.1	31.85	35.78	35.78	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	Incidents per 100,000 population	0					[2003-2006]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2003-2006]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	285.19	386.93	458.47	407.17										407.17	2006
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.	98.82	113.99	118.39	140.08	177.96	202.27	216.14	214.59	211.59	233.09	264.55	279.46	272.51	272.51	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Assault rate	SYB098	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	Incidents per 100,000 population	0			[2005-2014]: Break in the time series.	[2005-2014]: Discontinuité dans la série.	[2005-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed December 2018.	[2005-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès decembre 2018.			9.5	9.87	9.88	9.36	9.01	10.18	8.83	7.98	7.95	7.86		7.86	2014
