topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	sexCode	sexDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1990	value_1995	value_2000	value_2005	value_2010	value_2015	value_2017	value_latest_year	latest_year
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	235189.0	303108.0	371026.0	440383.0	509740.0	595876.0	656789.0	656789.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2519.0	3121.0	3723.0	4744.0	5765.0	6720.0	6782.0	6782.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	291151.0	323381.0	355611.0	376001.0	393720.0	415564.0	424964.0	424964.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	78663.0	115093.0	151523.0	187404.0	325366.0	387513.0	399068.0	399068.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	47360.0	39537.0	31713.0	36019.0	40324.0	42045.0	42323.0	42323.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2740.0	3629.0	4517.0	6588.0	8658.0	209611.0	221865.0	221865.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1155390.0	806904.0	611384.0	514242.0	567720.0	1162576.0	1227143.0	1227143.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	_T	Both sexes or no breakdown by sex	Number	0			Estimate.	Données estimatives.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	11848.0	12400.0	12952.0	14314.0	15676.0	15941.0	16041.0	16041.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	381997.0	315755.0	249512.0	233701.0	217890.0	194664.0	192962.0	192962.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	4285.0	2900.0	3593.0	4583.0	5096.0	5517.0	5735.0	5735.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	855.0	868.0	1067.0	1166.0	1436.0	1571.0	1579.0	1579.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	13283.0	13001.0	12719.0	12435.0	13351.0	13751.0	13911.0	13911.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	_T	Both sexes or no breakdown by sex	Number	0			Including Åland Islands.	Y compris les Îles d'Åland.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	63255.0	99729.0	136203.0	192169.0	248135.0	314856.0	343582.0	343582.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	5897267.0	6087993.0	6278718.0	6737600.0	7196481.0	7918382.0	7902783.0	7902783.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	63612.0	70131.0	76649.0	86468.0	96288.0	106108.0	111718.0	111718.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	25830.0	28360.0	30329.0	32286.0	31640.0	30058.0	30687.0	30687.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	122221.0	99774.0	100507.0	92091.0	101575.0	112351.0	116089.0	116089.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	127980.0	152972.0	195571.0	214123.0	243992.0	268384.0	280197.0	280197.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	_T	Both sexes or no breakdown by sex	Number	0			Including Abkhazia and South Ossetia.	Y compris l'Abkhazie et l’Ossétie du Sud.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	304470.0	152235.0	76117.0	72311.0	73034.0	76685.0	78218.0	78218.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	118123.0	150890.0	182514.0	181905.0	185763.0	192540.0	205063.0	205063.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	_T	Both sexes or no breakdown by sex	Number	0			Including East Jerusalem. Refugees are not part of the foreign-born migrant stock in the State of Palestine.	Les réfugiés ne sont pas comptabilisés parmi les migrants nés à l’étranger qui se trouvent dans l’État de Palestine. Y compris Jérusalem-Est.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	288332.0	281767.0	275202.0	266617.0	258032.0	255507.0	253735.0	253735.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	5936181.0	7464406.0	8992631.0	9402447.0	9812263.0	10220418.0	12165083.0	12165083.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	164851.0	252879.0	191601.0	304436.0	337017.0	399471.0	417642.0	417642.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	8709.0	8381.0	8054.0	9211.0	10369.0	11065.0	11152.0	11152.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2162.0	2223.0	2283.0	2487.0	2868.0	2919.0	3022.0	3022.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	618139.0	857850.0	1111665.0	1190707.0	1321149.0	1242924.0	1220395.0	1220395.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	9416.0	7320.0	6755.0	6686.0	6226.0	6009.0	6014.0	6014.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	4263.0	5544.0	6825.0	6902.0	6980.0	7057.0	7124.0	7124.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	_T	Both sexes or no breakdown by sex	Number	0			Including Saint Barthélemy and Saint Martin (French part).	Y compris Saint-Barthélemy et Saint-Martin (partie française).	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	65944.0	74566.0	83188.0	89065.0	94942.0	98507.0	99350.0	99350.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	69755.0	71912.0	74070.0	74743.0	75416.0	76089.0	78027.0	78027.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	264257.0	156188.0	48119.0	57252.0	66384.0	78352.0	81528.0	81528.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	403621.0	774505.0	560075.0	229611.0	177998.0	126386.0	122796.0	122796.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	4095.0	6352.0	8610.0	10868.0	13126.0	15384.0	15530.0	15530.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	19084.0	22458.0	25832.0	30468.0	35104.0	39529.0	40533.0	40533.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	_T	Both sexes or no breakdown by sex	Number	0			Estimate.	Données estimatives.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	768.0	780.0	785.0	798.0	794.0	803.0	792.0	792.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	270423.0	149442.0	28461.0	27875.0	27288.0	38317.0	38700.0	38700.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2218473.0	2443798.0	2669122.0	2721235.0	2779950.0	2838665.0	2883051.0	2883051.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	347510.0	322234.0	296957.0	366787.0	436616.0	475508.0	503787.0	503787.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	9584.0	12738.0	15892.0	25492.0	35091.0	39072.0	41853.0	41853.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	7493204.0	6952238.0	6411272.0	5923642.0	5436012.0	5240960.0	5188550.0	5188550.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	465612.0	378960.0	292307.0	289568.0	305416.0	338124.0	345930.0	345930.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	4291601.0	2937668.0	2803805.0	2568930.0	2761561.0	2726420.0	2699155.0	2699155.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	83638.0	199460.0	210525.0	132915.0	117389.0	359381.0	366568.0	366568.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	227961.0	226892.0	350552.0	589046.0	730542.0	749943.0	806549.0	806549.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1632704.0	1792185.0	1851309.0	1889503.0	1950615.0	2011727.0	1962123.0	1962123.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1428221.0	1774953.0	2121690.0	3954785.0	5787898.0	5805325.0	5907461.0	5907461.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1816426.0	2076394.0	1994135.0	2010824.0	2095185.0	2175399.0	2197152.0	2197152.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	20475.0	22713.0	24952.0	24314.0	23677.0	23167.0	23332.0	23332.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1075626.0	1381097.0	1686567.0	2012916.0	2134151.0	2232189.0	2321476.0	2321476.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	3619200.0	3245250.0	2871300.0	3102962.0	3334623.0	3546778.0	3635168.0	3635168.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1146349.0	1537097.0	1927845.0	2325414.0	2722983.0	3112026.0	3233553.0	3233553.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	297292.0	618745.0	699139.0	756894.0	926959.0	1084357.0	1078572.0	1078572.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	_T	Both sexes or no breakdown by sex	Number	0			Estimate.	Données estimatives.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	34103.0	35143.0	36183.0	40097.0	44010.0	48458.0	48939.0	48939.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	43017.0	123886.0	244178.0	485546.0	919275.0	1143087.0	1151865.0	1151865.0	2017
