topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	activityCode	activityDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	0.4086	0.6306	0.7497	0.9241	0.9277000000000001	0.9322	0.9863000000000001	0.9311	1.0395	1.1565	1.1208	1.0827	1.1878	1.3651	1.1683	0.9611000000000001	1.0683	1.0299	1.1502	1.0637	0.8915000000000001	0.6538	0.6684	0.5983	0.8564	0.7197	0.5637	0.6449	0.6718000000000001	0.8497	1.0827	1.1862	1.0687	1.0687	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	IND	Industry	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	78.5306	68.9508	67.5795	60.0459	61.7443	63.2218	61.3913	61.4912	57.7494	54.0845	53.3691	55.616	56.134	51.176	55.8433	64.5116	60.9825	61.5398	64.9368	68.4509	71.963	71.6974	73.4181	74.584	66.023	67.38	72.5104	71.5177	68.6809	66.815	60.2207	56.4599	58.7465	58.7465	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	SER	Services	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	21.0608	30.4186	31.6708	39.03	37.3279	35.846000000000004	37.6224	37.5777	41.2111	44.759	45.5101	43.3013	42.6782	47.459	42.9884	34.5273	37.9493	37.4303	33.913	30.4853	27.1455	27.6489	25.9135	24.8177	33.1206	31.9002	26.9258	27.8374	30.6473	32.3353	38.6966	42.3538	40.1848	40.1848	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	13.033	14.2809	11.287	12.4375	11.759	19.3812	14.7383	12.3391	10.6907	12.2985	13.4137	12.8835	22.5891	15.4111	14.7221	12.5744	12.1141	10.9716	10.456	9.8933	8.5707	5.4763	7.2557	6.9875	4.8823	4.7822	5.2545	5.2694	5.3579	5.2502	4.7863	4.6995000000000005	4.6941	4.6941	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	IND	Industry	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	53.9195	55.518	46.1833	51.9632	50.1266	42.4087	29.8453	32.6632	27.7709	25.2784	25.634	21.3446	23.6712	24.6076	25.1473	25.8353	27.0208	26.841	27.6557	26.8134	28.4362	30.8058	29.9295	29.6287	30.3936	27.3789	29.2902	28.8917	27.2719	27.271	27.8707	28.3101	28.4408	28.4408	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	SER	Services	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	33.0476	30.201	42.5297	35.5993	38.1143	38.2101	55.4165	54.9977	61.5384	62.4231	60.9524	65.7719	53.7397	59.9813	60.1306	61.5903	60.8651	62.1875	61.8883	63.2932	62.9931	63.7179	62.8147	63.3838	64.7241	67.8389	65.4553	65.8389	67.3702	67.4788	67.343	66.9904	66.8651	66.8651	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			At producers' prices.	Aux prix à la production.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	48.191	50.1992	55.2977	57.3655	57.0056	57.2572	58.8239	60.5055	63.0076	62.9599	59.9841	60.0879	59.4456	59.05	59.913	57.2387	57.1062	54.5283	50.6206	48.1651	46.6872	43.3228	43.919	40.2751	38.1081	36.8531	32.4962	30.5902	29.5337	27.8298	26.7718	25.4652	23.6988	23.6988	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	IND	Industry	Percent of total gross value added	0			At producers' prices.	Aux prix à la production.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	13.068	12.1936	10.2968	9.691	10.9826	10.536	9.8486	9.4434	8.9321	8.6485	9.8708	10.4423	10.2687	9.8582	8.9972	9.6922	10.5225	13.0069	14.2582	16.3664	17.5122	20.4091	19.2373	22.6658	24.532	26.4681	31.2916	32.373	32.3622	34.4897	34.4688	35.0161	36.2198	36.2198	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	SER	Services	Percent of total gross value added	0			At producers' prices. Excludes Hotels and restaurants.	Aux prix à la production. Non compris les hôtels et restaurants.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	38.741	37.6072	34.4055	32.9435	32.0119	32.2069	31.3275	30.0512	28.0603	28.3915	30.1451	29.4697	30.2857	31.0918	31.0897	33.0691	32.3713	32.4648	35.1212	35.4685	35.8006	36.2681	36.8437	37.0591	37.3599	36.6789	36.2122	37.0368	38.1041	37.6805	38.7594	39.5187	40.0814	40.0814	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			[1985-1990]: Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).	[1985-1990]: Données compilées selon le Système de comptabilité nationale de 1968 (SCN 1968).	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	55.8214	52.3867	50.4863	48.872	47.0366	52.3832	52.5308	52.6884	50.5831	46.7813	48.1651	54.7945	53.3116	46.3187	43.6879	40.4662	39.5278	40.5323	35.1761	52.1988	43.0269	36.7038	43.0649	40.1525	39.1619	40.7057	39.3538	38.0249	41.3715	37.6784	37.5182	37.3405	37.5112	37.5112	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	IND	Industry	Percent of total gross value added	0			[1985-1990]: Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).	[1985-1990]: Données compilées selon le Système de comptabilité nationale de 1968 (SCN 1968).	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	16.9394	17.0378	20.6218	20.3848	22.9452	21.0763	20.903	20.7178	21.1065	22.5061	19.2202	15.3908	16.7047	16.8407	17.8487	18.8036	19.0274	18.5932	20.6826	15.4808	17.8362	18.0253	16.2301	16.2863	18.0398	16.297	15.8787	16.9091	16.805	16.654	16.4112	16.8189	16.6285	16.6285	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	SER	Services	Percent of total gross value added	0			[1985-1990]: Data compiled in accordance with the System of National Accounts 1968 (1968 SNA).	[1985-1990]: Données compilées selon le Système de comptabilité nationale de 1968 (SCN 1968).	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	27.2392	30.5755	28.892	30.7432	30.0182	26.5405	26.5663	26.5938	28.3104	30.7125	32.6147	29.8147	29.9837	36.8407	38.4634	40.7302	41.4447	40.8745	44.1413	32.3204	39.1369	45.271	40.705	43.5612	42.7984	42.9973	44.7675	45.066	41.8235	45.6676	46.0707	45.8407	45.8604	45.8604	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						23.4597	20.8973	23.4098	16.7397	13.9308	16.8476	16.7988	15.2101	13.7177	14.3801	13.9731	11.6458	11.4444	9.8549	9.9553	9.7453	9.476	9.7342	9.9471	9.4093	10.1323	9.0704	9.2707	7.7258	8.2675	7.2456	7.9829	8.9483	8.9483	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	IND	Industry	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						49.0521	50.6494	47.5163	37.3755	35.8638	37.5033	39.4477	42.1588	41.3436	39.7595	42.192	41.5379	41.3272	41.7323	43.6437	43.7776	42.5512	42.5877	44.6832	41.7917	40.329	40.9084	41.3682	40.7373	40.0513	37.6999	35.8412	36.9969	36.9969	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	SER	Services	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						27.4882	28.5714	29.0627	45.8849	50.2054	45.6491	43.7535	42.6311	44.9387	45.8604	43.8349	46.8163	47.2284	48.4128	46.401	46.4771	47.9728	47.6782	45.3697	48.799	49.5387	50.0211	49.3611	51.5369	51.6812	55.0545	56.176	54.0548	54.0548	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	46.9843	46.6453	46.1806	46.4198	45.6025	50.1175	44.9386	43.8026	47.6714	49.5319	51.4416	46.591	46.3375	46.3366	43.337	37.8412	36.1266	32.8712	33.5986	31.1586	32.4017	31.8813	31.6548	34.8547	35.6503	36.0196	36.6838	35.5585	33.5141	30.6548	28.2491	26.2994	24.956	24.956	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	IND	Industry	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	13.5947	13.2826	13.0969	12.9022	16.8651	11.7211	11.711500000000001	12.1465	11.8829	12.6351	12.8972	15.7059	17.0826	17.4066	19.1129	23.0265	23.4603	25.6112	26.2578	27.1889	26.3681	26.7795	27.5734	23.8088	23.0586	23.2519	23.5044	24.3741	25.6394	27.1887	29.4174	31.305	32.7339	32.7339	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	SER	Services	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	39.421	40.0721	40.7225	40.6781	37.5324	38.1614	43.3499	44.0509	40.4456	37.833	35.6612	37.7031	36.58	36.2568	37.5501	39.1323	40.4131	41.5175	40.1437	41.6525	41.2302	41.3392	40.7717	41.3365	41.2911	40.7285	39.8119	40.0675	40.8465	42.1565	42.3335	42.3955	42.31	42.31	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	14.7963	15.4559	16.0565	16.1887	16.0527	15.6107	16.1038	16.4506	14.327	17.632	17.5282	17.2526	18.2213	18.6686	18.0321	16.5106	16.4736	16.435	16.0527	15.0021	15.1708	14.4052	14.327	13.9985	14.6419	15.0655	14.3795	14.6242	14.7861	15.2642	16.0517	15.9941	15.6549	15.6549	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	IND	Industry	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	31.1711	29.459	29.0383	29.4452	28.8481	28.9015	28.8448	28.7971	29.0567	28.6691	28.648600000000002	28.0656	28.6479	27.412	29.464	33.3963	30.4658	29.9248	28.6511	29.0579	30.2614	31.305	32.1459	31.7448	28.9891	29.1062	29.0071	30.0009	29.3945	29.1198	27.3625	26.9005	27.5456	27.5456	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	SER	Services	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	54.0326	55.0852	54.9052	54.3661	55.0992	55.4878	55.0513	54.7523	56.6163	53.6989	53.8231	54.6818	53.1308	53.9193	52.5038	50.0932	53.0606	53.6402	55.2962	55.94	54.5678	54.2899	53.527	54.2566	56.369	55.8283	56.6135	55.3749	55.8194	55.616	56.5859	57.1055	56.7995	56.7995	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			[2007-2017]: Data classified according to ISIC Rev. 4.	[2007-2017]: Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	3.467	3.528	3.0981	2.9943	2.9596999999999998	2.8625	2.7429	2.7304	2.8044000000000002	2.7482	2.9061	3.0025	2.5009	2.5763	2.4835000000000003	2.2763	2.238	2.1793	2.0998	2.1674	1.8406	1.5072	1.6351	1.7027	1.4719	1.4233	1.7138	1.76	1.8421	1.522	1.8348	1.7328999999999999	1.6964000000000001	1.6964000000000001	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	IND	Industry	Percent of total gross value added	0			[2007-2017]: Data classified according to ISIC Rev. 4.	[2007-2017]: Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	35.1018	32.6947	33.2037	33.4001	32.6775	31.3067	29.2408	28.6185	28.8693	29.9877	30.7288	30.906	30.861	30.0096	31.2008	33.2061	31.8835	30.9658	31.2457	31.6184	32.3613	31.1459	31.8497	31.6746	27.2209	28.551	29.3753	28.8839	28.1758	28.7399	25.915399999999998	27.6125	27.4244	27.4244	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	SER	Services	Percent of total gross value added	0			[2007-2017]: Data classified according to ISIC Rev. 4.	[2007-2017]: Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	61.4312	63.7773	63.6981	63.6056	64.3628	65.8307	68.0163	68.6511	68.3264	67.2642	66.3651	66.0914	66.6381	67.4141	66.3157	64.5176	65.8785	66.8549	66.6545	66.2142	65.7981	67.3469	66.5153	66.6227	71.3072	70.0257	68.9109	69.356	69.9821	69.7381	72.2498	70.6546	70.8793	70.8793	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	17.3204	17.8355	21.6718	21.7467	19.6313	17.5578	16.3593	14.53	16.6484	15.6951	15.6028	14.1898	13.1809	12.588000000000001	16.3742	15.8248	14.446	13.7027	12.9841	12.5847	11.7086	9.8607	11.2606	8.9844	9.4784	9.1521	9.0978	9.6406	9.4485	9.1114	9.999600000000001	9.1994	7.0147	7.0147	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	IND	Industry	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	25.4888	26.7409	28.5856	29.5165	31.0301	32.9552	33.5223	34.8464	31.2688	30.9843	29.9268	31.3309	29.8053	29.0338	25.8816	25.6277	22.9251	21.4573	23.8942	24.2178	22.7671	19.5689	20.8055	21.7408	21.9457	20.7889	20.606	19.4085	19.9895	21.2874	20.7392	19.7093	21.1264	21.1264	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	SER	Services	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	57.1909	55.4236	49.7426	48.7368	49.3387	49.487	50.1184	50.6236	52.0828	53.3205	54.4704	54.4793	57.0138	58.3782	57.7442	58.5475	62.6289	64.84	63.1217	63.1975	65.5243	70.5705	67.9339	69.2748	68.5759	70.059	70.2962	70.951	70.5621	69.6012	69.2612	71.0913	71.8589	71.8589	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	0.2561	0.2579	0.25070000000000003	0.24780000000000002	0.24500000000000002	0.24330000000000002	0.2403	0.2403	0.2403	0.2403	0.2403	0.2403	0.2403	0.24020000000000002	0.24050000000000002	0.2401	0.2401	0.2412	0.23900000000000002	0.24020000000000002	0.2444	0.2441	0.23220000000000002	0.2569	0.3058	0.3105	0.3204	0.3216	0.3186	0.35400000000000004	0.3795	0.39540000000000003	0.3763	0.3763	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	IND	Industry	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	9.801	9.8026	9.3391	9.9891	10.8054	9.6408	9.2223	9.2224	9.2221	9.2223	9.2227	9.2212	9.2231	9.2238	9.2168	9.2288	9.2258	9.1958	9.2649	9.2166	9.1059	9.0727	9.4735	8.7749	8.2134	7.7172	7.4466	7.4864	7.5407	7.4062	7.5513	7.9513	7.6362	7.6362	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	SER	Services	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	89.9429	89.9395	90.4102	89.7631	88.9496	90.1159	90.5374	90.5373	90.5376	90.5374	90.537	90.5385	90.5366	90.536	90.5428	90.5311	90.5341	90.563	90.4961	90.5431	90.6497	90.6832	90.2943	90.9682	91.4808	91.9723	92.233	92.192	92.1407	92.2398	92.0692	91.6533	91.9875	91.9875	2017
