topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	speciesCode	speciesDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2004	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	value_latest_year	latest_year
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	261.0	255.0	254.0	259.0	362.0	371.0	377.0	402.0	401.0	450.0	505.0	505.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	748.0	943.0	946.0	959.0	1074.0	1091.0	1109.0	1152.0	1162.0	1213.0	1284.0	1284.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	446.0	609.0		620.0	622.0	628.0	639.0	648.0	655.0	657.0	666.0	666.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	1.0	1.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	9.0	11.0	14.0	14.0	14.0	15.0	16.0	20.0	21.0	22.0	23.0	23.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	9.0	11.0		13.0	13.0	13.0	13.0	17.0	18.0	18.0	19.0	19.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	39.0	36.0	35.0	36.0	36.0	36.0	36.0	40.0	41.0	40.0	40.0	40.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	36.0	33.0		33.0	33.0	33.0	33.0	37.0	38.0	37.0	37.0	37.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	5.0	3.0	3.0	6.0	6.0	5.0	5.0	5.0	6.0	6.0	6.0	6.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	27.0	27.0	29.0	30.0	30.0	29.0	29.0	33.0	35.0	34.0	33.0	33.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	22.0	24.0		22.0	22.0	22.0	22.0	26.0	27.0	26.0	25.0	25.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	INVERTEBRATES	Invertebrates	Number of species	0					[2010-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2010-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"		28.0	11.0	33.0	34.0	34.0	34.0	35.0	39.0	42.0	42.0	42.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	PLANTS	Plants	Number of species	0					[2010-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2010-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"		0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	_T	Total	Number of species	0					[2010-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2010-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"		72.0	78.0	81.0	84.0	83.0	85.0	94.0	98.0	101.0	100.0	100.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	VERTEBRATES	Vertebrates	Number of species	0					[2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"		44.0		46.0	48.0	47.0	49.0	57.0	57.0	56.0	55.0	55.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	3.0	3.0	3.0	5.0	5.0	5.0	6.0	6.0	6.0	6.0	6.0	6.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	21.0	35.0	38.0	41.0	44.0	45.0	54.0	53.0	55.0	56.0	59.0	59.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	18.0	21.0		25.0	28.0	29.0	37.0	36.0	38.0	39.0	42.0	42.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	8.0	40.0	7.0	41.0	42.0	46.0	52.0	60.0	66.0	69.0	69.0	69.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	PLANTS	Plants	Number of species	0			[2016]: Break in the time series.	[2016]: Discontinuité dans la série.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	2.0	31.0	32.0	33.0	34.0	34.0	34.0	38.0	38.0	49.0	54.0	54.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	50.0	157.0	160.0	160.0	163.0	169.0	176.0	199.0	207.0	223.0	226.0	226.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	40.0	86.0		86.0	87.0	89.0	90.0	101.0	103.0	105.0	103.0	103.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	5.0	59.0	55.0	58.0	67.0	67.0	67.0	67.0	67.0	67.0	65.0	65.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	46.0	52.0	51.0	53.0	58.0	77.0	84.0	84.0	113.0	122.0	159.0	159.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	115.0	209.0	211.0	214.0	230.0	261.0	268.0	278.0	309.0	321.0	364.0	364.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	64.0	98.0		103.0	105.0	117.0	117.0	127.0	129.0	132.0	140.0	140.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	1.0	26.0	26.0	27.0	32.0	31.0	31.0	31.0	31.0	31.0	31.0	31.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	55.0	79.0	83.0	85.0	91.0	91.0	90.0	99.0	99.0	105.0	106.0	106.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	48.0	47.0		52.0	53.0	54.0	53.0	62.0	62.0	68.0	69.0	69.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	1.0	0.0	0.0	0.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	24.0	26.0	26.0	26.0	27.0	27.0	28.0	28.0	27.0	27.0	27.0	27.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	69.0	92.0	95.0	97.0	100.0	105.0	105.0	113.0	115.0	116.0	116.0	116.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	44.0	66.0		71.0	72.0	74.0	73.0	81.0	84.0	85.0	85.0	85.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	62.0	62.0	62.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	5.0	74.0	74.0	74.0	80.0	80.0	80.0	82.0	82.0	82.0	83.0	83.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	5.0	12.0		12.0	12.0	12.0	12.0	14.0	14.0	14.0	15.0	15.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	1.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	PLANTS	Plants	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	7.0	7.0	9.0	9.0	9.0	12.0	17.0	17.0	17.0	17.0	18.0	18.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	77.0	93.0	92.0	95.0	95.0	100.0	105.0	107.0	104.0	104.0	106.0	106.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	VERTEBRATES	Vertebrates	Number of species	0					[2004,2010,2012-2019]: World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"[2004,2010,2012-2019]: Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	69.0	83.0		83.0	83.0	85.0	85.0	87.0	84.0	84.0	85.0	85.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	INVERTEBRATES	Invertebrates	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	7.0	6.0	5.0	10.0	10.0	10.0	10.0	10.0	10.0	11.0	11.0	11.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	PLANTS	Plants	Number of species	0			[2016]: Break in the time series.	[2016]: Discontinuité dans la série.	World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	5.0	5.0	2019
13	Environment	Environnement	threatened	5	Threatened species	Threatened species	SYB003	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	_T	Total	Number of species	0					World Conservation Union (IUCN), Gland and Cambridge, IUCN Red List of Threatened Species publication, last accessed March 2019.	"Union internationale pour la conservation de la nature et de ses ressources (UICN), Gland et Cambridge, Liste rouge des espèces menacées publiée par l’UICN, dernier accès mars 2019.
"	34.0	24.0	28.0	30.0	30.0	30.0	29.0	39.0	40.0	43.0	45.0	45.0	2019
