topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	educationLevCode	educationLevDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	_T	Total or no breakdown by education level	Percent	0					[2002,2004,2007-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2004,2007-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			9.5353		10.5549			14.5184	13.0607	12.3449	15.7076	18.8981	15.2417	18.7694	17.5227				17.5227	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	ISCED11_02	Pre-primary education	Percent	0					[2002,2004,2007-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2004,2007-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			6.741		5.1661			5.9018	6.435	6.9994	7.3791	5.3032	7.0639	5.5861	7.2152				7.2152	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	ISCED11_1	Primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	AGG_5T8	Tertiary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	ISCED11_02	Pre-primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	ISCED11_1	Primary education	Percent	0			[2016]: Estimate.	[2016]: Données estimatives.	[2008,2010-2013,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008,2010-2013,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									42.6368		47.5461	45.0731	47.2651	43.2094			55.9035		55.9035	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0			[2016]: Estimate.	[2016]: Données estimatives.	[2008,2010-2013,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008,2010-2013,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									25.5915		23.2039	21.1086	28.6495	23.3352			25.8648		25.8648	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	AGG_5T8	Tertiary education	Percent	0			[2016]: Estimate.	[2016]: Données estimatives.	[2008,2010-2013,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008,2010-2013,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									16.7199		18.7922	12.8271	12.2383	11.5801			17.7318		17.7318	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	_T	Total or no breakdown by education level	Percent	0			[2004,2016]: Estimate.	[2004,2016]: Données estimatives.	[2004,2006,2008,2010-2013,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2004,2006,2008,2010-2013,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.					8.1759		10.3103		13.8802		16.035	13.6827	10.0178	11.4054			9.3306		9.3306	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	ISCED11_02	Pre-primary education	Percent	0			[2008,2016]: Estimate.	[2008,2016]: Données estimatives.	[2008,2010,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008,2010,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									0.2639		0.5402						0.5		0.5	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	ISCED11_1	Primary education	Percent	0			[2003-2004]: Estimate.	[2003-2004]: Données estimatives.	[2001-2006,2008-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2006,2008-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		33.1742	30.528	31.4032	29.9384	27.1653	26.2449		28.3947	26.4566	26.9617	27.1035	26.414	27.471	22.6824	20.62	21.6448	23.8265	23.8265	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0			[2003-2004]: Estimate.	[2003-2004]: Données estimatives.	[2001-2006,2008-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2006,2008-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		40.6777	38.3022	39.7914	40.2332	44.1812	46.0886		48.6408	47.9306	52.6461	48.7166	53.7541	54.4786	61.6263	64.1405	63.7238	61.6487	61.6487	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	AGG_5T8	Tertiary education	Percent	0			[2003-2004]: Estimate.	[2003-2004]: Données estimatives.	[2001-2006,2008-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2006,2008-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		12.6911	15.5509	14.786	13.9835	11.3476	10.3295		10.2081	12.531600000000001	9.3645	7.9629	7.8502	8.0222	7.0595	6.8222000000000005	6.3537	6.2474	6.2474	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	_T	Total or no breakdown by education level	Percent	0					[2000-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	17.5419	13.2392	12.9151	17.9227	17.3871	17.0881	15.1762	14.1833	14.0394	13.2472	14.5732	13.8462	14.9606	14.789	20.9052	19.47	19.9757		19.9757	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	ISCED11_02	Pre-primary education	Percent	0			[2003-2004]: Estimate.	[2003-2004]: Données estimatives.	[2001-2006,2008-2013,2015-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2006,2008-2013,2015-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		1.4425	1.4391	1.4972	1.4286	1.491	1.2576		1.3573	1.495	1.3816	1.4277	1.5811000000000002	1.6865999999999999		1.1782	1.2316	1.2169	1.2169	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	ISCED11_1	Primary education	Percent	0			[2000]: Estimate.	[2000]: Données estimatives.	[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	40.3509	39.5712	39.1649	39.2833	40.0029	39.0791	38.821	38.2487	37.2086	36.2165	35.9838	35.5024	34.661	37.7548	32.7575				32.7575	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2001-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		34.4072	28.7205	29.1848	29.5445	30.2601	29.7912	29.491	28.7116	30.248	30.2538	30.6623	31.3686	35.2039	31.9821				31.9821	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	AGG_5T8	Tertiary education	Percent	0					[2001-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		14.5013	19.6157	16.8584	17.3944	17.455	17.1989	18.4747	18.8604	20.0025	19.6634	18.1251	19.4646	22.091	21.3241				21.3241	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	19.7764	20.8466	20.9715	22.443	22.2004	22.189	20.7493	20.2459	18.8004	18.4724	19.4291	19.0075	18.6562	16.952	19.0991				19.0991	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	ISCED11_02	Pre-primary education	Percent	0					[2001-2011]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2011]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		9.0777	9.8922	11.5459	9.8344	10.3956	11.1451	10.7263	11.9857	9.9817	10.2	10.3767							10.3767	2011
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	ISCED11_1	Primary education	Percent	0					[2000,2004,2009-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2004,2009-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	15.753				15.3913					15.0518	15.2516	11.8862	10.2554	13.1192	15.994		12.7013		12.7013	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2000,2004,2009-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2004,2009-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	48.682				45.831					38.9934	37.7465	51.4401	57.8341	52.3406	41.0612		31.463		31.463	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	AGG_5T8	Tertiary education	Percent	0					[2004]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2004]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.					4.3685														4.3685	2004
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	_T	Total or no breakdown by education level	Percent	0					[2000,2004,2009-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2004,2009-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	6.3279				5.926					6.5988	6.3632	8.0762	8.876	7.0592	5.0089		6.5966000000000005		6.5966000000000005	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	ISCED11_02	Pre-primary education	Percent	0					[2000,2004,2009-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2004,2009-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.5047				4.3062000000000005					3.6767000000000003	3.1674	2.5633	2.4692	2.98	3.6295		2.9956		2.9956	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	ISCED11_1	Primary education	Percent	0					[2004,2007,2009-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2004,2007,2009-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.					25.0678			26.714		27.3793	26.896	32.7358	18.3938	22.5731	24.3539	26.4407	28.7494		28.7494	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2004,2010-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2004,2010-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.					32.8256						33.6604	30.3864	37.8648	35.2767	35.2219	33.7331	28.262		28.262	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	AGG_5T8	Tertiary education	Percent	0					[2002,2004,2010-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2004,2010-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			15.4591		18.4327						6.6827000000000005	3.8277	19.553	16.4136	14.287	11.4463	10.9617		10.9617	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	_T	Total or no breakdown by education level	Percent	0					[2000,2002,2004,2007,2009-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2002,2004,2007,2009-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	16.0748		20.3115		13.5735			13.2865		14.5114	14.7111	12.1509	13.353	12.3216	12.0704	12.4268	12.7562		12.7562	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	ISCED11_02	Pre-primary education	Percent	0					[2002,2004,2007,2009-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2004,2007,2009-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			14.1319		18.493			19.6982		20.3091	21.9818	23.7525	21.3771	22.7985	23.0957	25.7188	25.1013		25.1013	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	ISCED11_1	Primary education	Percent	0					[2007-2012,2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2012,2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								17.1108	17.3567	17.8856	18.0182	18.8651	18.2674		22.6967		22.52		22.52	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2007-2012,2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2012,2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								47.5295	37.3231	38.1328	37.2975	36.3644	34.8732		35.7418		34.7625		34.7625	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	AGG_5T8	Tertiary education	Percent	0					[2006-2012,2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2006-2012,2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.							19.4154	19.5103	18.6454	18.0587	17.9763	18.1743	17.5631		17.1947		16.2224		16.2224	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	_T	Total or no breakdown by education level	Percent	0					[2000-2012,2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2012,2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	12.9239	16.4248	17.8843	16.1926	19.452	19.2967	18.6088	19.417	19.8501	20.9926	22.267	21.9159	20.742		18.7651		18.4918		18.4918	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	ISCED11_02	Pre-primary education	Percent	0					[2006-2012,2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2006-2012,2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.							15.8368	15.8495	17.7474	18.6034	19.4823	20.6637	21.9224		20.9948		22.3059		22.3059	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	ISCED11_1	Primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	AGG_5T8	Tertiary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	ISCED11_02	Pre-primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	ISCED11_1	Primary education	Percent	0					[2000-2001,2004]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001,2004]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	18.8236	20.5615			20.4733														20.4733	2004
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2000-2001]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	36.5118	29.4661																	29.4661	2001
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	AGG_5T8	Tertiary education	Percent	0					[2000-2001]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	12.2852	5.5097000000000005																	5.5097000000000005	2001
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	ISCED11_02	Pre-primary education	Percent	0					[2000-2001]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	7.1838	13.594100000000001																	13.594100000000001	2001
