topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1995	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	633.2869	746.8525	907.3468	931.7954	781.8164	838.3695	865.5389	907.094	960.505	1021.119	1112.2771	1155.608	1178.6285	1227.1852	1269.1737	1269.1737	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	6859.7284	6844.4418	9409.5578	10637.2154	9933.6705	10560.125	11897.543	13678.0119	13836.4938	15164.2977	14781.3522	16217.7677	14081.1418	13682.7605	13257.9031	13257.9031	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	24387.2999	16679.8044	16466.6178	17342.7937	18428.3573	19575.6917	20134.5915	21565.7465	23048.3337	24681.7323	26775.2322	29310.7986	31338.1714	32090.341	33277.6377	33277.6377	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	140.2534	201.1279	257.3614	270.24	269.6961	260.218	262.9821	255.1458	257.6646	269.7288	265.9328	282.2967	292.9898	310.2832	316.2324	316.2324	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	12177.4613	19823.7826	29539.6529	31677.654	34265.0519	35858.2391	35510.2176	37268.6352	38873.8332	40738.5799	41662.9494	43127.5432	44693.8023	46551.4383	48037.2688	48037.2688	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	US dollars	6.0	2010	Millions			[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.		39561.4371	58176.1703	61008.0855	64231.5424	65539.5974	60760.8143	59865.8542	59662.1987	58289.5931	58002.944	57952.1984	59343.3925	61441.8424	63236.7826	63236.7826	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	45175.6815	31018.9031	49480.9604	55452.1158	59478.2915	61927.746	62826.2317	64328.0	66130.6641	68124.4377	69996.2265	70729.4906	73868.5658	74248.074	75572.2866	75572.2866	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	US dollars	6.0	2010	Millions	Excluding northern Cyprus.	Chypre du nord non compris.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	8351.3591	15095.6575	22568.3252	23632.1029	24836.9318	25742.7057	25223.9287	25560.7298	25663.9025	24925.2709	23479.7941	23171.8654	23626.5403	24763.4263	25811.3109	25811.3109	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	US dollars	6.0	2010	Millions			[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.		139035.6708	183918.16	196523.0322	207533.5175	213100.1532	202865.8647	207477.8579	211166.4681	209477.4652	208464.2834	214124.3308	225492.7022	231018.4965	240919.0371	240919.0371	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	2603.8835	3727.2428	5772.9258	6000.5959	6359.8114	6671.225	6825.9507	6970.2547	7176.8362	7510.1568	8026.735	8551.7212	9107.5831	9562.9622	10041.1103	10041.1103	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	213346.5503	257078.364	318622.8847	331090.5349	334100.9855	332390.3042	316081.489	321995.3503	326299.7026	327038.6686	330091.0816	335436.494	343294.4973	351532.4742	359485.4265	359485.4265	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	243.008	344.3247	413.238	432.1186	457.8649	493.6585	488.0906	493.8259	494.7051	489.4016	486.4278	507.7766	494.8257	507.3055	458.9579	458.9579	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	15876.4683	23629.7224	39230.3166	43416.6444	47096.0571	48607.6071	49067.5104	53159.5696	54825.2838	56315.0884	59060.5645	63570.448	68041.5935	72540.6453	75842.5614	75842.5614	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	33224.5029	44017.7265	58876.2857	61468.9	62815.1271	66808.3668	67186.8306	69555.367	75028.0813	79261.1372	83181.7983	86333.4473	86418.8074	85056.5193	87606.3532	87606.3532	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	8893.8747	13168.6057	17193.1457	17865.7736	18551.835	18788.0679	18199.4351	18447.9224	18856.8551	19211.5743	19566.3382	19845.2394	20317.5561	20841.7491	21325.2776	21325.2776	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	574.2823	925.9592	12348.607	13003.0832	14990.2292	17658.3565	17895.5711	16298.5413	17361.8455	18805.1084	18027.8591	18102.6852	16457.323	15045.9629	14561.4475	14561.4475	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	US dollars	6.0	2010	Millions			[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.		9196.1058	15699.3468	17400.3478	19393.712	21486.0334	23377.319	26311.2972	29772.6374	32347.3229	35770.3951	39441.7735	43538.2812	46830.5467	52035.1325	52035.1325	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	US dollars	6.0	2010	Millions			[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.		1843.8712	2200.7675	2179.4373	2210.534	1994.2768	2071.585	2117.0395	2300.7518	2462.4232	2576.9156	2650.8239	2719.386	2769.7052	2908.5315	2908.5315	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	US dollars	6.0	2010	Millions			[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.		10493.9106	19901.6135	21945.8841	23646.2935	22364.793	19071.7106	19502.555	20984.2226	21888.0674	22311.9394	22956.9131	23341.2776	23822.8695	24979.2642	24979.2642	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	1752.5816	2422.9492	3033.1605	3089.3493	3061.5451	3092.1606	3048.8703	3140.3364	3225.1255	3270.6422	3425.4816	3617.4289	3756.4976	3781.1724	3895.4831	3895.4831	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	141128.0212	163433.9779	237927.5559	247575.988	260412.3099	262289.0193	240600.2444	247799.8158	254170.2974	250545.3477	248646.123	247075.3556	247409.1106	253538.5469	260630.8399	260630.8399	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	US dollars	6.0	2010	Millions	Including French Guiana, Guadeloupe, Martinique and Réunion.	Y compris Guadeloupe, Guyane française, Martinique et Réunion.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	1604224.7697	2019537.7366	2536821.0767	2598956.034	2661973.8628	2668760.4572	2592078.5933	2642609.5489	2700554.0657	2709010.4387	2724623.1887	2750675.5736	2781288.1816	2813858.461	2874671.6702	2874671.6702	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	3750.9033	4934.1206	6343.9063	6400.3406	6509.4686	6509.9016	6234.4419	6080.712	5900.5926	5845.8624	5869.1758	5904.0125	5981.6388	6070.3943	6212.0251	6212.0251	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	550.6744	631.8451	748.0416	843.0428	885.195	929.4547	980.5747	1014.8949	1060.5651	1111.4723	1167.0459	1271.1532	1394.2508	1515.8614	1577.8638	1577.8638	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	10466.6516	12921.6365	13497.8559	13076.2383	13904.2571	13423.9408	13408.2262	14358.631	15376.9466	16184.6001	17097.2382	17834.902	18526.8299	18913.1592	19121.3959	19121.3959	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	US dollars	6.0	2010	Millions			[1995,2005-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	[1995,2005-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.		4765.5211	9011.0669	9860.0063	11100.2847	11368.6957	10953.736	11638.2848	12478.7522	13271.1929	13720.6577	14355.0479	14768.4928	15189.2314	15923.378	15923.378	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	602.0673	792.24	1146.5444	1159.4301	1201.5299	1270.4332	1352.3754	1440.6106	1378.2533	1459.0501	1528.8331	1514.4584	1603.3306	1609.8337	1683.2056	1683.2056	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	2114.6847	4804.2778	6983.2362	6710.8482	7153.1329	7587.9928	8245.3054	8913.1	10019.5397	10649.1913	10885.3288	10865.5294	11238.0793	11767.217	12136.7355	12136.7355	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	2183635.7839	2840972.4141	3213777.4362	3332692.3296	3441355.9393	3478602.2648	3283144.4584	3417094.5626	3542160.2289	3559587.4033	3577014.5908	3654924.3495	3718482.3004	3801859.4157	3883869.6852	3883869.6852	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	12672.9499	19741.7053	31613.6355	33052.6504	34489.0768	37645.0093	39468.5941	42587.4188	48568.8475	53081.8663	56963.9679	58614.464	59891.2083	61956.1331	67001.4977	67001.4977	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	105.5762	123.7456	156.5593	156.4821	159.6665	156.3269	157.5821	156.126	158.6154	165.9907	173.0918	172.045	189.7587	191.9224	197.8774	197.8774	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	185845.6568	210286.4277	304330.9351	321533.0394	332059.2172	330946.2458	316713.1292	299361.5766	272022.397	252163.4156	243989.7274	245794.7077	244718.535	244251.2394	247927.4631	247927.4631	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	1415.8354	1573.4847	2126.6964	2244.8492	2297.6578	2439.3345	2460.4579	2503.1672	2490.7385	2525.4642	2492.6766	2609.9936	2543.9739	2695.4833	2722.101	2722.101	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	324.9765	470.2644	806.8206	774.6241	822.0545	829.8562	774.6282	771.0148	776.9277	766.9908	785.8709	843.6857	898.0715	931.62	978.7527	978.7527	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	17225.0975	24522.6346	34550.7991	36409.5531	38704.8332	39974.7694	40185.0539	41338.1588	43058.6738	44337.4549	45976.8702	47896.0211	49878.9384	51421.4356	52840.8413	52840.8413	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	2771.3637	4121.8665	5964.0187	5945.196	6350.5074	6612.9745	6538.7349	6853.4678	7238.0916	7666.3631	7968.0179	8263.4283	8578.674	9475.4976	10256.8609	10256.8609	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	1232.2169	1541.0182	1826.0409	1919.7115	2057.7609	2093.8802	2169.5065	2259.2903	2376.6898	2502.0912	2627.6373	2730.0717	2813.471	2907.8903	2970.7882	2970.7882	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	6649.0229	5865.0165	6461.6041	6607.1835	6828.0801	6892.2766	7098.2108	6707.7749	7078.5475	7282.4598	7590.8557	7804.17	7898.6956	8013.4405	8107.4605	8107.4605	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	US dollars	6.0	2010																						
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	6556.8283	9103.7444	13268.416	14139.7852	15014.8014	15650.1677	15269.6139	15839.3446	16446.8929	17125.9337	17604.0144	18142.3593	18839.0404	19545.9093	20481.2393	20481.2393	2017
6	National accounts	Comptes nationaux	gdp	19	Gross domestic product and gross domestic product per capita	GDP in constant prices	SYB023	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	US dollars	6.0	2010	Millions			United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2018.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2018.	71742.5586	134780.2904	188649.8536	201916.882	214970.4843	219544.8122	214145.994	228638.6785	239646.8747	243721.5918	251280.7972	258222.2137	264388.0867	270038.805	280362.8474	280362.8474	2017
