topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2005	value_2010	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	573.0	3238.0	4984.0	6580.0	7610.0	7990.0	7990.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Number	0			[2015]: Revised estimate includes only individuals born in the country where both parents were born abroad. This estimate does not include subsequent generations of individuals of foreign descent as such it does not include all persons without nationality. [2018]: Since the adoption of Law 169-14 in May 2014, important steps have been taken by the Dominican Republic to confirm Dominican nationality through the validation of birth certificates of individuals born in the country to two migrant parents. Thousands of individuals also are believed to have been issued their Dominican civil documents in 2017 and 2018, although an official figure was not available for this report.	[2015]: Cette réestimation concerne uniquement les personnes nées dans le pays dont les deux parents sont nés à l'étranger. Cette estimation ne comprend pas les générations futures de personnes d'origine étrangère tels que les apatrides. [2018]: Depuis l'adoption de la loi 169-14 en mai 2014, la République dominicaine a pris d'importantes mesures pour confirmer la nationalité dominicaine en validant les actes de naissance des personnes nées dans le pays de deux parents migrants. Des milliers de personnes auraient également reçu leurs documents d'état civil dominicains en 2017 et 2018, bien qu'aucun chiffre officiel ne soit disponible pour ce rapport.	[2015,2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2015,2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.			133770.0			25872.0	25872.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Number	0			[2005]: Data as at the end of December.	[2005]: Données à la fin de décembre.	[2005,2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	250001.0					120000.0	120000.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Number	0			[2005]: Data as at the end of December.	[2005]: Données à la fin de décembre.	[2005,2016-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2016-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	44.0			4700.0	3322.0	73400.0	73400.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	4110.0	47.0	348.0	670.0	536.0	1205119.0	1205119.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	31.0	13.0	22.0	6.0	19.0	181.0	181.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Number	0			[2005,2010]: Data as at the end of December. [2015-2018]: Almost all people recorded as being stateless have permanent residence and enjoy more rights than foreseen in the 1954 Convention relating to the Status of Stateless Persons.	[2005,2010]: Données à la fin de décembre. [2015-2018]: La quasi totalité des personnes enregistrées comme apatrides ont une résidence permanente et jouissent de davantage de droits que ceux prévus par la Convention de 1954 relative au statut des apatrides.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	136000.0	100983.0	86522.0	83918.0	81382.0	79026.0	79026.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	849.0	3133.0	1928.0	2427.0	2671.0	2749.0	2749.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	946.0	1171.0	1290.0	1334.0	1363.0	1449.0	1449.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010,2016-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2016-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	7668.0	7.0		106.0	97.0	50.0	50.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010,2017]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2017]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	291.0	84.0			3.0		3.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	236097.0	361547.0	266060.0	271457.0	276271.0	280585.0	280585.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010,2017-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2017-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	42.0	31.0			33.0	38.0	38.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Number	0					[2015]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2015]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.			3.0				3.0	2015
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	12340.0	24378.0	11978.0	12387.0	12957.0	14386.0	14386.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010,2016]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2016]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	1212.0	184.0		8871.0			8871.0	2016
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	3000.0	260.0	214.0	45.0	73.0	198.0	198.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Number	0					[2016-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2016-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.				1400.0	21600.0	40800.0	40800.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010,2017]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2017]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	29645.0	117.0			1.0		1.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Number	0			[2016-2018]: Figure refers to individuals without a nationality who were born in the Dominican Republic prior to January 2010 and who were identified by UNHCR in Haiti since June 2015.	[2016-2018]: Chiffre correspond aux individus sans nationalité qui sont nés en République Dominicaine avant Janvier 2010 et qui ont été identifiés par le HCR en Haïti depuis Juin 2015.	[2016-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2016-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.				1881.0	2710.0	2992.0	2992.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Number	0			[2010]: Data as at the end of December.	[2010]: Données à la fin de décembre.	[2010,2016-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2016-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		1.0		176200.0	175600.0	176500.0	176500.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Number	0			[2010]: Data as at the end of December.	[2010]: Données à la fin de décembre.	[2010,2015-2017]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2015-2017]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		3.0	1.0	1.0	1.0		1.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	192.0	62.0	128.0	134.0	137.0	143.0	143.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	53.0	113.0	119.0	131.0	85.0	85.0	85.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	2792.0	5109.0					5109.0	2010
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	263.0	12.0					12.0	2010
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	344914.0	10168.0	8.0	5.0	3.0	4.0	4.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Number	0			[2005,2010]: Data as at the end of December. [2015-2016]: Including an estimate for stateless persons populations in line with Law 26 of 2006, which allows stateless persons to apply for nationality in certain circumstances. [2017-2018]: Pending a more accurate study into stateless in Iraq, the estimate of stateless persons in Iraq has been adjusted to reflect the reduction of statelessness in line with Law 26 of 2006, which allows stateless persons to apply for nationality in certain circumstances.	[2005,2010]: Données à la fin de décembre. [2015-2016]: Y compris une estimation des populations apatrides conforme à la loi 26 de 2006,qui permet aux apatrides de demander la nationalité dans certaines circonstances. [2017-2018]: En attendant une étude plus précise sur les apatrides en Irak, l'estimation des apatrides en Irak a été ajustée pour refléter la réduction de l'apatridie conformément à la loi 26 de 2006, qui permet aux apatrides de demander la nationalité dans certaines circonstances.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	1526104.0	1758603.0	4016205.0	4446465.0	4640941.0	2667951.0	2667951.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Number	0			[2005,2010,2015]: Data as at the end of December.	[2005,2010,2015]: Données à la fin de décembre.	[2005,2010,2015,2017-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2015,2017-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	4.0	1.0	100.0		100.0	99.0	99.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Number	0			[2010]: Data as at the end of December.	[2010]: Données à la fin de décembre.	[2010,2015-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2015-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		9.0	88.0	42.0	42.0	42.0	42.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	940.0	858.0	606.0	701.0	715.0	732.0	732.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Number	0			[2005,2010]: Data as at the end of December. [2016]: The statelessness figure is based on government estimate on individuals who have not established their nationality prior to the nationality law of 1972. The estimate includes denied voter registration cases and naturalised cases mid-2015. The estimate excludes abandoned children. [2018]: The statelessness figure is based on a Government estimate of individuals who themselves or whose parents or grandparents migrated to Côte d’Ivoire before or just after independence and who did not establish their nationality at independence or before the nationality law changed in 1972. The estimation is adjusted to reflect the number of persons who acquired nationality through the special ‘acquisition of nationality by declaration’ procedure until mid of 2018. The estimate does not include individuals of unknown parentage who were abandoned as children and who are not considered as nationals under Ivorian law.	[2005,2010]: Données à la fin de décembre. [2016]: Le chiffre sur l’apatride est basé sur l’estimation par le gouvernement des individus qui n’ont pas établi leur nationalité avant la loi sur la nationalité de 1972. Cette estimation inclut les cas refusés d’inscription des électeurs et les cas de naturalisation de la mi-2015. Cette estimation exclut les enfants abandonnés. [2018]: Le chiffre relatif à l'apatridie est basé sur une estimation gouvernementale des personnes qui ont émigré elles-mêmes ou dont les parents ou les grands-parents ont émigré en Côte d'Ivoire avant ou juste après l'indépendance et qui n'ont pas établi leur nationalité à l'indépendance ou avant que la loi sur la nationalité ne soit modifiée en 1972. ajusté pour refléter le nombre de personnes ayant acquis la nationalité par le biais de la procédure spéciale «acquisition de la nationalité par déclaration» jusqu'au milieu de 2018. L'estimation n'inclut pas les personnes de filiation inconnue qui ont été abandonnées dans leur enfance et qui ne sont pas considérées comme des ressortissants de droit ivoirien.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	71050.0	538068.0	724131.0	1020489.0	698343.0	692813.0	692813.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	Number	0			[2005,2010]: Data as at the end of December. [2015,2017-2018]: Estimate.	[2005,2010]: Données à la fin de décembre. [2015,2017-2018]: Données estimatives.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	1770.0	1397.0	631.0	603.0	626.0	585.0	585.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	50598.0	7969.0	7038.0	8360.0	7209.0	7389.0	7389.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	[2005,2010]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	329.0	107.0					107.0	2010
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	481.0	320083.0	21231.0	20000.0	18500.0	18500.0	18500.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	Number	0			[2010]: Data as at the end of December.	[2010]: Données à la fin de décembre.	[2010,2015-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2015-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		179.0	200.0	197.0	196.0	197.0	197.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Other population of concern to UNHCR	SYB075	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	101000.0	93000.0	93000.0	93000.0	93000.0	92016.0	92016.0	2018
