topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	US dollars	6.0		Millions			[1995-2012]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2012]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	22.0	23.0	26.0	16.0	19.0	15.0	9.0	10.9	15.6	21.4	24.4	27.4	30.4	37.4	32.3	35.2	42.2	39.3						39.3	2012
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	US dollars	6.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	US dollars	6.0		Millions	[1996-2009]: Excluding passenger transport.	[1996-2009]: Non compris le transport de passagers.	[1995-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	14.6691	11.0	10.0	9.0	13.0	12.0	22.0	25.0	29.0	22.0	40.0	45.0	27.0	32.0	77.0	39.0	47.0	68.0	52.0	57.0	47.0	43.0		43.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	US dollars	6.0		Millions	[2005-2017]: Excluding passenger transport.	[2005-2017]: Non compris le transport de passagers.	[2005-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[2005-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.											3.2	3.1	0.7000000000000001	0.7000000000000001	24.0	10.7	11.4	6.9	8.4	45.4	0.1	4.3	6.0	6.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	28.0	50.0	35.0	34.0	39.0	36.0	38.0	46.0	69.0	72.0	91.0	90.0	107.0	105.0	103.0	111.0	150.0	168.0	168.0	175.0	154.0	179.0	183.0	183.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	763.0	797.0	860.0	1038.0	1256.0	1629.0	1480.0	1429.0	1573.0	1755.0	2008.0	2066.0	2454.0	2811.0	2216.0	2426.0	2646.0	2773.0	3171.0	3137.0	3408.0	3776.0	3827.0	3827.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	US dollars	6.0		Millions			[1999-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1999-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.					2595.0	2871.0	3463.0	3952.0	6513.0	6945.0	7625.0	8296.0	9617.0	11615.0	9300.0	8299.0	9598.0	8912.0	9715.0	10079.0	9018.0	9820.0	11128.0	11128.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1100.0	1333.0	1515.0	1759.0	1901.0	1948.0	1840.0	1769.0	1999.0	2114.0	2591.0	2414.0	2415.0	2535.0	2249.0	2396.0	2503.0	2614.0	2608.0	2546.0	2819.0	3069.0	3302.0	3302.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	2019.3207	1905.4035	1851.5064	1922.3335	2091.4193	2098.6963	2180.4191	2116.491	2318.284	2552.6972	2618.6214	2673.0468	3097.193	3201.9195	2455.9171	2424.6752	2707.5407	2732.1257	3020.0	2920.0	2481.0	2757.0	3128.0	3128.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	US dollars	6.0		Millions			[2002-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[2002-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.								3376.0	4069.0	4931.0	5772.0	6702.0	7803.0	9228.0	8164.0	8068.0	8930.0	8174.0	7792.0	7614.0	6766.0	7041.0	7693.0	7693.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	US dollars	6.0		Millions			[1996-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1996-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.		79.1	56.2	64.2	94.4	77.4	85.5	94.5	107.9	120.9	107.7	121.6	206.3	236.4	131.4	149.4	201.0	174.0	193.0	153.0	148.0	129.0		129.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	US dollars	6.0		Millions	Excluding passenger transport.	Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	3691.0	3420.0	3156.0	3236.0	3698.0	3671.0	4003.0	4791.0	5271.0	5652.0	5293.0	5562.0	5978.0	6281.0	5617.0	5704.0	6366.0	6135.0	6490.0	7617.0	6685.0	7046.0	7969.0	7969.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	US dollars	6.0		Millions	Excluding passenger transport.	Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	42.0	44.0	48.0	47.0	51.0	48.0	46.0	46.0	52.0	61.0	57.0	72.0	74.0	76.0	77.0	94.0	106.0	76.0	82.0	216.0	202.0	198.0	182.0	182.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	US dollars	6.0		Millions	Excluding passenger transport.	Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1571.0	1781.0	2099.0	2153.0	2483.0	2860.0	2798.0	2730.0	3128.0	3152.0	3518.0	3917.0	4064.0	4166.0	4049.0	4162.0	4391.0	4687.0	5055.0	5630.0	6116.0	6720.0	7178.0	7178.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	315.0	330.0	335.0	330.0	377.0	451.0	438.0	449.0	408.0	464.0	488.0	492.0	626.0	745.0	674.0	786.0	849.0	1039.0	1251.0	1487.0	1557.0	1450.0	1663.0	1663.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	US dollars	6.0		Millions			[1995-1996,1999-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-1996,1999-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	152.0	155.0			408.0	437.0	452.0	521.0	664.0	748.0	656.0	686.0	793.0	711.0	549.0	646.0	729.0	900.0	1054.0	1285.0	1203.0	1161.0	1227.0	1227.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	US dollars	6.0		Millions			[1995-2001]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2001]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1.0	4.0	5.0	0.4	10.0	5.0	14.0																	14.0	2001
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	177.0	170.0	157.0	152.0	176.0	205.0	218.0	261.0	336.0	458.0	533.0	639.0	790.0	1184.0	1119.0	1434.0	1998.0	1980.0	2236.0	2107.0	2279.0	2138.0	2503.0	2503.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	US dollars	6.0		Millions			[1995-2009,2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2009,2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	58.0	69.0	90.0	34.0	28.0	36.0	74.0	73.0	74.0	73.0	66.0	60.0	61.0	46.0	26.0							48.0		48.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	US dollars	6.0		Millions			[1995-2008,2013-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2008,2013-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	452.0	565.0	597.0	668.0	702.0	657.0	661.0	737.0	883.0	1111.0	1229.0	1361.0	1416.0	1643.0					2022.0	2278.0	1885.0	1942.0	2144.0	2144.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	US dollars	6.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	US dollars	6.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	369.0	374.0	386.0	309.0	365.0	291.0	316.0	384.0	496.0	588.0	722.0	684.0	722.0	952.0	688.0	825.0	955.0	989.0	966.0	1034.0	1038.0	1049.0	1188.0	1188.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	2383.0	2760.0	2541.0	2565.0	2525.0	2293.0	2442.0	2438.0	2954.0	3383.0	3069.0	4099.0	4812.0	5577.0	5233.0	4497.0	6010.0	5843.0	6387.0	6324.0	4009.0	4009.0	5204.0	5204.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	US dollars	6.0		Millions			[1995-1996,1999-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-1996,1999-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	31295.0	32088.0			37770.0	38534.0	38385.0	40537.0	45990.0	52108.0	52139.0	54587.0	63902.0	68001.0	58858.0	56187.0	66087.0	64000.0	66060.0	67382.0	66419.0	62965.0	69894.0	69894.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	US dollars	6.0		Millions			[1998-1999,2001-2002,2005,2007]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1998-1999,2001-2002,2005,2007]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.				51.0	50.0		42.0	45.0			44.0		49.0											49.0	2007
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	US dollars	6.0		Millions			[1995-1999,2002-2005,2008-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-1999,2002-2005,2008-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	326.0	322.0	345.0	354.0	394.0			471.0	651.0	737.0	759.0			737.0	618.0	630.0	725.0	720.0	746.0	835.0	758.0	782.0		782.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	US dollars	6.0		Millions	Excluding passenger transport.	Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	5.4	4.6	4.2	9.3	7.6	8.1	8.6	8.9	6.9	6.8	7.1	9.8	6.8	7.8	16.0	18.0	19.2	20.5	21.6	24.7	30.9	33.5	35.1	35.1	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	US dollars	6.0		Millions			[1995-2005,2007-2012]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2005,2007-2012]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	94.0	91.0	103.0	110.0	143.0	99.0	46.0	77.0	84.0	74.0	13.0		26.0	26.5	26.2	89.0	25.4	39.5						39.5	2012
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	US dollars	6.0		Millions			[1997-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1997-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.			75.0	229.0	131.0	107.0	136.0	144.0	172.0	209.0	287.0	361.0	440.0	505.0	537.0	737.0	1069.0	1565.0	1916.0	1972.0	2049.0	2315.0	2971.0	2971.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	US dollars	6.0		Millions			[1996-1997,2003-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1996-1997,2003-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.		67.0	76.0						58.0	51.0	59.0	69.0	87.0	80.2	64.0	80.0	86.0	104.0	78.0	110.0	121.0	120.0	116.0	116.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	US dollars	6.0		Millions	Excluding passenger transport. West Bank and Gaza.	Cisjordanie et Gaza. Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	255.0	242.0	239.0	346.0	377.0	94.0	14.0	14.0	66.0	84.0	52.0	25.0	99.0	146.0	193.0	409.0	615.0	469.0	524.0	412.0	312.0	235.0	225.0	225.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	24052.0	23982.0	24501.0	25806.0	25327.0	24943.0	24175.0	26690.0	30104.0	36390.0	40531.0	45538.0	49332.0	53397.0	47462.0	49126.0	53431.0	51645.0	55486.0	58701.0	50652.0	52175.0	56173.0	56173.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	US dollars	6.0		Millions			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	30.0	32.0	35.0	304.0	325.0	357.0	374.0	383.0	441.0	495.0	867.0	910.0	990.0	970.0	849.0	706.0	797.0	1154.0	1010.0	1027.0	911.0	952.0	919.0	919.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	US dollars	6.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	US dollars	6.0		Millions	[2006-2016]: Excluding passenger transport.	[2006-2016]: Non compris le transport de passagers.	[1995,2005-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995,2005-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	2.0										3.1	2.3	3.3	3.3	3.9	4.3	4.9	4.9	3.4	3.2	1.8	3.4		3.4	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	US dollars	6.0		Millions			[1995-1997,1999-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-1997,1999-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	4182.0	3759.0	3794.0		8839.0	9262.0	9216.0	10005.0	10842.0	12809.0	13453.0	14495.0	15687.0	17586.0	16027.0	13858.0	16256.0	14671.0	17436.0	19480.0	17260.0	16533.0	18820.0	18820.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	US dollars	6.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	US dollars	6.0		Millions	Excluding passenger transport.	Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	76.0	79.0	78.0	83.0	88.0	93.0	83.0	91.0	104.0	86.0	71.0	94.0	129.0	127.0	112.0	112.0	117.0	122.0	120.0	388.0	422.0	437.0	499.0	499.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	US dollars	6.0		Millions			[1995-2000,2005-2011,2013,2015]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2000,2005-2011,2013,2015]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	458.0	496.0	372.0	466.0	375.0	418.0					306.0	299.0	342.0	384.0	293.0	510.0	582.0		671.0		614.0			614.0	2015
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	US dollars	6.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	US dollars	6.0		Millions	Excluding passenger transport.	Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	213.0	216.0	266.0	314.0	356.0	482.0	562.0	620.0	621.0	630.0	791.0	919.0	1055.0	1335.0	1359.0	1378.0	1350.0	1419.0	1479.0	1564.0	1580.0	1550.0	1566.0	1566.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	US dollars	6.0		Millions			[1995-2001,2007-2012,2014-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2001,2007-2012,2014-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	0.911	9.3	4.8	4.3	5.8	7.8	8.2						1.1	2.4	4.9	2.04	2.12	1.6800000000000002		17.1	27.0	16.6	16.6	16.6	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	US dollars	6.0		Millions	[1995-2016]: Excluding passenger transport.	[1995-2016]: Non compris le transport de passagers.	[1995-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	33.0	109.0	112.0	108.0	106.0	75.0	61.0	49.0	26.0	27.0	35.0	37.0	50.0	59.0	35.0	80.0	95.0	64.0	77.0	79.0	65.0	104.0		104.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	US dollars	6.0		Millions	Excluding passenger transport.	Non compris le transport de passagers.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	90.0	96.0	107.0	131.0	135.0	128.0	105.0	108.0	96.0	93.0	80.0	126.0	190.0	360.0	416.0	383.0	456.0	447.0	546.0	578.0	609.0	511.0	460.0	460.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourism expenditure	SYB114	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	US dollars	6.0																															
