topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	US dollars	6.0		Millions			[2005-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2005-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																					20488.9	17984.0	675.1	440.8	10.2	25.3	11.0	7.0	20.3	-9.5	-1.5	-0.5	-0.9	-5.8	-5.8	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	US dollars	6.0		Millions			[2005-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2005-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																					417.5832	378.5561	155.206	180.4919	-1754.1295	-827.2181	-273.0977	-2557.0703	99.9545	179.7652	-1448.9116	-6129.0176	-31052.5655	-25590.0881	-25590.0881	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	150.5	185.6	167.7	171.6	-319.5	16.1	100.0	50.3	-236.5	-681.7	285.4	291.1	263.3	265.3	256.4	247.4	416.7	-35.9	282.2	250.4	253.4	304.9	344.9	339.7	297.1	335.6	329.4	298.7	307.0	355.4	332.0	302.2	341.4	364.1	364.1	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	222.0138	-103.1279	320.8917	739.9342	937.4865	807.9221	715.2462	993.2965	1815.3465	1097.3121	1720.6345	112.6367	3435.9086	2420.5157	2946.8032	2872.283	934.2095	-61.4337	2761.9749	2231.8521	1301.2407	2020.1766	2546.367	-341.2112	396.2122	69.3781	1298.3839	5131.5187	-901.6913	3292.0461	6827.971	-3389.534	638.5667	-741.2557	-741.2557	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	US dollars	6.0		Millions			[2005-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2005-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																					185.2299	32.9879	92.8773	89.3156	224.9239	1178.2998	154.6477	8111.4602	191.8282	280.2697	264.4485	186.956	192.1193		192.1193	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	US dollars	6.0		Millions			[1994-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1994-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.										18.2	20.5	18.7	7.0	4.2	4.1	15.6	3.5	0.2	0.5	13.8	0.3	4.09	0.6900000000000001	48.57	45.255	4.2424	-9.1489	5.8713	18.9029	4.118	1466.3212	20.941	7.0969	20.2184	20.2184	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	US dollars	6.0		Millions			[1996-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1996-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.												-3287.4276	-4049.4229	-14454.723	-16467.6422	-9258.4328	-2868.8391	-3321.2414	-3997.6213	-4787.081	-4877.5812	-4756.576	-4028.8322	-5468.482	-4990.5599	-4964.295	496.9662	-1017.1675	-7681.2382	-1993.4555	-2252.6712	-6579.7282	-2498.9933	-1941.8154	-1941.8154	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	US dollars	6.0		Millions			[1999-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1999-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.															0.7000000000000001	-26.3368	12.953	16.167	17.757	4.5095	4.5066	30.785800000000002	35.8057	19.3038	31.4016	7898.0269	31.7941	15.4421	-6.4111	29.3421	131.6795	269.5152	346.8495	203.4141	203.4141	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	US dollars	6.0		Millions			[1999-2010,2012-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1999-2010,2012-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.															2.6798	64.8801	21.5798	68.8293	93.512	2.1157	8.4626	62.7645	12.835	283.9164	0.5634	0.2817		2.5352	64.3662	82.1127	112.6761	74.6479	42.2535	77.4648	77.4648	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	US dollars	6.0		Millions			[1985-1986,1988-1990,1992-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1986,1988-1990,1992-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	0.0	0.0		0.0	0.0	0.0		0.0	65.0847	72.1375	124.3018	216.7784	195.7201	129.3319	172.6525	49.5566	51.4662	81.1796	163.0497	145.1868	103.3344	168.403	156.8385	94.4768	260.8537	240.1775	234.8913	235.3022	158.4248	275.2889	261.9516	205.6857	184.1778		184.1778	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	US dollars	6.0		Millions			[1998-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1998-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.														441.7	56.2	38.4	-64.1	-9.4	-47.9	9.7	-0.6	-69.0	5.7	26.4	-69.6	-63.2	-112.0	-41.7	-27.0	-8.9	-60.2	-46.2	-26.8	188.9	188.9	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	US dollars	6.0		Millions			[1993-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									-205.4078	-205.4769	-194.3389	-203.735	-95.5995	78.7516	702.9885	2216.7775	2931.3784	1672.1822	1431.4883	348.49	709.9315	743.686	1487.6117	1728.6122	1006.9835	2096.3079	3409.5807	4242.9668	4460.779	3990.9733	-288.3019	-645.8399	-448.1003	-195.7711	-195.7711	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	US dollars	6.0		Millions			[1994-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1994-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.										0.299	2.226	9.03	6.2	3.8747	6.6866	16.1994	2.6231	28.6549	28.1217	23.8405	42.9136	29.708	44.9147	83.6898	86.1967	-11.1431	64.0776	166.0991	280.338	65.7659	79.0869	112.572	131.3259	335.0292	335.0292	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	US dollars	6.0		Millions			[2012-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2012-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																												49.5413	43.9636	50.402	35.9014	21.9506	21.8441	12.4603	12.4603	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	US dollars	6.0		Millions			[2002-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		12.758	29.3037	50.3792	27.3933	1940.408	589.7	409.52	17.987000000000002	38.843	32.4973	73.0641	1538.8122	1392.1435	1801.0248	1588.2638	1566.9402		1566.9402	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	7.6141	4.4227	8.1606	55.8923	109.0266	113.788	198.4457	263.8545	270.3367	270.7191	295.5721	304.6297	219.9145	260.759	99.379	57.4119	63.6572	37.4762	41.1547	25.3186	25.7108	34.5923	40.668	47.4921	71.9721	107.5547	142.4416	193.5507	155.9977	32.6439	37.3953	48.7926	39.3489	36.5335	36.5335	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	US dollars	6.0		Millions			[1997-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1997-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.													13.732	14.1	12.6	28.6529	32.2028	17.8484	69.4543	137.249	210.7637	240.344	576.5311	508.3778	624.4342	471.0201	600.5958	827.9733	762.6146	1004.8106	748.438	275.3348	239.5529	609.9969	609.9969	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	US dollars	6.0		Millions			[1986-1987,2008-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1986-1987,2008-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.		0.7106	0.5922000000000001																					1197.0	1525.9999	2135.5925	89.1337	87.7725	106.5098	72.9134	99.5855	62.9257	65.3698		65.3698	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	US dollars	6.0		Millions			[1994-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1994-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.										12.8728	-38.9975	5.5	4.115	-1.65	-3.29	2.1475	1.4	56.483	67.5307	162.6448	250.0931	454.5051	856.8642	880.3643	1638.4514	1412.2783	1390.9984	1238.2843	1452.9124	1283.4562	1236.1216	627.5968	574.2287	780.9656	780.9656	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	US dollars	6.0		Millions			[2002-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		-100.1481	-125.2825	-670.3011	1278.4273	-305.9722	-198.5238	-364.8685	-573.3066	-262.7946	-249.8667	-526.3876	-761.101	-880.2319	-331.9405	-253.408	-245.3646	783.9363	783.9363	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	US dollars	6.0		Millions			[2002-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		138.7669	88.0426	273.9526	514.5437	438.463	318.6078	393.4699	604.2222	19.5971	1328.831	-0.2842	-0.6364000000000001	-1.8641	-7.5616	-68.2677	-44.7972		-44.7972	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	US dollars	6.0		Millions			[1986-1988,1991-1995,1997-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1986-1988,1991-1995,1997-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.		0.0	0.0	0.0			50.3498	50.8539	81.4095	59.9902	40.3574		115.4102	102.7456	128.7872	114.9881	112.7913	102.1744	143.0452	181.9741	331.7503	2420.0852	476.6665	281.037	395.1641	350.5818	77.9194	91.2148	133.2336	176.097	233.9398	148.0604	122.5378		122.5378	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	US dollars	6.0		Millions			[2003-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2003-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																			158.4496	268.4103	363.3474	2480.8342	190.814	438.7499	408.6766	710.0475	458.3044	359.636	611.0376	456.8262	228.2297	237.6607	229.4597		229.4597	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	US dollars	6.0		Millions			[2006-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2006-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																						-72.439	-54.3358	186.6253	-44.8764	-34.3697	-43.4642	78.8771	-4.712	103.3231	-309.3853	26.8417	-6.3786	-22.7351	-22.7351	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	US dollars	6.0		Millions			[2007-2015]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2007-2015]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																							46.0557	51.1847	29.2984	9.3021	28.4578	17.3903	7.8587	6.5973	9.5058				9.5058	2015
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	80.799	92.6926	116.7911	144.0331	105.6399	116.7981	149.2342	155.2749	123.6039	111.3103	130.2218	138.0308	111.3867	123.9796	113.2599	105.21	138.9531	143.6251	165.5402	205.6599	205.8513	2258.5243	324.0992	353.2116	411.6384	251.8389	390.6468	104.5649	261.788	230.7544	342.3071	209.4913	257.8754		257.8754	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	US dollars	6.0		Millions			[1993,1995-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993,1995-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									13.0791		12.8527	57.6004	5.1421	25.7556	24.0617	21.548000000000002	3.0917	6.3695	17.5402	86.5119	197.1571	195.738	99.0092	33.7923	104.3895	170.7521	115.1107	175.4506	177.6122	192.7789	296.1912	35.4552	69.55	132.3379	132.3379	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	US dollars	6.0		Millions			[2012-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2012-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																												40.7136	4.9	16.0274	31.2382	8.4348	10.9178		10.9178	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	US dollars	6.0		Millions			[2001]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2001]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																	0.371																		0.371	2001
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	US dollars	6.0		Millions			[2006-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2006-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																						-668.4172	-438.4711	-360.6797	-1363.7103	-167.396	-288.7544	-106.1371	2302.4982	26.927	-87.1994	39.1287	149.898	-64.6491	-64.6491	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	US dollars	6.0		Millions			[2008-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2008-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																								84.0565	160.4975	152.2174	130.0498	142.2618	140.7173	135.5803	115.6681	90.7621	77.653	91.856	91.856	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	US dollars	6.0		Millions			[1994,1998-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1994,1998-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.										-0.9730000000000001				0.7000000000000001	115.52	3.83	-2.63	-0.15	1.9700000000000002	8.77	13.04	0.16	-0.12000000000000001	-0.73	12.68	5.2	31.9943	21.23	107.1	147.18	54.87	-18.14	-21.35	-39.38	-39.38	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	US dollars	6.0		Millions			[2007-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2007-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																							-1.9257	-0.35300000000000004	2.6625	-0.6851	-3.9798	9.6604	3.4728	-0.0089	-0.1642	0.8622000000000001	0.0001		0.0001	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	US dollars	6.0		Millions			[1986-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1986-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.		1.9704000000000002	1.5556	4.563	6.9667	4.5443999999999996	5.2333	2.0741	5.4074	10.1037	6.6667000000000005	2.3185000000000002	7.1852	7.237	4.8926	6.9481	9.1059	14.4086	15.9471	13.5267	7.2008	5.5678	7.0371	9.7607	20.9568	13.039	9.2351	19.898600000000002	30.0095	12.2738	13.7439	4.9094	5.5753		5.5753	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	US dollars	6.0		Millions			[1996,2014-2015]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1996,2014-2015]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.												78.1333																		1.7772999999999999	0.6179				0.6179	2015
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	US dollars	6.0		Millions			[2005-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2005-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																					193.2411	2313.9345	541.9144	421.4759	424.2046	357.4431	445.8851	489.6071	422.7518	374.8879	287.7937	206.2923	203.2346	164.1782	164.1782	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	US dollars	6.0		Millions			[1996-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1996-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.												10.4	31.2	-6.2	-2.6	7.8	-10.4031	5.2016	10.4031	20.8062	-15.6047	-96.2289	827.0481	-52.0156	54.6164	-65.0195	-144.8635	-85.0455	-112.8739	-130.5592	543.0429	514.9545	260.078		260.078	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	US dollars	6.0		Millions			[1990-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1990-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.						44.177	31.7964	31.6969	27.0217	43.2297	40.1149	42.0761	33.4855	23.841	22.9217	112.561	95.6649	40.5244	68.185	77.0004	79.6511	83.3779	83.4027	77.2005	207.0738	186.9339	284.9322	236.396	302.6254	157.0538	106.6233	132.3672	182.8952	131.0812	131.0812	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	US dollars	6.0		Millions			[2002-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		102.4118	24.8321	15.661200000000001	40.2821	46.3112	75.3881	113.5888	132.0021	185.1171	189.5455	201.5649	166.9345	141.2271	161.6354	164.6316	149.0525		149.0525	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Capital account	SYB065	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-39.1582	-175.6541	19.0115	-122.6137	-210.0368	-72.6035	-47.246	-123.4764	-39.3649	-130.3227	-496.6019	-263.555	-344.3743	139.3776	58.8256	845.6844	-2757.9243	-26.7442	-2202.7656	183.4435	81.7261	-2110.6389	-15585.1568	-1385.091	667.7439	-4122.8245	520.8365	-11874.3527	1000.018	-520.5341	-3757.9708	-1290.8883	-725.353	-598.6014	-598.6014	2018
