topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2005	value_2010	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Number	0			[2005,2010]: Data as at the end of December. [2015]: Data relates to the end of 2014.	[2005,2010]: Données à la fin de décembre. [2015]: Le nombre se rapporte à fin 2014.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	1802.0	2449.0	3137.0	3947.0	3644.0	3644.0	3644.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	30294.0	7139.0	488.0	647.0	968.0	1149.0	1149.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Number	0			[2005,2010]: Data as at the end of December. [2015]: Data relates to the end of 2014.	[2005,2010]: Données à la fin de décembre. [2015]: Le nombre se rapporte à fin 2014.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	44374.0	17922.0	17785.0	30699.0	34977.0	36100.0	36100.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Number	0			[2010]: Data as at the end of December. [2015]: Revised estimate includes only individuals born in the country where both parents were born abroad. This estimate does not include subsequent generations of individuals of foreign descent as such it does not include all persons without nationality.	[2010]: Données à la fin de décembre. [2015]: Cette réestimation concerne uniquement les personnes nées dans le pays dont les deux parents sont nés à l'étranger. Cette estimation ne comprend pas les générations futures de personnes d'origine étrangère tels que les apatrides.	[2010,2015-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2015-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		599.0	609.0	590.0	592.0	583.0	583.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Number	0			[2005,2010,2015]: Data as at the end of December.	[2005,2010,2015]: Données à la fin de décembre.	[2005,2010,2015,2017-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2015,2017-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	10063.0	121249.0	121535.0		102610.0	93822.0	93822.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	49.0	38.0	48.0	44.0	43.0	48.0	48.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	100817.0	154295.0	702467.0	742725.0	841285.0	920961.0	920961.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	4418.0	4809.0	2944.0	2293.0	2381.0	2215.0	2215.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	7.0	39.0	117.0	226.0	402.0	403.0	403.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	Number	0			[2010]: Data as at the end of December.	[2010]: Données à la fin de décembre.	[2010,2015-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2015-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		1.0	12.0	12.0	11.0	4.0	4.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Number	0			[2005,2010]: Data as at the end of December. [2015]: Data relates to the end of 2014.	[2005,2010]: Données à la fin de décembre. [2015]: Le nombre se rapporte à fin 2014.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	11809.0	8724.0	11798.0	15059.0	19939.0	21599.0	21599.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	137316.0	200687.0	264972.0	290178.0	321119.0	355222.0	355222.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	10456.0	15104.0	14787.0	16696.0	18548.0	17302.0	17302.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	8545.0	9015.0	1008.0	913.0	957.0	833.0	833.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	2497.0	639.0	1659.0	2048.0	2167.0	2019.0	2019.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	7330.0	8378.0	11773.0	7890.0	7973.0	8487.0	8487.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	700016.0	594269.0	250299.0	478581.0	864686.0	1021706.0	1021706.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	53537.0	13828.0	18476.0	16409.0	11976.0	11940.0	11940.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	2390.0	1444.0	8231.0	66852.0	41977.0	55565.0	55565.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Number	0					[2016-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2016-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.				1.0	1.0	2.0	2.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	391.0	138.0	202.0	239.0	312.0	390.0	390.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	63525.0	14113.0	8704.0	9018.0	5105.0	4906.0	4906.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Number	0			[2010]: Data as at the end of December.	[2010]: Données à la fin de décembre.	[2010,2015-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2015-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		7.0	11.0	11.0	11.0	14.0	14.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Number	0					[2015-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2015-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.			5.0	4.0	5.0	6.0	6.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	22.0	14.0	23.0	23.0	22.0	27.0	27.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	1934.0	154.0	151.0	140.0	93.0	106.0	106.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	8046.0	5414.0	4192.0	4649.0	5069.0	5983.0	5983.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	293.0	83.0	104.0	231.0	308.0	439.0	439.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	139283.0	184821.0	200383.0	202185.0	196662.0	196966.0	196966.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	89.0	811.0	5277.0	6590.0	8819.0	11031.0	11031.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	974302.0	1073366.0	979441.0	978120.0	978698.0	979435.0	979435.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	50177.0	34655.0	288035.0	282331.0	273516.0	281905.0	281905.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Number	0			[2005,2010,2015]: Data as at the end of December.	[2005,2010,2015]: Données à la fin de décembre.	[2005,2010,2015,2017-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2005,2010,2015,2017-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	7113.0	9107.0	6125.0		5731.0	6405.0	6405.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	609.0	25471.0	38500.0	32946.0	35851.0	17958.0	17958.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Number	0			[2005,2010]: Data as at the end of December. [2015]: Data relates to the end of 2014.	[2005,2010]: Données à la fin de décembre. [2015]: Le nombre se rapporte à fin 2014.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	20675.0	56397.0	93715.0	131993.0	157839.0	180829.0	180829.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	41627.0	26218.0	1972.0	1895.0	1468.0	1714.0	1714.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Number	0			[2010]: Data as at the end of December.	[2010]: Données à la fin de décembre.	[2010,2015-2018]: United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	[2010,2015-2018]: Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.		21.0	15.0	15.0	15.0	15.0	15.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	Number	0			[2005,2010]: Data as at the end of December. [2015,2017-2018]: Estimate.	[2005,2010]: Données à la fin de décembre. [2015,2017-2018]: Données estimatives.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	1941.0	2586.0	2419.0	2462.0	2530.0	1972.0	1972.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	7265.0	4406.0	662.0	691.0	622.0	589.0	589.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	Number	0			[2005,2010]: Data as at the end of December. [2015-2018]: Includes Iraqi refugees registered with UNHCR.	[2005,2010]: Données à la fin de décembre. [2015-2018]: Y compris réfugiés iraquiens enregistrés par le HCR.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	965.0	450915.0	664102.0	691769.0	692240.0	705762.0	705762.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	251271.0	402905.0	552272.0	523498.0	433457.0	410732.0	410732.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	Number	0														
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	69.0	358.0	1313.0	1532.0	2051.0	2379.0	2379.0	2018
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	Total refugees and people in refugee-like situations	SYB077	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	Number	0			[2005,2010]: Data as at the end of December.	[2005,2010]: Données à la fin de décembre.	United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2019.	Haut-Commissariat des Nations Unies pour les réfugiés (HCR), Genève, base de données statistique du HCR, dernier accès mars 2019.	1523.0	184.0	593.0	807.0	844.0	620.0	620.0	2018
