topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	Number	0					[2011-2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2011-2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																																305.0	317.0	325.0	316.0	279.0			279.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	Number	0					[1989,1995-1996]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1989,1995-1996]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										14.0						7.0	1.0																						1.0	1996
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	Number	0					[1992-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1992-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.													373.0	355.0	374.0	629.0	775.0	403.0	297.0	183.0	163.0	181.0	177.0	168.0	135.0	122.0	120.0	122.0	178.0	202.0	184.0	180.0	154.0	136.0	141.0	147.0	68.0	87.0	87.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	Number	0					[1991,1993]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1991,1993]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.												17.0		30.0																									30.0	1993
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	Number	0					[1992-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1992-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.													13.0	383.0	405.0	494.0	466.0	183.0	165.0	160.0	148.0	128.0	104.0	109.0	98.0	116.0	89.0	69.0	75.0	84.0	84.0	96.0	92.0	93.0	120.0	133.0	103.0	143.0	143.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	Number	0					[1980-1982,1984-1991,1996-2003,2005-2012,2014-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1982,1984-1991,1996-2003,2005-2012,2014-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	1098.0	818.0	750.0		554.0	418.0	599.0	420.0	353.0	331.0	252.0	153.0					129.0	166.0	133.0	92.0	63.0	98.0	44.0	89.0		29.0	55.0	46.0	34.0	55.0	87.0	65.0	112.0		152.0	153.0	184.0	487.0	487.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	Number	0					[1993-2000,2005-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1993-2000,2005-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.														2.0	4.0	2.0	4.0	19.0	4.0	9.0	1.0					5.0	17.0	63.0	46.0	113.0	156.0	45.0	29.0	22.0	16.0	36.0	57.0	21.0	21.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	Number	0					[1995-1996,1998-1999,2001-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1995-1996,1998-1999,2001-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																25.0	31.0		43.0	35.0		51.0	15.0	48.0	26.0	32.0	28.0	25.0	34.0	27.0	55.0	41.0	44.0	40.0	24.0	23.0	19.0	23.0	23.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	Number	0					[1980-2000,2002-2003,2010-2013,2015-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-2000,2002-2003,2010-2013,2015-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	36.0	34.0	53.0	29.0	41.0	43.0	27.0	43.0	79.0	49.0	35.0	35.0	26.0	13.0	23.0	23.0	11.0	8.0	4.0	6.0	1.0		2.0	2.0							1.0	1.0	4.0	3.0		1.0	7.0		7.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	Number	0					[1980-1981,1985,1988-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1981,1985,1988-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	385.0	463.0				1150.0			6.0	132.0	518.0	1050.0	1134.0	1281.0	1629.0	1753.0	1801.0	793.0	566.0	721.0	405.0	1470.0	1492.0	1578.0	2347.0	2508.0	6749.0	6983.0	2242.0	3468.0	2160.0	2353.0	2460.0	2660.0	2705.0	2877.0	3324.0	5063.0	5063.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	Number	0					[1980-2002,2004,2006-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-2002,2004,2006-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	12.0	21.0	6.0	24.0	30.0	20.0	13.0	12.0	11.0	8.0	10.0	24.0	12.0	20.0	20.0	19.0	12.0	2.0	28.0	35.0	89.0	97.0	125.0		298.0		653.0	317.0	299.0	34.0	4.0	1.0	11.0	15.0	4.0	10.0	6.0		6.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	Number	0					[1980-1982,1985-1998,2007,2009-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1982,1985-1998,2007,2009-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	13.0	8.0	3.0			4.0	9.0	5.0	2.0	6.0	13.0	11.0	9.0	4.0	3.0	3.0	4.0	1.0	3.0									2.0		3.0	8.0	2.0	6.0	5.0	9.0	4.0	2.0	4.0	4.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	2552.0	2825.0	3368.0	3064.0	2236.0	977.0	987.0	1156.0	3158.0	2141.0	1619.0	1360.0	3160.0	6183.0	4367.0	3538.0	3186.0	3944.0	3219.0	3899.0	5527.0	5476.0	6616.0	6052.0	6838.0	8098.0	9632.0	9957.0	10440.0	9629.0	9399.0	11485.0	12358.0	10368.0	9819.0	9338.0	8652.0	8510.0	8510.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	59.0	68.0	69.0	48.0	50.0	66.0	106.0	71.0	81.0	147.0	84.0	49.0	89.0	108.0	27.0	36.0	31.0	20.0	30.0	23.0	14.0	19.0	22.0	9.0	11.0	9.0	5.0	16.0	14.0	8.0	5.0	13.0	6.0	5.0	5.0	8.0	9.0	10.0	10.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	Number	0					[1983-1985,1988-1989,1991-2006,2009-2010,2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1983-1985,1988-1989,1991-2006,2009-2010,2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.				42.0	33.0	5.0			3.0	4.0		38.0	33.0	50.0	103.0	117.0	112.0	116.0	140.0	110.0	45.0	176.0	163.0	235.0	165.0	197.0	174.0			132.0	96.0			212.0	216.0	234.0	157.0	105.0	105.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	Number	0					[1994-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1994-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.															39.0	227.0	235.0	225.0	202.0	231.0	234.0	226.0	230.0	241.0	256.0	269.0	288.0	268.0	250.0	290.0	132.0	63.0	51.0	61.0	54.0	61.0	70.0	62.0	62.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	Number	0					[2010-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																															264.0	406.0	291.0	121.0	14.0	10.0	8.0		8.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	Number	0					[1980-1998,2002,2004-2008,2010-2013,2016-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1998,2002,2004-2008,2010-2013,2016-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	351.0	312.0	336.0	308.0	333.0	313.0	255.0	296.0	299.0	276.0	311.0	303.0	372.0	352.0	329.0	354.0	327.0	255.0	335.0				313.0		1219.0	556.0	699.0	747.0	969.0		808.0	979.0	979.0	937.0			352.0	413.0	413.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	Number	0					[1999-2007,2013-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1999-2007,2013-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																				20.0	6.0	1.0	9.0	15.0	5.0	14.0	21.0	40.0						43.0	60.0	54.0	35.0		35.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	Number	0					[1990-1991,1993,2015-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1990-1991,1993,2015-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.											139.0	124.0		102.0																						23.0	28.0	16.0	16.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	Number	0					[1980,1982,1985,1989,1991-1993,1995,2000-2002,2004-2007,2011-2013,2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980,1982,1985,1989,1991-1993,1995,2000-2002,2004-2007,2011-2013,2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	5.0		1.0			1.0				3.0		2.0	6.0	2.0		1.0					3.0	7.0	4.0		1.0	3.0	2.0	1.0				2.0	2.0	1.0		2.0			2.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	3324.0	3058.0	6653.0	8361.0	10257.0	2145.0	2119.0	1921.0	1598.0	1323.0	1519.0	1165.0	1342.0	1171.0	750.0	673.0	1359.0	2847.0	3066.0	2966.0	2820.0	2975.0	2743.0	2557.0	2372.0	2373.0	2361.0	2319.0	2058.0	1948.0	1947.0	2042.0	1895.0	2029.0	1722.0	1377.0	1914.0	2307.0	2307.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	533	Aruba	ABW	0	-69.97050586	12.50878756	Number	0					[2002]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2002]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																							3.0																3.0	2002
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	534	Sint Maarten (Dutch part)	SXM	0	-63.06198692	18.03926508	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	54	Melanesia	1	540	New Caledonia	NCL	0	165.5067368	-21.41742531	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	54	Melanesia	1	548	Vanuatu	VUT	1	167.0679779	-15.34445547	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	53	Oceania	1	554	New Zealand	NZL	1	170.4755673	-43.98721568	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	1259.0	1634.0	1377.0	1934.0	1914.0	1732.0	3035.0	2510.0	2705.0	2841.0	3481.0	3598.0	2988.0	2886.0	2670.0	2641.0	2771.0	3823.0	4068.0	2463.0	4587.0	3539.0	2582.0	10124.0	5571.0	4189.0	3412.0	3592.0	3203.0	3412.0	4347.0	4710.0	6152.0	4752.0	4677.0	4259.0	3910.0	2430.0	2430.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	13	Central America	1	558	Nicaragua	NIC	1	-85.03060315	12.84210839	Number	0					[1983-1986,1992-1993,1995,1997,1999-2000,2011-2014]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1983-1986,1992-1993,1995,1997,1999-2000,2011-2014]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.				34.0	27.0	25.0	2.0						4.0	2.0		1.0		4.0		12.0	136.0											61.0	68.0	72.0	62.0				62.0	2014
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	562	Niger	NER	1	9.400167877	17.42143036	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	566	Nigeria	NGA	1	8.097363256	9.585789025	Number	0					[1990,2011-2013]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1990,2011-2013]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.											170.0																					595.0	528.0	645.0					645.0	2013
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	61	Polynesia	1	570	Niue	NIU	0	-169.8601693	-19.05000475	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	154	Northern Europe	1	578	Norway	NOR	1	11.47846389	61.34311134	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	2119.0	1847.0	1849.0	1911.0	1931.0	2165.0	1818.0	2145.0	2447.0	2918.0	2666.0	2821.0	2998.0	2609.0	2321.0	2014.0	1860.0	2942.0	2560.0	2362.0	2412.0	2448.0	520.0	487.0	318.0	542.0	518.0	1774.0	1631.0	1642.0	1631.0	1612.0	1310.0	1430.0	1413.0	1446.0	2525.0	2147.0	2147.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	57	Micronesia	1	580	Northern Mariana Islands	MNP	0	145.7582114	15.19099517	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	57	Micronesia	1	583	Micronesia (Federated States of)	FSM	1	158.225216	6.880670092	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	57	Micronesia	1	584	Marshall Islands	MHL	1	171.0839119	7.110213497	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	57	Micronesia	1	585	Palau	PLW	1	134.5733878	7.502307591	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	34	Southern Asia	1	586	Pakistan	PAK	1	68.80479684	29.36491634	Number	0					[1980,1990-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980,1990-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	349.0										380.0	524.0	436.0	476.0	503.0	474.0	539.0	362.0	385.0	384.0	381.0	350.0	422.0	363.0	416.0	393.0	247.0	188.0	233.0	252.0	238.0	469.0	312.0	282.0	185.0	131.0	214.0	169.0	169.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	13	Central America	1	591	Panama	PAN	1	-81.26616623	8.450965746	Number	0					[1980-1996,2000,2004-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1996,2000,2004-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	31.0	24.0	97.0	215.0	139.0	72.0	44.0	40.0	54.0	5.0	35.0	46.0	40.0	26.0	38.0	80.0	38.0				15.0				91.0	228.0	238.0	231.0	310.0	392.0	378.0	321.0	325.0	266.0	166.0	78.0	13.0	4.0	4.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	54	Melanesia	1	598	Papua New Guinea	PNG	1	145.8587761	-6.756057077	Number	0					[2008,2013,2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2008,2013,2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																													1.0					57.0		70.0			70.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	5	South America	1	600	Paraguay	PRY	1	-60.54854225	-21.70216237	Number	0					[1983-1985,1989-1990,1992-1993]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1983-1985,1989-1990,1992-1993]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.				37.0	21.0	8.0				44.0	35.0		24.0	26.0																									26.0	1993
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	5	South America	1	604	Peru	PER	1	-71.82093277	-13.58939705	Number	0					[1980-1983,1985-1988,1990-1994,1996-1997,1999-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1983,1985-1988,1990-1994,1996-1997,1999-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	331.0	345.0	352.0	357.0		148.0	326.0	333.0	154.0		165.0	193.0	260.0	114.0	235.0		181.0	180.0		271.0	308.0	537.0	550.0	545.0	505.0	388.0	306.0	327.0	359.0	385.0	365.0	385.0	431.0	287.0	332.0	362.0	403.0	510.0	510.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	35	South-eastern Asia	1	608	Philippines	PHL	1	120.8601418	14.16591706	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	904.0	787.0	560.0	1280.0	1127.0	1281.0	1308.0	1226.0	1185.0	1101.0	1092.0	944.0	1048.0	940.0	802.0	589.0	778.0	916.0	563.0	624.0	574.0	1092.0	1125.0	1167.0	1453.0	1642.0	1196.0	1787.0	838.0	1679.0	1153.0	1135.0	1111.0	2207.0	2159.0	2200.0	4006.0	1645.0	1645.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	151	Eastern Europe	1	616	Poland	POL	1	19.40660158	52.1226733	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	7698.0	6102.0	4463.0	4402.0	4185.0	4467.0	3694.0	4057.0	3254.0	3000.0	3647.0	3788.0	3851.0	2941.0	2560.0	2608.0	2565.0	2330.0	2416.0	2236.0	2463.0	2022.0	2262.0	1748.0	1794.0	2522.0	2686.0	3534.0	3590.0	3958.0	3004.0	3112.0	2484.0	2804.0	2852.0	2572.0	3548.0	2904.0	2904.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	620	Portugal	PRT	1	-7.961599811	39.68509315	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	2295.0	1588.0	1213.0	1200.0	637.0	960.0	4037.0	1724.0	929.0	1236.0	563.0	453.0	1253.0	1673.0	1371.0	960.0	542.0	643.0	1801.0	983.0	139.0	194.0	50.0	221.0	204.0	231.0	125.0	187.0	165.0	146.0	140.0	145.0	112.0	130.0	97.0	76.0	38.0	55.0	55.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	624	Guinea-Bissau	GNB	1	-14.40182514	12.11760394	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	35	South-eastern Asia	1	626	Timor-Leste	TLS	1	125.9451052	-8.797497247	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	630	Puerto Rico	PRI	0	-66.47591017	18.22753799	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	145	Western Asia	1	634	Qatar	QAT	1	51.19152467	25.28355379	Number	0					[2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																																						37.0	37.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	638	Réunion	REU	0	55.53171398	-21.13183266	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	151	Eastern Europe	1	642	Romania	ROU	1	24.98481009	45.83893563	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	2008.0	2504.0	2501.0	2608.0	2585.0	2786.0	2750.0	2848.0	2921.0	2913.0	1428.0	2127.0	2100.0	1713.0	1804.0	1860.0	1860.0	1417.0	1818.0	1050.0	1137.0	893.0	809.0	932.0	1100.0	759.0	787.0	684.0	689.0	681.0	447.0	430.0	384.0	451.0	356.0	305.0	355.0	407.0	407.0	2017
