topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_latest_year	latest_year
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.019100000000000002	0.038200000000000005	0.038	0.0189	0.0189	0.0	0.0562	0.018600000000000002	0.0557	0.018500000000000003	0.0184	0.0183	0.0182	0.0545	0.0545	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	3.3542	3.5197000000000003	3.2858	3.7147	3.4038	3.3275	3.326	3.3192	3.5268	3.3265000000000002	3.5451	4.605	5.9233	5.9002	5.9002	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Incidents per 100,000 population	0					[2003,2005-2010]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003,2005-2010]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	2.0528		1.9614	0.766	0.2505	0.11520000000000001	0.2099	0.0945							0.0945	2010
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Incidents per 100,000 population	0					[2003-2005,2008-2012]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2005,2008-2012]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	3.6619	4.7659	5.6485			2.1546	0.5811000000000001	0.5164	0.5743	0.27940000000000004					0.27940000000000004	2012
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Incidents per 100,000 population	0					[2004-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		2.2395	2.1146	1.9573	2.2435	2.2889	6.3311	6.0535	6.0815	6.3935	6.0653	6.121	5.8293	5.8089	5.8089	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Incidents per 100,000 population	0					[2004-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		0.2129	0.2212	0.2469	0.2636	0.2627	0.1398	1.5114	1.3832	1.2216	0.8391000000000001	0.5149	0.7934	0.5449	0.5449	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Incidents per 100,000 population	0					[2005-2012,2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2012,2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0		0.0	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Incidents per 100,000 population	0					[2004-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		0.3985	0.3971	0.42550000000000004	0.7153	1.5207000000000002	1.1316	0.9091	0.8295	0.5435	3.3277	2.826	2.4735		2.4735	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Incidents per 100,000 population	0					[2003-2008]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2008]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.1504	0.042100000000000005	0.1653	0.0	0.17830000000000001	0.2422									0.2422	2008
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Incidents per 100,000 population	0					[2006,2009-2013,2015-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006,2009-2013,2015-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				0.13340000000000002			0.2682	0.2679	0.1335	0.0	0.0		0.0	0.0	0.0	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Incidents per 100,000 population	0					[2009-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2009-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.							0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Incidents per 100,000 population	0					[2011-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2011-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.									0.443	0.9288000000000001	0.5891000000000001	0.9763000000000001	0.4687	0.2414	0.2414	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Incidents per 100,000 population	0					[2003-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.0	0.014700000000000001	0.0	0.0	0.043500000000000004	0.0	0.0	0.0142	0.0	0.0	0.014				0.014	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.35500000000000004	0.18780000000000002	0.0694	0.1293	0.0698	0.1101	0.1406	0.18130000000000002	0.1212	0.0912	0.0711	0.030600000000000002	0.1124	0.051300000000000005	0.051300000000000005	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Incidents per 100,000 population	0					[2004-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		2.0714	1.9956	2.0647	2.3363	2.5278	2.7885	3.1227	3.581	3.768	5.1199				5.1199	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Incidents per 100,000 population	0					[2008-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2008-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.						0.263	0.2026	0.1641	0.18480000000000002	0.1587	0.1432	0.1317	0.1472	0.1433	0.1433	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Incidents per 100,000 population	0			[2008-2014]: Data refer to Central Iraq.	[2008-2014]: Les données se réfèrent l'Iraq central.	[2008-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2008-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.						5.7686	6.4906	5.2826	3.7576	2.9209	2.6951	3.7243			3.7243	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	1.3088	1.7923	1.7565	1.8822	2.4101	1.7151	3.1961	2.8961	2.3378	2.159	1.73	1.1309	1.9361000000000002	1.5197	1.5197	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Incidents per 100,000 population	0					[2004-2008,2010-2011]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2008,2010-2011]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		6.1371	6.3305	5.6697	4.8681	4.7905		3.5955	3.5012						3.5012	2011
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Incidents per 100,000 population	0					[2003-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.227	0.26330000000000003	0.6258	0.47050000000000003	0.6137	0.5462	0.5852	0.5876	0.5957	0.5709000000000001	0.5447000000000001	0.4984	0.4823		0.4823	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Incidents per 100,000 population	0					[2005-2008,2012-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2008,2012-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			1.1295	1.3767	1.3691	1.5412				0.38720000000000004	0.7364	0.9434	0.48750000000000004	0.3819	0.3819	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.2218	0.24960000000000002	0.21580000000000002	0.1549	0.16110000000000002	0.12140000000000001	0.1213	0.1447	0.11910000000000001	0.1479	0.1442	0.1545	0.15	0.1786	0.1786	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	Incidents per 100,000 population	0					[2005-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			0.5920000000000001	0.5353	0.5303	0.5562	0.7415	0.7744000000000001	1.2074	0.4787	0.6683	0.43460000000000004	0.4451		0.4451	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	Incidents per 100,000 population	0					[2005-2006]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2006]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			0.49000000000000005	0.5729000000000001											0.5729000000000001	2006
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	Incidents per 100,000 population	0					[2004-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		0.67	0.4217	0.5938	0.45420000000000005	0.1865	0.2361	0.19110000000000002	0.1295	0.1718	0.1316	0.0717	0.23290000000000002		0.23290000000000002	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	Incidents per 100,000 population	0					[2006-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				0.2597	0.3159	0.5262	0.6035	0.448	0.5146000000000001	0.3904	0.1136	0.15280000000000002	0.15610000000000002	0.1516	0.1516	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	Incidents per 100,000 population	0					[2004-2009]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2009]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		12.908	12.2989	11.6941	13.1421	12.3287	12.6998								12.6998	2009
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.3392	0.47640000000000005	0.47290000000000004	0.2536	0.6551	0.4751	0.11230000000000001	1.5491000000000001	1.1985999999999999	1.0726	0.7213	0.8832000000000001	0.9207000000000001	0.8904000000000001	0.8904000000000001	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	Incidents per 100,000 population	0					[2008-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2008-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.						21.8679	13.6978	12.8887	14.2316	18.5095	23.0094	18.3999	16.9359	177.7355	177.7355	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	Incidents per 100,000 population	0					[2007-2009]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2009]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					3.2286	2.0001	3.0705								3.0705	2009
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	1.1276	1.7991000000000001	0.2664	0.35950000000000004	0.40940000000000004	0.1381	0.41950000000000004	0.3776	0.3345	0.048400000000000006	0.882	0.8432000000000001	0.8531000000000001	0.4055	0.4055	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	Incidents per 100,000 population	0					[2005-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	1.0837	1.8336999999999999	2.0931	1.8162	2.0245	1.8976000000000002	1.8618999999999999	2.2088	1.5585	2.1401	1.5347	1.4856	1.6713	1.2003	1.2003	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	Incidents per 100,000 population	0					[2006-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				3.6516	7.5834	6.8027	8.06	5.3161	9.0395	10.7065	8.8119	9.3472			9.3472	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	Incidents per 100,000 population	0					[2008-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2008-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.						0.0	0.0	0.3725	0.0	0.0	0.17370000000000002	0.0	0.0	0.0	0.0	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	Incidents per 100,000 population	0					[2010-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2010-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.								0.0	0.0046	0.0045000000000000005	0.0261	0.059300000000000005	0.0454		0.0454	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	Incidents per 100,000 population	0					[2004,2007-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004,2007-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		0.3221			0.5951000000000001	1.449	3.9492000000000003	7.1328	5.0649	4.4018	2.0131				2.0131	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	Incidents per 100,000 population	0					[2008-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2008-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	Incidents per 100,000 population	0																						
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	Incidents per 100,000 population	0					[2009-2011]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2009-2011]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.							2.7331000000000003	2.8046	3.9967						3.9967	2011
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	0.16	0.3019	0.29960000000000003	0.5405	0.3916	0.798	1.006	1.0945	1.1286	1.2514	1.5408	1.2816	0.7030000000000001	0.9146000000000001	0.9146000000000001	2016
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	National kidnapping rate	SYB100	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	Incidents per 100,000 population	0					[2005-2006,2014-2016]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2006,2014-2016]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			0.0	5.8126								0.0	2.6105	2.5967000000000002	2.5967000000000002	2016
