topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	ODACode	ODADesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1975	value_1976	value_1977	value_1978	value_1979	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	_T	Total	Percent of GNI	0					[1977-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1977-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.			4.77	2.98	2.81	3.5300000000000002	5.46	5.13	5.84	19.48	21.24	13.15	9.2	8.71	5.68	5.19	5.59	4.24	2.61	7.47	3.29	3.37	2.37	1.48	2.2800000000000002	3.47	2.36	2.07	1.9900000000000002	2.92	7.89	4.0	3.63	4.06	6.47	4.63	1.6099999999999999	1.0	1.54	4.52	2.5	0.8400000000000001	0.54	0.54	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.8400000000000001	1.16	0.77	0.53	0.6	0.54	0.45	0.51	0.64	0.52	0.8	1.74	3.45	2.75	2.9	2.48	2.06	1.92	1.94	1.53	1.42	1.18	1.46	1.2	1.55	1.37	1.22	1.23	1.2	0.9900000000000001	1.01	1.69	1.4	1.42	1.04	1.0	0.77	0.62	0.9400000000000001	0.49000000000000005	0.66	0.4	0.49000000000000005	0.49000000000000005	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	_T	Total	Percent of GNI	0					[1986-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1986-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.												9.5	11.52	11.32	16.05	11.58	13.25	14.23	12.84	10.82	11.51	7.89	10.38	10.37	7.03	5.25	10.53	8.71	7.83	8.09	7.26	4.3	4.69	5.42	3.62	3.37	3.32	8.95	5.98	6.8	6.42	6.38	4.38	4.38	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	2.1	5.12	2.74	5.42	5.9	4.75	10.23	5.83	3.62	2.69	2.7800000000000002	5.78	9.03	7.13	15.47	59.92	53.23	24.01	23.52	14.16	12.01	13.66	35.0	11.63	8.72	9.63	10.04	7.08	8.58	14.99	13.05	8.62	4.4	6.21	5.44	4.66	4.12	3.98	3.42	5.27	1.02	2.0	1.4	1.4	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	_T	Total	Percent of GNI	0					[1996-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1996-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																						11.34	8.38	9.4	5.14	4.58	4.73	4.39	6.34	7.94	8.58	11.17	10.57	12.58	15.02	43.49	19.94	16.01	13.58	12.26	11.94	13.29	11.59	11.59	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	3.44	2.31	2.02	2.71	3.2800000000000002	3.5700000000000003	3.27	4.51	4.99	6.8	6.84	7.38	6.43	7.78	7.2	14.7	10.69	10.17	8.78	7.88	10.27	6.32	6.19	5.68	14.54	5.8100000000000005	7.69	5.11	4.08	6.48	7.04	5.03	3.43	3.48	3.0	3.11	2.15	3.2800000000000002	3.65	3.34	2.77	2.05	2.07	2.07	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	_T	Total	Percent of GNI	0					[1975-1996]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1996]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	-0.01	0.02	0.01	0.01	0.05	0.04	0.030000000000000002	0.030000000000000002	0.030000000000000002	0.04	0.060000000000000005	0.05	0.04	0.04	0.060000000000000005	0.05	0.04	-0.04	0.030000000000000002	0.02	0.01	0.01																						0.01	1996
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	1.6600000000000001	1.73	0.8300000000000001	0.8400000000000001	0.9	1.19	1.03	0.8300000000000001	0.8500000000000001	0.8	0.7000000000000001	0.8200000000000001	0.62	0.67	0.61	0.45	1.04	0.87	0.54	0.73	0.49000000000000005	0.5	0.41000000000000003	0.39	0.33	0.3	0.36000000000000004	0.34	0.12000000000000001	0.11	0.23	0.15	0.11	0.17	0.19	0.17	0.18000000000000002	0.09000000000000001	0.13	0.15	0.15	0.12000000000000001	0.12000000000000001	0.12000000000000001	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	2.3	1.78	1.13	1.26	1.46	1.35	1.17	1.03	0.9500000000000001	0.8200000000000001	0.7200000000000001	0.91	1.67	1.9500000000000002	1.9700000000000002	1.58	1.6099999999999999	1.57	1.23	0.87	0.64	0.48000000000000004	0.38	1.4100000000000001	1.65	1.07	0.9400000000000001	0.68	0.77	0.04	0.92	0.35000000000000003	0.18000000000000002	0.23	0.17	0.18000000000000002	0.04	0.01	0.01	-0.04	0.0	-0.01	0.030000000000000002	0.030000000000000002	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	_T	Total	Percent of GNI	0					[1975-1990,1993-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1990,1993-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.0	-0.01	0.05	0.32	0.01	0.030000000000000002	0.01	0.0	0.030000000000000002	0.01	0.01	0.01	0.05	0.07	0.07	0.09000000000000001			0.22	0.18000000000000002	0.19	0.14	0.18000000000000002	0.15	0.14	0.12000000000000001	0.09000000000000001	0.09000000000000001	0.09000000000000001	0.1	0.05	0.04	0.030000000000000002	0.030000000000000002	0.02	0.02	0.02	0.030000000000000002	0.030000000000000002	0.02	0.030000000000000002	0.030000000000000002	0.030000000000000002	0.030000000000000002	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	_T	Total	Percent of GNI	0					[1980-1990,2004-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1980-1990,2004-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.						0.02	0.7100000000000001	0.01	0.02	0.0	0.04	0.060000000000000005	0.16	0.01	0.02	0.04														12.68	43.51	13.46	10.19	7.13	2.43	1.55	1.03	0.5900000000000001	0.66	0.5900000000000001	0.8300000000000001	1.35	1.49	1.49	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	_T	Total	Percent of GNI	0					[1975-1996]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1996]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	3.18	4.42	4.76	5.59	5.74	3.88	3.15	3.23	4.55	4.66	7.82	6.09	3.24	2.6	2.5	2.41	2.66	2.8200000000000003	1.7200000000000002	1.48	0.34	2.08																						2.08	1996
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	2.66	2.39	1.71	1.71	1.84	2.17	1.56	1.94	2.5300000000000002	1.94	1.8599999999999999	2.06	2.61	4.57	4.71	7.45	6.91	7.71	7.89	21.14	12.11	8.6	4.06	8.05	3.81	3.61	1.88	9.88	1.9500000000000002	1.09	0.56	1.45	0.88	2.51	10.29	3.5300000000000002	5.89	11.11	4.26	2.68	2.03	1.74	2.12	2.12	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.7000000000000001	0.68	0.79	4.48	5.15	4.52	4.88	5.24	5.15	7.9	9.06	7.03	5.47	5.3	6.39	6.53	4.49	3.8	2.01	2.34	1.82	0.86	0.93	0.27	-0.2	0.16	0.68	0.31	0.12000000000000001	0.91	0.42000000000000004	0.36000000000000004	0.26	0.6900000000000001	1.34	1.11	0.29000000000000004	0.19	0.51	0.7100000000000001	0.43	0.2	0.43	0.43	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	_T	Total	Percent of GNI	0					[1993-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1993-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																			0.07	0.25	0.29000000000000004	0.5700000000000001	0.5700000000000001	0.9600000000000001	1.03	1.08	0.7200000000000001	0.81	1.0	0.68	0.43	0.25	0.28	0.3	0.29000000000000004	0.17	0.12000000000000001	0.07	0.04	0.05	0.05	0.05	0.04	0.04	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	34.97	33.42	20.79	17.95	44.16	39.94	27.93	18.94	17.2	14.3	12.38	10.13	9.89	7.97	8.41	24.12	23.59	8.57	5.87	6.31	8.38	7.68	6.76	5.32	5.44	6.47	4.93	5.83	12.8	5.17	5.49	3.7	3.5700000000000003	3.2800000000000002	3.06	3.64	3.41	3.79	4.21	7.62	5.8	7.14	7.33	7.33	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	3.94	4.64	3.71	4.8	5.8	5.61	6.75	7.85	6.84	6.82	7.2	6.33	7.25	10.36	13.18	14.39	11.78	11.27	16.98	9.99	8.4	5.04	3.47	2.97	2.45	4.09	3.68	2.98	3.55	4.11	4.04	3.66	4.18	3.8	4.82	4.09	5.91	5.29	6.07	4.39	3.89	3.12	3.34	3.34	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	_T	Total	Percent of GNI	0					[1975-1999]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1999]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	1.15	0.73	0.62	0.32	0.2	0.22	0.46	0.04	0.01	-0.04	-0.01	-0.02	0.01	0.01	0.02	0.02	0.02	0.0	-0.01	-0.030000000000000002	0.01	-0.030000000000000002	-0.030000000000000002	-0.01	-0.01																			-0.01	1999
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	_T	Total	Percent of GNI	0					[1975-1995]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1995]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.0	0.0	0.0	0.01	0.0	0.030000000000000002	0.030000000000000002	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.05	0.07	0.030000000000000002	0.01	0.02	0.01																							0.01	1995
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	_T	Total	Percent of GNI	0					[1992-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1992-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																		0.91	4.7	10.32	15.05	11.42	11.02	12.52	17.32	15.01	8.83	10.24	9.39	9.8	10.03	9.71	6.78	6.41	6.2	8.29	7.9	7.31	7.8	8.75	11.99	7.99	6.28	6.28	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	_T	Total	Percent of GNI	0					[1984-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1984-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.										1.9	1.51	2.2800000000000002	4.98	11.71	14.99	12.1	10.61	12.68	11.68	12.4	14.02	13.31	14.27	17.08	17.52	14.07	12.04	13.84	13.28	10.18	9.04	9.42	8.44	8.82	6.58	5.83	4.5600000000000005	4.29	3.75	3.74	3.43	2.64	3.01	3.01	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	_T	Total	Percent of GNI	0					[1989-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1989-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.															3.46	8.25	2.6	1.9	1.81	2.3	1.57	1.67	1.63	1.96	1.1	1.1400000000000001	1.13	1.12	3.19	1.31	1.08	3.69	3.8200000000000003	3.6	1.65	1.17	1.19	1.63	1.36	1.74	2.0	2.34	2.52	2.52	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	11.35	9.97	10.21	11.13	12.84	13.4	14.24	13.29	13.81	14.78	18.36	14.52	14.19	13.44	16.5	14.54	11.42	11.81	12.25	9.57	8.41	8.15	6.92	5.19	2.65	3.29	4.65	6.86	4.78	4.6	3.14	3.17	5.27	5.8	5.06	8.47	7.79	8.93	11.14	3.71	2.99	4.34	4.96	4.96	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	_T	Total	Percent of GNI	0					[1975-1989,1997-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1989,1997-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	3.25	4.1	4.41	5.86	8.95	10.44	11.84	12.22	15.47	16.17	11.2	13.0	9.89	7.6	10.24								28.78	22.43	28.13	15.75	10.54	14.51	40.6	69.28	56.37	57.72	191.97	181.22	50.52	127.23	53.64	38.45	32.58	44.62	62.4	44.79	33.53	33.53	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	_T	Total	Percent of GNI	0					[2005-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2005-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																															0.05	0.07	0.030000000000000002	0.08	0.060000000000000005	0.01	1.85	0.11	0.2	0.5	0.52	0.54	0.8300000000000001	0.8300000000000001	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	_T	Total	Percent of GNI	0					[1982-1999]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1982-1999]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.								0.060000000000000005	0.05	0.030000000000000002	0.030000000000000002	0.02	0.01	0.02	0.01	0.01	0.0	0.0	0.0	0.01	-0.060000000000000005	0.01	0.01	0.01	0.01																			0.01	1999
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	3.62	2.83	2.5700000000000003	3.39	3.97	5.71	6.59	6.94	5.29	5.35	6.72	9.93	13.68	13.0	15.0	13.42	18.31	12.51	11.16	10.18	9.97	9.24	24.25	13.22	9.86	8.52	8.38	8.64	10.11	29.23	18.47	14.43	12.31	9.05	5.14	5.53	4.59	3.84	4.86	5.67	7.23	6.48	6.99	6.99	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	10.11	9.47	10.1	10.77	14.3	12.41	11.83	10.83	10.03	15.74	10.43	17.32	24.5	28.33	27.1	27.24	25.48	32.82	24.51	41.36	32.23	21.97	13.12	25.44	25.77	26.25	24.43	11.0	16.41	14.79	15.86	18.25	17.38	17.45	12.62	14.84	10.12	19.87	21.14	15.82	17.01	23.45	24.6	24.6	2017
