topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	US dollars	6.0		Millions			[1985-1994]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1994]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-87.2407	-59.3723	-25.5312	25.5069	-51.2774	-45.6174	-65.5744	-85.6883	-116.6397	-37.7446																									-37.7446	1994
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-1412.98	-1191.44	-734.9	-231.4	-690.86	-484.61	-97.7	-956.9	-2552.2	-1587.0	-1349.6	-3082.6523	-3660.1918	-3918.4305	99.338	-897.5264	-1100.1279	-580.0759	-222.1935	2821.1764	1824.6251	7004.2244	7423.0025	-6698.5242	3220.0173	3068.7887	-4083.9871	-10470.6931	-11237.0282	-4287.967	-5647.4715	-3960.0357	-5964.5238	-9157.2606	-9157.2606	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	US dollars	6.0		Millions	For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-11417.0	-7034.0	300.0	-3802.0	-4317.0	11997.0	13272.0	6401.0	-11609.0	6908.0	1618.39	7243.0	36963.0	31472.0	21115.0	20518.382	17401.0	35421.998	43051.5829	68940.9607	132378.4938	231843.0411	353182.6772	420568.5161	243256.5679	237810.3896	136096.7616	215391.7475	148203.9499	236046.5779	304164.4456	202203.4239	195116.6685	49091.5884	49091.5884	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-1809.0	383.0	336.0	-216.0	-201.0	542.0	2348.8	900.7	-2102.4	-3666.9724	-4515.8763	-4641.2402	-5750.5139	-4857.624	670.9824	832.5429	-1037.7022	-1302.4561	-945.977	-782.0036	-1890.8529	-2909.2441	-6016.6562	-6460.6497	-4649.0189	-8732.1618	-9802.6649	-11364.3142	-12500.4279	-19762.0724	-18563.4773	-12008.1453	-10341.4179	-12908.4979	-12908.4979	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	US dollars	6.0		Millions			[1985-1995,2003-2012]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1995,2003-2012]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-14.2568	-15.6857	-21.3653	-6.5168	5.4074	-10.4752	-10.2494	-14.1902	9.5741	-7.2166	-18.9632								-18.3987	-20.6984	-26.8402	-22.5185	-31.5771	-68.714	-39.2272	-39.2973	-55.427	-41.141							-41.141	2012
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	US dollars	6.0		Millions			[1985-2016]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2016]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-161.2664	-600.7022	-222.6831	-445.4517	-84.9508	-251.226	-461.5272	-316.5946	-552.686	-793.4011	-625.2028	-650.8502	-155.8468	-240.6078	-230.6484	648.134	-28.4242	-34.4511	520.4746	674.4468	695.587	124.1179	-2105.0843	865.7737	-1365.7851	900.3305	2070.4273	2421.3972	1936.4018	678.8751	-4628.7096	-3593.5711			-3593.5711	2016
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	US dollars	6.0		Millions			[2005-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2005-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																					-388.6	47.8	527.0	-151.0	-1123.1	-2173.5	-1280.6023	-1260.4615	-3108.8032	-1722.6147	-1483.7594	-1504.0669	-1241.4241	-2169.0649	-2169.0649	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-126.01	-80.0	-256.43	-178.5	-414.9	-424.0	-75.2	-370.4	-620.2	-233.6	-358.142	-263.67	-480.876	-520.75	-666.4489	-684.5552	-514.2651	-860.0753	-899.6918	-675.0403	-860.0471	-938.7162	-1498.8089	-2580.5474	-560.581	-1213.8743	-2265.0576	-2411.09	-2431.1686	-2453.0963	-1921.263	-1257.2761	-1815.4387	-1877.753	-1877.753	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	US dollars	6.0		Millions			[1993-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									694.2833	770.5342	-1441.8872	-1091.4258	-2499.5827	-1369.2913	-1502.4467	-503.3067	-668.075	-1861.8813	-2129.9232	-1800.2557	-2478.7085	-3246.1649	-4351.9427	-6213.968	-3158.0423	-894.4045	-375.6774	-207.9484	566.9023	448.0607	2491.5625	1389.8739	2997.4549	1459.0362	1459.0362	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-180.2295	-18.9137	-7.6908	-107.5802	-248.6733	-154.3399	-420.3015	-638.1958	109.7697	74.3614	-205.1191	-467.7134	-418.0759	291.4175	-170.2327	-488.0558	-322.2484	-379.1659	-292.0626	-826.7575	-970.8558	-1279.3591	-1830.8932	-4222.9483	-1986.476	-2905.9493	-1099.2625	-1525.5097	-1193.0248	-1008.2072	-279.9031	-1014.284	-1852.327	-1684.5364	-1684.5364	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	US dollars	6.0		Millions			[1993-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									466.3334	-819.8754	-1373.5231	-4127.553	-3621.726	-1308.2869	-1465.7512	-2689.7553	-3272.5735	-4264.8357	-5785.4851	-4457.2112	-2809.7042	-3996.0844	-8945.6189	-4407.9526	-4869.7683	-7351.2045	-5020.0591	-3158.4974	-1105.8904	457.7199	460.9916	3015.9079	3148.0063	860.0486	860.0486	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-38.9527	-52.8435	-34.2899	-105.493	-13.4225	-18.1412	-216.3843	-72.7129	-58.7518	10.5518	-166.9668	-40.9553	-153.9553	-132.5112	-155.5766	-80.5827	-74.9269	-156.1952	-331.2068	-288.4927	-226.0847	-217.0054	-534.0575	-536.021	-648.9346	-530.3375	-516.1625	-576.9689	-673.1755	-884.9147	-744.7208	-808.8393	-927.3051		-927.3051	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-2767.0437	-4490.0715	-3001.5048	-1339.8785	-1117.6612	1371.5461	1983.2749	4198.7523	4831.7063	3189.3865	1854.784	3089.6725	921.2627	-2008.095	3047.1922	2261.836	4848.0724	3460.4096	6963.066	5940.8381	11007.3844	9461.6568	4841.519	10413.1168	11323.4614	21051.0114	22681.9533	20460.9907	26685.6459	31353.3326	24953.2519	24694.7456	26270.1928	19977.1002	19977.1002	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-6.3013	-7.0261	-7.012	-12.2313	-45.511	-43.5276	-34.1852	-27.1222	-18.1963	-26.1556	-40.2407	-51.163	-42.2519	-23.063	-35.7741	-59.8185	-52.1381	-47.3548	-53.1764	-58.8564	-76.0811	-49.8516	-86.9495	-129.8853	-111.0791	-80.1847	-67.9065	-92.105	-72.1492	-36.6938	-36.8439	-48.5683	201.5007		201.5007	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-107.6	-183.4	-364.1	-18.9	-327.3	-279.6	-157.3	-707.9	-532.9	-283.0	-182.8	-212.7	-163.0	-338.4	-429.2	-1026.5	-740.8	-797.9	1036.18	1041.48	-472.91	-1287.41	-2166.3	-4519.7	-2302.9	-4023.5	-4358.7	-3970.57	-2567.9	-2170.2	-1280.3	-814.7	-133.1	-1159.6	-1159.6	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	76.0	-582.0	-1187.0	-680.0	-715.0	-360.0	-708.0	-122.0	-848.89	-898.32	-1000.01	-54.84	-456.78	-2098.5	918.12	1112.6248	-551.1757	-1219.0249	-386.8185	-479.4227	473.9255	1739.9269	1886.4888	1769.6107	312.9194	-1582.3532	-399.8422	-152.9512	-943.814	-677.4432	-2223.3428	1323.926	-481.1658	-1357.8328	-1357.8328	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-28.68	116.8554	135.8	25.8	-194.44	-151.745	-167.4636	-108.9604	-81.8155	-17.9865	-261.5773	-169.0463	-97.7587	-90.691	-239.3	-430.5	-150.3	-405.15	-702.198	-641.875	-621.59	-765.56	-1216.56	-1532.17	-312.1965	-532.8158	-1111.7645	-1239.8011	-1518.4201	-1213.5827	-753.7572	-550.1211	-464.5898	-1241.7547	-1241.7547	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	US dollars	6.0		Millions			[1987-1996]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1987-1996]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.			-24.2034	-16.5386	-20.9963	-18.9925	-40.7186	-10.5746	2.8429	-0.38180000000000003	-123.4042	-344.039																							-344.039	1996
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	106.2802	-327.1498	-216.8599	-227.5362	-144.3961	-293.7681	103.1014	-119.9564	-50.0	125.4187	39.3778	79.5691	-40.2519	-332.6101	-465.2243	13.4572	-373.3899	-136.6406	-136.3843	-667.8371	-1567.7501	-1785.8989	-828.0049	-1805.7408	-2190.6538	-425.4296	-783.0573	-2985.2739	-2998.5634	-5727.0167	-7511.062	-8269.3567	-5565.9128		-5565.9128	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	US dollars	6.0		Millions			[1992-2000]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1992-2000]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.								187.9343	107.2055	123.591	-31.4705	-59.7504	4.9631	-292.7435	-208.7724	-104.657																			-104.657	2000
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	US dollars	6.0		Millions			[1992-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1992-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.								36.2299	21.6311	-166.2924	-157.8056	-398.2355	-561.7296	-478.4334	-294.6442	-299.0093	-324.6213	-779.3412	-1115.3806	-1369.1987	-1386.3951	-2585.4666	-3503.236	-2216.5643	525.5321	343.6674	308.8337	-444.797	132.6883	196.6846	419.7552	474.8087	860.8324	570.8812	570.8812	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	US dollars	6.0		Millions			[1998-2011]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1998-2011]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.														223.97	176.08	99.19	146.2	125.74	-6.5600000000000005	129.7057	31.1811	21.2405	-80.5696	-30.5789	-24.6355	144.2763	194.3044								194.3044	2011
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	18.7247	16.7716	27.3343	70.5467	7.4831	-93.9964	-68.2454	-61.2778	-138.0876	-112.7636	-112.7044	13.5395	-34.149	-59.894800000000004	12.6928	-25.5056	-67.6032	15.7469	-52.5083	-251.2436	-205.5326	-506.0404	-386.9956	-526.411	-124.2652	-149.4564	-195.0094	-56.9606	-406.9418	-294.4489	-178.0619	-194.4597	-371.8578	-493.181	-493.181	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-806.2587	-693.3088	-1731.4743	-2693.8795	-5797.0606	-6962.269	-6807.3734	-5115.9074	-1135.0041	1110.4438	5231.3568	5002.5804	6632.8004	7339.6291	8044.7752	10526.4428	12077.3463	12077.6499	8534.171	12542.3615	7788.4214	7996.5023	9581.2284	5710.3879	4408.598	2792.2049	-4796.9211	-5900.5743	-5238.7287	-4331.0809	-1681.492	-1784.7288	-706.0224	-5189.6362	-5189.6362	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-34.5979	2429.9905	-4445.8329	-4618.9081	-4671.0106	-9944.2282	-6518.2554	3893.4299	8989.7854	7415.274	10840.3366	20560.6124	37801.1486	37698.5459	50694.4064	16123.7216	20956.9622	17636.3565	15982.5909	9174.1257	-136.7233	516.4445	-8724.4629	-28183.442	-22058.7586	-22034.2881	-29489.812	-32885.0958	-24381.3939	-37355.6426	-9130.2194	-12202.0956	-16465.3573	-19014.108	-19014.108	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	US dollars	6.0		Millions			[2002-2016]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2016]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		6.0649	-119.2166	185.7957	8.7342	159.7971	271.3654	-430.7588	-170.9603	-17.9195	175.3627	78.1292	197.4546	264.3204	291.1815	411.963			411.963	2016
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	US dollars	6.0		Millions			[1991-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1991-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.							102.0701	70.0424	111.0392	80.2212	77.6385	68.4781	53.297	43.8778	69.5022	33.305	68.8495	69.9017	79.034	3.151	20.1327	-16.5653	-171.3529	-225.386	-71.1002	50.4893	-171.8424	-147.9679	-133.5802	-229.8943	-301.6655	-170.0315	-293.6023		-293.6023	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	US dollars	6.0		Millions			[1985-2005,2007-2015]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2005,2007-2015]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-162.4884	-1057.4466	-449.0968	-615.5148	-192.1894	167.7044	74.7943	-168.1201	-49.0884	317.3604	514.6592	888.6166	531.3573	-595.5368	390.3904	1000.9954	517.3889	338.033	765.896	924.4805	1982.9709		2748.1536	3829.611	804.0854	2453.1869	2604.4481	1977.6343	1462.6325	1112.0659	140.996				140.996	2015
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	US dollars	6.0		Millions			[1997-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1997-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.													-514.2	-275.7	-198.4	-175.8997	-197.0945	-216.9128	-382.2088	-356.2043	-695.658	-1191.3028	-1992.0564	-2811.2109	-1141.1458	-1198.8038	-1843.0798	-1882.7412	-955.3173	-1784.4536	-1766.6843	-1890.0759	-1330.7626	-1249.2214	-1249.2214	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	US dollars	6.0		Millions			[1985-1997,2003-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1997,2003-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	7.6876999999999995	3.0914	14.2429	32.258	15.5111	24.1744	11.9579	38.1656	-5.1654	8.0998	-8.1389	-47.0789	-22.9535						2.6358	-30.3218	-43.3916	-65.6	-79.2748	-6.2885	28.0038	17.4996	-108.1426	-92.7829	-97.1092	-84.5573	-99.1738	-95.6033	-110.8271		-110.8271	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	US dollars	6.0		Millions			[1995-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1995-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.											-983.7	-1424.4	-1547.545	-1038.3113	-1191.7893	-856.6114	-827.8701	-485.5513	-1070.5567	-1587.9422	-1365.346	-1233.4964	-418.5272	380.5993	-1143.3749	-1306.9438	-2069.5074	-1821.1362	-2383.6798	-2149.125	-2065.7646	-1941.3328	-1563.6644	-1659.2448	-1659.2448	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	17994.0516	38661.4566	44216.5207	53961.0612	57052.6945	46455.961	-26563.7572	-25254.6808	-21408.0243	-33446.378	-32191.0092	-17018.3523	-11520.7182	-15635.1481	-31387.9081	-33893.7556	-7100.7078	39669.9495	35966.7151	127393.4607	133161.4627	173445.0575	235823.2436	213282.3947	200992.2234	196220.0007	231818.3758	251639.9633	245288.9206	278342.1955	288111.5256	293670.0957	296172.3138	291198.6364	291198.6364	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-133.9	-85.32	-97.9	-67.1	-93.9	-223.2	-252.052	-377.0	-558.8	-254.6	-143.7	-306.85	-403.464	-521.73	-964.3	-386.4176	-427.4679	-105.2376	101.6866	-590.1883	-1104.6095	-1056.0744	-2378.7842	-3327.4289	-1897.1655	-2747.34	-3541.3157	-4911.7137	-5704.0345	-3694.5753	-2823.6403	-2832.0473	-2002.64		-2002.64	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Current account	SYB066	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	US dollars	6.0		Millions			[1985-1994,2006-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1994,2006-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-1.7166000000000001	-2.6271	-3.2958	-1.8361	-1.5372	-9.1869	4.2866	-9.0941	-4.1052	1.3826												-9.6765	-2.5094000000000003	-5.2472	-16.5652	0.19460000000000002	-17.302	3.62	-10.1314	56.0464	56.248	19.2197	70.5011		70.5011	2017
