topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	Incidents per 100,000 population	0					[2007-2008]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2008]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					5.09	6.9								6.9	2008
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	Incidents per 100,000 population	0			[2005-2015]: Break in the time series.	[2005-2015]: Discontinuité dans la série.	[2005-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			44.61	43.53	39.6	63.53	61.81	57.78	55.09	53.02	49.56	47.13	43.46	43.46	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	533	Aruba	ABW	0	-69.97050586	12.50878756	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	534	Sint Maarten (Dutch part)	SXM	0	-63.06198692	18.03926508	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	54	Melanesia	1	540	New Caledonia	NCL	0	165.5067368	-21.41742531	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	54	Melanesia	1	548	Vanuatu	VUT	1	167.0679779	-15.34445547	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	53	Oceania	1	554	New Zealand	NZL	1	170.4755673	-43.98721568	Incidents per 100,000 population	0					[2005-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			59.62	67.41	65.79	63.75	65.28	66.67	75.99	76.4	83.74	83.15		83.15	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	13	Central America	1	558	Nicaragua	NIC	1	-85.03060315	12.84210839	Incidents per 100,000 population	0			[2010]: Break in the time series.	[2010]: Discontinuité dans la série.	[2010]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2010]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.								63.2						63.2	2010
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	562	Niger	NER	1	9.400167877	17.42143036	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	566	Nigeria	NGA	1	8.097363256	9.585789025	Incidents per 100,000 population	0					[2007-2010,2012-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2010,2012-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					1.05	0.9	1.26	1.1		0.8400000000000001	1.03			1.03	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	61	Polynesia	1	570	Niue	NIU	0	-169.8601693	-19.05000475	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	578	Norway	NOR	1	11.47846389	61.34311134	Incidents per 100,000 population	0					[2003-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	43.76	42.53	42.38	46.62	47.39	48.12	49.89	50.05	53.71	52.31	49.18	51.61		51.61	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	57	Micronesia	1	580	Northern Mariana Islands	MNP	0	145.7582114	15.19099517	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	57	Micronesia	1	583	Micronesia (Federated States of)	FSM	1	158.225216	6.880670092	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	57	Micronesia	1	584	Marshall Islands	MHL	1	171.0839119	7.110213497	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	57	Micronesia	1	585	Palau	PLW	1	134.5733878	7.502307591	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	34	Southern Asia	1	586	Pakistan	PAK	1	68.80479684	29.36491634	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	13	Central America	1	591	Panama	PAN	1	-81.26616623	8.450965746	Incidents per 100,000 population	0			[2005-2015]: Break in the time series.	[2005-2015]: Discontinuité dans la série.	[2005-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			23.59	24.18	25.51	20.92	23.32	27.84	56.03	65.18	61.01	69.58	80.22	80.22	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	54	Melanesia	1	598	Papua New Guinea	PNG	1	145.8587761	-6.756057077	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	5	South America	1	600	Paraguay	PRY	1	-60.54854225	-21.70216237	Incidents per 100,000 population	0					[2008-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2008-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.						45.51	50.82	54.67	56.06	61.94	63.21	65.14	74.77	74.77	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	5	South America	1	604	Peru	PER	1	-71.82093277	-13.58939705	Incidents per 100,000 population	0					[2007-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					25.48	26.39	23.28	17.95	17.93	20.48	18.6	18.13	18.17	18.17	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	35	South-eastern Asia	1	608	Philippines	PHL	1	120.8601418	14.16591706	Incidents per 100,000 population	0					[2006-2012]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2012]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				1.5	1.58	1.67	1.75	2.34	1.85	1.87				1.87	2012
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	151	Eastern Europe	1	616	Poland	POL	1	19.40660158	52.1226733	Incidents per 100,000 population	0					[2007-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					9.63	8.55	8.27	8.03	7.85	7.19	8.32	11.61	7.78	7.78	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	39	Southern Europe	1	620	Portugal	PRT	1	-7.961599811	39.68509315	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	18.9	16.29	15.45	16.44	17.16	21.28	24.14	20.22	19.8	19.3	20.42	22.41	23.62	23.62	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	624	Guinea-Bissau	GNB	1	-14.40182514	12.11760394	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	35	South-eastern Asia	1	626	Timor-Leste	TLS	1	125.9451052	-8.797497247	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	630	Puerto Rico	PRI	0	-66.47591017	18.22753799	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	145	Western Asia	1	634	Qatar	QAT	1	51.19152467	25.28355379	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	638	Réunion	REU	0	55.53171398	-21.13183266	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	151	Eastern Europe	1	642	Romania	ROU	1	24.98481009	45.83893563	Incidents per 100,000 population	0			[2007-2015]: Break in the time series.	[2007-2015]: Discontinuité dans la série.	[2007-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					7.46	7.55	7.83	7.32	6.59	7.73	7.94	7.71	8.92	8.92	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	151	Eastern Europe	1	643	Russian Federation	RUS	1	99.01404926	61.61899849	Incidents per 100,000 population	0					[2004-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		11.37	12.87	14.59	14.1	13.17	12.51	10.64	11.24	9.61	8.97	9.97	11.28	11.28	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	646	Rwanda	RWA	1	29.92310194	-1.999842114	Incidents per 100,000 population	0					[2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.											15.65			15.65	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	652	Saint Barthélemy	BLM	0	-62.83173536	17.89513362	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	654	Saint Helena	SHN	0	-5.705752501	-15.96503946	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	659	Saint Kitts and Nevis	KNA	1	-62.76628613	17.33994219	Incidents per 100,000 population	0					[2009-2011]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2009-2011]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.							108.28	118.43	120.76					120.76	2011
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	660	Anguilla	AIA	0	-63.05651612	18.21525315	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	662	Saint Lucia	LCA	1	-60.96529553	13.89405601	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	663	Saint Martin (French part)	MAF	0	-63.04505461	18.0882685	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	21	Northern America	1	666	Saint Pierre and Miquelon	SPM	0	-56.33682442	46.85812735	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	670	Saint Vincent and the Grenadines	VCT	1	-61.19024321	13.24627968	Incidents per 100,000 population	0					[2004-2013]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2013]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		177.78	104.83	139.57	132.97	156.64	189.47	153.68	419.79	160.06	209.46			209.46	2013
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	39	Southern Europe	1	674	San Marino	SMR	1	12.46329038	43.93841766	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	17	Middle Africa	1	678	Sao Tome and Principe	STP	1	6.609772265	0.241554875	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	145	Western Asia	1	682	Saudi Arabia	SAU	1	44.54763347	24.12594211	Incidents per 100,000 population	0					[2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.													0.13	0.13	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	Incidents per 100,000 population	0					[2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.													1.67	1.67	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	Incidents per 100,000 population	0					[2005-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			5.79	4.99	4.59	4.79	5.01	5.44	4.79	4.29	3.5	3.91	3.83	3.83	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	Incidents per 100,000 population	0					[2007-2008]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2008]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					12.89	11.28								11.28	2008
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	Incidents per 100,000 population	0					[2006-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				30.29	31.02	28.93	29.71	31.09	29.78	29.3	26.73	27.89	25.98	25.98	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	Incidents per 100,000 population	0					[2006-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				5.25	5.43	4.67	11.59	10.39	14.34	11.84	11.83	12.52	3.0	3.0	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	7.29	18.53	15.58	14.26	17.99	13.59	16.89	18.27	15.15	12.8	13.08	9.78	7.4	7.4	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	18	Southern Africa	1	710	South Africa	ZAF	1	24.67184355	-29.99957544	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	716	Zimbabwe	ZWE	1	29.86909584	-19.00075492	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	39	Southern Europe	1	724	Spain	ESP	1	-3.554078296	40.39211472	Incidents per 100,000 population	0					[2007-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					22.89	25.23	23.08	21.37	21.18	19.32	19.21	20.47	21.4	21.4	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	728	South Sudan	SSD	1	30.32618773	7.290839152	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	15	Northern Africa	1	729	Sudan	SDN	0	29.95650159	16.02643066	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	15	Northern Africa	1	732	Western Sahara	ESH	0	-13.13515523	24.66265342	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	5	South America	1	740	Suriname	SUR	1	-55.90626394	4.132603197	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	18	Southern Africa	1	748	Eswatini	SWZ	1	31.50149288	-26.56471011	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	752	Sweden	SWE	1	14.3775338	60.60103109	Incidents per 100,000 population	0					United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	113.41	116.0	129.69	133.67	137.25	159.09	172.39	150.55	155.13	147.64	154.72	174.27	155.81	155.81	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	155	Western Europe	1	756	Switzerland	CHE	1	8.223158	46.96617097	Incidents per 100,000 population	0			[2009-2015]: Break in the time series.	[2009-2015]: Discontinuité dans la série.	[2009-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2009-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.							85.92	31.82	35.53	32.17	33.21	33.45	32.66	32.66	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	145	Western Asia	1	760	Syrian Arab Republic	SYR	1	38.50466565	35.01676176	Incidents per 100,000 population	0					[2007-2008]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2007-2008]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.					0.36000000000000004	0.42000000000000004								0.42000000000000004	2008
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	143	Central Asia	1	762	Tajikistan	TJK	1	69.294998	38.43069666	Incidents per 100,000 population	0					[2006-2011]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2011]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				2.43	2.41	2.51	2.27	2.6	2.59					2.59	2011
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	35	South-eastern Asia	1	764	Thailand	THA	1	101.0202951	15.13089239	Incidents per 100,000 population	0					[2010-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2010-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.								2.87	2.3	2.0	1.82	1.8	5.95	5.95	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	768	Togo	TGO	1	0.97835765	8.532096072	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	61	Polynesia	1	772	Tokelau	TKL	0	-171.8154473	-9.214545558	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	61	Polynesia	1	776	Tonga	TON	1	-175.1959991	-21.19511329	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	780	Trinidad and Tobago	TTO	1	-61.29389504	10.41877263	Incidents per 100,000 population	0					[2004-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2004-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.		49.05	61.92	61.62	68.82	59.22	60.83	57.75	53.12	76.63	46.06	67.11	51.1	51.1	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	145	Western Asia	1	784	United Arab Emirates	ARE	1	53.98279159	23.43322219	Incidents per 100,000 population	0					[2012-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2012-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.										2.31	3.9	4.2	4.13	4.13	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	15	Northern Africa	1	788	Tunisia	TUN	1	9.572737411	34.11439971	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	145	Western Asia	1	792	Turkey	TUR	1	35.42890329	38.9899684	Incidents per 100,000 population	0					[2003-2012]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2012]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	4.33	4.32	4.45	4.8	3.56	3.76	4.46	5.79	6.43	7.38				7.38	2012
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	143	Central Asia	1	795	Turkmenistan	TKM	1	58.9787665	40.0912346	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	796	Turks and Caicos Islands	TCA	0	-71.745121	21.80780585	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	61	Polynesia	1	798	Tuvalu	TUV	1	178.6679611	-7.460048071	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	800	Uganda	UGA	1	32.39100438	1.279557331	Incidents per 100,000 population	0					[2005-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2005-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.			50.28	58.78	62.83	33.42	26.96	26.08	25.2	25.45	30.01	36.2		36.2	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	151	Eastern Europe	1	804	Ukraine	UKR	1	31.40270802	49.00735945	Incidents per 100,000 population	0					[2003-2010]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2010]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	4.59	4.22	4.12	4.55	4.1	4.33	3.7	2.95						2.95	2010
