topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	Number	3.0		Thousands	[2006-2017]: Arrivals by air.	[2006-2017]: Arrivées par voie aérienne.	[2006-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[2006-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.												46.0	77.0	61.0	70.0	71.0	77.0	86.0	97.0	119.0	120.0	98.0	87.0	87.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	Number	3.0		Thousands	[2008-2017]: Including nationals residing abroad.	[2008-2017]: Y compris les nationaux du pays résidant à l'étranger.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1540.0	1450.0	1644.0	1759.0	1632.0	1742.0	1723.0	1412.0	1614.0	1785.0	2027.0	2253.0	2507.0	2710.0	2760.0	2801.0	3137.0	3554.0	3576.0	3674.0	4478.0	5641.0	6450.0	6450.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	Number	3.0		Thousands	For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	20034.0	22765.0	23770.0	25073.0	27047.0	31229.0	33167.0	36803.0	32970.0	41761.0	46809.0	49913.0	54720.0	53049.0	50875.0	55664.0	57581.0	57725.0	55686.0	55622.0	56886.0	59270.0	60740.0	60740.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	Number	3.0		Thousands	[1996]: Break in the time series.	[1996]: Discontinuité dans la série.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1399.0	631.0	639.0	674.0	546.0	557.0	616.0	567.0	625.0	791.0	933.0	2045.0	2254.0	2317.0	2364.0	1405.0	2042.0	2175.0	2288.0	2552.0	2978.0	3317.0	4113.0	4113.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	Number	3.0		Thousands	Arrivals by air.	Arrivées par voie aérienne.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	23.0	24.0	26.0	27.0	24.0	24.0	19.4	18.9	20.6	23.3	25.9	28.5	15.2	14.8	11.3	15.3	18.8	22.8	21.9	22.8	23.6	26.8	28.0	28.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	Number	3.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	Number	3.0		Thousands	[2005-2017]: Including nationals residing abroad.	[2005-2017]: Y compris les nationaux du pays résidant à l'étranger.	[2005-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[2005-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.											35.0	46.0	55.0	62.0	94.0	194.0	218.0	256.0	343.0	226.0	220.0	211.0	192.0	192.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	Number	3.0		Thousands	[2002-2004,2007-2010]: Arrivals by air. [2011-2013]: The arrivals data relate only to three border posts (N'Djili airport in Kinshasa, the Luano airport in Lubumbashi, and the land border-crossing of Kasumbalesa in Katanga province).	[2002-2004,2007-2010]: Arrivées par voie aérienne. [2011-2013]: Les données des entrées ne concernent que 3 postes frontaliers : l'aéroport de N'Djili à Kinshasa, l'aéroport de la Luano à Lubumbashi et le poste frontière terrestre situé à Kasumbalesa dans la province du Katanga.	[1995-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	35.0	37.0	30.0	53.0	80.0	103.0	55.0	28.0	35.0	36.0	61.0	55.0	47.0	50.0	53.0	81.0	186.0	167.0	191.0	334.0	354.0	351.0		351.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	Number	3.0		Thousands			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	48.0	48.0	50.0	49.0	56.0	73.0	75.0	73.0	78.0	83.0	88.0	92.0	97.0	95.0	101.0	104.0	113.0	122.0	121.0	121.0	125.0	146.0	161.0	161.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	Number	3.0		Thousands			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	785.0	781.0	811.0	943.0	1032.0	1088.0	1131.0	1113.0	1239.0	1453.0	1679.0	1725.0	1980.0	2089.0	1923.0	2100.0	2192.0	2343.0	2428.0	2527.0	2660.0	2925.0	2960.0	2960.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Number	3.0		Thousands	[2005]: Break in the time series. [2006-2009]: Data revision. [2010-2017]: Excluding arrivals in ports of nautical tourism.	[2005]: Discontinuité dans la série. [2006-2009]: Données révisées. [2010-2017]: À l'exclusion des arrivées dans des ports à tourisme nautique.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1485.0	2914.0	4178.0	4499.0	3805.0	5831.0	6544.0	6944.0	7409.0	7912.0	7743.0	7988.0	8559.0	8665.0	8694.0	9111.0	9927.0	10369.0	10948.0	11623.0	12683.0	13809.0	15593.0	15593.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Number	3.0		Thousands	Arrivals by air.	Arrivées par voie aérienne.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	742.0	999.0	1153.0	1390.0	1561.0	1741.0	1736.0	1656.0	1847.0	2017.0	2261.0	2150.0	2119.0	2316.0	2405.0	2507.0	2688.0	2823.0	2839.0	2981.0	3506.0	3975.0	4594.0	4594.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Number	3.0		Thousands			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	2100.0	1950.0	2088.0	2223.0	2434.0	2686.0	2697.0	2418.0	2303.0	2349.0	2470.0	2401.0	2416.0	2404.0	2141.0	2173.0	2392.0	2465.0	2405.0	2441.0	2659.0	3187.0	3652.0	3652.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Number	3.0		Thousands			[2005-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[2005-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.											9404.0	9539.0	9370.0	9373.0	8848.0	8629.0	9019.0	10123.0	10300.0	10649.0	11619.0	12808.0		12808.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Number	3.0		Thousands			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	138.0	143.0	148.0	152.0	80.0	96.0	88.0	72.0	175.0	174.0	176.0	180.0	186.0	188.0	190.0	199.0	209.0	220.0	231.0	242.0	255.0	267.0	281.0	281.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Number	3.0		Thousands	[2000,2004-2005,2014-2015,2017]: Break in the time series.	[2000,2004-2005,2014-2015,2017]: Discontinuité dans la série.	[1996-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1996-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.		2125.0	2158.0	2073.0	2023.0	3535.0	3684.0	3436.0	3474.0	4421.0	9587.0	9630.0	9832.0	9564.0	9265.0	9425.0	8471.0	8443.0	8557.0	10267.0	10424.0	10781.0	11743.0	11743.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Number	3.0		Thousands			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	60.0	63.0	65.0	66.0	74.0	70.0	66.0	69.0	73.0	80.0	79.0	84.0	81.0	81.0	75.0	77.0	76.0	79.0	78.0	81.5	75.0	78.0	72.0	72.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Number	3.0		Thousands	Arrivals by air. Including nationals residing abroad. [1995-1999]: Excluding the passengers at Herrera airport.	Arrivées par voie aérienne. Y compris les nationaux du pays résidant à l'étranger. [1995-1999]: A l'exclusion des passagers à l'aéroport de Herrera.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1776.0	1926.0	2211.0	2309.0	2649.0	2978.0	2882.0	2811.0	3282.0	3450.0	3691.0	3965.0	3980.0	3980.0	3992.0	4125.0	4306.0	4563.0	4690.0	5141.4	5600.0	5959.3	6188.0	6188.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Number	3.0		Thousands	Excluding nationals residing abroad.	À l'exclusion des nationaux résidant à l'étranger.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	440.0	494.0	529.0	511.0	518.0	627.0	641.0	683.0	761.0	819.0	860.0	841.0	937.0	1005.0	968.0	1047.0	1141.0	1272.0	1364.0	1557.0	1544.0	1418.0	1608.0	1608.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Number	3.0		Thousands			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	235.0	283.0	387.0	542.0	658.0	795.0	735.0	798.0	720.0	951.0	1127.0	1279.0	1339.0	1385.0	1091.0	1150.0	1184.0	1255.0	1283.0	1345.0	1402.0	1434.0	1556.0	1556.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Number	3.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Number	3.0		Thousands	[1995-1996]: Arrivals to Bole airport only. [1997-2017]: Arrivals through all ports of entry. [1997-2017]: Including nationals residing abroad.	[1995-1996]: Arrivées à l’aéroport de Bole uniquement. [1997-2017]: Arrivées à travers tous les ports d’entrée. [1997-2017]: Y compris les nationaux du pays résidant à l'étranger.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	103.0	109.0	139.0	112.0	115.0	136.0	148.0	156.0	180.0	184.0	227.0	330.0	358.0	383.0	427.0	468.0	523.0	597.0	681.0	770.0	864.0	871.0	933.0	933.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Number	3.0		Thousands	[1995-2016]: Including nationals residing abroad.	[1995-2016]: Y compris les nationaux du pays résidant à l'étranger.	[1995-2016]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2016]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	315.0	417.0	410.0	188.0	57.0	70.0	113.0	101.0	80.0	87.0	83.0	78.0	81.0	70.0	79.0	84.0	107.0	129.0	141.0	119.0	114.0	142.0		142.0	2016
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Number	3.0		Thousands	[2004-2008]: Calculated on the basis of accommodation statistics and “Foreign Visitor Survey” carried out by the Statistical Office of Estonia. [2004-2017]: Border statistics are not collected any more, surveys used instead. [2008-2017]: Based on mobile positioning data.	[2004-2008]: Calculé sur la base des statistiques d’hébergement et de la « Foreign Visitor Survey » menée par la « Statistical Office of Estonia ». À partir de 2004, les statistiques de frontière ne sont plus collectées. [2004-2017]: Statistiques frontaliers ne sont plus collectés, les enquêtes utilisées à la place. [2008-2017]: Basé sur les données de positionnement mobile.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	530.0	665.0	730.0	825.0	950.0	1220.0	1320.0	1362.0	1462.0	1750.0	1917.0	1940.0	1900.0	2222.0	2180.0	2511.0	2823.0	2957.0	3111.0	3160.0	2961.0	3131.0	3245.0	3245.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	Number	3.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	Number	3.0																															
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	Number	3.0		Thousands	Excluding nationals residing abroad.	À l'exclusion des nationaux résidant à l'étranger.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	318.0	340.0	359.0	371.0	410.0	294.0	348.0	398.0	431.0	504.0	545.0	549.0	540.0	585.0	542.0	632.0	675.0	661.0	659.0	693.0	755.0	792.0	843.0	843.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Number	3.0		Thousands	[2005]: Break in the time series.	[2005]: Discontinuité dans la série.	[1995,1998-2012,2015-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995,1998-2012,2015-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	1779.0			2644.0	2454.0	2714.0	2826.0	2875.0	2601.0	2840.0	2080.0	3375.0	3519.0	3583.0	3423.0	2319.0	4192.0	4226.0			2622.0	2789.0	3180.0	3180.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	Number	3.0		Thousands	[1995-2003]: Estimated based on surveys at national borders. [2004-2017]: Arrivals of non-resident visitors. [2016]: Provisional data.	[1995-2003]: Estimations à partir d'enquêtes aux frontières. [2004-2017]: Arrivées de touristes non résidents. [2016]: Estimation partielle.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	60033.0	62406.0	66591.0	70109.0	73147.0	77190.0	75202.0	77012.0	75048.0	74433.0	74988.0	77916.0	80853.0	79218.0	76764.0	76647.0	80499.0	81980.0	83634.0	83701.0	84452.0	82682.0	86861.0	86861.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Number	3.0		Thousands	[1998-1999,2001-2002,2005,2007,2009-2017]: Survey at Cayenne-Rochambeau airport on departure.	[1998-1999,2001-2002,2005,2007,2009-2017]: Enquête au départ de l'aéroport de Cayenne-Rochambeau.	[1998-1999,2001-2002,2005,2007,2009-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1998-1999,2001-2002,2005,2007,2009-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.				68.0	70.0		65.0	65.0			95.0		109.0		83.0	189.0	192.0	187.0	180.0	185.0	199.0	223.0	224.0	224.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Number	3.0		Thousands	Arrivals by air. Excluding nationals residing abroad.	Arrivées par voie aérienne. À l'exclusion des nationaux résidant à l'étranger.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	172.0	164.0	180.0	189.0	211.0	252.0	228.0	189.0	213.0	212.0	208.0	222.0	218.0	196.0	160.0	154.0	163.0	169.0	164.0	181.0	184.0	192.0	199.0	199.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Number	3.0		Thousands			[1995-2013]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2013]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	21.0	20.0	20.0	21.0	21.0	20.1	21.6	22.5	23.2	26.3	30.2	39.5	40.0	54.0	58.0	51.0	56.0	60.0	63.0					63.0	2013
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Number	3.0		Thousands	[1995-2005]: Arrivals of non-resident tourists at Libreville airport.	[1995-2005]: Arrivées de touristes non résidents à l'aéroport de Libreville.	[1995-2005]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2005]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	125.0	145.0	167.0	195.0	178.0	155.0	169.0	208.0	222.0	244.0	269.0													269.0	2005
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Number	3.0		Thousands			[2010-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[2010-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.																1067.0	1833.0	2460.0	2884.0	2939.0	3012.0	3297.0	4069.4	4069.4	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Number	3.0		Thousands	Charter tourists only. Including nationals residing abroad.	Arrivées en vols à la demande seulement. Y compris les nationaux du pays résidant à l'étranger.	World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	45.0	77.0	85.0	91.0	96.0	79.0	57.0	81.0	89.0	90.0	108.0	125.0	143.0	147.0	142.0	91.0	106.0	157.0	171.0	156.0	135.0	161.0	162.0	162.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Number	3.0		Thousands	[2012-2017]: Data on hotel activity represent the West Bank only. [2016-2017]: Break in the time series.	[2012-2017]: Les données sur l'activité hôtelière ne concernent que la Cisjordanie. [2016-2017]: Discontinuité dans la série.	[1996-2017]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1996-2017]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.		220.0	210.0	200.0	300.0	310.0	43.0	33.0	37.0	56.0	88.0	123.0	264.0	387.0	396.0	522.0	449.0	490.0	545.0	556.0	432.0	400.0	503.0	503.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Number	3.0		Thousands			World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	14847.0	15205.0	15837.0	16511.0	17116.0	18983.0	17861.0	17969.0	18399.0	20137.0	21500.0	23569.0	24421.0	24884.0	24220.0	26875.0	28374.0	30411.0	31545.0	32999.0	34970.0	35555.0	37452.0	37452.0	2017
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Number	3.0		Thousands	[1995-2015]: Including nationals residing abroad.	[1995-2015]: Y compris les nationaux du pays résidant à l'étranger.	[1995-2015]: World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019.	[1995-2015]: Organisation mondiale du tourisme (OMT), Madrid, base de données statistiques de l’OMT, dernier accés janvier 2019.	286.0	305.0	325.0	348.0	373.0	399.0	439.0	483.0	531.0	584.0	429.0	497.0	587.0	698.0	803.0	931.0	821.0	903.0	994.0	825.0	897.0			897.0	2015
16	International tourism and transport	Tourisme et transport internationaux	tourarrivexpend	116	Tourist/visitor arrivals and tourism expenditure	Tourist/visitor arrivals	SYB115	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Number	3.0																															
