topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	US dollars	6.0		Millions			[1985-1994]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1994]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-92.7774	-49.6607	-8.9891	-58.1594	-40.1565	-78.9576	-72.9475	-76.4419	-116.7128	-70.7292																									-70.7292	1994
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	5	South America	1	152	Chile	CHL	1	-71.23029019	-35.2652885	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-1482.9142	-967.8801	-877.11	-352.9339	-722.017	-534.5272	292.1486	-586.3928	-2567.3248	-2141.7936	-1218.0808	-3066.8385	-3423.2384	-4157.4585	-983.6577	-470.8853	-1960.7836	-1449.2764	-1475.2374	2316.2305	919.4553	6537.8337	6197.441	-5791.5289	3668.3265	8480.2222	-4565.7393	-11703.6743	-12568.0886	-5661.5047	-5201.6987	-2565.7973	-4684.9474	-8035.2463	-8035.2463	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	30	Eastern Asia	1	156	China	CHN	1	104.1403375	32.30955217	US dollars	6.0		Millions	For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China.	Pour la présentation des statistiques, les données pour la Chine ne comprennent pas la région administrative spéciale de Hong Kong (RAS de Hong Kong), la région administrative spéciale de Macao (RAS de Macao) et la province chinoise de Taïwan.	International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-11410.6792	-7991.8139	-1218.1488	-4759.0765	-4202.3874	8791.8262	6505.0645	-1810.1489	-21705.3833	-2192.2455	-16204.8027	-8260.9547	14820.1554	12523.1543	3448.4532	8735.1806	12614.5353	42875.8938	50790.2462	81627.5844	159727.2861	239365.4831	369518.5504	442478.5398	206014.757	189424.4092	127775.0694	132592.8752	88333.6566	169144.5864	91521.148	-27554.756	-18010.6756	-111690.0656	-111690.0656	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	5	South America	1	170	Colombia	COL	1	-73.07446751	3.888209046	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-2082.0876	131.9943	402.9742	-746.0276	-44.026	611.974	2540.2591	1091.3923	-2237.0482	-3210.3223	-4563.7204	-4953.5108	-6309.5226	-4704.4939	239.0439	849.3897	-1228.7248	-1165.6185	-840.3635	-715.7119	-1507.7875	-2864.7198	-5638.44	-6904.5886	-4982.6526	-9344.0959	-8706.7388	-11551.7898	-11738.8534	-19290.2858	-18240.5085	-12263.0059	-9608.3871	-12147.0943	-12147.0943	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	US dollars	6.0		Millions			[1985-1995,2003-2012]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1995,2003-2012]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-12.4861	-17.7046	-20.7184	-7.9099	-2.1892	-18.5561	-25.4269	-19.5129	3.7373000000000003	-13.5463	-20.7325								-13.8802	-8.0737	-5.2976	-2.3102	33.1522	-33.1584	-0.6084	34.7985	14.6761	15.3838							15.3838	2012
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	US dollars	6.0		Millions			[1985-2016]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2016]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-119.5725	-552.5753	-195.0846	-404.8647	-76.4333	-291.8652	-467.7927	-276.1752	-308.708	-760.2597	-635.0428	-461.5615	6.4128	-269.8637	-305.4702	587.9765	-21.0242	-239.7362	421.4641	782.6442	737.2327	276.1897	-519.861	2402.6774	-1578.4569	3313.808	1767.2863	2038.9263	1701.9251	486.5628	-4146.9716	-430.3368			-430.3368	2016
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	US dollars	6.0		Millions			[2005-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2005-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																					-376.598	298.5619	551.0647	139.5149	407.6503	9058.6692	-478.1783	-600.6982	-2770.0091	-1222.4322	-1240.5116	-1238.2492	-843.6048	-1737.768	-1737.768	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	16.861	17.4536	-125.2125	46.1513	-206.0917	-380.5827	24.7344	-168.4761	-321.1559	15.4715	-301.0739	-116.8253	-323.0422	-703.2779	-451.1812	-471.4971	-359.8699	-590.3876	-624.4324	-800.3239	-1158.3287	-604.5231	-1235.021	-2991.5439	-372.595	-1641.8976	-2872.6374	-2034.1754	-3083.5223	-3009.4985	-2610.5513	-1546.6235	-2143.8372	-1392.9003	-1392.9003	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	US dollars	6.0		Millions			[1993-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									256.2673	262.5594	-1102.4089	-1878.3577	-2554.2643	-1500.3177	-2496.3487	-1245.6232	-918.2584	-2021.3638	-2854.4211	-3040.83	-3749.0421	-4864.5257	-5892.3676	-8098.7729	-4578.2904	-1867.2872	-1876.6662	-599.9126	-520.6118	-178.8061	2122.6309	1286.8866	2182.5113	1600.4337	1600.4337	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-142.0853	-45.4792	-82.8435	-95.6049	-223.4075	-142.1668	-343.788	-548.2885	148.5847	61.2127	-149.7561	-310.0904	-588.5496	337.6417	-205.8124	-538.4788	-354.4549	-436.9072	-233.5644	-540.7868	-718.7696	-1257.9593	-2584.8363	-4602.204	-2250.0746	-2265.4586	-237.6545	-540.1852	-439.8594	-1723.3641	-308.2273	-953.5134	-1224.0916	-1008.5823	-1008.5823	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	US dollars	6.0		Millions			[1993-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1993-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.									95.2241	-1029.3986	-771.2193	-5027.6533	-2880.5978	-1017.8242	-1440.4939	-2991.2597	-2782.1154	-4003.1785	-5177.6023	-6028.5278	-2113.4611	-3804.4958	-5669.1413	-2442.1203	-4237.3303	-6444.7812	-4450.9035	670.1403	3538.331	3146.0461	7080.0255	4739.2968	4794.5934	764.9822	764.9822	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-22.7735	-52.394800000000004	-86.8804	-17.7149	89.2341	117.6427	13.600999999999999	15.7261	11.013	70.514	-78.6877	76.3957	-62.7262	-58.871	-78.3866	-0.624	-1.3934	-90.894	-85.6121	-218.1937	-95.4118	965.7869	-286.2068	-426.6553	-492.23	-375.077	-237.0253	-384.4149	-468.0075	-626.1411	-612.4909	-669.8566	-712.3731		-712.3731	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-3070.7898	-4775.3798	-2916.4412	-1958.9118	-1464.5752	-1035.217	-199.8484	3651.3844	5977.9743	3795.7522	2929.4932	1681.3431	-1963.4304	-2750.3333	2150.481	-2209.9313	9029.3464	1726.3675	9802.7788	17597.7075	9059.9661	2403.7838	3824.6996	-3076.968	7460.3139	-1005.0111	18569.4723	17165.8176	13370.8738	26745.8793	17813.6712	15830.4074	23795.897	11109.7642	11109.7642	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-6.9871	3.3075	0.2409	-6.0785	-31.8272	-24.272	-20.8755	-18.917	6.1245	-36.1479	-34.0004	-3.1639	-25.1492	6.1345	-28.2766	-54.9382	-26.8504	-8.258	-19.687	-11.3073	-46.1107	-14.0843	-26.2262	-55.2964	-58.9812	-53.9892	-65.3807	-78.2519	-47.9152	12.6237	24.5546	93.4175	327.674		327.674	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	48.102	-101.1414	-115.2145	16.7341	-400.8883	-400.3416	391.0143	-138.861	-295.8974	-865.769	-106.5318	-96.1383	-355.7002	-674.681	-908.0526	-1643.2557	-1188.5443	-929.9084	-526.0665	98.8541	-892.9564	-1161.999	-1586.6272	-4406.3891	-2107.8191	-4982.8417	-3750.5288	-4033.404	-2937.2707	-3108.8183	-736.9556	-1557.6079	-1395.6278	-1862.6428	-1862.6428	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	243.938	-1028.4956	-557.6365	-655.2448	-601.4407	-233.8732	-574.2707	-337.2183	-637.6347	-1052.2787	644.6537	-211.8716	-367.1973	-2209.9346	416.6458	2568.7309	-1018.9438	-1473.4634	-198.2241	300.0425	1168.1598	2140.8506	2060.2912	1697.0433	1579.799	-1581.0178	-80.6799	70.2786	-1004.7507	-811.2981	-2234.2857	429.5239	-409.771	-1690.2899	-1690.2899	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-5.7087	-24.9583	142.6547	-81.3458	-53.5231	147.6194	-41.8553	-43.3888	25.7447	-2.5584	-289.9957	-193.2597	-290.5368	-731.0072	-366.5999	-333.0	-408.0	-811.4998	-732.6026	-175.4525	-976.9728	-1153.2924	-280.6523	-1288.3104	512.2512	-263.925	-1068.8762	-1411.425	-1390.6672	-434.4631	-765.4089	-787.0978	-551.6509	-849.6962	-849.6962	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	US dollars	6.0		Millions			[1987-1996]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1987-1996]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.			-23.3867	-18.2358	-20.2245	-17.3818	-41.909	13.9004	-24.3259	-1.8387	-59.6198	-319.2147																							-319.2147	1996
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-62.8612	-125.7064	-400.2428	-321.8745	-176.4957	-428.3217	-81.0123	-201.1405	-65.2244	211.0332	-71.5889	36.4219	-668.967	-335.4434	-50.7728	-217.8848	-602.38	-1051.743	-512.7186	-1021.9862	-1081.4288	-624.5666	-984.5227	-355.0468	-2983.7732	-3355.3183	-2578.8221	-336.6891	-3163.8269	-6829.3543	-4707.5632	-4933.0167	-9196.1929		-9196.1929	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	US dollars	6.0		Millions			[1992-2000]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1992-2000]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.								137.5787	138.8776	62.1452	-72.0253	-124.1969	-134.4019	-356.5276	-195.4103	-127.5271																			-127.5271	2000
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	US dollars	6.0		Millions			[1992-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1992-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.								59.2237	-24.2609	-149.6555	-149.9265	-434.4976	-586.9572	-470.776	-298.865	-265.2831	-311.3832	-682.2537	-1105.1922	-1445.7932	-1134.5929	-2407.8505	-3211.3344	-1824.1455	1329.4912	1098.326	1397.8991	657.2732	585.7421	376.7935	1055.7027	312.6553	1143.4274	884.0643	884.0643	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-2.2436	30.5466	26.5877	65.5253	46.8223	-17.1601	26.7915	0.5942000000000001	-58.63	-38.468	4.6515	74.5651	-10.0075	-23.8587	59.1606	61.285	-26.2846	-120.7233	-94.6371	-194.4488	-302.9219	-795.5148	-495.9905	-710.0542	-208.9306	221.4902	16.5153	-145.2	-280.7162	-684.5451	-87.854	-316.1499	-337.4927	-670.0932	-670.0932	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-849.4244	-203.8892	-3102.6578	-1842.443	-4538.8802	-8473.8304	-6081.9361	-5220.6438	-82.4731	621.0916	3912.5865	4682.7333	5280.0079	2018.155	6427.1941	9192.3566	11352.2642	7196.7735	8708.95	10289.2894	3786.9423	6931.6957	-63.9304	-6168.6055	-6624.2422	4364.1524	-11403.2216	-22154.1184	-9376.6735	-11087.4434	-7781.4007	-13915.2437	-6332.0389	-10397.2325	-10397.2325	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	255.506	3236.6119	-3595.5658	-3851.8932	-11218.1082	-13816.8528	-2128.5645	6459.3219	11668.3093	-7733.2361	8229.5451	22881.9306	43538.7433	49103.9576	43899.8664	38357.3791	15637.7124	6470.7997	-22389.56	11636.289	-11142.5837	-28989.2773	2670.1953	-44712.3113	-52364.3499	781.6738	-73530.2706	-47786.7999	-18906.1022	-12876.9063	-1247.1049	-19225.9817	-33642.0464	-34338.004	-34338.004	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	US dollars	6.0		Millions			[2002-2016]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[2002-2016]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.																		-66.3979	-104.1029	125.3309	32.3194	-4.2158	333.7432	123.9379	243.0286	-118.691	32.888	-109.306	230.8846	259.8616	314.7836	374.0187			374.0187	2016
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	US dollars	6.0		Millions			[1991-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1991-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.							5.5774	-73.2792	-11.7954	-18.4812	-4.7983	-37.9605	1.5918999999999999	-7.7607	30.3742	-40.3682	54.3507	45.5328	32.3741	7.1664	1.4806	-59.0953	-216.6976	-135.8579	-51.3845	-17.4711	-160.8519	-19.7447	-96.5745	-353.9638	-319.227	-290.4046	-254.7384		-254.7384	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	US dollars	6.0		Millions			[1985-2005,2007-2015]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2005,2007-2015]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-225.0868	-1106.3172	-500.0936	-717.4266	-157.2029	129.6891	83.3866	-223.208	-62.6989	702.8591	287.285	767.3575	426.7015	-113.7451	719.0174	848.2808	416.2262	215.2519	549.2424	567.4633	1567.9		1637.5064	3325.5616	576.6005	1121.363	1618.8858	1441.3245	1120.4658	279.1976	585.0244				585.0244	2015
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	US dollars	6.0		Millions			[1997-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1997-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.													-384.6733	-452.3014	-149.7887	-156.0267	-169.6134	-181.0655	-361.223	-299.7719	-612.8404	-1096.85	-1947.0219	-2764.0473	-936.3603	-1064.6158	-1749.0428	-1888.0995	-894.8967	-1790.9198	-1766.4717	-1754.4743	-1287.6983	-1222.1249	-1222.1249	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	US dollars	6.0		Millions			[1985-1997,2003-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1997,2003-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-4.0276	-10.479800000000001	17.0657	21.3919	-2.0735	11.533	-1.1327	8.7411	-28.5004	-25.5354	-22.4697	-43.217	-31.4633						11.9545	-28.5782	-76.8805	-70.6837	-45.3927	-29.1008	48.8009	35.8703	-104.9217	-32.1017	-44.6662	1.9714	-16.2593	-31.3002	-117.043		-117.043	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	US dollars	6.0		Millions			[1995-2018]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1995-2018]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.											-557.0	15.4002	-778.4998	-662.2719	-763.9016	-849.8422	-632.9387	-257.828	-965.5342	-877.1251	-884.8291	-948.1769	-6.6953	521.4854	-436.2133	-201.4701	-1395.5506	-934.4314	-1593.3292	-1074.8286	-1960.1047	-1019.2476	-997.9379	-1413.7698	-1413.7698	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	US dollars	6.0		Millions			International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	20714.4303	41330.8185	44564.0887	54498.5176	61542.641	62982.9423	-13181.4959	-12490.1213	-27611.5584	-37388.346	-37876.7064	-20977.3913	-8322.4843	-16601.4542	6738.6927	-40382.7651	975.6814	9568.7999	54784.8564	138528.5808	120502.0335	196638.6918	253405.0918	179851.6664	184433.5011	123738.0266	167705.4141	194252.593	299975.374	317805.8009	259389.1451	286841.6549	319882.0602	270797.9397	270797.9397	2018
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	US dollars	6.0		Millions			[1985-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	-70.7705	-122.7083	-78.3355	-27.0642	-24.7077	-188.8948	-216.5727	-380.0788	-608.752	-228.6169	-276.3206	-310.5223	-415.5852	-533.2744	-882.3501	-541.0501	-375.8642	79.571	314.6912	-206.5149	-709.8456	-836.4985	-2228.5213	-3237.9507	-3127.0266	-3585.5345	-3583.5085	-3846.2716	-5727.3186	-3867.2515	-2731.7884	-2022.447	-1777.4812		-1777.4812	2017
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	US dollars	6.0																																										
7	Finance	Finances	bop	74	Balance of payments summary	Balance of Payments: Financial account	SYB067	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	US dollars	6.0		Millions			[1985-1994,2006-2017]: International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2019.	[1985-1994,2006-2017]: Fonds monétaire international (FMI), Washington, D.C., base de données des statistiques Balance des Paiements (BDP), dernier accès juin 2019.	0.2039	1.3014999999999999	0.9589000000000001	0.6321	0.29650000000000004	-1.7143000000000002	0.7762	-1.6736	2.3731	-1.1878												-10.094	-9.4836	-3.6976	5.6606000000000005	2.1734	0.7575000000000001	6.4629	31.6059	90.7303	84.2976	73.0184	101.1374		101.1374	2017
