topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Percent	0					[2000-2002,2004-2010]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2002,2004-2010]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	7.9094	11.0706	16.5009		13.9596	13.1764	11.096	3.0553	2.1091	1.5342	0.8978								0.8978	2010
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Percent	0					[2000-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	8.2051	9.5922	11.8863	14.2159	10.5897	13.3764	12.0319	11.0589	14.931000000000001	11.9305	10.9629	10.2815		3.52	2.7561				2.7561	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	8.0882	9.2303	10.5176	9.151	9.574	9.6597	10.425	10.6189	10.0445	11.158	10.0833	12.6008	9.2613	9.6985	11.1407				11.1407	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Percent	0					[2000-2001,2003-2010,2012-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001,2003-2010,2012-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	18.6304	28.0002		24.1333	20.5726	13.7066	13.2527	5.6979	3.6903	5.7203	8.1515		10.578	7.499	6.5899	8.3099			8.3099	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	7.877	8.2447	7.7104	6.6186	6.1478	5.2816	5.3995	5.0575	5.273	5.8534	7.0742	3.6668000000000003	8.9532	6.3432	6.3641				6.3641	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Percent	0					[2001-2002,2004,2007]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2002,2004,2007]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		6.9358	6.7099		3.3933			17.5672											17.5672	2007
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Percent	0					[2000]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.2208																		5.2208	2000
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Percent	0			[2000]: Estimate.	[2000]: Données estimatives.	[2000,2002-2003,2005-2006,2008,2011-2012,2015-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2002-2003,2005-2006,2008,2011-2012,2015-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	6.6684		12.4602	9.911200000000001		5.8396	12.4234		10.481			10.2458	8.642			6.2239	7.0238		7.0238	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Percent	0					[2009-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2009-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.										29.0283	34.1473	33.4432	34.8064	36.1024					36.1024	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Percent	0					[2000-2002,2004,2006]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2002,2004,2006]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	41.4606	43.0106	60.4194		41.6911		19.5872												19.5872	2006
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Percent	0					[2001-2004,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2004,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		14.4304	14.9582	10.212	9.5002									13.3861	9.2735				9.2735	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	Percent	0					[2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.														0.1333					0.1333	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	6.6733	7.7169	8.3451	8.7136	8.9958	7.0246	7.5466	6.8984000000000005	7.072	6.2568	6.075	7.1641	6.0081	5.7829	6.3071				6.3071	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	9.5019	9.0431	9.0422	9.1639	10.4353	9.9158	9.7166	9.3254	9.4908	10.0101	9.4086	8.987	8.6621	8.7082	8.206				8.206	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Percent	0					[2000-2007]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2007]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	1.3377	1.6529	2.3302	1.7662	2.608	2.6936	3.3768000000000002	4.5628											4.5628	2007
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Percent	0					[2008-2012]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2012]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									42.4637	37.3869	42.7616	34.0126	42.159						42.159	2012
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Percent	0					[2013,2015-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2013,2015-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.														4.6733		3.5038	4.8857		4.8857	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Percent	0					[2006-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2006-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.							7.2731	7.3202	7.6056	8.1816	9.5904	9.1909	7.5737	7.4269	7.1063				7.1063	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Percent	0					[2001,2004-2010,2012-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001,2004-2010,2012-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		0.21330000000000002			10.8488	14.7402	17.9382	20.7703	13.3859	10.5182	16.915		4.2483	5.2317	8.5756				8.5756	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Percent	0					[2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.																	18.2738		18.2738	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Percent	0					[2000-2005]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2005]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	18.1269	18.9601	16.7091	21.8351	20.7474	21.6786													21.6786	2005
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Percent	0					[2003]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2003]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.				9.4948															9.4948	2003
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Percent	0					[2006,2008,2010-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2006,2008,2010-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.							7.7978000000000005		11.488		0.095	2.4527	3.4384	3.2634	3.2782	3.789	2.5637		2.5637	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Percent	0					[2008-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									34.4296	6.0369	7.7066	3.5166		22.6082	12.3863				12.3863	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Percent	0					[2002,2004-2005,2007,2009-2012]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2004-2005,2007,2009-2012]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			15.2738		10.612400000000001	14.6129		14.7822		15.7585	8.7433	20.6631	14.6135						14.6135	2012
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Percent	0					[2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.														4.713					4.713	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Percent	0					[2007-2012]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2012]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								13.9988	13.1029	33.4844	12.6745	15.8674	18.2098						18.2098	2012
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Percent	0					[2000-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	9.7181	10.1816	10.4584	7.6732	6.4193	7.3642	7.6255	5.9719	5.78	8.4226	10.3696	9.0893		4.6934000000000005	8.6719				8.6719	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Percent	0					[2004-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2004-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.					9.6994	8.5055	9.9887	9.743	8.0615	7.7822	6.6374	5.4643	5.7675	5.2718					5.2718	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Percent	0					[2000-2001,2003-2005]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001,2003-2005]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.8935	4.6437		4.5482	4.5993	4.815													4.815	2005
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Percent	0					[2007-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								9.2401	9.585	10.1886	11.9475	12.574300000000001	13.3566	12.1431	11.6782	11.8662			11.8662	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Percent	0					[2000,2002,2013-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2002,2013-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	8.6		8.2066											4.7404	6.4989	4.1968	4.1087		4.1087	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	11.0986	12.6353	10.608	7.3333	6.7638	8.4389	8.0483	9.6489	9.1641	8.5338	8.7059	6.6919	5.0519	5.8275	6.2331				6.2331	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	8.11	7.5454	7.5461	7.5937	7.1641	6.1314	6.0452	6.4923	7.708	7.8665	8.3796	8.3817	9.349	9.6911	9.1415				9.1415	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Percent	0					[2000-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	7.9964	7.6079	8.359	8.0166	7.8962	7.1941	5.6918	5.6631	5.9101	5.2356	4.821	4.7395		5.4315	4.8381				4.8381	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Percent	0			[2015]: Estimate.	[2015]: Données estimatives.	[2006-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2006-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.							3.0714	4.1566	5.8576	8.5928	6.9808	6.6906	12.9567	10.6004	7.113	5.8908000000000005			5.8908000000000005	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: capital expenditure	SYB109	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Percent	0					[2002,2004,2008,2011-2012,2014-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2004,2008,2011-2012,2014-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			8.6873		4.4701				9.4222			3.0513	2.0983		1.9912	2.3353	2.6717		2.6717	2016
