topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	educationLevCode	educationLevDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	174	Comoros	COM	1	43.34234565	-11.66121732	_T	Total or no breakdown by education level	Percent	0					[2002,2008,2011-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2008,2011-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			3.8806000000000003						7.7099			4.9328	4.89	4.2979	4.8649000000000004	4.3445			4.3445	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	175	Mayotte	MYT	0	45.14015057	-12.82217691	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	17	Middle Africa	1	178	Congo	COG	1	15.22052612	-0.840544119	_T	Total or no breakdown by education level	Percent	0			[2002]: Estimate.	[2002]: Données estimatives.	[2002-2005,2010]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002-2005,2010]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			3.2083	2.8362	2.2881	1.8357999999999999					6.2208								6.2208	2010
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	17	Middle Africa	1	180	Democratic Republic of the Congo	COD	1	23.65496507	-2.877154732	_T	Total or no breakdown by education level	Percent	0					[2010,2013,2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2010,2013,2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.											1.6024			2.2448		2.291			2.291	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	61	Polynesia	1	184	Cook Islands	COK	0	-159.7711391	-21.22696458	_T	Total or no breakdown by education level	Percent	0					[2011-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2011-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.												3.088	2.825	2.9624	3.9285	3.8789	4.6514		4.6514	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	13	Central America	1	188	Costa Rica	CRI	1	-84.19712782	9.970998683	_T	Total or no breakdown by education level	Percent	0			[2003]: Estimate.	[2003]: Données estimatives.	[2000-2004,2006-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2004,2006-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.687	4.8511	5.1735	5.1564	4.9122		4.6392	4.6589	4.9171	6.0464	6.6345	6.4554	6.6898	6.8493	6.8589	7.0743	7.0634		7.0634	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	_T	Total or no breakdown by education level	Percent	0					[2002-2004,2007-2011,2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002-2004,2007-2011,2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			3.8109	3.8676	3.8209			3.9711	4.2701	4.3893	4.2522	4.158		4.5876					4.5876	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	_T	Total or no breakdown by education level	Percent	0			[2003]: Estimate.	[2003]: Données estimatives.	[2000-2010]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2010]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	7.7048	8.3581	9.5712	9.9409	10.2682	10.5578	9.0572	11.8682	14.0591	13.1249	12.8373								12.8373	2010
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	_T	Total or no breakdown by education level	Percent	0					[2000-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.8928	5.0335	5.4865	6.6567	6.082	6.196	6.2276	6.2525	6.724	7.2062	6.5803	6.5624		6.4318	6.125				6.125	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.6509	3.7486	3.9726	4.1364	4.0142	3.8904	4.2171	3.8666	3.7446	4.1713000000000005	4.0645	4.2721	4.2509	4.0909	3.9946				3.9946	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	_T	Total or no breakdown by education level	Percent	0					[2000-2010,2012-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2010,2012-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	2.8887	3.2324	2.9513	3.1203	3.508	3.6308	3.5033	3.2298	3.7957	4.222	5.0293		4.8682	4.5476	4.3211	4.3565000000000005			4.3565000000000005	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	8.0843	8.2155	8.213	8.1219	8.2076	8.0856	7.7299	7.6156	7.4761	8.4489	8.5596	8.4849	7.2378	8.4944	7.6349				7.6349	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	_T	Total or no breakdown by education level	Percent	0					[2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.																3.3861			3.3861	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	_T	Total or no breakdown by education level	Percent	0			[2000,2003]: Estimate.	[2000,2003]: Données estimatives.	[2000-2003,2007]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2003,2007]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	1.9126	2.0237	1.971	1.8764				2.0468											2.0468	2007
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	_T	Total or no breakdown by education level	Percent	0					[2000,2009-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2009-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	1.1509									4.3424	4.5074000000000005	4.7269	4.6431000000000004	5.0046	5.261	4.9987			4.9987	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	_T	Total or no breakdown by education level	Percent	0			[2000,2005,2007]: Estimate.	[2000,2005,2007]: Données estimatives.	[2000,2002-2003,2005-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2002-2003,2005-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	2.5471		2.8705	2.7591		2.7325	3.0127	3.0545	3.7417	3.9695	3.4867	3.4175	3.334	3.4331	3.4486	3.5176	3.4532		3.4532	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	_T	Total or no breakdown by education level	Percent	0			[2002]: Estimate.	[2002]: Données estimatives.	[2000-2002,2006-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2002,2006-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.9831000000000003	3.7003	3.6325000000000003				5.491	5.4511	5.4082	4.4221	4.4966	5.4858	5.5668	4.4986					4.4986	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	_T	Total or no breakdown by education level	Percent	0			[2001]: Estimate.	[2001]: Données estimatives.	[2001-2002,2004,2006]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2002,2004,2006]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		4.0472	3.5239000000000003		3.149		2.127												2.127	2006
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	_T	Total or no breakdown by education level	Percent	0					[2000-2005,2007-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2005,2007-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.3402	5.2365	5.4687	5.2946	4.9118	4.8449		4.664	5.5175	5.9542	5.527	5.0174	4.7129	4.8384	5.4794				5.4794	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	_T	Total or no breakdown by education level	Percent	0					[2000-2002,2004-2009,2011,2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2002,2004-2009,2011,2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.8573	5.6171	6.2438		6.1649	5.122	5.6071	5.8484	4.2536	4.4985		4.1731		3.8829000000000002					3.8829000000000002	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.7169	5.848	6.0248	6.1748	6.1685	6.0361	5.9381	5.6861	5.8468	6.4852	6.5407	6.482	7.1925	7.1585	7.1516				7.1516	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.5167	5.417	5.4092	5.723	5.6370000000000005	5.4998000000000005	5.4421	5.4452	5.444	5.7385	5.6834	5.5158000000000005	5.4613	5.5053	5.5176				5.5176	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	_T	Total or no breakdown by education level	Percent	0					[2000-2007,2010]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2007,2010]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	9.66	7.8054	8.4476	8.8899	9.2647	8.3659	8.2788	8.4063			4.4902								4.4902	2010
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	_T	Total or no breakdown by education level	Percent	0			[2000]: Estimate.	[2000]: Données estimatives.	[2000,2010-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2010-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.8271										3.0781	2.9875	3.0134	3.0297	2.6667				2.6667	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	_T	Total or no breakdown by education level	Percent	0			[2009]: Estimate.	[2009]: Données estimatives.	[2000-2009,2011-2012,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2009,2011-2012,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	2.1811	2.1375	2.235	2.0656	2.9142	2.4843	3.0036	2.6969000000000003	2.9196	3.2224		2.6962	1.9833				3.7848		3.7848	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	_T	Total or no breakdown by education level	Percent	0					[2000-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	1.4659	1.1581000000000001	1.4429	1.3634	1.0345	1.1392	1.2095	1.3085	3.5274	3.0724	4.1561	3.9251	4.1012	2.7826					2.7826	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	_T	Total or no breakdown by education level	Percent	0					[2010-2013,2015-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2010-2013,2015-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.											6.7255	5.7027	5.1327	5.3025		5.1414	5.7299		5.7299	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	_T	Total or no breakdown by education level	Percent	0					[2006-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2006-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.							4.2793	4.343	4.4095	4.8805	4.9137	4.8078	4.9333	4.9350000000000005	4.9311				4.9311	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	_T	Total or no breakdown by education level	Percent	0					[2001,2004-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001,2004-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		5.3544			7.5356000000000005	7.4221	5.2599	5.5199	5.758	5.3174	5.5406	8.141	7.9191	6.0982	6.1598				6.1598	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	_T	Total or no breakdown by education level	Percent	0					[2000-2001]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	11.1859	11.9881																	11.9881	2001
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	_T	Total or no breakdown by education level	Percent	0					[2000-2005]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2005]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.2302	3.3646000000000003	3.4243	3.4293	3.6672000000000002	3.964													3.964	2005
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	_T	Total or no breakdown by education level	Percent	0					[2003,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2003,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.				3.9267000000000003													10.2931		10.2931	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	_T	Total or no breakdown by education level	Percent	0					[2006-2008,2010-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2006-2008,2010-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.							2.984	3.0387	3.1846		2.8031	2.9201	2.9579	2.8423	2.9414	2.9552	2.8287		2.8287	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	_T	Total or no breakdown by education level	Percent	0					[2000-2005,2008-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2005,2008-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	2.5934	2.0819	2.5939	2.371	2.21	1.8491			1.5812	2.2073	2.5482	2.2874	1.896	2.6342	2.4193				2.4193	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	_T	Total or no breakdown by education level	Percent	0			[2000-2001,2003]: Estimate.	[2000-2001,2003]: Données estimatives.	[2000-2007,2009-2012]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2007,2009-2012]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	8.4842	8.5889	8.4081	6.9665	5.5262	8.1397	5.0893	3.7523		3.3027	3.6386000000000003	3.592	3.1824						3.1824	2012
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	_T	Total or no breakdown by education level	Percent	0					[2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.														5.8749					5.8749	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	_T	Total or no breakdown by education level	Percent	0					[2001-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		3.9037	4.0155	4.2853	4.559	4.1346	3.8428	3.4546	3.2606	4.3921	3.51	3.4182	3.5096	3.7603	3.5726	3.2621	3.2923999999999998	3.316	3.316	2017
