topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	608	Philippines	PHL	1	120.8601418	14.16591706	Number	0					[2011-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2011-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.								10933.0	12276.0	14283.0	16226.0	18145.0	19995.0	21254.0	21254.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	151	Eastern Europe	1	616	Poland	POL	1	19.40660158	52.1226733	Number	0					[2004-2005,2007-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2005,2007-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	13828.0	14578.0		17251.0	21352.0	26327.0	30021.0	35612.0	41242.0	47610.0	53183.0	57951.0	65006.0	75982.0	75982.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	620	Portugal	PRT	1	-7.961599811	39.68509315	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	36793.0	35871.0	36133.0	38895.0	39507.0	39867.0	39076.0	38084.0	37612.0	36782.0	35561.0	35080.0	35649.0	36821.0	36821.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	624	Guinea-Bissau	GNB	1	-14.40182514	12.11760394	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	626	Timor-Leste	TLS	1	125.9451052	-8.797497247	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	630	Puerto Rico	PRI	0	-66.47591017	18.22753799	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	634	Qatar	QAT	1	51.19152467	25.28355379	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	638	Réunion	REU	0	55.53171398	-21.13183266	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	151	Eastern Europe	1	642	Romania	ROU	1	24.98481009	45.83893563	Number	0					[2005-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2005-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.		8627.0	8458.0	9263.0	10264.0	11954.0	2915.0	14393.0	15284.0	17100.0	17268.0	17089.0	18906.0	20711.0	20711.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	151	Eastern Europe	1	643	Russian Federation	RUS	1	99.01404926	61.61899849	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	108721.0	123089.0	123882.0	129910.0	147067.0	170264.0	181904.0	168558.0	181515.0	194248.0	208320.0	218974.0	230870.0	244217.0	244217.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	646	Rwanda	RWA	1	29.92310194	-1.999842114	Number	0					[2012,2014-2015,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2012,2014-2015,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.									119.0		135.0	108.0		456.0	456.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	654	Saint Helena	SHN	0	-5.705752501	-15.96503946	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	659	Saint Kitts and Nevis	KNA	1	-62.76628613	17.33994219	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	660	Anguilla	AIA	0	-63.05651612	18.21525315	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	662	Saint Lucia	LCA	1	-60.96529553	13.89405601	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	21	Northern America	1	666	Saint Pierre and Miquelon	SPM	0	-56.33682442	46.85812735	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	670	Saint Vincent and the Grenadines	VCT	1	-61.19024321	13.24627968	Number	0					[2013,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										28.0				10.0	10.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	674	San Marino	SMR	1	12.46329038	43.93841766	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	17	Middle Africa	1	678	Sao Tome and Principe	STP	1	6.609772265	0.241554875	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	682	Saudi Arabia	SAU	1	44.54763347	24.12594211	Number	0					[2011,2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2011,2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.								1933.0		1988.0	2338.0	2664.0	3104.0	3277.0	3277.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	Number	0					[2007-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2007-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.				1274.0	1277.0	1635.0	1477.0	1439.0	2303.0	2644.0	2964.0	3329.0	3790.0	4644.0	4644.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	39507.0	43024.0	45897.0	48650.0	49636.0	45420.0	43591.0	44322.0	45209.0	45999.0	47422.0	46906.0	48603.0	49514.0	49514.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	3776.0	4033.0	4830.0	7122.0	8980.0	8951.0	10565.0	12270.0	13394.0	14218.0	15014.0	15366.0	16363.0	17815.0	17815.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	Number	0					[2010-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.							9103.0	9990.0	11524.0	10615.0	14593.0	16149.0	14398.0	15226.0	15226.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	Number	0					[2004-2006,2008-2010]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2006,2008-2010]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	6281.0	5201.0	7073.0		1570.0	1542.0	1485.0								1485.0	2010
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	18	Southern Africa	1	710	South Africa	ZAF	1	24.67184355	-29.99957544	Number	0					[2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										54220.0	55031.0	58624.0	58235.0	63151.0	63151.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	716	Zimbabwe	ZWE	1	29.86909584	-19.00075492	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	724	Spain	ESP	1	-3.554078296	40.39211472	Number	0					[2004-2006,2008-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2006,2008-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	77711.0	39297.0	39822.0		169315.0	167025.0	175687.0	168659.0	163325.0	151092.0	137836.0	115591.0	115070.0	108732.0	108732.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	728	South Sudan	SSD	1	30.32618773	7.290839152	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	15	Northern Africa	1	729	Sudan	SDN	0	29.95650159	16.02643066	Number	0					[2012,2015-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2012,2015-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.									27.0			196.0	164.0	177.0	177.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	15	Northern Africa	1	732	Western Sahara	ESH	0	-13.13515523	24.66265342	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	740	Suriname	SUR	1	-55.90626394	4.132603197	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	18	Southern Africa	1	748	Eswatini	SWZ	1	31.50149288	-26.56471011	Number	0					[2013]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										9.0					9.0	2013
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	752	Sweden	SWE	1	14.3775338	60.60103109	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	102785.0	102741.0	104710.0	105571.0	106009.0	102363.0	96796.0	96091.0	96252.0	95695.0	93348.0	92607.0	93545.0	96876.0	96876.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	155	Western Europe	1	756	Switzerland	CHE	1	8.223158	46.96617097	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	97695.0	99531.0	104914.0	107871.0	121928.0	120178.0	123033.0	143253.0	148020.0	148759.0	144859.0	162761.0	193883.0	208022.0	208022.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	760	Syrian Arab Republic	SYR	1	38.50466565	35.01676176	Number	0					[2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.														13.0	13.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	143	Central Asia	1	762	Tajikistan	TJK	1	69.294998	38.43069666	Number	0					[2004,2006,2009-2013,2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2006,2009-2013,2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	287.0		249.0			245.0	248.0	253.0	254.0	256.0		237.0			237.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	35	South-eastern Asia	1	764	Thailand	THA	1	101.0202951	15.13089239	Number	0					[2010-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2010-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.							10201.0	10578.0	11065.0	11211.0	11623.0	11681.0	12193.0	16591.0	16591.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	768	Togo	TGO	1	0.97835765	8.532096072	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	61	Polynesia	1	772	Tokelau	TKL	0	-171.8154473	-9.214545558	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	61	Polynesia	1	776	Tonga	TON	1	-175.1959991	-21.19511329	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	780	Trinidad and Tobago	TTO	1	-61.29389504	10.41877263	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	784	United Arab Emirates	ARE	1	53.98279159	23.43322219	Number	0					[2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										451.0	561.0	653.0	673.0	874.0	874.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	15	Northern Africa	1	788	Tunisia	TUN	1	9.572737411	34.11439971	Number	0					[2013]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										3685.0					3685.0	2013
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	792	Turkey	TUR	1	35.42890329	38.9899684	Number	0					[2008-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2008-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.					17868.0	21199.0	24969.0	30001.0	36577.0	44867.0	53908.0	54673.0	63575.0	68886.0	68886.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	143	Central Asia	1	795	Turkmenistan	TKM	1	58.9787665	40.0912346	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	796	Turks and Caicos Islands	TCA	0	-71.745121	21.80780585	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	61	Polynesia	1	798	Tuvalu	TUV	1	178.6679611	-7.460048071	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	800	Uganda	UGA	1	32.39100438	1.279557331	Number	0					[2013-2014,2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013-2014,2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.										30.0	26.0		19.0		19.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	151	Eastern Europe	1	804	Ukraine	UKR	1	31.40270802	49.00735945	Number	0					[2004-2006,2008-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2006,2008-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	41805.0	37336.0	32438.0		26928.0	24654.0	24622.0	24771.0	25275.0	26033.0	26183.0	25737.0	24760.0	23705.0	23705.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	39	Southern Europe	1	807	The former Yugoslav Republic of Macedonia	MKD	1	21.7007909	41.60048068	Number	0					[2004]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	417.0														417.0	2004
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	15	Northern Africa	1	818	Egypt	EGY	1	29.77468534	26.57438204	Number	0					[2004,2007,2009-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2007,2009-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	1119.0			300.0		3082.0	3316.0	3187.0	3377.0	3553.0	4012.0	3703.0	3189.0		3189.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	826	United Kingdom of Great Britain and Northern Ireland	GBR	1	-2.23830539	53.27691757	Number	0					[2004,2010-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2010-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	401483.0						1231671.0	1268275.0	1307291.0	1334425.0	1361796.0	1378617.0	1346823.0	1243678.0	1243678.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	833	Isle of Man	IMN	0	-4.538190305	54.22880901	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	834	United Republic of Tanzania	TZA	1	34.80521182	-6.265332606	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	21	Northern America	1	840	United States of America	USA	1	-99.13830311	39.5277871	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	1633355.0	1683968.0	1774742.0	1815531.0	1872872.0	1930631.0	2017318.0	2113628.0	2239231.0	2387502.0	2527750.0	2644697.0	2763055.0	2984825.0	2984825.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	850	United States Virgin Islands	VIR	0	-64.76960113	17.73297693	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	11	Western Africa	1	854	Burkina Faso	BFA	1	-1.742843829	12.27491081	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	858	Uruguay	URY	1	-56.01387025	-32.8002838	Number	0					[2004,2010-2011,2014-2015,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004,2010-2011,2014-2015,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	522.0						877.0	863.0			646.0	606.0		410.0	410.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	143	Central Asia	1	860	Uzbekistan	UZB	1	63.11944558	41.77560518	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	985.0	1263.0	1371.0	1568.0	1675.0	1674.0	1253.0	679.0	1016.0	1155.0	1141.0	1081.0	977.0	952.0	952.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	862	Venezuela (Bolivarian Republic of)	VEN	1	-66.15642084	7.121324748	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	61	Polynesia	1	876	Wallis and Futuna Islands	WLF	0	-176.2034788	-13.28471201	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	61	Polynesia	1	882	Samoa	WSM	1	-172.4430749	-13.61541469	Number	0					[2012,2014-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2012,2014-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.									99.0		96.0	64.0	51.0	51.0	51.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	145	Western Asia	1	887	Yemen	YEM	1	45.22389143	15.22242099	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	894	Zambia	ZMB	1	27.850329	-14.59701056	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	2458.0	2695.0	2970.0	3131.0	3381.0	3634.0	3858.0	4045.0	4384.0	4122.0	4161.0	6848.0	7259.0	7705.0	7705.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	530	Netherlands Antilles [former, 1986 to 2010]	ANT	0	-68.30676179	12.22720635	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	831	Guernsey	GGY	0	-2.200712402	49.71561166	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	832	Jersey	JEY	0	-2.136773508	49.22353354	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	74	Bouvet Island	BVT	0	3.410732868	-54.43295905	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	86	British Indian Ocean Territory	IOT	0	72.38715553	-7.299281071	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	53	Oceania	1	162	Christmas Island	CXR	0	105.6426067	-10.4882473	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	53	Oceania	1	166	Cocos (Keeling) Islands	CCK	0	96.82633757	-12.18600682	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	5	South America	1	239	South Georgia and the South Sandwich Islands	SGS	0	-36.90662765	-54.20736749	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	248	Åland Islands	ALA	0	19.80945969	60.1544901	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	14	Eastern Africa	1	260	French Southern Territories	ATF	0	69.64849091	-49.6068576	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	53	Oceania	1	334	Heard Island and McDonald Islands	HMD	0	73.52633626	-53.09106147	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	53	Oceania	1	574	Norfolk Island	NFK	0	167.9515548	-29.03230018	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	61	Polynesia	1	612	Pitcairn	PCN	0	-128.3225873	-24.37538456	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	652	Saint Barthélemy	BLM	0	-62.83173536	17.89513362	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	29	Caribbean	1	663	Saint Martin (French part)	MAF	0	-63.04505461	18.0882685	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	154	Northern Europe	1	744	Svalbard and Jan Mayen Islands	SJM	0	13.38071013	78.82894131	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	1	World	1	10	Antarctica	ATA	0	21.47585697	-80.40897662	Number	0																						
14	Science and technology	Science et technologie	patents	67	Patents	Patents in force	SYB060	57	Micronesia	1	581	United States minor outlying islands	UMI	0	-162.4343752	5.874443968	Number	0																						
