topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Subscriptions per 100 inhabitants	0			[2011]: Decrease due to operator updating their records to exclude inactive subscriptions. [2012]: Decrease due to merger or closing of operators in the mobile market.	[2011]: Baisse due à l'exclusion des comptes inactifs par l'un des principaux opérateurs. [2012]: Baisse découlant de la fusion ou de la fermeture d’opérateurs de téléphonie mobile.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.49	18.58	31.84	58.3	84.82	112.33	124.72	103.67	92.87	95.92	93.52	95.54	95.54	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Subscriptions per 100 inhabitants	0			[2007]: Data as at the end of November.	[2007]: Données à la fin de novembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	79.69	123.89	136.66	155.04	166.19	179.78	195.67	215.5	229.24	237.35	233.62	228.83	228.83	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	30.09	92.31	98.9	109.63	121.68	117.56	119.94	116.94	116.07	116.43	118.05	118.91	118.91	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Subscriptions per 100 inhabitants	0			[2008-2009]: Including Nordic Mobile Telephone (NMT).	[2008-2009]: Y compris la société Nordic Mobile Telephone (NMT).	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	76.42	95.4	100.41	106.93	108.9	108.26	107.24	106.84	108.05	108.11	111.08	114.01	114.01	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Subscriptions per 100 inhabitants	0			[2007-2015]: Data as at the end of December. [2012-2014]: Including fixed wireless local loop (WLL) subscriptions. [2012]: Decrease due to operator updating their records to exclude inactive subscriptions.	[2007-2015]: Données à la fin de décembre. [2012-2014]: Y compris les abonnements au réseau d'accès hertzien (WLL). [2012]: Baisse due à l'exclusion des comptes inactifs par l'un des principaux opérateurs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.34	8.0	14.52	20.16	29.53	44.12	62.39	73.2	69.92	70.78	74.48	78.84	78.84	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Subscriptions per 100 inhabitants	0			[2008]: Data as at the end of September. [2015]: Estimate.	[2008]: Données à la fin de septembre. [2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.76	20.9	28.02	40.43	60.01	68.92	87.79	102.46	114.22	125.36	128.78	132.35	132.35	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Subscriptions per 100 inhabitants	0			[2005]: Data as at the end of October. [2009]: Estimate.	[2005]: Données à la fin de octobre. [2009]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.46	12.13	21.68	41.46	59.18	71.46	72.59	74.3	76.1	84.25	87.79	93.38	93.38	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Subscriptions per 100 inhabitants	0			[2011-2015]: Estimate.	[2011-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	5.6	33.3	48.79	59.56	66.69	75.14	80.16	81.63	96.1	94.91	93.83	93.83	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Subscriptions per 100 inhabitants	0			[2008]: Estimate. [2009]: Break in the time series. [2009]: Data as at the end of December. [2009]: Data refers to subscriptions active in the last 3 months (or 90 days). [2012]: Including data-only subscriptions.	[2008]: Données estimatives. [2009]: Discontinuité dans la série. [2009]: Données à la fin de décembre. [2009]: Les données portent sur les abonnements actifs au cours des trois derniers mois (90 jours). [2012]: Y compris les abonnements aux services d'accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	64.7	102.69	110.98	115.85	116.0	106.67	105.24	108.48	109.57	105.48	105.07	103.71	103.71	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Subscriptions per 100 inhabitants	0			[2007,2009-2010,2012,2014-2015]: Estimate.	[2007,2009-2010,2012,2014-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	73.17	117.46	124.34	128.45	126.39	124.03	122.78	121.98	120.68	122.85	121.45	133.47	133.47	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Subscriptions per 100 inhabitants	0			[2011]: Includes Mobile virtual network operators (MVNOs). [2012-2013]: Includes Mobile Network Operators (MNO) and Mobile Visual Network Operators (MVNO).	[2011]: Y compris les opérateurs de téléphonie mobile sans réseau (MVNO). [2012-2013]: Y compris les opérateurs de réseau mobile (ORM) et les opérateurs de réseaux virtuels mobiles (ORVM)	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	74.13	121.86	136.12	150.96	150.89	149.51	154.8	158.15	159.63	158.82	154.29	151.32	151.32	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.93	13.51	23.02	41.61	57.22	70.88	82.2	89.45	91.23	95.45	106.25	119.31	119.31	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	Subscriptions per 100 inhabitants	0			[2011-2012]: Decrease due to merger or closing of operators in the mobile market.	[2011-2012]: Baisse découlant de la fusion ou de la fermeture d’opérateurs de téléphonie mobile.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	14.21	73.88	84.36	99.12	100.16	108.29	116.07	106.92	98.05	102.24	107.38	111.51	111.51	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	Subscriptions per 100 inhabitants	0			[2000,2005-2007,2010]: Including Personal Handy-phone System (PHS) subscriptions. [2008,2014-2015]: Data as at the end of December. [2008-2009,2011-2015]: Including Personal Handy-phone System (PHS) and data-only subscriptions.	[2000,2005-2007,2010]: Y compris les abonnements au système PHS (Personal Handy System). [2008,2014-2015]: Données à la fin de décembre. [2008-2009,2011-2015]: Y compris la téléphonie PHS et les abonnements aux services d’accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	53.12	75.98	78.52	84.35	86.71	91.32	96.81	104.27	110.91	116.32	120.23	125.05	125.05	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.35	35.83	51.06	80.04	95.78	108.38	121.87	156.79	185.82	184.69	172.19	187.17	187.17	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	8.16	59.89	80.0	84.37	89.89	97.3	102.56	111.16	128.17	141.8	147.8	179.43	179.43	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	Subscriptions per 100 inhabitants	0			[2000]: Data as at the end of December.	[2000]: Données à la fin de décembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.41000000000000003	12.89	19.97	30.06	42.05	48.62	61.03	66.81	71.17	71.76	73.84	80.68	80.68	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	Subscriptions per 100 inhabitants	0			[2009]: Data as at the end of September. [2011-2015]: Estimate.	[2009]: Données à la fin de septembre. [2011-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	0.0	0.0	0.0	0.0	0.28	1.76	4.06	6.87	9.72	11.19	12.88	12.88	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	58.33	81.52	85.0	93.27	95.28	99.54	104.77	107.74	109.43	111.0	115.71	118.46	118.46	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	Subscriptions per 100 inhabitants	0			[2005-2008]: Does not include data from all operators. [2011-2013,2015]: Estimate.	[2005-2008]: Ne comprend pas les données de tous les opérateurs. [2011-2013,2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	24.97	60.19	48.79	55.83	55.51	91.87	133.01	157.91	156.9	190.29	218.43	231.76	231.76	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	Subscriptions per 100 inhabitants	0			[2013]: Data refers to active subscriptions only.	[2013]: Les données concernent les abonnements actifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.18000000000000002	10.74	24.83	42.23	65.3	85.22	98.9	116.17	124.18	121.45	134.46	132.8	132.8	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	Subscriptions per 100 inhabitants	0			[2012]: Decrease due to implementation of subscriber registration.	[2012]: Baisse due à la mise en place d’un système d’enregistrement des abonnés.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.24000000000000002	11.36	17.12	24.59	32.94	51.61	62.59	84.05	64.7	68.14	66.99	53.1	53.1	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	Subscriptions per 100 inhabitants	0			[2000,2005-2008,2015]: Estimate.	[2000,2005-2008,2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	22.96	24.92	27.12	30.44	34.09	56.28	65.97	77.19	80.81	80.56	88.35	87.07	87.07	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	Subscriptions per 100 inhabitants	0			[2009]: Estimate.	[2009]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.16	12.97	18.45	24.67	30.08	33.22	49.15	60.72	75.3	86.3	101.97	105.52	105.52	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	Subscriptions per 100 inhabitants	0			[2007,2010-2011]: Estimate. [2015]: Data as at the end of July.	[2007,2010-2011]: Données estimatives. [2015]: Données à la fin de juillet.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	16.92	84.02	99.38	102.3	107.5	109.05	110.31	111.36	127.69	124.76	116.8	126.97	126.97	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	Subscriptions per 100 inhabitants	0			[2006-2007,2015]: Estimate. [2012]: Data obtained from all four mobile GSM operators. [2013]: Data obtained from all three mobile GSM operators.	[2006-2007,2015]: Données estimatives. [2012]: Chiffre obtenu des quatre opérateurs de téléphonie mobile dans le pays. [2013]: Chiffre obtenu des trois opérateurs de téléphonie mobile dans le pays.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.05	4.89	8.27	15.98	23.27	28.39	39.7	49.53	56.79	59.4	73.35	81.09	81.09	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	Subscriptions per 100 inhabitants	0			[2007,2010-2015]: Estimate.	[2007,2010-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.77	35.75	69.07	77.83	125.56	159.85	180.45	163.85	155.77	165.04	161.12	157.0	157.0	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	Subscriptions per 100 inhabitants	0			[2000,2005,2008-2010]: Estimate.	[2000,2005,2008-2010]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	30.22	79.17	82.09	90.67	95.55	97.63	98.28	101.6	98.43	104.07	109.3	108.81	108.81	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	Subscriptions per 100 inhabitants	0			[2000,2005]: Data refers to active subscriptions only.	[2000,2005]: Les données concernent les abonnements actifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	14.98	132.45	145.68	153.98	159.79	159.95	159.4	162.22	165.06	151.34	141.86	139.52	139.52	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	Subscriptions per 100 inhabitants	0			[2000]: Includes inactive subscriptions.	[2000]: Y compris les abonnés inactifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	69.54	111.39	152.94	143.71	145.08	144.54	143.14	148.15	145.36	148.64	149.49	148.51	148.51	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	32.66	113.8	132.63	161.05	183.75	198.88	209.92	247.71	289.78	304.08	322.59	324.44	324.44	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	Subscriptions per 100 inhabitants	0			[2015]: Estimate.	[2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.4	2.79	5.5600000000000005	11.45	24.27	30.66	36.58	40.04	39.38	36.91	41.21	46.02	46.02	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	Subscriptions per 100 inhabitants	0			[2006]: Estimate.	[2006]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.43	3.26	4.66	7.66	10.66	17.06	20.76	25.56	29.21	32.33	33.47	35.34	35.34	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	21.87	75.63	73.93	87.07	101.5	108.47	119.74	127.48	141.33	144.72	148.83	143.91	143.91	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.8	68.43	89.51	101.72	138.8	143.21	151.78	159.79	165.63	181.19	189.38	206.66	206.66	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	Subscriptions per 100 inhabitants	0			[2015]: Decrease due to implementation of subscriber registration.	[2015]: Baisse due à la mise en place d’un système d’enregistrement des abonnés.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.1	6.38	12.27	19.89	26.17	32.9	53.2	75.07	98.38	129.07	149.07	139.61	139.61	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	28.08	78.12	83.24	88.03	91.64	99.81	107.26	122.37	124.42	129.75	126.99	129.3	129.3	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	Subscriptions per 100 inhabitants	0			[2000,2005-2012]: Includes inactive subscriptions. [2013-2015]: Data refers to active subscriptions only. [2013]: Break in the time series.	[2000,2005-2012]: Y compris les abonnés inactifs. [2013-2015]: Les données concernent les abonnements actifs. [2013]: Discontinuité dans la série.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.56	23.7	32.74	42.46	61.12	62.06	76.91	89.52	106.04	102.53	94.2	89.32	89.32	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	15.19	54.16	63.49	76.12	84.47	88.58	96.77	104.79	119.87	123.24	132.25	140.57	140.57	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	Subscriptions per 100 inhabitants	0			[2012,2015]: Provisional data.	[2012,2015]: Estimation partielle.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	13.55	42.56	49.41	58.63	65.5	71.46	77.52	79.24	83.35	87.26	84.65	85.3	85.3	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	Subscriptions per 100 inhabitants	0			[2008-2009]: Estimate.	[2008-2009]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	43.41	50.85	53.27	58.26	61.65	63.34	63.55	85.31	88.33	93.74	88.46	88.78	88.78	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	Subscriptions per 100 inhabitants	0			[2013]: Data refers to active subscriptions only.	[2013]: Les données concernent les abonnements actifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	6.45	22.05	30.28	46.03	66.97	84.16	92.54	106.83	120.69	101.36	105.06	104.96	104.96	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	Subscriptions per 100 inhabitants	0			[2005-2008]: Includes inactive subscriptions. [2009-2013]: Estimate. [2009]: Break in the time series.	[2005-2008]: Y compris les abonnés inactifs. [2009-2013]: Données estimatives. [2009]: Discontinuité dans la série.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	3.38	28.93	36.55	51.27	66.64	59.28	71.38	90.81	101.99	106.01	108.0	108.04	108.04	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	Subscriptions per 100 inhabitants	0			[2007,2010,2012-2013]: Estimate.	[2007,2010,2012-2013]: Données estimatives.	[2005-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2005-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.		88.21	104.35	145.68	187.19	208.94	188.69	186.76	159.54	159.95	163.03	162.16	162.16	2015
