parentRegionId,parentRegion_DescEN,parentRegion_DescFR,refAreaType,refAreaCode,isM49,ISO3CD_Code,refAreaDesc,bookNameEng,bookNameFre,capitalCity_Code,capitalCity_DescEN,capitalCity_DescFR,nationalCurrency_Code,nationalCurrency_DescEN,nationalCurrency_DescFR,activeStatus,classType,publicStatus,exportPartner1_Code,exportPartner1_DescEN,exportPartner1_DescFR,importPartner1_Code,importPartner1_DescEN,importPartner1_DescFR,exportPartner2_Code,exportPartner2_DescEN,exportPartner2_DescFR,importPartner2_Code,importPartner2_DescEN,importPartner2_DescFR,exportPartner3_Code,exportPartner3_DescEN,exportPartner3_DescFR,importParnter3_Code,importParnter3_DescEN,importParnter3_DescFR,tradeSystem_Code,tradeSystem_DescEN,tradeSystem_DescFR,tourismArrivalsSeriesType_Code,tourismArrivalsSeriesType_DescEN,tourismArrivalsSeriesType_DescFR
154,Northern Europe,Europe septentrionale,Area,352,Y,ISL,Iceland,Iceland,Islande,21147,Reykjavik,Reykjavik,ISK,Iceland Krona (ISK),couronne islandaise (ISK),Y,2,Y,528,Netherlands,Pays-Bas,578,Norway,Norvège,826,United Kingdom,Royaume-Uni,156,China,Chine,724,Spain,Espagne,276,Germany,Allemagne,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Agency,353,Y,,International Development Association (IDA),International Development,Association international,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,354,Y,,International Finance Corporation (IFC),International Finance Cor,Société financière intern,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,355,Y,,International Labour Organization (ILO),International Labour Orga,Organisation internationa,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
34,Southern Asia,Asie méridionale,Area,356,Y,IND,India,India,Inde,21228,New Delhi,New Delhi,INR,Indian Rupee (INR),roupie indienne (INR),Y,2,Y,840,United States,États-Unis,156,China,Chine,784,United Arab Emirates,Émirats arabes unis,840,United States,États-Unis,344,"China, Hong Kong SAR","Chine, RAS Hong Kong",784,United Arab Emirates,Émirats arabes unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Agency,357,Y,,International Labour Office (ILO) [former],ILO [former],BIT [anc.],,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,358,Y,,International Monetary Fund (IMF),International Monetary Fu,Fonds monétaire internati,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,359,Y,,International Maritime Organization (IMO),International Maritime Or,Organisation maritime int,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
35,South-eastern Asia,Asie du Sud-Est,Area,360,Y,IDN,Indonesia,Indonesia,Indonésie,21454,Jakarta,Jakarta,IDR,Rupiah (IDR),rupiah (IDR),Y,2,Y,156,China,Chine,156,China,Chine,392,Japan,Japon,702,Singapore,Singapour,840,United States,États-Unis,392,Japan,Japon,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,361,Y,,Indonesia (exc. East Timor) [former],[use code 360 and footnote],[use code 360 and footnote],,,,IDR,Rupiah (IDR),rupiah indonésienne (IDR),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
34,Southern Asia,Asie méridionale,Area,364,Y,IRN,Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Rép. islamique d’),21523,Tehran,Téhéran,IRR,Iranian Rial (IRR),rial iranien (IRR),Y,2,Y,490,Asia nes,Asie nsa,156,China,Chine,568,Europe nes,Europe nsa,784,United Arab Emirates,Émirats arabes unis,156,China,Chine,410,Rep. of Korea,République de Corée,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
145,Western Asia,Asie occidentale,Area,368,Y,IRQ,Iraq,Iraq,Iraq,21529,Baghdad,Bagdad,IQD,Iraqi Dinar (IQD),dinar iraquien (IQD),Y,2,Y,899,Areas nes,Zones nsa,899,Areas nes,Zones nsa,702,Singapore,Singapour,792,Turkey,Turquie,784,United Arab Emirates,Émirats arabes unis,156,China,Chine,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
,,,,369,Y,,Iraq (Central Iraq),Central Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,370,Y,,Iraq (Kurdistan Region),Kurdistan Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Northern Europe,Europe septentrionale,Area,372,Y,IRL,Ireland,Ireland,Irlande,21542,Dublin,Dublin,EUR,Euro (EUR),euro (EUR),Y,2,Y,840,United States,États-Unis,826,United Kingdom,Royaume-Uni,56,Belgium,Belgique,840,United States,États-Unis,826,United Kingdom,Royaume-Uni,250,France,France,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Agency,375,Y,,Organization of the Islamic Conference (OIC),Organization of the Islam,Organisation de la confér,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
145,Western Asia,Asie occidentale,Area,376,Y,ISR,Israel,Israel,Israël,21547,Jerusalem,Jérusalem,ILS,New Israeli Sheqel (ILS),nouv. shekel israélien (ILS),Y,2,Y,840,United States,États-Unis,156,China,Chine,156,China,Chine,840,United States,États-Unis,826,United Kingdom,Royaume-Uni,792,Turkey,Turquie,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Agency,378,Y,,International Trade Centre UNCTAD/GATT (ITC),International Trade Centr,Centre du commerce intern,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
39,Southern Europe,Europe méridionale,Area,380,Y,ITA,Italy,Italy,Italie,21588,Rome,Rome,EUR,Euro (EUR),euro (EUR),Y,2,Y,276,Germany,Allemagne,276,Germany,Allemagne,250,France,France,250,France,France,840,United States,États-Unis,156,China,Chine,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
39,Southern Europe,Europe méridionale,Area,381,Y,,Italy-San Marino-Holy See,[use code 380 and footnote],[use code 380 and footnote],,,,,,,N,-1,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,382,Y,,Italy-San Marino,[use code 380 and footnote],[use code 380 and footnote],,,,,,,N,-1,N,,,,,,,,,,,,,,,,,,,,,,,,
11,Western Africa,Afrique occidentale,Area,384,Y,CIV,Côte d’Ivoire,Côte d’Ivoire,Côte d’Ivoire,21606,Yamoussoukro,Yamoussoukro,XOF,"CFA Franc, BCEAO (XOF)","franc CFA, BCEAO (XOF)",Y,2,Y,528,Netherlands,Pays-Bas,156,China,Chine,840,United States,États-Unis,250,France,France,704,Viet Nam,Viet Nam,566,Nigeria,Nigéria,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
,,,Agency,386,Y,,International Telecommunication Union (ITU),International Telecommuni,Union internationale des,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
29,Caribbean,Caraïbes,Area,388,Y,JAM,Jamaica,Jamaica,Jamaïque,21607,Kingston,Kingston,JMD,Jamaican Dollar (JMD),dollar jamaïcain (JMD),Y,2,Y,840,United States,États-Unis,840,United States,États-Unis,528,Netherlands,Pays-Bas,392,Japan,Japon,124,Canada,Canada,156,China,Chine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
30,Eastern Asia,Asie orientale,Area,392,Y,JPN,Japan,Japan,Japon,21671,Tokyo,Tokyo,JPY,Yen (JPY),yen (JPY),Y,2,Y,840,United States,États-Unis,156,China,Chine,156,China,Chine,840,United States,États-Unis,410,Rep. of Korea,République de Corée,36,Australia,Australie,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
,,,Area,393,Y,,Japan (exc. Okinawa),[use code 392 and footnote],[use code 392 and footnote],,,,JPY,Yen (JPY),yen (JPY),N,3,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,394,Y,,"Japan (exc. Okinawa, Bonin and Volcano Islands)",[use code 392 and footnote],[use code 392 and footnote],,,,JPY,Yen (JPY),yen (JPY),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Group,395,Y,,Central American Common Market (CACM),CACM§,MCCA§,,,,,,,Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
47,Micronesia [former],Micronésie [anc.],Area,396,Y,JTN,Johnston Island [former],Johnston Island [former],Île Johnston [anc.],,,,USD,US Dollar (USD),dollar des É.-U. (USD),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,397,Y,,Central American Corporation for Air Navigation Services (COCESNA),Central Am Corp for Air Nav Serv (COCESNA),Société d'Amérique centra,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
143,Central Asia,Asie centrale,Area,398,Y,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,21679,Astana,Astana,KZT,Tenge (KZT),tenge (KZT),Y,2,Y,380,Italy,Italie,643,Russian Federation,Fédération de Russie,156,China,Chine,156,China,Chine,528,Netherlands,Pays-Bas,276,Germany,Allemagne,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Group,399,Y,,Organization of the Petroleum Exporting Countries (OPEC),OPEC§,OPEP§,,,,,,,Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
145,Western Asia,Asie occidentale,Area,400,Y,JOR,Jordan,Jordan,Jordanie,21700,Amman,Amman,JOD,Jordanian Dinar (JOD),dinar jordanien (JOD),Y,2,Y,840,United States,États-Unis,156,China,Chine,838,Free Zones,Zones franches,682,Saudi Arabia,Arabie saoudite,682,Saudi Arabia,Arabie saoudite,840,United States,États-Unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,401,Y,,Jordan (exc. the West Bank) [former],"Jordan, excluding the Wes","Jordanie,non compris West",,,,JOD,Jordanian Dinar (JOD),dinar jordanien (JOD),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,402,Y,,State of Palestine (West Bank),West Bank,West Bank,,,,,,,N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
14,Eastern Africa,Afrique orientale,Area,404,Y,KEN,Kenya,Kenya,Kenya,21711,Nairobi,Nairobi,KES,Kenyan Shilling (KES),shilling kényan (KES),Y,2,Y,586,Pakistan,Pakistan,156,China,Chine,800,Uganda,Ouganda,356,India,Inde,840,United States,États-Unis,784,United Arab Emirates,Émirats arabes unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,407,Y,,Democratic People's Republic of Korea-Republic of Korea,Dem. People's Rep. of Korea and Rep. of Korea,Rép. pop. dém. de Corée et Rép. de Corée,,,,,,,N,-1,N,,,,,,,,,,,,,,,,,,,,,,,,
30,Eastern Asia,Asie orientale,Area,408,Y,PRK,Democratic People's Republic of Korea,Dem. People's Rep. Korea,Rép. pop. dém. de Corée,21722,Pyongyang,Pyongyang,KPW,North Korean Won (KPW),won nord-coréen (KPW),Y,2,Y,156,China,Chine,156,China,Chine,356,India,Inde,643,Russian Federation,Fédération de Russie,894,Zambia,Zambie,356,India,Inde,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,,,
30,Eastern Asia,Asie orientale,Area,410,Y,KOR,Republic of Korea,Republic of Korea,République de Corée,21758,Seoul,Séoul,KRW,South Korean Won (KRW),won sud-coréen (KRW),Y,2,Y,156,China,Chine,156,China,Chine,840,United States,États-Unis,392,Japan,Japon,704,Viet Nam,Viet Nam,840,United States,États-Unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
39,Southern Europe,Europe méridionale,Area,412,N,,Kosovo,Kosovo,Kosovo,,,,EUR,Euro (EUR),euro (EUR),Y,2,N,,,,,,,,,,,,,,,,,,,,,,,,
145,Western Asia,Asie occidentale,Area,414,Y,KWT,Kuwait,Kuwait,Koweït,21769,Kuwait City,Koweït,KWD,Kuwaiti Dinar (KWD),dinar koweïtien (KWD),Y,2,Y,899,Areas nes,Zones nsa,156,China,Chine,356,India,Inde,840,United States,États-Unis,682,Saudi Arabia,Arabie saoudite,784,United Arab Emirates,Émirats arabes unis,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
,,,Area,415,Y,,Kuwait (Neutral Zone),[use code 414 and footnote],[use code 414 and footnote],,,,,,,N,-1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,416,Y,,Kuwait (exc. Neutral Zone),[use code 414 and footnote],[use code 414 and footnote],,,,,,,N,-1,N,,,,,,,,,,,,,,,,,,,,,,,,
143,Central Asia,Asie centrale,Area,417,Y,KGZ,Kyrgyzstan,Kyrgyzstan,Kirghizistan,21770,Bishkek,Bichkek,KGS,Som (KGS),som (KGS),Y,2,Y,826,United Kingdom,Royaume-Uni,156,China,Chine,643,Russian Federation,Fédération de Russie,643,Russian Federation,Fédération de Russie,398,Kazakhstan,Kazakhstan,398,Kazakhstan,Kazakhstan,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident visitors at national borders.,Arrivées de visiteurs non résidents aux frontières nationales.
35,South-eastern Asia,Asie du Sud-Est,Area,418,Y,LAO,Lao People's Democratic Republic,Lao People's Dem. Rep.,Rép. dém. populaire lao,21772,Vientiane,Vientiane,LAK,Lao Kip (LAK),Lao kip (LAK),Y,2,Y,156,China,Chine,764,Thailand,Thaïlande,764,Thailand,Thaïlande,156,China,Chine,704,Viet Nam,Viet Nam,704,Viet Nam,Viet Nam,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
19,Americas,Amériques,Region,419,Y,,Latin America and the Caribbean,Latin America & the Caribbean,Amérique latine et Caraïbes,,,,,,,Y,1.5,Y,,,,,,,,,,,,,,,,,,,,,,,,
419,Latin America & Caribbean,Amérique latine et Caraïbes,Region,420,N,,Latin America,Latin America,Amérique latine,,,,,,,Y,2,N,,,,,,,,,,,,,,,,,,,,,,,,
145,Western Asia,Asie occidentale,Area,422,Y,LBN,Lebanon,Lebanon,Liban,21773,Beirut,Beyrouth,LBP,Lebanese Pound (LBP),livre libanaise (LBP),Y,2,Y,178,Congo,Congo,760,Syrian Arab Rep.,Rép. arabe syrienne,24,Angola,Angola,40,Austria,Autriche,840,United States,États-Unis,156,China,Chine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,423,Y,,British Leeward Islands [former],Leeward Islands,Iles Leeward,,,,,,,N,-1,N,,,,,,,,,,,,,,,,,,,,,,,,
18,Southern Africa,Afrique australe,Area,426,Y,LSO,Lesotho,Lesotho,Lesotho,21775,Maseru,Maseru,LSL,Loti (LSL),loti (LSL),Y,2,Y,710,South Africa,Afrique du Sud,710,South Africa,Afrique du Sud,840,United States,États-Unis,156,China,Chine,748,Eswatini,Eswatini,490,Asia nes,Asie nsa,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,VF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
154,Northern Europe,Europe septentrionale,Area,428,Y,LVA,Latvia,Latvia,Lettonie,21778,Riga,Riga,EUR,Euro (EUR),euro (EUR),Y,2,Y,440,Lithuania,Lituanie,440,Lithuania,Lituanie,233,Estonia,Estonie,276,Germany,Allemagne,643,Russian Federation,Fédération de Russie,616,Poland,Pologne,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
11,Western Africa,Afrique occidentale,Area,430,Y,LBR,Liberia,Liberia,Libéria,21779,Monrovia,Monrovia,LRD,Liberian Dollar (LRD),dollar libérien (LRD),Y,2,Y,899,Areas nes,Zones nsa,899,Areas nes,Zones nsa,756,Switzerland,Suisse,156,China,Chine,826,United Kingdom,Royaume-Uni,356,India,Inde,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,,,
