topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	ODACode	ODADesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1975	value_1976	value_1977	value_1978	value_1979	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	MULTILATERAL	Multilateral	US dollars	6.0		Millions			[1975-1980,1983,1985-1995,2014]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1980,1983,1985-1995,2014]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.0	0.05	0.030000000000000002	0.060000000000000005	0.02	0.0			0.01		0.09000000000000001	0.01	0.05	0.0	0.02	0.04	0.0	0.04	0.030000000000000002	0.0	0.02																			0.0				0.0	2014
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	96	Brunei Darussalam	BRN	1	114.6288563	4.49736984	_T	Total	US dollars	6.0		Millions			[1975-1995]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1995]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.14	0.11	0.08	0.1	0.09000000000000001	0.030000000000000002	0.19	0.27	0.44	0.81	1.4	2.54	3.24	4.52	4.5600000000000005	3.88	3.62	5.37	5.07	5.26	4.29																							4.29	1995
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	BILATERAL	Bilateral	US dollars	6.0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	MULTILATERAL	Multilateral	US dollars	6.0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	151	Eastern Europe	1	100	Bulgaria	BGR	1	25.23763153	42.75731323	_T	Total	US dollars	6.0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	BILATERAL	Bilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	14.2	6.48	10.9	-25.78	172.69	158.79	140.76	87.54	145.57	98.65	204.79	247.68	187.81	245.35	68.78	65.16	100.87	67.76	76.32	143.77	118.92	23.39	25.14	44.7	35.57	38.85	52.85	59.68	66.27	45.38	34.06	70.81	90.43	410.24	230.86	212.01	277.7	358.93	3124.92	1109.38	926.84	1126.56	1194.49	1194.49	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	MULTILATERAL	Multilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	40.46	58.61	80.93	241.81	169.46	135.74	119.73	193.71	136.22	144.04	106.7	124.94	126.51	154.34	80.54	89.4	73.7	46.56	27.21	33.38	41.53	26.03	35.9	27.73	45.48	66.79	72.82	59.35	58.75	78.07	110.77	74.9	105.46	124.35	125.1	142.91	102.25	145.6	811.2	275.08	241.66	410.3	348.31	348.31	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	104	Myanmar	MMR	1	96.51752295	21.19332882	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	54.66	65.09	91.83	216.03	342.15	294.53	260.49	281.25	281.79	242.69	311.49	372.62	314.32	399.69	149.32	154.56	174.57	114.32	103.53	177.15	160.45	49.42	61.04	72.43	81.05	105.64	125.67	119.03	125.02	123.45	144.83	145.71	195.89	534.59	355.96	354.92	379.95	504.53	3936.12	1384.46	1168.5	1536.86	1542.8	1542.8	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	BILATERAL	Bilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	32.82	23.49	23.66	34.08	46.2	36.07	56.42	64.48	51.16	61.77	90.75	97.09	105.84	200.15	106.66	167.07	167.8	179.19	120.88	171.19	146.74	79.26	29.79	33.7	33.2	14.8	31.98	69.16	96.82	160.74	163.3	310.1	239.44	249.7	-204.8	279.09	315.92	285.83	262.18	263.33	185.42	559.89	233.19	233.19	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	MULTILATERAL	Multilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	14.65	20.31	23.98	39.83	48.14	79.88	64.23	60.92	86.45	75.9	46.41	94.22	90.78	0.35000000000000003	99.58	95.48	88.6	130.09	96.07	139.92	140.21	31.26	26.61	35.05	41.9	78.51	107.27	102.75	130.78	198.08	202.28	121.92	265.11	270.73	780.55	348.52	256.32	238.34	296.65	252.07	181.12	182.58	195.22	195.22	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	14	Eastern Africa	1	108	Burundi	BDI	1	29.89080992	-3.366387428	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	47.47	43.8	47.64	73.91	94.34	115.95	120.65	125.4	137.61	137.67	137.16	191.31	196.62	200.5	206.24	262.55	256.4	309.28	216.95	311.11	286.95	110.52	56.4	68.75	75.1	93.31	139.25	171.91	227.6	358.82	365.58	432.02	504.55	520.43	575.75	627.61	572.24	524.17	558.83	515.4	366.54	742.47	428.41	428.41	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	BILATERAL	Bilateral	US dollars	6.0		Millions																																																	
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	MULTILATERAL	Multilateral	US dollars	6.0		Millions			[2005-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2005-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																															17.71	33.86	25.44	34.43	22.37	42.44	38.06	43.65	34.94	42.66	33.66	43.39	45.68	45.68	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	151	Eastern Europe	1	112	Belarus	BLR	1	28.04940161	53.54193075	_T	Total	US dollars	6.0		Millions			[2005-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2005-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																															58.01	74.76	85.43	111.14	98.22	136.26	119.8	102.87	107.14	120.61	104.58	-22.31	-253.15	-253.15	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	BILATERAL	Bilateral	US dollars	6.0		Millions			[1975-1976,1978-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1976,1978-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	77.41	0.56		0.24000000000000002	51.8	52.13	-5.66	-15.93	16.56	15.91	8.88	10.35	12.0	12.14	8.99	30.69	63.08	115.82	222.64	185.93	388.58	278.18	258.58	245.45	151.9	185.24	226.68	263.6	281.18	214.6	288.08	333.2	443.78	389.04	431.05	471.16	390.86	623.65	584.01	559.42	522.28	551.7	701.14	701.14	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	MULTILATERAL	Multilateral	US dollars	6.0		Millions			[1975-1976,1978-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1976,1978-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	3.83	0.16		0.030000000000000002	56.19	216.54	118.11	51.82	22.47	5.9	4.96	4.96	4.62	8.13	15.73	10.62	26.63	78.7	71.89	111.06	117.0	106.29	66.12	62.89	99.39	160.32	140.32	143.69	161.98	192.42	164.82	143.15	192.39	223.52	206.88	209.88	301.09	184.04	224.2	243.26	156.76	176.71	154.58	154.58	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	35	South-eastern Asia	1	116	Cambodia	KHM	1	104.922836	12.71163737	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	81.24	0.7200000000000001	0.3	0.27	107.99	268.67	112.45	35.89	39.03	21.81	13.84	15.31	16.62	20.27	24.72	41.31	89.71	194.52	294.53	296.99	505.58	384.47	324.7	308.34	251.29	345.56	367.0	407.29	443.16	407.02	452.9	476.35	636.17	612.56	637.93	681.04	691.95	807.69	808.21	802.68	679.04	728.41	855.72	855.72	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	BILATERAL	Bilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	72.24	85.1	-29.8	91.08	200.61	185.16	130.4	134.97	94.12	158.26	134.24	187.67	173.98	273.37	340.9	379.44	456.02	650.96	528.96	518.02	379.64	337.55	398.62	408.94	298.73	226.4	347.65	454.33	740.54	550.4	278.58	1365.26	1725.5	325.27	390.05	302.76	330.25	335.59	434.43	514.61	433.33	489.61	681.39	681.39	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	MULTILATERAL	Multilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	37.38	49.96	209.23	88.54	76.21	79.6	67.87	77.01	33.54	24.73	18.24	28.82	29.14	2.26	111.75	64.94	60.24	63.82	14.76	213.39	64.35	73.83	101.44	89.75	135.75	150.76	110.44	151.41	145.09	230.33	137.96	350.98	214.4	226.52	253.74	237.47	281.83	261.58	317.53	341.51	229.75	267.44	531.21	531.21	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	120	Cameroon	CMR	1	12.7419827	5.692387031	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	109.62	135.06	179.43	179.62	276.82	264.76	198.27	211.98	127.66	182.99	152.48	216.49	203.12	275.63	452.65	444.38	516.26	714.78	543.72	731.41	443.99	411.38	500.06	498.69	434.48	377.16	458.09	605.74	885.63	780.73	416.54	1716.24	1939.9	551.79	643.79	540.23	612.08	597.17	751.96	856.12	663.08	757.05	1212.6	1212.6	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	BILATERAL	Bilateral	US dollars	6.0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	MULTILATERAL	Multilateral	US dollars	6.0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	21	Northern America	1	124	Canada	CAN	1	-101.6575058	57.72360191	_T	Total	US dollars	6.0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	BILATERAL	Bilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	4.05	12.02	17.79	30.14	25.74	38.71	32.26	28.67	39.15	35.02	41.87	77.31	60.46	50.16	51.02	76.8	81.32	81.77	83.91	93.6	91.02	101.02	75.74	100.05	100.83	49.12	46.72	47.94	89.21	87.79	111.56	115.4	119.03	164.05	158.93	248.08	209.33	216.51	213.53	183.49	110.81	74.9	87.19	87.19	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	MULTILATERAL	Multilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	4.6	11.95	8.27	4.92	6.74	23.13	16.43	22.72	17.04	25.58	22.44	26.77	24.0	32.23	31.96	28.48	20.68	34.71	31.05	26.07	24.71	15.44	35.27	29.72	36.14	45.53	31.34	44.56	56.12	55.99	51.31	23.71	47.02	57.83	37.84	78.9	42.04	29.13	31.63	47.9	42.01	38.46	35.81	35.81	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	11	Western Africa	1	132	Cabo Verde	CPV	1	-23.63544151	15.07791834	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	8.65	23.97	26.06	35.06	32.48	61.84	48.69	51.39	56.19	60.6	64.31	104.08	84.46	82.39	82.98	105.28	102.0	116.48	114.96	119.67	115.73	116.46	111.01	129.77	136.97	94.65	78.06	92.5	145.33	143.78	162.87	139.11	166.05	221.88	196.77	326.98	251.37	245.64	245.16	231.39	152.82	113.36	123.0	123.0	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	BILATERAL	Bilateral	US dollars	6.0		Millions			[1975-1996]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1996]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	1.07	0.88	0.9500000000000001	2.5	0.53	0.8300000000000001	0.34	0.27	0.18000000000000002	0.0	-0.030000000000000002	1.7200000000000002	1.48	11.73	0.4	2.67	-0.64	-0.25	-0.78	-1.17	-0.74	-2.39																						-2.39	1996
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	MULTILATERAL	Multilateral	US dollars	6.0		Millions			[1975-1996,2014]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1996,2014]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.52	1.22	0.54	0.74	0.21000000000000002	0.66	0.65	0.3	0.2	0.35000000000000003	0.1	0.25	0.7100000000000001	0.36000000000000004	0.8300000000000001	0.32	0.35000000000000003	0.25	0.32	0.15	0.17	0.36000000000000004																		0.0				0.0	2014
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	29	Caribbean	1	136	Cayman Islands	CYM	0	-81.16740559	19.32266656	_T	Total	US dollars	6.0		Millions			[1975-1996]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1996]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	1.59	2.1	1.49	3.24	0.74	1.49	0.9900000000000001	0.5700000000000001	0.38	0.35000000000000003	0.07	1.9700000000000002	2.19	12.09	1.23	2.99	-0.29000000000000004	0.0	-0.46	-1.02	-0.5700000000000001	-2.03																						-2.03	1996
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	BILATERAL	Bilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	38.68	24.69	31.66	32.59	33.49	48.24	65.37	61.61	54.13	76.24	72.63	89.53	127.85	203.26	92.0	117.81	122.28	110.82	126.75	117.37	125.59	131.98	69.64	89.72	56.76	38.16	43.87	26.37	18.45	22.04	36.75	62.14	77.61	119.44	-195.12	77.98	71.52	66.16	111.56	290.12	294.53	261.97	255.98	255.98	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	MULTILATERAL	Multilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	16.07	14.0	13.23	18.36	49.87	61.88	35.83	27.85	38.23	55.45	31.22	45.61	52.16	1.43	96.76	131.08	51.16	66.83	44.99	50.19	42.19	37.15	21.91	30.9	62.0	37.74	32.34	33.64	33.05	88.02	52.22	71.45	102.4	140.93	436.26	183.0	197.25	161.86	91.26	320.88	192.2	238.99	251.83	251.83	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	140	Central African Republic	CAF	1	20.93559492	7.003720791	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	54.75	38.69	44.89	50.95	83.36	110.12	101.2	89.46	92.36	131.69	103.85	135.14	180.01	204.69	188.76	248.89	173.44	177.65	171.74	167.56	167.78	169.13	91.55	120.62	118.76	75.9	76.21	60.01	51.5	110.06	88.97	133.59	180.01	260.37	241.14	260.98	268.77	228.02	202.82	611.0	486.73	500.96	507.81	507.81	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	BILATERAL	Bilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	74.77	99.47	80.68	179.61	140.53	274.43	264.73	223.25	224.93	260.5	313.87	319.44	265.69	568.16	421.1	399.84	506.61	297.37	338.39	386.64	329.3	216.75	150.16	206.92	30.32	80.75	127.64	65.53	229.81	151.69	776.86	506.96	240.91	274.23	310.63	262.55	246.42	240.63	160.96	232.33	173.49	19.66	74.01	74.01	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	MULTILATERAL	Multilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	66.66	60.84	94.42	118.32	169.14	106.74	100.81	174.17	215.48	167.94	125.13	188.01	163.47	2.31	120.36	216.11	231.64	213.18	206.15	125.83	142.17	130.92	103.63	114.6	151.65	141.68	138.32	184.35	296.1	256.66	262.9	178.05	265.61	360.27	295.85	296.04	366.22	250.26	242.21	259.3	253.74	337.48	223.0	223.0	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	34	Southern Asia	1	144	Sri Lanka	LKA	1	80.70489654	7.614693343	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	141.43	160.31	175.1	297.93	309.67	381.17	365.54	397.42	440.41	428.44	439.0	507.45	429.16	570.47	541.46	615.95	738.25	510.55	544.54	512.47	471.47	347.67	253.79	321.52	181.97	222.43	265.96	249.88	525.91	408.35	1039.76	685.01	506.52	634.5	606.48	558.59	612.64	490.89	403.17	491.63	427.23	357.14	297.01	297.01	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	BILATERAL	Bilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	32.61	31.07	28.89	57.07	51.29	10.66	29.02	34.95	40.58	43.22	118.39	107.04	138.96	127.11	129.61	189.84	173.04	143.12	143.75	136.31	165.23	215.29	135.65	114.87	99.12	27.73	84.96	94.51	94.56	145.23	165.79	180.97	205.43	217.7	338.99	275.1	228.71	277.15	217.52	168.13	0.86	276.37	321.62	321.62	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	MULTILATERAL	Multilateral	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	34.12	29.81	52.71	66.08	33.45	24.33	30.54	29.2	46.85	68.19	60.66	53.27	62.83	133.58	120.96	120.74	89.27	93.58	79.72	75.98	69.79	80.49	92.31	59.57	88.81	103.6	103.64	134.74	157.43	186.85	220.65	109.76	162.55	224.11	219.34	215.06	228.95	197.98	241.82	223.8	605.79	348.09	326.21	326.21	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received	SYB070	17	Middle Africa	1	148	Chad	TCD	1	18.66618401	15.36279341	_T	Total	US dollars	6.0		Millions			Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	66.73	60.88	81.6	123.15	84.74	34.99	59.56	64.15	87.43	111.41	179.05	160.31	201.79	260.69	250.57	310.58	262.31	236.7	223.47	212.29	235.02	295.78	227.96	174.44	187.93	131.33	188.6	229.25	251.99	332.08	386.44	290.73	367.98	441.81	558.33	490.16	457.66	475.13	459.34	391.93	606.65	624.46	647.83	647.83	2017
