topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	39	Southern Europe	1	191	Croatia	HRV	1	17.95874553	45.45172212	Percent	0					[2002-2004,2007-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2002-2004,2007-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.			27.529	28.7806	29.9923			30.6541	35.432	26.2236	22.9955	21.3494		27.3133	28.2554					28.2554	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	29	Caribbean	1	192	Cuba	CUB	1	-79.54460144	22.10030366	Percent	0					[2000-2002,2004-2010]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2002,2004-2010]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	36.0125	37.6031	33.3134		34.2098	34.2729	30.8955	46.7398	56.4885	48.2757	40.4567									40.4567	2010
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	145	Western Asia	1	196	Cyprus	CYP	1	33.22285964	35.05659437	Percent	0					[2000-2011,2013-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2011,2013-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	7.3504	10.0111	9.3023	9.3356	9.5921	9.7726	10.5853	11.0013	12.0434	12.4593	11.5307	10.7432		12.6467	12.2074	12.9537				12.9537	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	151	Eastern Europe	1	203	Czechia	CZE	1	15.33151382	49.73913871	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	37.3669	35.277	33.7006	32.3016	36.0953	34.3781	39.5411	36.4634	36.7947	36.9354	38.4271	37.87	42.2944	38.9288	37.3431	56.5968				56.5968	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	11	Western Africa	1	204	Benin	BEN	1	2.339933594	9.65401646	Percent	0			[2007]: Estimate.	[2007]: Données estimatives.	[2000-2001,2003-2010,2012-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2001,2003-2010,2012-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	17.4028	15.1579		17.6901	15.2262	13.3335	11.6989	22.4084	21.0735	15.7075	6.1939		22.5718	19.315	19.9026	22.1633				22.1633	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	154	Northern Europe	1	208	Denmark	DNK	1	9.326571283	56.03829721	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	19.397100000000002	19.6564	20.0702	19.7739	19.8312	20.6557	21.0487	17.7718	17.7093	16.915	17.9849	25.2474	20.0122	20.1197	19.8871					19.8871	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	29	Caribbean	1	212	Dominica	DMA	1	-61.3493756	15.43391378	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	29	Caribbean	1	214	Dominican Republic	DOM	1	-70.49847576	18.89832088	Percent	0					[2001-2002,2004,2007]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2001-2002,2004,2007]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.		14.9114	16.6284		24.0524			15.5247												15.5247	2007
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	5	South America	1	218	Ecuador	ECU	1	-78.37005241	-1.447785891	Percent	0					[2000]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	16.7102																			16.7102	2000
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	13	Central America	1	222	El Salvador	SLV	1	-88.86862995	13.73603564	Percent	0					[2000,2002-2003,2005-2006,2008,2011-2012,2015-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000,2002-2003,2005-2006,2008,2011-2012,2015-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	9.7469		23.1584	24.8707		27.2962	25.7901		37.8269			26.7046	26.375			18.9897	25.0257			25.0257	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	17	Middle Africa	1	226	Equatorial Guinea	GNQ	1	10.46535826	1.565792376	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	14	Eastern Africa	1	231	Ethiopia	ETH	1	39.63505296	8.631223181	Percent	0					[2009-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2009-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.										19.6527	21.0226	22.275	22.0709	19.7183	19.3323	19.4207				19.4207	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	14	Eastern Africa	1	232	Eritrea	ERI	1	38.11074289	16.12894644	Percent	0					[2000-2002,2006]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2002,2006]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	20.2516	13.9533	8.6091				22.6907													22.6907	2006
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	154	Northern Europe	1	233	Estonia	EST	1	25.84093481	58.68487172	Percent	0					[2001-2002,2013-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2001-2002,2013-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.		28.7553	28.7532											28.9036	26.6859	26.875				26.875	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	154	Northern Europe	1	234	Faroe Islands	FRO	0	-7.122044325	62.21228119	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	5	South America	1	238	Falkland Islands (Malvinas)	FLK	0	-58.75246778	-51.74562601	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	54	Melanesia	1	242	Fiji	FJI	1	177.9660884	-17.83301566	Percent	0					[2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.														1.156						1.156	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	154	Northern Europe	1	246	Finland	FIN	1	23.308447	61.91586738	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	31.6682	32.3037	31.858	31.6988	31.2927	32.0545	32.1467	32.7842	33.0137	34.0856	33.6014	33.3761	33.6557	33.9719	33.9923	34.6714				34.6714	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	155	Western Europe	1	250	France	FRA	1	2.457288129	46.62660861	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	17.4564	17.5046	17.4823	15.9971	15.2336	15.6184	15.7408	16.534	16.8672	17.7678	17.402	17.207	16.3323	17.9034	16.9734	17.1007				17.1007	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	5	South America	1	254	French Guiana	GUF	0	-53.23619089	3.922673437	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	61	Polynesia	1	258	French Polynesia	PYF	0	-149.4052367	-17.67709294	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	14	Eastern Africa	1	262	Djibouti	DJI	1	42.18274707	11.56004161	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	17	Middle Africa	1	266	Gabon	GAB	1	11.78727747	-0.60687619	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	145	Western Asia	1	268	Georgia	GEO	1	43.3713615	42.04813028	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	11	Western Africa	1	270	Gambia	GMB	1	-15.39944785	13.45295927	Percent	0					[2008-2012]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2008-2012]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.									7.6433	8.6247	10.8224	6.9167000000000005	7.4238							7.4238	2012
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	145	Western Asia	1	275	State of Palestine	PSE	0	35.25694122	31.94347933	Percent	0					[2013,2015-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2013,2015-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.														7.398		11.3085	10.3912	14.2349		14.2349	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	155	Western Europe	1	276	Germany	DEU	1	10.3806066	51.08862743	Percent	0					[2006-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2006-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.							19.6678	20.5831	21.0901	20.9762	19.8397	19.9158	19.6745	20.1179	20.0119	20.1864				20.1864	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	11	Western Africa	1	288	Ghana	GHA	1	-1.205623522	7.964825185	Percent	0					[2001,2004-2010,2012-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2001,2004-2010,2012-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.		3.1962			21.1598	22.267	21.8364	15.5672	17.3994	17.0436	14.2659		20.6054	19.4724	18.1727					18.1727	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	39	Southern Europe	1	292	Gibraltar	GIB	0	-5.347561686	36.13895036	Percent	0					[2016-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2016-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.																	38.3473	42.3053		42.3053	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	57	Micronesia	1	296	Kiribati	KIR	1	-157.5643005	1.768837732	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	39	Southern Europe	1	300	Greece	GRC	1	22.58307827	39.47301873	Percent	0					[2000-2005]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2005]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	14.6744	17.9413	18.1947	13.2391	17.4328	11.0265														11.0265	2005
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	21	Northern America	1	304	Greenland	GRL	0	-41.39371316	74.75625681	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	29	Caribbean	1	308	Grenada	GRD	1	-61.68248568	12.11238395	Percent	0					[2003]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2003]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.				8.3411																8.3411	2003
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	29	Caribbean	1	312	Guadeloupe	GLP	0	-61.64762115	16.14416917	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	57	Micronesia	1	316	Guam	GUM	0	144.7029305	13.35485404	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	13	Central America	1	320	Guatemala	GTM	1	-91.2312746	15.00273719	Percent	0					[2008,2012,2014-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2008,2012,2014-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.									9.918				28.3776		24.7173	20.9495	24.9883	23.6127		23.6127	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	11	Western Africa	1	324	Guinea	GIN	1	-11.28173419	11.00210343	Percent	0					[2013-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2013-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.														18.6563	12.5783	12.587	12.587	12.587		12.587	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	5	South America	1	328	Guyana	GUY	1	-58.97322037	4.788012784	Percent	0					[2002,2004-2005,2007,2009-2012]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2002,2004-2005,2007,2009-2012]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.			30.3568		37.6007	23.1313		19.6744		22.5267	22.834600000000002	23.4398	22.4653							22.4653	2012
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	29	Caribbean	1	332	Haiti	HTI	1	-72.33640958	18.40426539	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	39	Southern Europe	1	336	Holy See	VAT	0	12.45315803	41.90343751	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	13	Central America	1	340	Honduras	HND	1	-86.59974381	14.82243161	Percent	0					[2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.														15.622						15.622	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	30	Eastern Asia	1	344	China, Hong Kong Special Administrative Region	HKG	0	114.0266445	22.41749934	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	26.0206	26.0365	23.1514	20.8103	22.2254	20.9934	21.8801	22.5202	25.2493	25.9879	27.132	28.592	29.9447	31.6256	25.0757	26.3171				26.3171	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	Percent	0					[2004-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2004-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.					24.5785	23.6162	24.8075	20.9569	23.2534	23.8983	20.7933	23.3981	30.4145	32.0757	30.9033	29.6568				29.6568	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	Percent	0					[2000-2001,2003-2005]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2001,2003-2005]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	5.8206	8.6456		8.4969	8.8773	8.9838														8.9838	2005
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	Percent	0					[2007-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2007-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.								33.6863	31.7332	32.9715	33.5987	24.5323	26.8153	24.9589	24.9792	24.0617				24.0617	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	Percent	0					[2014,2016-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2014,2016-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.															25.8935		20.8165	19.6018		19.6018	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	Percent	0																											
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	20.2535	19.3992	17.9106	19.0908	17.5222	17.349	16.8754	17.2166	17.9835	17.1446	19.6642	19.6571	18.9923	20.6201	20.9134	15.0622				15.0622	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	23.2458	22.8366	25.3143	24.7994	22.2589	25.1176	25.3929	18.9473	18.8959	18.8892	18.6927	18.01	14.655	15.4735	15.8527	15.5302				15.5302	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.	20.4265	21.0178	20.789	19.0152	20.5481	20.9104	18.3575	20.1993	19.4218	21.1624	20.5142	21.5609	21.7923	22.0484	22.7879	18.8567				18.8567	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of total expenditure in public institutions: Current expenditure other than staff compensation	SYB110	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	Percent	0			[2015]: Estimate.	[2015]: Données estimatives.	[2006-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed March 2019.	[2006-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mars 2019.							24.0254	25.6353	23.7697	21.8014	21.7909	21.0425	20.2321	22.3361	21.3535	21.3965				21.3965	2015
