goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	basePeriod	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2005	value_2010	value_2015	value_latest_year	latest_year
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	31.964	31.142	30.319	29.496	29.496	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968		HA_TH	Thousands of hectares			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		N: Non-relevant						2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	63.856	63.993	64.129	64.265	64.265	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	12.636	12.636	12.636	12.636	12.636	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	39.587	40.303	40.303	40.303	40.303	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	2116.0	1902.0	1687.0	1472.0	1472.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	4867.0	4782.0	4699.0	4617.0	4617.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	33600.0	33586.0	33573.0	33559.0	33559.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	19368.0	18475.0	16950.0	15323.0	15323.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	76147.0	75528.0	74811.0	73973.0	73973.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	7027.0	7074.0	6840.0	8040.0	8040.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	3.5	3.5	3.5	3.5	3.5	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	9059.0	9200.0	9329.0	9435.0	9435.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3343.0	3296.0	3239.0	3182.0	3182.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	2120.0	2072.0	2022.0	1972.0	1972.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	854.0	798.0	742.0	686.0	686.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	450.09	462.87	479.41	495.95	495.95	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	87.0	85.0	88.0	88.0	88.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	6366.0	6391.0	6515.0	6861.0	6861.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	809268.5	808790.0	815135.6	814930.5	814930.5	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	344.0	385.0	446.0	480.0	480.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	2.0	2.0	2.0	2.0	2.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	11.0	11.0	11.0	11.0	11.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	5.5	5.5	5.5	5.5	5.5	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	21.2	20.9	20.6	20.3	20.3	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	1.144	1.144	1.144	1.144	1.144	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3.2	3.0	2.9	2.8	2.8	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	26.0	26.0	27.0	27.0	27.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	56.0	56.0	53.6	53.6	53.6	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	977.0	977.0	977.0	977.0	977.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	8898.0	8673.0	8473.0	8273.0	8273.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	2460.0	2476.0	2713.0	2720.0	2720.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	40.666	40.666	40.666	40.666	40.666	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	2922.0	2824.0	2726.0	3044.0	3044.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	16.35	16.35	16.35	16.35	16.35	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	1921.0	1932.0	1939.0	1940.0	1940.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	11727.0	13077.0	14128.0	14773.0	14773.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	1233.0	1243.0	1247.0	1248.0	1248.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	7515.0	7131.0	6747.0	6363.0	6363.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	9241.0	9241.0	9241.0	9241.0	9241.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	18894.0	17259.0	15624.0	14062.0	14062.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	16976.94	17282.09	18247.2	18417.87	18417.87	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	7157.0	7157.0	7157.0	7157.0	7157.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	21826.163	20954.088	20082.012	19209.938	19209.938	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	707.0	707.0	707.0	707.0	707.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	15391.0	15371.0	15351.0	15332.0	15332.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	518.0	541.0	563.0	586.0	586.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	28163.0	28218.0	28073.0	28073.0	28073.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	1194.0	1217.0	1235.0	1254.0	1254.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	432.0	461.0	491.0	491.0	491.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	410.0	410.0	410.0	412.0	412.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	17011.0	16100.0	16249.0	16399.0	16399.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	486.0	386.0	287.0	188.0	188.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	9.0	9.0	9.0	9.0	9.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	233.6	230.0	226.4	234.476	234.476	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	310.0	312.0	317.3	322.6	322.6	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	837.0	915.0	990.0	1041.0	1041.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	10183.0	10662.0	11203.0	11715.0	11715.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	4127.0	4127.0	4127.0	4127.0	4127.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	34.4	34.4	34.4	34.4	34.4	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	1.0	1.0	1.0	1.0	1.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3869.0	3429.0	2753.0	2077.0	2077.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	9510.0	9575.0	9548.0	9657.0	9657.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	958.0	975.0	998.0	998.0	998.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	59.0	67.0	70.0	73.0	73.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	826	United Kingdom of Great Britain and Northern Ireland	154	Northern Europe	Country	GBR	1	-2.23830539	53.27691757		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	2954.0	3021.0	3059.0	3144.0	3144.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	831	Guernsey	830	Channel Islands	Country	GGY	0	-2.200712402	49.71561166		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.2	0.2	0.2	0.2	0.2	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	832	Jersey	830	Channel Islands	Country	JEY	0	-2.136773508	49.22353354		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	0.6	0.6	0.6	0.6	0.6	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	833	Isle of Man	154	Northern Europe	Country	IMN	0	-4.538190305	54.22880901		HA_TH	Thousands of hectares			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	3.46	3.46	3.46	3.46	3.46	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	834	United Republic of Tanzania	014	Eastern Africa	Country	TZA	1	34.80521182	-6.265332606		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	51920.0	49920.0	47920.0	46060.0	46060.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	840	United States of America	021	Northern America	Country	USA	1	-99.13830311	39.5277871		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	303536.0	304757.0	308720.0	310095.0	310095.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	850	United States Virgin Islands	029	Caribbean	Country	VIR	0	-64.76960113	17.73297693		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	20.47	18.73	18.16	17.6	17.6	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	854	Burkina Faso	011	Western Africa	Country	BFA	1	-1.742843829	12.27491081		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	6248.0	5949.0	5649.0	5350.0	5350.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	858	Uruguay	005	South America	Country	URY	1	-56.01387025	-32.8002838		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	1369.7	1521.8	1731.3	1845.0	1845.0	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	860	Uzbekistan	143	Central Asia	Country	UZB	1	63.11944558	41.77560518		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	3212.0	3295.0	3275.5	3219.9	3219.9	2015
15	15.1	15.1.1	AG_LND_FRSTN	Forest area (thousands of hectares)	2019.Q3.G.01	862	Venezuela (Bolivarian Republic of)	005	South America	Country	VEN	1	-66.15642084	7.121324748		HA_TH	Thousands of hectares			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	49151.0	47713.0	47505.0	46683.0	46683.0	2015
