goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	basePeriod	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_latest_year	latest_year
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	234	Faroe Islands	154	Northern Europe	Country	FRO	0	-7.122044325	62.21228119		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	238	Falkland Islands (Malvinas)	005	South America	Country	FLK	0	-58.75246778	-51.74562601		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.38629	1.38427	1.39684	1.42353	1.42832	1.42866	1.43182	1.42482	1.4229	1.42183	1.40764	1.39849	1.39849	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	239	South Georgia and the South Sandwich Islands	005	South America	Country	SGS	0	-36.90662765	-54.20736749																										
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	242	Fiji	054	Melanesia	Country	FJI	1	177.9660884	-17.83301566		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.86467	2.8611	2.85897	2.85916	2.85391	2.86155	2.85945	2.86601	2.86634	2.86419	2.86757	2.87837	2.87837	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	246	Finland	154	Northern Europe	Country	FIN	1	23.308447	61.91586738		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	9.79849	9.81667	9.85052	9.86463	9.83806	9.82299	9.81603	9.8035	9.79884	9.85296	9.87839	9.91023	9.91023	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	248	Åland Islands	154	Northern Europe	Country	ALA	0	19.80945969	60.1544901																										
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	250	France	155	Western Europe	Country	FRA	1	2.457288129	46.62660861		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.65821	0.6599	0.66244	0.66468	0.66936	0.66848	0.67098	0.66894	0.66547	0.66782	0.67274	0.67387	0.67387	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	254	French Guiana	005	South America	Country	GUF	0	-53.23619089	3.922673437		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.59083	0.58842	0.58871	0.59183	0.59347	0.59872	0.60392	0.60782	0.60707	0.61316	0.61973	0.62194	0.62194	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	258	French Polynesia	061	Polynesia	Country	PYF	0	-149.4052367	-17.67709294		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	7.28593	7.28708	7.30738	7.32994	7.3295	7.31594	7.26593	7.26992	7.26612	7.2269	7.20637	7.24025	7.24025	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	260	French Southern Territories	014	Eastern Africa	Country	ATF	0	69.64849091	-49.6068576																										
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	262	Djibouti	014	Eastern Africa	Country	DJI	1	42.18274707	11.56004161		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.6872	0.68484	0.67834	0.67254	0.66753	0.65752	0.649	0.65495	0.65802	0.65432	0.65657	0.65274	0.65274	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	266	Gabon	017	Middle Africa	Country	GAB	1	11.78727747	-0.60687619		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.83083	0.8303	0.83316	0.83673	0.83557	0.84101	0.84291	0.84292	0.84113	0.83168	0.82781	0.82806	0.82806	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	268	Georgia	145	Western Asia	Country	GEO	1	43.3713615	42.04813028		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.43859	0.44547	0.44736	0.44695	0.44408	0.44436	0.44033	0.44385	0.44158	0.44546	0.44425	0.44359	0.44359	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	270	Gambia	011	Western Africa	Country	GMB	1	-15.39944785	13.45295927		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	7.26951	7.33356	7.32682	7.34776	7.33527	7.33409	7.32008	7.31568	7.32588	7.34624	7.36648	7.33552	7.33552	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	275	State of Palestine	145	Western Asia	Country	PSE	0	35.25694122	31.94347933																										
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	276	Germany	155	Western Europe	Country	DEU	1	10.3806066	51.08862743		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.05341	1.06097	1.06986	1.07573	1.07521	1.07599	1.07866	1.08217	1.08473	1.09424	1.09894	1.10113	1.10113	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.46081	2.4452	2.41322	2.40767	2.46345	2.49699	2.52935	2.60088	2.68031	2.72172	2.71191	2.66544	2.66544	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.55246	2.55649	2.569	2.55366	2.55744	2.54187	2.52952	2.52189	2.51745	2.46215	2.45846	2.44823	2.44823	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	17.50244	17.6693	17.65364	17.56659	17.41448	17.33093	17.25329	17.21566	17.2079	17.26642	17.26566	17.34072	17.34072	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.18702	2.18789	2.20002	2.20389	2.19574	2.19355	2.19698	2.20188	2.21218	2.23132	2.24087	2.25233	2.25233	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	9.18202	9.1672	9.167	9.16146	9.17368	9.18381	9.19112	9.19034	9.19735	9.1822	9.16814	9.16978	9.16978	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.37334	0.36879	0.38681	0.39333	0.40206	0.40758	0.41784	0.4186	0.42418	0.40923	0.40655	0.39011	0.39011	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.18509	0.1843	0.18429	0.18414	0.18124	0.18152	0.18325	0.18347	0.1818	0.17837	0.17352	0.16879	0.16879	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.28986	0.29033	0.29044	0.28938	0.28771	0.28869	0.28505	0.28554	0.28757	0.28873	0.28114	0.28208	0.28208	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.08389	1.08267	1.08091	1.08117	1.08553	1.08183	1.08183	1.08017	1.08055	1.07401	1.07777	1.07649	1.07649	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.05688	0.0599	0.05962	0.06283	0.06642	0.06693	0.06487	0.06522	0.06634	0.06776	0.06839	0.06878	0.06878	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.70639	0.70584	0.7097	0.71232	0.71536	0.71846	0.718	0.71728	0.71869	0.72085	0.72182	0.72201	0.72201	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.65955	0.66284	0.66554	0.68087	0.69662	0.71066	0.72619	0.7446	0.75076	0.75871	0.77129	0.76992	0.76992	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147																										
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.74695	0.74876	0.75305	0.75394	0.75807	0.75889	0.75529	0.75078	0.74893	0.74289	0.74414	0.74742	0.74742	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	11.29566	11.232	11.19584	11.18138	11.15324	11.1543	11.18851	11.20636	11.21047	11.21454	11.18309	11.06827	11.06827	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.24015	1.24243	1.24704	1.25119	1.25941	1.26031	1.2656	1.26473	1.26438	1.25693	1.26327	1.26467	1.26467	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.67074	2.66631	2.66578	2.66233	2.66354	2.66646	2.66952	2.67104	2.67401	2.67558	2.67308	2.67123	2.67123	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.4923	0.49768	0.50724	0.52287	0.53676	0.54453	0.54562	0.54736	0.54449	0.5447	0.55544	0.56122	0.56122	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.69706	1.69801	1.69506	1.71076	1.71592	1.72316	1.72897	1.73992	1.73786	1.73174	1.72574	1.70579	1.70579	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	3.70276	3.7101	3.71482	3.71476	3.70074	3.67734	3.65467	3.63355	3.60463	3.58799	3.56956	3.54331	3.54331	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.08443	1.12985	1.17439	1.21511	1.18843	1.11334	1.04946	0.99563	0.9367	0.94823	0.98357	0.96953	0.96953	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.23068	2.22768	2.22527	2.21506	2.21054	2.21718	2.21747	2.21577	2.22251	2.21765	2.21388	2.21849	2.21849	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.13382	2.13021	2.13875	2.14248	2.13655	2.12572	2.12718	2.11816	2.1112	2.11268	2.11686	2.11395	2.11395	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.19887	1.20743	1.21308	1.21791	1.22245	1.22649	1.22829	1.22984	1.22778	1.23172	1.23402	1.23309	1.23309	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.58037	0.58094	0.58256	0.57991	0.57791	0.57987	0.58021	0.57844	0.57912	0.57686	0.57569	0.56996	0.56996	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.19317	0.19497	0.1946	0.19288	0.19351	0.19316	0.19106	0.18911	0.18874	0.18228	0.18314	0.18313	0.18313	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.17216	2.17116	2.17757	2.18161	2.17297	2.17461	2.1755	2.1751	2.17723	2.18072	2.17747	2.16998	2.16998	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	6.36195	6.36105	6.34169	6.32572	6.2615	6.19354	6.12066	6.05992	5.98246	5.94816	5.91003	5.88235	5.88235	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.50951	0.50602	0.50634	0.50871	0.51007	0.51091	0.51295	0.51195	0.50924	0.50476	0.50438	0.50318	0.50318	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	2.01872	2.01546	2.01235	2.00632	2.00934	2.0056	2.00621	2.00789	2.01192	2.01425	2.02679	2.03542	2.03542	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.27897	1.31369	1.3544	1.38098	1.38819	1.39505	1.40717	1.41509	1.42372	1.43397	1.41961	1.38916	1.38916	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.87611	1.86812	1.88554	1.88967	1.87149	1.8539	1.86322	1.86944	1.86933	1.86842	1.87951	1.87187	1.87187	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.41794	0.41643	0.42124	0.41325	0.41566	0.41583	0.41302	0.41396	0.42387	0.44182	0.45735	0.47407	0.47407	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	3.80284	3.80811	3.81098	3.80928	3.79598	3.79023	3.78916	3.78945	3.7926	3.79648	3.78976	3.77986	3.77986	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.57232	0.56807	0.56576	0.56471	0.56829	0.5927	0.60995	0.64131	0.6718	0.69558	0.70714	0.71768	0.71768	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.1779	0.17747	0.17913	0.17868	0.17605	0.17595	0.17589	0.17612	0.17602	0.1765	0.17182	0.17135	0.17135	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.14698	0.14558	0.15177	0.15687	0.16304	0.16951	0.17666	0.17597	0.17424	0.17149	0.16715	0.16271	0.16271	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.54696	1.54703	1.55376	1.55435	1.55314	1.54812	1.54353	1.53638	1.54238	1.54143	1.54387	1.55088	1.55088	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.20163	0.19925	0.19924	0.19886	0.20028	0.20355	0.20558	0.20543	0.20666	0.20727	0.20709	0.20555	0.20555	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.00336	0.00343	0.00349	0.00355	0.00361	0.00367	0.00367	0.00365	0.00363	0.00353	0.00344	0.00339	0.00339	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.37936	0.37014	0.36515	0.3637	0.36829	0.36622	0.36931	0.3723	0.37384	0.36491	0.36138	0.35332	0.35332	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.46297	1.46184	1.47229	1.47214	1.46645	1.4628	1.45778	1.44754	1.44664	1.45039	1.45415	1.46278	1.46278	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.20492	0.20424	0.21199	0.21176	0.20994	0.20507	0.20539	0.20159	0.20115	0.203	0.20645	0.20509	0.20509	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259																										
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.45658	0.45792	0.45991	0.46321	0.46008	0.45983	0.45702	0.45004	0.44208	0.43747	0.43326	0.43702	0.43702	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	25.45829	25.46431	25.46159	25.46146	25.45715	25.45599	25.47307	25.45494	25.31512	25.27715	25.19669	25.19853	25.19853	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	1.08148	1.07481	1.07266	1.08518	1.08935	1.09666	1.10384	1.12548	1.14263	1.15768	1.17644	1.18926	1.18926	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	5.78747	5.78814	5.77277	5.80251	5.72817	5.63316	5.57173	5.58239	5.53862	5.5156	5.54885	5.57375	5.57375	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.12568	0.12545	0.1254	0.12501	0.12488	0.12396	0.12326	0.12371	0.12466	0.1242	0.12425	0.12238	0.12238	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.72275	0.73994	0.71489	0.66724	0.5912	0.52189	0.55742	0.57693	0.61282	0.7189	0.83497	0.87488	0.87488	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.13721	0.13603	0.13529	0.13362	0.13397	0.13283	0.13302	0.13151	0.13046	0.12664	0.12704	0.12664	0.12664	2016
6	6.6	6.6.1	EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	2019.Q3.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546		PT	Percentage			G	Global			Global Surface Water Explorer extraction for UN Environment		E: Estimated data	0.01615	0.01607	0.01586	0.01571	0.01559	0.01543	0.01523	0.01505	0.01495	0.01494	0.01484	0.01482	0.01482	2016
