goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	ageCode	ageDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	54.41288	54.63786	65.20599	87.07881	113.632	131.03628	139.34947	153.29575	175.5581	213.84429	219.48798	246.80568	282.32129	313.15279	313.15279	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	0.27513	0.58197	0.74481	0.99845	1.22604	1.33335	1.39796	1.56283	1.7143	1.80041	2.04735	2.28395	2.55222	2.7957	2.7957	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	0.74142	1.45376	1.39535	1.47405	1.71627	2.5741	2.91754	3.74703	4.22348	4.53617	4.78053	4.92466			4.92466	2015
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	27.13921	27.4151	28.2798	38.83076	41.59186	52.06798	53.70139	53.58974	53.02502	54.14741	51.67316	50.43057	48.10601	46.75113	46.75113	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	7.23435	7.33259	6.99123	17.11042	16.37557	16.85404	16.56415	16.65509	19.82621	21.15982	25.01692	25.90075	29.31128	35.01034	35.01034	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data							2.71503	3.23576	3.37816	3.99753	4.29288	4.4527	4.68751		4.68751	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	45.38656	45.15166	41.35554	46.82264	47.4137	48.81939	52.32047	55.37471	60.34388	58.83478	55.43598	55.39428	55.16388	55.25408	55.25408	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data								4.1045	4.54561	6.27715	7.64529	9.08216	9.70454		9.70454	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	30.92668	33.85444	34.93291	38.96497	38.06397	39.50954	40.88109	43.42679	44.324	44.87474	45.03955	45.59497	44.50667	43.50427	43.50427	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	28.34554	31.18183	34.21066	38.1795	40.60044	41.98644	44.11103	43.71807	47.41737	47.2516	48.82582	51.06691	52.62772	53.53227	53.53227	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data					9.87663	14.99024	18.52137	31.52239	44.84261	49.89506	58.67009	72.87282	88.6355		88.6355	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	7.74492	10.58196	12.7088	15.43901	19.6184	23.31258	25.75884	28.54179	30.91651	33.57459	36.12617	32.4858	34.94027	36.74329	36.74329	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data		14.27659	26.02482	40.11979	53.07206	60.04988	64.17205	66.19745	69.59563	71.5612	70.94471	76.08625	77.85454	80.83271	80.83271	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	8.32593	14.82441	12.82619	14.24219	16.23562	18.19863	19.61249	21.29166	22.81857	24.16561	25.16134	25.93249	26.6965	26.97931	26.97931	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	1.88829	2.18588	3.22209	3.58234	4.15096	4.60262	5.57672	6.30062	6.80754	7.48871	8.87634	10.26701	10.58623	8.93157	8.93157	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data							40.44003	39.75193	38.70188	38.47907	35.71446	34.81596	34.23393	37.71062	37.71062	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data			9.33581	9.73708	29.47455	41.50261	49.17733	50.48658	48.52588	52.06841	54.6516	55.77665	64.41384		64.41384	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data								7.31694	7.42038	8.15622	8.75897	8.90453	9.63578	10.2756	10.2756	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	59.37553	55.85892	60.72084	63.6951	64.09074	62.51923	57.78603	56.51499	54.54922	52.97342	53.63755	49.66835	47.5193	44.6136	44.6136	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data								110.97684	119.57928	124.17568	117.9442	119.06727	126.01953	124.98553	124.98553	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	4.89508	6.33232	6.11551	10.38391	19.49768	23.92429	28.07661	28.70245	34.35401	35.83936	34.82979	39.89449			39.89449	2015
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	59.03749	62.25221	69.45662	69.64511	71.78925	72.56806	72.21916	76.37405	74.80648	72.36755	70.70369	69.27867	66.03922	65.88069	65.88069	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	3.32883	4.61539	5.80737	6.8638	7.84876	8.28959	8.42757	9.60156	11.49812	14.44252	16.03531	18.30641	17.96892	17.65465	17.65465	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data							0.58403	0.91599	0.92821	1.25362	1.2695	1.46343	1.53567		1.53567	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data		0.67972	1.77902	4.47412	8.63649	11.45714	11.21958	11.93696	11.48661	13.30448	16.17943	16.2029	16.73018	16.32086	16.32086	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	59.13806	58.76396	59.9298	59.78398	59.22472	57.59966	55.24615	54.46647	52.7179	50.47544	48.30494	45.79667	39.03409	36.37724	36.37724	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	3.08485	3.07735	3.07328	3.07243	3.07144	3.06805	9.17698	9.10167	15.02246	14.8584	14.69054	14.52348	14.34329	14.16611	14.16611	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data				2.94582	2.94125	2.93552	2.92964	5.84623	5.83279	5.81843	5.80688	5.79636	5.7885		5.7885	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data				30.94986	30.7785	30.60601	36.49756	36.26899	41.98971	41.66455	47.22385	46.7935	46.32563	45.84527	45.84527	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	0.75017	1.17665	1.89106	2.75842	3.46227	3.99732	4.39704	4.86314	5.45894	6.50762	7.52752	8.77047	9.83432	10.43522	10.43522	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data				32.74939	34.68761	38.38999	39.74503	44.95956	50.67912	55.92473	61.33824	67.68213	69.33257	70.66378	70.66378	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	3.82166	3.72093	3.62273	4.02228	4.63963	4.98649	5.4915	6.85758	6.80483	7.37876	7.59073	7.51013	9.16093	8.759	8.759	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data						12.85613	18.80794	18.94187	20.3956	23.52334	24.09139	25.3746	25.02902	27.11666	27.11666	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	10.70323	11.41542	13.61304	16.35348	19.97961	23.46646	26.541	30.91047	37.96367	40.68257	54.95793	119.23646	108.56781	106.57241	106.57241	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	10.31855	11.44266	12.32604	12.51625	13.18888	14.02649	15.12463	16.83309	18.88541	21.96569	23.23496	25.12113	27.14886	28.30581	28.30581	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	25.44437	27.57497	31.08908	35.985	43.13205	48.68572	50.88715	53.86887	56.26727	58.35022	63.46064	68.48509			68.48509	2015
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	142.58598	154.38611	163.13841	176.91989	187.14871	191.96993	194.60106	191.1727	184.91271	180.4153	176.86797	173.40483	168.75109	168.03918	168.03918	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data							1.44892	1.41021	2.00416	3.89586	4.18517	4.06847	4.81087		4.81087	2016
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data					2.08945	2.0424	2.4851	2.92245	3.62983	3.20774	5.47571	6.90654	6.44558	12.58469	12.58469	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	50.64037	53.90756	52.52305	51.00806	45.65906	47.94073	51.26647	50.6922	58.05015	59.47997	58.64685	60.09073	60.73017	59.04195	59.04195	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	18.32355	24.28854	33.75998	42.27557	53.37922	56.53608	59.24131	64.84243	64.96021	63.84271	65.06808	68.56562	66.68718	66.69323	66.69323	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	16.23415	22.81787	32.43382	45.01684	61.60499	72.38992	95.5444	116.89186	142.00364	156.50616	185.32424	172.60456	168.69774	163.92613	163.92613	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	0.03918	0.22905	0.22289	0.28963	0.38849	0.80908	1.40764	2.72567	4.63325	5.14594	5.5193	5.51955	5.63823	5.55533	5.55533	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	78.48617	82.61637	81.61073	57.98257	62.33709	69.05743	68.30705	74.80987	76.3641	96.77787	91.08056	92.47127	89.28291	88.43939	88.43939	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	30.2462	29.57655	30.51219	33.01021	32.24817	30.00669	44.49539	45.96781	46.75355	46.13477	44.84528	44.29819	37.59791	43.42671	43.42671	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735	Y_GE15	15 years old and over																											
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data	20.7714	20.58407	21.70139	25.36204	25.20669	23.80117	26.13989	25.99943	19.69522	31.8144	31.63517	33.89584	34.85409	35.82132	35.82132	2017
8	8.10	8.10.1	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	2019.Q2.G.01	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766	Y_GE15	15 years old and over	NUMBER	Number			G	Global			Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data							223.69619				205.87573	207.56178	220.25255	182.89252	182.89252	2017
