goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2005	value_2010	value_2015	value_latest_year	latest_year
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	68.98	68.94	69.23	68.9	68.9	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	48.33	48.34	48.31	48.29	48.29	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	197.44	197.47	197.47	197.47	197.47	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	111.11	115.07	128.69	143.62	143.62	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																	
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	126.5	126.5	126.5	126.5	126.5	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	207.81	211.04	216.04	219.96	219.96	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	192.45	192.44	192.45	192.45	192.45	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	51.2	51.34	50.66	49.91	49.91	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	202.48	203.9	205.84	209.07	209.07	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	48.3	52.76	57.1	61.43	61.43	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	157.9	157.92	157.92	157.92	157.92	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	500.34	500.37	500.4	500.43	500.43	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	287.27	287.27	287.27	287.27	287.27	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	416.3	416.35	416.35	416.35	416.35	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	201.32	200.84	197.98	184.78	184.78	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	211.42	211.42	211.32	211.39	211.39	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	300.0	300.01	300.0	300.01	300.01	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	196.33	196.59	196.31	216.35	216.35	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	158.53	153.76	148.95	144.28	144.28	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	106.86	115.65	145.78	154.53	154.53	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315	T_PER_HA	Tonnes per hectare			G	Global	[2015]: NA	[2000,2005,2010]: Official country data submitted to FAO // [2015]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data	49.06	46.42	47.55			2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	84.43	84.46	84.57	83.67	83.67	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	63.74	68.83	76.91	84.46	84.46	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	120.69	121.18	120.45	120.45	120.45	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	107.45	107.49	107.44	160.62	160.62	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	63.6	63.77	63.79	64.3	64.3	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	88.08	154.29	152.24	152.08	152.08	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	244.64	244.64	240.67	240.67	240.67	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	10.08	10.08	10.08	10.08	10.08	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	65.3	65.26	65.27	65.27	65.27	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	92.56	97.62	143.46	144.93	144.93	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	150.49	150.49	150.49	150.49	150.49	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	136.0	136.0	136.0	117.42	117.42	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	164.13	173.86	180.81	186.7	186.7	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	131.83	122.96	116.44	115.75	115.75	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	150.77	169.19	183.8	195.51	195.51	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	100.07	99.85	100.19	99.64	99.64	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	146.95	146.95	146.95	146.95	146.95	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	52.72	52.67	52.68	52.7	52.7	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	40.14	45.03	46.43	49.74	49.74	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	174.47	165.37	168.53	170.73	170.73	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342	T_PER_HA	Tonnes per hectare			G	Global		FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data	71.06	71.06	71.06	71.06	71.06	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	236.43	236.43	236.44	236.43	236.43	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131	T_PER_HA	Tonnes per hectare			G	Global	[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA	NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data						2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	73.94	70.06	66.96	63.99	63.99	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	54.15	58.0	58.91	59.53	59.53	2015
15	15.2	15.2.1	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare (tonnes per hectare)	2019.Q2.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	T_PER_HA	Tonnes per hectare			G	Global		Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data	187.6	188.17	190.28	192.19	192.19	2015
